entity_type,entity_id,node_id,x_m,y_m
CH,0,1201,623.937,237.05
CH,1,1202,140.908,579.35
CH,2,1204,231.78,585.463
CH,3,1205,486.136,630.101
CH,4,1224,616.591,348.28
CH,5,1230,362.126,118.922
CH,6,1234,625.925,404.876
CH,7,1236,450.585,561.971
CH,8,1252,635.475,289.728
CH,9,1255,485.639,116.139
CH,10,1257,67.034,460.707
CH,11,1264,60.889,392.972
CH,12,1268,166.295,530.673
CH,13,1283,293.615,124.374
CH,14,1297,334.871,608.491
CH,15,1302,422.642,473.679
CH,16,1307,31.442,615.402
CH,17,1309,318.178,253.294
CH,18,1312,183.167,345.433
CH,19,1313,104.23,289.011
CH,20,1315,371.139,16.927
CH,21,1324,546.016,327.875
CH,22,1327,588.494,4.966
CH,23,1328,13.934,445.955
CH,24,1329,635.698,617.918
CH,25,1333,503.753,553.544
CH,26,1334,553.65,462.658
CH,27,1335,606.762,471.475
CH,28,1344,383.316,523.987
CH,29,1362,309.571,185.516
CH,30,1373,283.668,296.53
CH,31,1378,24.328,538.172
CH,32,1381,353.703,439.477
CH,33,1382,413.161,86.921
CH,34,1389,553.2,575.075
CH,35,1395,210.413,285.496
CH,36,1413,238.551,512.205
CH,37,1421,279.283,629.55
CH,38,1435,551.178,127.76
CH,39,1443,163.829,476.166
CH,40,1455,202.877,394.288
CH,41,1472,634.884,108.557
CH,42,1474,501.463,277.339
CH,43,1479,120.726,359.423
CH,44,1484,552.963,514.983
CH,45,1486,2.671,308.411
CH,46,1489,134.696,632.887
CH,47,1490,312.577,555.061
CH,48,1492,500.23,500.417
CH,49,1495,449.619,241.174
CH,50,1498,503.054,179.792
CH,51,1500,209.545,450.069
CH,52,1501,410.911,190.908
CH,53,1506,347.857,307.006
CH,54,1508,60.397,333.212
CH,55,1514,395.884,621.749
CH,56,1520,400.957,299.145
CH,57,1531,274.933,451.028
CH,58,1549,494.1,36.199
CH,59,1552,633.68,530.23
CH,60,1563,468.988,345.454
CH,61,1583,516.582,416.114
CH,62,1586,427.967,385.838
CH,63,1588,302.107,365.61
BS,0,,128.0,128.0
BS,1,,512.0,128.0
BS,2,,128.0,512.0
