node_id,cluster_id,is_ch
0,42,0
1,42,0
2,42,0
3,42,0
4,42,0
5,55,0
6,42,0
7,42,0
8,55,0
9,55,0
10,42,0
11,42,0
12,42,0
13,42,0
14,39,0
15,55,0
16,42,0
17,42,0
18,39,0
19,42,0
20,55,0
21,55,0
22,42,0
23,42,0
24,42,0
25,42,0
26,39,0
27,55,0
28,42,0
29,55,0
30,42,0
31,42,0
32,42,0
33,39,0
34,55,0
35,42,0
36,42,0
37,55,0
38,42,0
39,42,0
40,42,0
41,55,0
42,42,0
43,42,0
44,42,0
45,42,0
46,42,0
47,42,0
48,55,0
49,42,0
50,55,0
51,55,0
52,55,0
53,42,0
54,42,0
55,42,0
56,55,0
57,42,0
58,55,0
59,55,0
60,42,0
61,42,0
62,55,0
63,42,0
64,42,0
65,55,0
66,42,0
67,42,0
68,42,0
69,42,0
70,55,0
71,42,0
72,42,0
73,42,0
74,55,0
75,42,0
76,42,0
77,55,0
78,42,0
79,42,0
80,42,0
81,42,0
82,55,0
83,42,0
84,55,0
85,42,0
86,42,0
87,42,0
88,42,0
89,42,0
90,55,0
91,55,0
92,42,0
93,55,0
94,42,0
95,42,0
96,42,0
97,55,0
98,55,0
99,42,0
100,55,0
101,42,0
102,42,0
103,42,0
104,55,0
105,39,0
106,42,0
107,42,0
108,55,0
109,55,0
110,42,0
111,55,0
112,42,0
113,42,0
114,42,0
115,39,0
116,55,0
117,55,0
118,55,0
119,42,0
120,42,0
121,42,0
122,42,0
123,42,0
124,42,0
125,42,0
126,39,0
127,55,0
128,42,0
129,55,0
130,42,0
131,55,0
132,55,0
133,42,0
134,55,0
135,42,0
136,55,0
137,42,0
138,42,0
139,42,0
140,42,0
141,42,0
142,55,0
143,42,0
144,42,0
145,42,0
146,55,0
147,55,0
148,55,0
149,55,0
150,42,0
151,42,0
152,42,0
153,55,0
154,42,0
155,42,0
156,42,0
157,55,0
158,55,0
159,55,0
160,42,0
161,55,0
162,55,0
163,55,0
164,55,0
165,42,0
166,55,0
167,42,0
168,42,0
169,55,0
170,42,0
171,55,0
172,42,0
173,42,0
174,55,0
175,55,0
176,42,0
177,55,0
178,42,0
179,55,0
180,42,0
181,42,0
182,55,0
183,42,0
184,42,0
185,39,0
186,55,0
187,42,0
188,42,0
189,42,0
190,42,0
191,42,0
192,42,0
193,55,0
194,42,0
195,55,0
196,39,0
197,55,0
198,42,0
199,55,0
200,42,0
201,42,0
202,42,0
203,42,0
204,42,0
205,42,0
206,42,0
207,55,0
208,42,0
209,42,0
210,55,0
211,42,0
212,42,0
213,42,0
214,55,0
215,55,0
216,55,0
217,55,0
218,42,0
219,42,0
220,55,0
221,42,0
222,42,0
223,42,0
224,42,0
225,55,0
226,55,0
227,42,0
228,55,0
229,42,0
230,55,0
231,55,0
232,55,0
233,55,0
234,42,0
235,42,0
236,55,0
237,55,0
238,55,0
239,42,0
240,42,0
241,42,0
242,55,0
243,42,0
244,42,0
245,42,0
246,42,0
247,42,0
248,42,0
249,55,0
250,42,0
251,39,0
252,42,0
253,55,0
254,55,0
255,55,0
256,42,0
257,55,0
258,55,0
259,42,0
260,39,0
261,55,0
262,42,0
263,42,0
264,39,0
265,42,0
266,55,0
267,42,0
268,42,0
269,42,0
270,55,0
271,42,0
272,55,0
273,55,0
274,55,0
275,42,0
276,55,0
277,42,0
278,55,0
279,42,0
280,42,0
281,42,0
282,42,0
283,42,0
284,42,0
285,42,0
286,55,0
287,42,0
288,42,0
289,42,0
290,42,0
291,55,0
292,55,0
293,42,0
294,42,0
295,55,0
296,42,0
297,55,0
298,39,0
299,55,0
300,55,0
301,42,0
302,55,0
303,42,0
304,55,0
305,55,0
306,55,0
307,55,0
308,42,0
309,42,0
310,55,0
311,42,0
312,55,0
313,42,0
314,42,0
315,42,0
316,42,0
317,42,0
318,42,0
319,55,0
320,42,0
321,55,0
322,55,0
323,55,0
324,42,0
325,42,0
326,55,0
327,42,0
328,39,0
329,42,0
330,55,0
331,55,0
332,42,0
333,42,0
334,42,0
335,42,0
336,55,0
337,42,0
338,42,0
339,42,0
340,55,0
341,42,0
342,42,0
343,55,0
344,42,0
345,42,0
346,42,0
347,55,0
348,55,0
349,55,0
350,42,0
351,55,0
352,42,0
353,42,0
354,42,0
355,55,0
356,42,0
357,55,0
358,42,0
359,42,0
360,42,0
361,55,0
362,42,0
363,42,0
364,42,0
365,42,0
366,42,0
367,55,0
368,55,0
369,39,0
370,55,0
371,42,0
372,55,0
373,42,0
374,42,0
375,39,0
376,42,0
377,42,0
378,55,0
379,42,0
380,55,0
381,42,0
382,42,0
383,42,0
384,42,0
385,42,0
386,42,0
387,55,0
388,55,0
389,55,0
390,55,0
391,42,0
392,42,0
393,42,0
394,42,0
395,42,0
396,42,0
397,55,0
398,55,0
399,55,0
400,42,0
401,42,0
402,42,0
403,42,0
404,55,0
405,42,0
406,42,0
407,42,0
408,42,0
409,55,0
410,55,0
411,42,0
412,42,0
413,55,0
414,42,0
415,55,0
416,42,0
417,42,0
418,42,0
419,42,0
420,42,0
421,55,0
422,39,0
423,42,0
424,42,0
425,55,0
426,55,0
427,55,0
428,42,0
429,42,0
430,42,0
431,42,0
432,55,0
433,42,0
434,42,0
435,55,0
436,42,0
437,39,0
438,42,0
439,42,0
440,42,0
441,42,0
442,55,0
443,42,0
444,55,0
445,55,0
446,42,0
447,42,0
448,42,0
449,42,0
450,42,0
451,42,0
452,55,0
453,55,0
454,55,0
455,42,0
456,42,0
457,42,0
458,42,0
459,42,0
460,55,0
461,42,0
462,55,0
463,42,0
464,42,0
465,42,0
466,55,0
467,42,0
468,42,0
469,42,0
470,42,0
471,39,0
472,55,0
473,55,0
474,39,0
475,55,0
476,42,0
477,42,0
478,42,0
479,42,0
480,55,0
481,55,0
482,42,0
483,42,0
484,55,0
485,42,0
486,42,0
487,42,0
488,55,0
489,55,0
490,42,0
491,42,0
492,42,0
493,42,0
494,42,0
495,42,0
496,39,0
497,42,0
498,55,0
499,42,0
500,42,0
501,39,0
502,42,0
503,42,0
504,55,0
505,55,0
506,42,0
507,42,0
508,55,0
509,42,0
510,55,0
511,55,0
512,55,0
513,55,0
514,42,0
515,55,0
516,42,0
517,42,0
518,42,0
519,39,0
520,42,0
521,42,0
522,55,0
523,42,0
524,55,0
525,42,0
526,55,0
527,42,0
528,42,0
529,42,0
530,55,0
531,42,0
532,55,0
533,55,0
534,42,0
535,39,0
536,55,0
537,42,0
538,55,0
539,42,0
540,55,0
541,42,0
542,39,0
543,42,0
544,42,0
545,42,0
546,42,0
547,42,0
548,42,0
549,42,0
550,42,0
551,55,0
552,55,0
553,55,0
554,39,0
555,55,0
556,42,0
557,55,0
558,42,0
559,42,0
560,42,0
561,39,0
562,55,0
563,55,0
564,42,0
565,55,0
566,42,0
567,42,0
568,42,0
569,42,0
570,55,0
571,55,0
572,42,0
573,55,0
574,42,0
575,42,0
576,55,0
577,42,0
578,42,0
579,55,0
580,42,0
581,42,0
582,42,0
583,39,0
584,55,0
585,42,0
586,55,0
587,55,0
588,55,0
589,55,0
590,55,0
591,42,0
592,42,0
593,55,0
594,42,0
595,39,0
596,42,0
597,42,0
598,55,0
599,55,0
600,42,0
601,55,0
602,55,0
603,42,0
604,55,0
605,42,0
606,42,0
607,42,0
608,39,0
609,55,0
610,42,0
611,55,0
612,42,0
613,42,0
614,42,0
615,42,0
616,42,0
617,42,0
618,42,0
619,55,0
620,55,0
621,42,0
622,42,0
623,42,0
624,39,0
625,55,0
626,55,0
627,42,0
628,42,0
629,55,0
630,55,0
631,42,0
632,42,0
633,55,0
634,55,0
635,55,0
636,42,0
637,55,0
638,42,0
639,55,0
640,55,0
641,42,0
642,55,0
643,42,0
644,42,0
645,42,0
646,42,0
647,55,0
648,42,0
649,42,0
650,42,0
651,55,0
652,42,0
653,55,0
654,39,0
655,55,0
656,55,0
657,42,0
658,39,0
659,42,0
660,42,0
661,39,0
662,42,0
663,42,0
664,55,0
665,42,0
666,42,0
667,42,0
668,55,0
669,55,0
670,55,0
671,42,0
672,42,0
673,55,0
674,55,0
675,42,0
676,42,0
677,42,0
678,55,0
679,55,0
680,42,0
681,55,0
682,42,0
683,42,0
684,42,0
685,55,0
686,39,0
687,55,0
688,42,0
689,42,0
690,42,0
691,42,0
692,55,0
693,42,0
694,42,0
695,55,0
696,55,0
697,55,0
698,42,0
699,55,0
700,42,0
701,39,0
702,42,0
703,42,0
704,42,0
705,42,0
706,42,0
707,39,0
708,42,0
709,42,0
710,55,0
711,42,0
712,55,0
713,42,0
714,55,0
715,42,0
716,42,0
717,55,0
718,55,0
719,55,0
720,42,0
721,42,0
722,55,0
723,55,0
724,42,0
725,39,0
726,55,0
727,42,0
728,55,0
729,55,0
730,55,0
731,42,0
732,55,0
733,42,0
734,39,0
735,55,0
736,55,0
737,42,0
738,39,0
739,42,0
740,55,0
741,55,0
742,42,0
743,42,0
744,55,0
745,55,0
746,55,0
747,55,0
748,55,0
749,55,0
750,39,0
751,55,0
752,55,0
753,55,0
754,42,0
755,39,0
756,42,0
757,42,0
758,55,0
759,55,0
760,42,0
761,42,0
762,39,0
763,42,0
764,42,0
765,55,0
766,42,0
767,42,0
768,42,0
769,55,0
770,42,0
771,55,0
772,42,0
773,55,0
774,55,0
775,55,0
776,42,0
777,55,0
778,55,0
779,42,0
780,42,0
781,55,0
782,42,0
783,55,0
784,42,0
785,39,0
786,42,0
787,42,0
788,42,0
789,42,0
790,55,0
791,42,0
792,42,0
793,55,0
794,55,0
795,42,0
796,42,0
797,55,0
798,55,0
799,42,0
800,42,0
801,55,0
802,39,0
803,42,0
804,42,0
805,42,0
806,55,0
807,55,0
808,42,0
809,42,0
810,42,0
811,42,0
812,42,0
813,42,0
814,55,0
815,42,0
816,42,0
817,55,0
818,42,0
819,39,0
820,42,0
821,42,0
822,55,0
823,55,0
824,39,0
825,55,0
826,42,0
827,55,0
828,55,0
829,55,0
830,42,0
831,42,0
832,55,0
833,55,0
834,55,0
835,55,0
836,42,0
837,39,0
838,42,0
839,42,0
840,55,0
841,39,0
842,42,0
843,55,0
844,42,0
845,55,0
846,42,0
847,42,0
848,42,0
849,55,0
850,42,0
851,42,0
852,42,0
853,55,0
854,42,0
855,42,0
856,42,0
857,55,0
858,55,0
859,55,0
860,42,0
861,42,0
862,42,0
863,42,0
864,55,0
865,55,0
866,42,0
867,42,0
868,42,0
869,55,0
870,42,0
871,55,0
872,42,0
873,55,0
874,42,0
875,42,0
876,42,0
877,42,0
878,39,0
879,55,0
880,55,0
881,42,0
882,42,0
883,42,0
884,42,0
885,55,0
886,42,0
887,55,0
888,55,0
889,55,0
890,42,0
891,42,0
892,42,0
893,42,0
894,55,0
895,55,0
896,42,0
897,42,0
898,42,0
899,55,0
900,42,0
901,55,0
902,42,0
903,55,0
904,55,0
905,42,0
906,42,0
907,55,0
908,42,0
909,55,0
910,42,0
911,55,0
912,42,0
913,55,0
914,42,0
915,42,0
916,42,0
917,55,0
918,42,0
919,42,0
920,42,0
921,42,0
922,42,0
923,55,0
924,42,0
925,42,0
926,42,0
927,42,0
928,42,0
929,42,0
930,42,0
931,42,0
932,42,0
933,42,0
934,42,0
935,39,0
936,42,0
937,42,0
938,55,0
939,42,0
940,42,0
941,55,0
942,39,0
943,42,0
944,42,0
945,42,0
946,42,0
947,42,0
948,42,0
949,55,0
950,55,0
951,42,0
952,42,0
953,42,0
954,42,0
955,42,0
956,55,0
957,42,0
958,42,0
959,55,0
960,42,0
961,42,0
962,55,0
963,42,0
964,42,0
965,55,0
966,55,0
967,55,0
968,55,0
969,42,0
970,42,0
971,42,0
972,55,0
973,55,0
974,42,0
975,42,0
976,55,0
977,42,0
978,55,0
979,42,0
980,42,0
981,42,0
982,42,0
983,55,0
984,39,0
985,42,0
986,42,0
987,55,0
988,42,0
989,39,0
990,42,0
991,55,0
992,55,0
993,55,0
994,42,0
995,55,0
996,55,0
997,55,0
998,55,0
999,42,0
1000,42,0
1001,55,0
1002,42,0
1003,42,0
1004,55,0
1005,42,0
1006,39,0
1007,42,0
1008,42,0
1009,55,0
1010,42,0
1011,42,0
1012,55,0
1013,42,0
1014,55,0
1015,42,0
1016,42,0
1017,42,0
1018,42,0
1019,42,0
1020,42,0
1021,42,0
1022,42,0
1023,55,0
1024,42,0
1025,42,0
1026,55,0
1027,42,0
1028,55,0
1029,42,0
1030,39,0
1031,42,0
1032,55,0
1033,42,0
1034,42,0
1035,39,0
1036,55,0
1037,55,0
1038,55,0
1039,55,0
1040,55,0
1041,55,0
1042,55,0
1043,42,0
1044,55,0
1045,55,0
1046,42,0
1047,42,0
1048,42,0
1049,39,0
1050,42,0
1051,42,0
1052,55,0
1053,42,0
1054,42,0
1055,42,0
1056,42,0
1057,42,0
1058,42,0
1059,42,0
1060,42,0
1061,55,0
1062,42,0
1063,55,0
1064,42,0
1065,55,0
1066,42,0
1067,39,0
1068,55,0
1069,55,0
1070,42,0
1071,42,0
1072,42,0
1073,42,0
1074,42,0
1075,55,0
1076,42,0
1077,39,0
1078,42,0
1079,39,0
1080,55,0
1081,55,0
1082,42,0
1083,55,0
1084,42,0
1085,55,0
1086,42,0
1087,55,0
1088,42,0
1089,42,0
1090,39,0
1091,42,0
1092,42,0
1093,55,0
1094,42,0
1095,55,0
1096,42,0
1097,55,0
1098,55,0
1099,42,0
1100,55,0
1101,42,0
1102,42,0
1103,55,0
1104,55,0
1105,42,0
1106,42,0
1107,39,0
1108,42,0
1109,55,0
1110,55,0
1111,42,0
1112,42,0
1113,42,0
1114,55,0
1115,55,0
1116,55,0
1117,42,0
1118,42,0
1119,39,0
1120,55,0
1121,55,0
1122,42,0
1123,39,0
1124,42,0
1125,42,0
1126,42,0
1127,42,0
1128,55,0
1129,42,0
1130,42,0
1131,55,0
1132,42,0
1133,55,0
1134,42,0
1135,42,0
1136,55,0
1137,42,0
1138,55,0
1139,42,0
1140,55,0
1141,55,0
1142,42,0
1143,42,0
1144,42,0
1145,42,0
1146,42,0
1147,55,0
1148,55,0
1149,42,0
1150,42,0
1151,42,0
1152,39,0
1153,42,0
1154,55,0
1155,42,0
1156,55,0
1157,42,0
1158,55,0
1159,39,0
1160,55,0
1161,42,0
1162,42,0
1163,42,0
1164,42,0
1165,42,0
1166,55,0
1167,42,0
1168,42,0
1169,55,0
1170,55,0
1171,42,0
1172,42,0
1173,55,0
1174,42,0
1175,55,0
1176,55,0
1177,39,0
1178,55,0
1179,55,0
1180,42,0
1181,42,0
1182,55,0
1183,55,0
1184,42,0
1185,55,0
1186,42,0
1187,42,0
1188,42,0
1189,42,0
1190,42,0
1191,42,0
1192,42,0
1193,42,0
1194,55,0
1195,55,0
1196,42,0
1197,55,0
1198,55,0
1199,55,0
1200,37,0
1201,0,1
1202,33,0
1203,42,0
1204,24,0
1205,24,0
1206,49,0
1207,47,0
1208,1,1
1209,2,1
1210,21,0
1211,3,1
1212,42,0
1213,24,0
1214,25,0
1215,5,0
1216,36,0
1217,62,0
1218,10,0
1219,6,0
1220,36,0
1221,28,0
1222,24,0
1223,6,0
1224,23,0
1225,3,0
1226,62,0
1227,17,0
1228,15,0
1229,53,0
1230,48,0
1231,62,0
1232,40,0
1233,43,0
1234,4,1
1235,42,0
1236,5,1
1237,6,1
1238,57,0
1239,23,0
1240,44,0
1241,39,0
1242,41,0
1243,58,0
1244,47,0
1245,61,0
1246,7,1
1247,52,0
1248,21,0
1249,13,0
1250,24,0
1251,12,0
1252,8,1
1253,9,1
1254,59,0
1255,39,0
1256,3,0
1257,42,0
1258,16,0
1259,26,0
1260,11,0
1261,8,0
1262,60,0
1263,10,1
1264,30,0
1265,9,0
1266,59,0
1267,19,0
1268,39,0
1269,29,0
1270,5,0
1271,17,0
1272,55,0
1273,55,0
1274,56,0
1275,24,0
1276,11,1
1277,42,0
1278,25,0
1279,43,0
1280,57,0
1281,37,0
1282,12,1
1283,13,1
1284,42,0
1285,18,0
1286,8,0
1287,24,0
1288,58,0
1289,11,0
1290,14,1
1291,42,0
1292,42,0
1293,60,0
1294,62,0
1295,28,0
1296,15,1
1297,37,0
1298,9,0
1299,44,0
1300,62,0
1301,24,0
1302,16,0
1303,6,0
1304,46,0
1305,18,0
1306,26,0
1307,25,0
1308,28,0
1309,16,1
1310,42,0
1311,17,1
1312,59,0
1313,55,0
1314,55,0
1315,55,0
1316,20,0
1317,41,0
1318,43,0
1319,18,1
1320,44,0
1321,37,0
1322,19,1
1323,34,0
1324,2,0
1325,30,0
1326,42,0
1327,18,0
1328,46,0
1329,3,0
1330,55,0
1331,45,0
1332,36,0
1333,31,0
1334,0,0
1335,15,0
1336,42,0
1337,39,0
1338,18,0
1339,20,1
1340,53,0
1341,21,0
1342,12,0
1343,21,1
1344,22,1
1345,46,0
1346,44,0
1347,20,0
1348,62,0
1349,23,0
1350,23,1
1351,41,0
1352,15,0
1353,60,0
1354,35,0
1355,26,0
1356,54,0
1357,24,1
1358,36,0
1359,19,0
1360,62,0
1361,5,0
1362,15,0
1363,61,0
1364,16,0
1365,9,0
1366,2,0
1367,28,0
1368,51,0
1369,41,0
1370,30,0
1371,16,0
1372,38,0
1373,20,0
1374,46,0
1375,25,1
1376,43,0
1377,42,0
1378,62,0
1379,17,0
1380,42,0
1381,61,0
1382,37,0
1383,61,0
1384,11,0
1385,26,1
1386,59,0
1387,28,0
1388,35,0
1389,46,0
1390,12,0
1391,57,0
1392,46,0
1393,48,0
1394,18,0
1395,27,1
1396,28,1
1397,57,0
1398,47,0
1399,42,0
1400,15,0
1401,29,1
1402,47,0
1403,55,0
1404,30,1
1405,27,0
1406,49,0
1407,42,0
1408,55,0
1409,36,0
1410,26,0
1411,47,0
1412,24,0
1413,29,0
1414,33,0
1415,55,0
1416,47,0
1417,42,0
1418,49,0
1419,57,0
1420,56,0
1421,62,0
1422,32,0
1423,14,0
1424,19,0
1425,31,1
1426,52,0
1427,28,0
1428,42,0
1429,28,0
1430,55,0
1431,50,0
1432,32,1
1433,60,0
1434,20,0
1435,31,0
1436,42,0
1437,21,0
1438,61,0
1439,57,0
1440,33,1
1441,4,0
1442,34,1
1443,19,0
1444,26,0
1445,10,0
1446,55,0
1447,61,0
1448,44,0
1449,40,0
1450,4,0
1451,6,0
1452,14,0
1453,44,0
1454,35,1
1455,6,0
1456,39,0
1457,16,0
1458,30,0
1459,9,0
1460,55,0
1461,2,0
1462,36,1
1463,37,1
1464,52,0
1465,63,0
1466,36,0
1467,45,0
1468,38,1
1469,27,0
1470,42,0
1471,39,1
1472,37,0
1473,24,0
1474,19,0
1475,16,0
1476,51,0
1477,48,0
1478,23,0
1479,24,0
1480,5,0
1481,40,1
1482,56,0
1483,61,0
1484,41,1
1485,43,0
1486,42,1
1487,43,1
1488,44,1
1489,47,0
1490,45,0
1491,42,0
1492,57,0
1493,45,1
1494,20,0
1495,19,0
1496,17,0
1497,42,0
1498,20,0
1499,46,1
1500,45,0
1501,33,0
1502,11,0
1503,53,0
1504,44,0
1505,47,1
1506,48,1
1507,39,0
1508,42,0
1509,21,0
1510,30,0
1511,49,1
1512,10,0
1513,50,1
1514,47,0
1515,14,0
1516,24,0
1517,51,1
1518,37,0
1519,52,1
1520,30,0
1521,55,0
1522,24,0
1523,53,1
1524,57,0
1525,43,0
1526,63,0
1527,42,0
1528,16,0
1529,38,0
1530,10,0
1531,62,0
1532,56,0
1533,45,0
1534,54,1
1535,19,0
1536,42,0
1537,55,1
1538,62,0
1539,56,1
1540,22,0
1541,22,0
1542,55,0
1543,55,0
1544,50,0
1545,42,0
1546,48,0
1547,36,0
1548,24,0
1549,4,0
1550,38,0
1551,3,0
1552,44,0
1553,57,1
1554,46,0
1555,59,0
1556,58,1
1557,38,0
1558,59,1
1559,40,0
1560,7,0
1561,24,0
1562,42,0
1563,42,0
1564,60,1
1565,32,0
1566,37,0
1567,36,0
1568,39,0
1569,11,0
1570,48,0
1571,44,0
1572,55,0
1573,61,1
1574,10,0
1575,42,0
1576,62,1
1577,45,0
1578,27,0
1579,44,0
1580,24,0
1581,63,1
1582,6,0
1583,39,0
1584,30,0
1585,49,0
1586,38,0
1587,58,0
1588,34,0
1589,50,0
1590,63,0
1591,4,0
1592,44,0
1593,39,0
1594,2,0
1595,63,0
1596,22,0
1597,50,0
1598,42,0
1599,16,0
