entity_type,entity_id,node_id,x_m,y_m
CH,0,2404,620.843,148.469
CH,1,2409,551.867,33.862
CH,2,2417,618.157,391.506
CH,3,2419,563.74,534.346
CH,4,2427,801.695,538.053
CH,5,2431,687.458,239.043
CH,6,2438,568.868,297.855
CH,7,2443,651.034,535.077
CH,8,2447,166.505,841.295
CH,9,2449,911.623,844.483
CH,10,2455,843.506,324.962
CH,11,2459,757.862,340.646
CH,12,2481,874.613,911.701
CH,13,2482,342.108,896.156
CH,14,2486,59.915,492.559
CH,15,2501,753.966,704.267
CH,16,2509,705.59,744.824
CH,17,2515,562.495,593.708
CH,18,2539,826.96,739.573
CH,19,2541,230.942,901.393
CH,20,2548,790.397,799.475
CH,21,2551,866.391,509.644
CH,22,2555,431.291,270.053
CH,23,2557,591.394,69.333
CH,24,2558,626.763,211.163
CH,25,2559,833.943,830.124
CH,26,2572,791.39,285.895
CH,27,2582,527.855,223.58
CH,28,2586,90.384,542.894
CH,29,2599,562.079,740.968
CH,30,2602,485.036,805.961
CH,31,2606,18.89,414.25
CH,32,2623,434.471,197.182
CH,33,2634,648.678,305.269
CH,34,2638,714.18,430.93
CH,35,2644,93.626,442.314
CH,36,2652,505.033,902.731
CH,37,2653,197.992,770.32
CH,38,2657,796.4,900.252
CH,39,2664,375.458,605.046
CH,40,2675,463.84,720.035
CH,41,2676,509.059,137.79
CH,42,2686,292.909,598.16
CH,43,2693,857.397,575.593
CH,44,2699,644.775,58.734
CH,45,2703,187.249,703.641
CH,46,2708,692.111,144.548
CH,47,2715,272.522,743.382
CH,48,2721,432.376,824.469
CH,49,2727,6.59,591.968
CH,50,2736,230.963,820.076
CH,51,2741,324.609,760.191
CH,52,2752,591.532,639.69
CH,53,2763,7.576,505.505
CH,54,2764,893.543,640.367
CH,55,2765,881.448,384.088
CH,56,2773,473.022,308.413
CH,57,2774,434.265,674.561
CH,58,2776,845.613,683.131
CH,59,2777,447.44,584.176
CH,60,2795,541.916,362.242
CH,61,2809,514.073,677.496
CH,62,2817,776.721,37.651
CH,63,2820,867.857,455.874
CH,64,2823,694.159,371.197
CH,65,2832,574.27,120.907
CH,66,2844,896.267,190.133
CH,67,2846,694.477,603.051
CH,68,2848,236.968,600.701
CH,69,2856,785.921,143.006
CH,70,2857,335.453,684.1
CH,71,2859,417.71,441.849
CH,72,2875,899.668,329.015
CH,73,2881,711.861,21.827
CH,74,2897,729.622,73.954
CH,75,2901,441.9,86.029
CH,76,2906,437.263,23.097
CH,77,2911,549.56,851.089
CH,78,2917,311.451,436.745
CH,79,2923,237.247,433.733
CH,80,2926,550.666,171.682
CH,81,2933,754.127,238.324
CH,82,2940,294.943,824.866
CH,83,2941,794.785,591.657
CH,84,2955,678.346,898.48
CH,85,2960,139.027,664.847
CH,86,2969,384.594,864.991
CH,87,2972,78.881,602.489
CH,88,2974,820.969,414.744
CH,89,2975,911.093,754.988
CH,90,2977,894.027,102.977
CH,91,2990,750.501,520.622
CH,92,3022,558.359,437.521
CH,93,3023,839.516,200.128
CH,94,3030,644.082,682.577
CH,95,3038,650.162,761.057
CH,96,3042,187.589,583.065
CH,97,3044,501.659,411.513
CH,98,3050,24.131,767.225
CH,99,3052,216.283,526.172
CH,100,3054,36.189,677.452
CH,101,3057,789.174,473.611
CH,102,3066,710.577,666.773
CH,103,3082,705.627,551.723
CH,104,3087,3.911,837.623
CH,105,3091,631.762,468.663
CH,106,3096,398.64,728.304
CH,107,3106,654.383,825.458
CH,108,3107,93.33,806.601
CH,109,3108,282.142,508.986
CH,110,3109,736.284,842.606
CH,111,3115,597.312,787.75
CH,112,3123,758.521,636.392
CH,113,3135,620.988,584.84
CH,114,3149,10.865,915.205
CH,115,3152,121.069,751.355
CH,116,3154,477.991,496.777
CH,117,3160,379.649,494.119
CH,118,3166,83.501,862.323
CH,119,3167,376.506,790.159
CH,120,3175,607.714,880.254
CH,121,3176,727.163,192.323
CH,122,3186,439.274,379.67
CH,123,3187,906.414,263.382
CH,124,3193,239.175,657.749
CH,125,3194,165.622,480.674
CH,126,3196,878.164,2.04
CH,127,3197,420.908,906.848
BS,0,,184.0,184.0
BS,1,,736.0,184.0
BS,2,,184.0,736.0
BS,3,,736.0,736.0
