node_id,cluster_id,is_ch
0,26,0
1,159,0
2,26,0
3,26,0
4,26,0
5,176,0
6,157,0
7,159,0
8,159,0
9,159,0
10,161,0
11,96,0
12,161,0
13,26,0
14,157,0
15,26,0
16,26,0
17,161,0
18,159,0
19,159,0
20,161,0
21,161,0
22,159,0
23,159,0
24,159,0
25,176,0
26,159,0
27,159,0
28,26,0
29,159,0
30,176,0
31,159,0
32,176,0
33,161,0
34,159,0
35,159,0
36,26,0
37,26,0
38,26,0
39,161,0
40,159,0
41,157,0
42,26,0
43,159,0
44,157,0
45,161,0
46,159,0
47,161,0
48,26,0
49,26,0
50,26,0
51,159,0
52,157,0
53,161,0
54,159,0
55,161,0
56,157,0
57,157,0
58,159,0
59,161,0
60,157,0
61,26,0
62,157,0
63,159,0
64,26,0
65,176,0
66,157,0
67,159,0
68,159,0
69,176,0
70,96,0
71,26,0
72,159,0
73,157,0
74,159,0
75,159,0
76,161,0
77,157,0
78,157,0
79,26,0
80,26,0
81,157,0
82,26,0
83,157,0
84,159,0
85,157,0
86,26,0
87,159,0
88,26,0
89,159,0
90,159,0
91,26,0
92,26,0
93,159,0
94,159,0
95,159,0
96,157,0
97,26,0
98,26,0
99,96,0
100,159,0
101,157,0
102,161,0
103,26,0
104,161,0
105,159,0
106,157,0
107,26,0
108,26,0
109,157,0
110,159,0
111,159,0
112,26,0
113,159,0
114,157,0
115,161,0
116,161,0
117,26,0
118,159,0
119,157,0
120,159,0
121,161,0
122,159,0
123,159,0
124,26,0
125,176,0
126,96,0
127,159,0
128,161,0
129,159,0
130,26,0
131,157,0
132,159,0
133,96,0
134,26,0
135,159,0
136,161,0
137,159,0
138,26,0
139,26,0
140,159,0
141,159,0
142,26,0
143,157,0
144,26,0
145,159,0
146,159,0
147,159,0
148,26,0
149,26,0
150,157,0
151,159,0
152,26,0
153,157,0
154,159,0
155,26,0
156,26,0
157,96,0
158,159,0
159,159,0
160,26,0
161,161,0
162,26,0
163,159,0
164,159,0
165,159,0
166,26,0
167,26,0
168,159,0
169,159,0
170,26,0
171,157,0
172,157,0
173,159,0
174,159,0
175,159,0
176,159,0
177,159,0
178,26,0
179,159,0
180,159,0
181,159,0
182,159,0
183,26,0
184,26,0
185,157,0
186,96,0
187,26,0
188,159,0
189,159,0
190,161,0
191,159,0
192,26,0
193,26,0
194,26,0
195,161,0
196,159,0
197,161,0
198,159,0
199,26,0
200,159,0
201,159,0
202,159,0
203,26,0
204,159,0
205,157,0
206,157,0
207,159,0
208,26,0
209,161,0
210,159,0
211,159,0
212,26,0
213,176,0
214,157,0
215,159,0
