node_id,x_m,y_m
0,137.273,97.155
1,161.527,93.046
2,133.047,219.256
3,65.772,106.034
4,168.295,65.781
5,77.585,194.102
6,220.884,106.373
7,83.767,219.61
8,108.035,155.696
9,156.339,161.107
10,209.729,217.889
11,171.192,194.038
12,188.65,162.518
13,125.613,90.4
14,97.156,212.265
15,172.391,69.345
16,208.935,98.006
17,171.073,130.763
18,97.76,87.285
19,151.412,122.4
20,159.278,171.683
21,193.091,198.942
22,159.455,218.575
23,137.025,204.901
24,192.317,192.764
25,72.694,149.914
26,140.577,67.155
27,114.766,140.601
28,52.169,52.564
29,152.788,122.259
30,220.645,198.436
31,194.714,190.208
32,89.874,176.858
33,67.979,74.731
34,116.211,93.613
35,56.81,140.799
36,218.469,64.654
37,92.117,211.623
38,142.613,131.643
39,123.527,193.357
40,132.53,120.896
41,113.862,185.42
42,54.326,127.911
43,161.875,52.532
44,105.937,111.134
45,162.832,141.076
46,137.321,103.279
47,125.519,211.653
48,70.472,66.244
49,78.683,59.698
50,75.804,104.924
51,178.921,217.187
52,53.744,137.728
53,92.788,206.937
54,223.676,171.947
55,55.609,136.67
56,125.927,144.606
57,89.775,55.645
58,155.907,194.322
59,109.155,116.554
60,58.707,143.456
61,192.487,134.293
62,72.852,70.757
63,198.4,174.382
64,95.288,140.227
65,72.271,148.049
66,55.855,103.08
67,135.052,131.734
68,102.095,166.16
69,94.059,186.662
70,195.113,150.443
71,217.349,94.182
72,220.368,59.544
73,148.389,83.037
74,70.921,98.943
75,116.876,51.276
76,99.887,211.116
77,190.347,166.577
78,218.156,135.165
79,182.373,205.912
80,142.009,136.766
81,78.271,213.477
82,109.038,85.169
83,91.062,186.777
84,101.046,167.938
85,161.021,214.224
86,192.257,215.963
87,88.495,57.635
88,56.216,84.854
89,66.152,76.28
90,173.062,127.312
91,95.621,137.419
92,87.666,113.599
93,118.266,60.939
94,214.415,205.856
95,113.458,159.213
96,55.148,116.461
97,154.28,124.408
98,71.361,134.363
99,93.723,159.604
100,171.032,146.249
101,200.497,188.201
102,72.067,220.779
103,166.153,143.506
104,133.137,191.18
105,102.893,166.868
106,118.059,148.025
107,155.925,142.607
108,153.689,57.553
109,88.706,117.584
110,109.537,115.677
111,104.908,104.299
112,133.227,77.819
113,69.603,206.783
114,165.283,190.459
115,109.094,205.371
116,125.649,133.158
117,54.826,87.527
118,160.283,183.397
119,103.991,192.612
120,164.52,56.471
121,93.573,223.359
122,141.23,51.345
123,167.391,115.115
124,67.86,212.997
125,120.597,168.007
126,109.243,206.113
127,155.157,110.352
128,100.004,211.53
129,162.559,220.319
130,82.108,125.328
131,170.788,220.69
132,183.834,130.805
133,208.719,181.992
134,108.008,115.89
135,151.479,224.241
136,163.694,122.053
137,167.915,68.163
138,144.444,158.019
139,180.522,210.205
140,61.321,162.31
141,134.243,98.389
142,136.918,96.691
143,85.557,206.757
144,157.096,66.155
145,110.135,63.204
146,114.909,114.667
147,60.806,63.475
148,126.97,221.771
149,101.662,210.876
150,71.138,192.436
151,73.129,169.68
152,79.542,208.489
153,210.038,90.897
154,222.659,173.0
155,59.292,201.994
156,125.063,124.631
157,129.162,90.962
158,211.011,174.341
159,182.552,192.854
160,96.165,174.035
161,181.226,113.924
162,164.367,153.163
163,203.462,137.672
164,118.359,158.97
165,184.543,168.691
166,118.987,152.192
167,213.897,165.571
168,178.921,82.362
169,133.463,141.819
170,99.587,147.458
171,67.281,75.418
172,115.234,191.592
173,204.996,99.579
174,207.247,212.514
175,119.832,119.49
176,93.962,72.594
177,187.603,110.739
178,79.226,184.844
179,177.319,94.285
180,178.186,200.057
181,144.447,190.345
182,107.828,189.374
183,188.072,193.613
184,145.189,107.254
185,204.541,195.249
186,114.482,180.424
187,145.394,176.934
188,175.22,173.296
189,126.131,219.99
190,164.189,140.61
191,102.495,124.445
192,222.068,118.384
193,119.083,71.44
194,109.463,62.555
195,100.22,126.065
196,145.614,69.121
197,136.916,223.704
198,173.048,206.917
199,169.166,80.731
200,129.961,85.664
201,156.564,59.62
202,155.257,186.372
203,114.804,176.301
204,75.685,145.943
205,186.739,217.971
206,191.538,135.647
207,128.044,130.506
208,119.275,109.037
209,132.387,77.573
210,61.298,91.774
211,67.308,65.093
212,172.07,86.102
213,144.552,137.586
214,76.607,144.913
215,117.883,121.201
216,177.764,119.196
217,194.443,213.598
218,81.542,80.904
219,118.584,164.919
220,177.361,103.785
221,186.228,103.757
222,215.235,97.809
223,111.635,130.55
224,134.532,94.78
225,137.548,128.515
226,63.245,195.259
227,97.149,152.16
228,110.256,91.198
229,128.358,104.338
230,155.72,186.146
231,151.145,136.795
232,115.912,160.985
233,52.049,52.522
234,71.151,81.079
235,184.526,194.604
236,151.14,65.684
237,130.439,157.242
238,219.522,194.565
239,123.185,79.396
240,159.06,131.581
241,218.971,222.222
242,198.071,204.725
243,69.574,139.483
244,61.57,100.909
245,214.427,206.22
246,162.386,214.168
247,185.623,172.578
248,212.714,86.269
249,190.298,132.827
250,74.846,140.571
251,177.107,182.04
252,173.78,149.44
253,93.612,106.776
254,159.227,91.005
255,194.905,77.314
256,67.801,178.102
257,139.216,91.146
258,126.839,222.816
259,79.867,148.085
260,175.839,198.721
261,144.454,88.454
262,64.928,100.224
263,151.102,182.847
264,118.279,184.213
265,177.5,56.98
