entity_type,entity_id,node_id,x_m,y_m
CH,0,9,416.186,918.497
CH,1,10,387.141,117.551
CH,2,29,74.564,919.672
CH,3,59,450.588,86.688
CH,4,66,402.053,368.581
CH,5,165,1017.063,42.236
CH,6,185,666.323,348.481
CH,7,251,623.196,117.817
CH,8,264,518.378,409.441
CH,9,351,734.707,775.516
CH,10,355,309.055,907.391
CH,11,356,139.755,466.59
CH,12,385,323.965,269.121
CH,13,395,387.691,532.598
CH,14,416,78.356,337.021
CH,15,433,232.256,316.961
CH,16,440,498.71,497.555
CH,17,450,300.748,90.62
CH,18,461,941.335,469.492
CH,19,475,586.991,900.514
CH,20,520,837.342,559.358
CH,21,528,605.735,327.8
CH,22,568,978.396,747.7
CH,23,578,6.631,316.447
CH,24,623,664.742,700.934
CH,25,662,833.27,905.404
CH,26,675,962.183,662.265
CH,27,706,26.383,2.796
CH,28,746,80.969,516.514
CH,29,810,6.432,925.74
CH,30,853,119.239,267.078
CH,31,872,420.903,181.29
CH,32,910,170.939,535.806
CH,33,920,495.646,881.144
CH,34,1001,336.056,188.314
CH,35,1002,928.268,559.079
CH,36,1005,675.235,176.01
CH,37,1043,235.986,243.256
CH,38,1086,252.532,664.269
CH,39,1147,693.037,415.718
CH,40,1152,4.415,385.458
CH,41,1162,446.61,665.331
CH,42,1222,592.59,580.577
CH,43,1231,823.685,777.736
CH,44,1259,214.484,972.167
CH,45,1260,239.235,584.032
CH,46,1275,4.535,786.213
CH,47,1311,584.187,685.301
CH,48,1334,891.687,728.83
CH,49,1340,823.373,208.422
CH,50,1349,562.947,263.312
CH,51,1371,728.673,320.551
CH,52,1402,511.716,60.246
CH,53,1440,11.3,206.664
CH,54,1442,737.985,5.892
CH,55,1464,712.276,110.095
CH,56,1467,509.894,635.07
CH,57,1502,204.046,432.107
CH,58,1506,369.184,821.543
CH,59,1549,621.294,770.695
CH,60,1578,834.819,684.217
CH,61,1590,15.237,581.406
CH,62,1595,665.441,841.449
CH,63,1609,438.418,749.498
CH,64,1610,746.937,885.588
CH,65,1640,766.579,489.114
CH,66,1676,312.094,452.292
CH,67,1691,526.929,947.263
CH,68,1743,385.121,626.736
CH,69,1751,869.843,395.549
CH,70,1787,954.681,3.023
CH,71,1795,3.52,1013.183
CH,72,1798,138.643,97.326
CH,73,1824,789.013,148.03
CH,74,1845,53.585,635.25
CH,75,1887,160.792,331.419
CH,76,1902,866.226,136.688
CH,77,1910,667.59,258.1
CH,78,1921,603.516,465.291
CH,79,1962,213.629,108.391
CH,80,2028,203.567,854.577
CH,81,2036,258.19,174.681
CH,82,2071,666.021,605.728
CH,83,2140,875.579,634.802
CH,84,2146,681.534,510.461
CH,85,2151,660.901,935.864
CH,86,2161,593.267,45.683
CH,87,2196,560.915,522.109
CH,88,2200,744.493,576.438
CH,89,2235,70.362,750.946
CH,90,2309,105.34,396.039
CH,91,2324,909.048,232.653
CH,92,2363,788.13,397.632
CH,93,2366,507.497,299.346
CH,94,2446,265.575,767.567
CH,95,2447,415.601,466.597
CH,96,2449,506.866,216.492
CH,97,2533,389.435,701.222
CH,98,2555,460.538,819.193
CH,99,2576,1016.124,904.334
CH,100,2578,765.905,687.845
CH,101,2601,777.043,826.26
CH,102,2614,910.899,841.944
CH,103,2646,27.842,101.757
CH,104,2649,515.986,737.248
CH,105,2666,269.766,515.622
CH,106,2673,113.608,9.188
CH,107,2702,724.907,1005.943
CH,108,2708,806.981,619.446
CH,109,2715,651.808,8.938
CH,110,2717,462.62,4.664
CH,111,2830,156.454,770.766
CH,112,2839,174.541,199.795
CH,113,2880,291.207,3.905
CH,114,2948,437.581,1005.23
CH,115,2950,605.139,1014.318
CH,116,2996,739.023,210.938
CH,117,3001,604.883,395.897
CH,118,3002,999.146,428.355
CH,119,3016,320.316,712.286
CH,120,3032,31.113,863.832
CH,121,3060,6.76,689.687
CH,122,3062,863.873,489.803
CH,123,3085,983.285,145.391
CH,124,3107,555.391,838.975
CH,125,3135,599.249,192.631
CH,126,3151,1015.585,338.75
CH,127,3186,941.166,339.016
CH,128,3251,441.736,572.945
CH,129,3271,185.972,700.644
CH,130,3295,930.92,942.031
CH,131,3366,996.72,511.391
CH,132,3424,104.399,589.035
CH,133,3443,1016.292,260.73
CH,134,3449,799.685,78.249
CH,135,3479,478.493,358.159
CH,136,3483,99.273,834.87
CH,137,3489,144.988,919.168
CH,138,3535,91.561,1016.143
CH,139,3568,933.72,68.175
CH,140,3572,997.213,1010.303
CH,141,3582,13.807,460.089
CH,142,3584,425.987,252.4
CH,143,3603,857.282,17.328
CH,144,3635,152.821,993.906
CH,145,3647,831.6,313.528
CH,146,3686,193.132,15.69
CH,147,3703,87.433,185.47
CH,148,3720,111.167,691.562
CH,149,3724,1012.635,822.144
CH,150,3745,896.13,1017.786
CH,151,3768,498.971,130.824
CH,152,3774,315.342,356.007
CH,153,3776,167.618,624.207
CH,154,3778,324.045,568.573
CH,155,3808,1017.704,595.795
CH,156,3861,270.206,404.025
CH,157,3969,811.516,996.611
CH,158,3983,388.663,25.365
CH,159,3989,332.117,1006.135
BS,0,,204.0,204.0
BS,1,,816.0,204.0
BS,2,,204.0,816.0
BS,3,,816.0,816.0
BS,4,,510.0,510.0
