node_id,x_m,y_m
0,174.913,312.386
1,54.075,217.434
2,48.004,9.019
3,182.529,76.861
4,199.82,474.847
5,24.741,399.46
6,87.867,507.665
7,470.711,136.203
8,541.377,458.204
9,49.669,261.572
10,447.487,589.001
11,111.526,162.185
12,494.959,614.26
13,61.628,59.131
14,479.75,203.605
15,247.99,559.347
16,476.328,422.215
17,553.827,467.58
18,517.318,411.107
19,379.249,40.074
20,580.513,581.882
21,225.454,400.356
22,12.748,319.98
23,398.465,188.847
24,265.62,533.341
25,93.224,291.677
26,56.933,246.49
27,563.285,391.519
28,20.445,548.1
29,420.682,333.07
30,185.463,193.338
31,118.305,397.691
32,33.648,602.901
33,67.346,398.913
34,368.281,232.396
35,179.035,281.284
36,211.468,619.933
37,412.201,331.835
38,423.836,316.049
39,96.561,16.438
40,618.946,538.98
41,62.474,390.389
42,501.308,570.75
43,43.129,86.126
44,251.449,385.371
45,54.601,444.499
46,481.976,286.155
47,541.98,249.335
48,532.05,245.061
49,257.821,241.884
50,453.47,563.555
51,47.944,377.248
52,533.403,442.112
53,150.858,233.753
54,565.633,139.244
55,608.7,251.167
56,332.896,452.357
57,435.22,377.536
58,553.768,409.288
59,584.73,416.425
60,375.867,38.083
61,579.916,147.772
62,145.46,33.31
63,397.124,237.524
64,417.01,519.351
65,600.968,512.773
66,535.287,244.328
67,35.819,491.333
68,634.895,296.423
69,573.958,361.805
70,247.027,531.174
71,41.662,232.654
72,444.559,53.978
73,354.206,249.219
74,142.043,260.393
75,474.845,428.283
76,378.149,495.534
77,262.38,371.145
78,65.21,421.761
79,426.357,400.299
80,509.59,628.35
81,461.918,621.883
82,418.142,178.661
83,552.848,427.739
84,400.779,94.744
85,361.437,218.185
86,368.564,589.418
87,244.696,14.419
88,79.587,344.526
89,538.309,33.052
90,263.904,217.555
91,282.681,400.977
92,321.738,174.691
93,554.908,517.015
94,572.751,82.035
95,342.272,152.15
96,63.431,591.607
97,421.458,292.24
98,489.214,541.731
99,298.235,70.377
100,575.35,324.414
101,267.908,125.27
102,332.814,553.86
103,594.637,91.728
104,77.949,632.6
105,334.9,405.237
106,443.892,264.445
107,252.919,555.987
108,398.663,16.561
109,26.277,535.017
110,379.522,476.242
111,319.739,453.959
112,222.794,234.794
113,219.638,188.804
114,605.272,559.22
115,348.733,28.908
116,591.115,516.642
117,407.913,615.157
118,482.211,388.079
119,216.69,398.137
120,270.426,112.822
121,105.073,69.906
122,436.991,240.631
123,630.383,584.766
124,182.959,66.627
125,531.367,542.238
126,236.527,486.932
127,598.861,285.847
128,283.674,394.604
129,539.532,449.265
130,630.28,93.361
131,62.318,78.613
132,600.029,191.171
133,48.741,97.767
134,16.065,340.743
135,406.056,182.632
136,14.304,26.225
137,439.675,2.679
138,153.749,287.173
139,263.541,594.552
140,595.112,320.939
141,392.645,229.136
142,410.89,38.018
143,121.533,526.692
144,293.57,316.114
145,531.53,416.962
146,110.683,298.088
147,545.733,224.502
148,607.538,125.507
149,253.478,123.043
150,181.647,141.832
151,417.003,478.581
152,559.351,90.425
153,635.263,439.088
154,173.769,430.07
155,391.884,226.521
156,176.238,56.486
157,139.248,547.557
158,238.794,417.205
159,287.021,151.497
160,276.211,144.589
161,274.831,124.534
162,84.789,507.222
163,200.193,437.458
164,591.199,584.07
165,532.907,318.268
166,330.22,13.243
167,431.874,322.438
168,219.197,544.928
169,480.413,502.261
170,218.753,326.987
171,496.453,579.098
172,311.831,457.815
173,361.069,146.285
174,556.896,345.344
175,112.318,371.252
176,548.085,103.711
177,107.233,405.779
178,89.5,487.614
179,389.367,304.441
180,289.983,621.388
181,195.362,362.492
182,276.834,611.651
183,244.532,4.81
184,284.64,348.022
185,477.514,406.708
186,566.298,156.638
187,404.645,532.042
188,566.998,514.009
189,421.747,268.9
190,589.085,474.501
191,276.402,599.952
192,562.892,618.961
193,605.822,604.261
194,266.7,257.797
195,622.277,19.777
196,604.318,526.849
197,122.761,402.147
198,243.609,476.485
199,585.47,480.586
200,536.734,182.508
201,320.238,300.672
202,599.005,138.258
203,459.967,436.325
204,224.132,596.433
205,574.821,165.39
206,208.212,409.041
207,84.993,183.221
208,75.686,452.199
209,313.681,65.571
210,534.635,347.041
211,419.745,155.159
212,435.1,216.113
213,625.561,44.716
214,31.71,249.69
215,87.274,88.576
216,483.32,350.601
217,444.186,112.966
218,409.621,492.237
219,56.231,113.744
220,293.81,209.646
221,540.062,357.466
222,300.236,250.27
223,108.406,120.978
224,175.732,10.047
225,107.405,375.869
226,323.581,318.454
227,348.022,368.33
228,637.793,333.581
229,492.022,194.321
230,514.406,341.869
231,548.558,611.119
232,127.416,569.307
233,405.309,570.696
234,32.153,536.029
235,476.464,545.556
236,182.329,208.31
237,415.974,226.783
238,349.42,532.94
239,241.815,634.795
240,568.643,469.075
241,545.547,13.106
242,397.998,578.354
243,218.746,386.93
244,64.225,485.202
245,142.502,626.275
246,389.918,34.315
247,341.4,81.845
248,208.406,427.578
249,55.25,529.725
250,440.028,430.819
251,207.326,71.328
252,340.611,427.353
253,602.818,421.264
254,476.836,296.433
255,148.304,344.473
256,595.362,353.198
257,37.275,405.527
258,546.332,311.439
259,437.315,104.843
260,430.998,343.045
261,509.323,317.59
262,285.502,283.263
263,566.756,632.449
264,335.536,157.382
265,469.326,163.967
266,567.271,67.323
267,255.433,583.264
268,24.322,531.195
269,385.751,453.257
270,42.012,471.316
271,603.491,14.741
272,150.604,527.592
273,508.291,375.841
274,598.859,365.873
275,146.808,509.821
276,188.647,144.181
277,176.183,104.101
278,129.655,502.392
279,286.054,2.719
280,603.835,100.65
281,168.229,322.873
282,228.44,590.714
283,521.305,560.936
284,306.847,44.882
285,163.758,98.077
286,30.208,269.154
287,167.963,140.405
288,26.877,140.559
