node_id,x_m,y_m
0,83.768,223.173
1,206.818,107.366
2,154.358,145.376
3,184.886,211.695
4,75.85,63.042
5,220.892,142.106
6,206.526,57.912
7,144.573,198.561
8,102.223,242.3
9,233.729,63.48
10,62.475,163.346
11,241.104,132.025
12,99.845,140.024
13,63.177,100.841
14,143.107,154.431
15,103.068,102.634
16,100.272,147.352
17,114.152,61.701
18,221.246,166.287
19,183.069,93.845
20,251.542,225.62
21,81.134,122.542
22,198.55,196.538
23,240.574,140.022
24,219.772,188.545
25,116.809,172.372
26,230.025,222.932
27,156.283,172.65
28,64.25,104.956
29,213.393,138.498
30,91.323,164.79
31,194.944,189.362
32,130.754,143.317
33,156.897,209.686
34,159.343,134.381
35,153.235,63.282
36,66.002,195.011
37,249.713,173.467
38,134.449,90.803
39,155.688,249.496
40,208.137,162.995
41,225.687,102.89
42,157.942,243.707
43,170.459,147.26
44,110.144,164.633
45,244.616,58.616
46,210.705,217.905
47,230.748,202.268
48,215.687,158.902
49,167.245,140.801
50,68.472,227.587
51,168.935,96.569
52,156.173,152.303
53,127.252,125.158
54,162.773,179.392
55,177.234,147.068
56,62.969,102.388
57,92.145,171.762
58,225.827,213.595
59,213.333,217.114
60,107.41,222.061
61,189.094,73.772
62,60.763,60.346
63,205.217,106.289
64,78.905,179.649
65,124.835,71.09
66,88.707,160.603
67,90.372,110.855
68,196.616,146.394
69,120.451,150.122
70,62.121,133.072
71,139.79,94.262
72,78.763,233.415
73,157.228,98.377
74,175.904,217.231
75,61.57,60.993
76,86.133,198.032
77,88.824,195.25
78,190.083,163.989
79,100.627,248.229
80,213.472,158.495
81,101.135,184.283
82,134.703,170.078
83,120.304,180.85
84,68.992,115.877
85,246.725,228.667
86,117.399,225.34
87,118.176,241.131
88,202.921,138.862
89,106.836,59.158
90,229.289,64.913
91,217.695,245.61
92,168.99,91.032
93,227.151,247.873
94,195.137,156.985
95,131.393,125.325
96,97.726,189.297
97,142.142,95.45
98,77.915,187.695
99,115.382,155.211
100,121.105,227.902
101,233.387,61.037
102,96.767,121.573
103,250.468,210.518
104,123.793,99.147
105,189.356,221.271
106,239.743,124.723
107,230.008,191.83
108,152.22,250.167
109,103.372,199.328
110,74.055,90.675
111,235.598,99.135
112,205.907,174.841
113,221.941,129.465
114,124.026,114.433
115,227.081,175.579
116,244.067,230.96
117,83.96,165.254
118,77.886,65.151
119,71.809,226.836
120,211.577,219.473
121,124.145,177.769
122,210.362,131.407
123,169.088,101.236
124,73.481,109.644
125,231.645,167.849
126,238.351,146.994
127,111.689,211.361
128,219.329,59.921
129,188.565,75.424
130,80.003,230.529
131,65.325,104.348
132,250.685,139.808
133,80.092,90.223
134,104.698,202.953
135,77.604,235.554
136,131.453,247.187
137,235.253,114.982
138,107.042,150.755
139,77.075,184.976
140,65.246,59.554
141,249.595,115.28
142,174.13,145.445
143,118.746,69.81
144,236.068,247.098
145,247.095,79.271
146,99.57,178.281
147,249.081,163.64
148,192.041,186.889
149,108.151,163.383
150,117.581,105.668
151,73.408,112.394
152,249.75,145.065
153,184.968,183.298
154,241.414,133.839
155,117.476,121.476
156,119.422,223.115
157,232.179,116.699
158,122.862,163.896
159,170.692,174.011
160,105.417,61.483
161,105.155,71.64
162,165.261,71.364
163,72.188,181.717
164,114.356,212.372
165,153.933,226.148
166,87.642,155.529
167,212.919,72.574
168,243.074,91.369
169,209.249,250.047
170,218.113,120.018
171,78.395,158.057
172,237.234,114.877
173,232.23,85.199
174,235.499,63.709
175,119.291,234.054
176,214.654,234.849
177,221.86,203.379
178,192.316,92.329
179,142.081,88.369
180,197.248,188.051
181,106.881,70.093
182,245.842,215.513
183,164.882,163.339
184,223.928,146.122
185,134.861,123.71
186,107.933,62.272
187,183.879,138.962
188,169.053,69.684
189,126.891,84.535
190,81.963,108.157
191,219.557,135.269
192,135.912,177.233
193,103.155,58.962
194,160.861,155.426
195,184.348,143.191
196,191.713,200.493
197,104.102,154.287
198,151.111,101.5
199,138.094,167.06
200,234.807,236.912
201,111.307,183.874
202,66.923,71.488
203,157.536,229.036
204,88.676,207.258
205,230.128,118.457
206,192.895,223.478
207,130.151,194.601
208,201.47,173.74
209,224.902,232.786
210,245.195,169.176
211,91.962,106.491
212,100.044,168.841
213,205.64,67.692
214,190.76,197.703
215,125.53,158.193
216,89.718,200.195
217,65.459,249.329
218,215.453,180.362
219,109.801,235.965
220,245.07,84.699
221,209.161,222.097
222,186.475,194.43
223,144.509,238.202
224,247.371,132.25
225,214.43,142.136
226,89.709,121.129
227,82.198,235.187
228,245.067,80.801
229,174.933,137.308
230,80.587,115.265
231,106.026,204.042
232,58.284,94.613
233,143.28,61.612
234,180.181,175.9
235,220.807,97.891
236,113.175,163.527
237,110.916,172.012
238,106.547,191.13
239,212.158,215.592
240,247.842,164.121
241,153.453,224.789
242,207.853,169.041
243,132.427,113.031
244,78.641,215.376
245,80.583,203.59
246,164.104,246.147
247,206.288,247.823
248,84.204,155.323
249,169.439,118.35
250,155.843,127.258
251,160.801,57.665
252,143.972,145.387
253,117.088,135.583
254,210.594,191.107
255,153.744,184.119
256,131.313,97.365
257,58.258,111.775
258,174.441,229.865
259,219.652,157.393
260,250.462,147.739
261,220.663,137.453
262,203.075,250.574
263,117.193,90.796
264,178.717,161.302
265,127.767,58.188
266,133.581,140.757
267,136.727,225.873
268,171.756,200.964
269,233.041,203.885
270,153.823,203.298
271,182.689,184.33
272,180.602,137.068
273,180.521,181.395
274,240.707,210.474
275,222.945,207.546
276,216.896,175.868
277,125.817,109.226
278,195.918,228.356
279,163.9,87.23
280,220.347,152.228
281,148.819,66.373
282,157.26,203.098
283,140.118,126.937
284,185.913,61.359
285,156.65,242.468
286,192.483,136.076
287,192.182,175.776
288,98.338,98.107
289,230.718,110.103
290,72.14,219.897
291,159.785,129.485
292,157.502,201.53
293,90.452,185.175
294,196.977,216.833
295,110.238,176.69
296,102.878,167.184
297,91.197,211.9
298,226.943,121.945
299,100.963,245.921
300,195.658,222.461
301,63.469,233.331
302,179.189,119.381
303,141.91,206.391
304,211.048,94.626
305,179.861,89.881
306,247.731,144.219
307,236.02,199.872
308,176.024,108.718
309,160.449,84.6
310,84.498,197.429
311,128.093,204.394
312,104.516,197.9
313,197.962,117.224
314,78.298,135.115
315,153.757,77.045
316,94.012,68.32
317,174.314,231.275
318,99.837,64.286
319,195.117,216.815
320,245.986,177.376
321,124.448,221.303
322,80.582,192.911
323,76.118,135.642
324,154.277,131.378
325,90.461,102.801
326,217.839,147.934
327,170.877,98.928
328,197.27,122.038
329,173.552,235.305
330,251.904,66.536
331,213.4,225.158
332,119.977,132.405
333,170.94,237.133
334,135.686,229.546
335,205.799,87.269
336,236.124,60.468
337,85.882,187.471
338,68.667,131.69
339,82.911,147.995
340,221.716,234.639
341,64.434,69.397
342,221.842,65.87
343,110.987,80.459
344,75.298,62.9
345,182.134,203.072
346,191.764,222.819
347,187.12,133.687
348,180.873,247.056
349,182.933,105.024
350,69.266,240.325
351,172.942,125.85
352,175.846,167.03
353,159.585,69.387
354,126.556,138.173
355,96.477,229.561
356,140.415,186.996
357,196.998,202.812
358,198.478,204.557
359,106.684,248.387
360,87.022,237.096
361,224.568,224.098
362,67.825,75.333
363,216.452,149.222
364,129.884,250.006
365,65.343,161.401
366,144.175,82.564
367,134.759,195.845
368,229.993,62.313
369,160.042,75.169
370,213.977,74.271
371,64.185,132.618
372,200.725,118.732
373,82.916,212.839
374,215.253,224.821
375,116.882,140.554
376,105.474,166.428
377,122.036,123.709
378,210.698,244.456
379,171.699,77.966
380,185.078,145.204
381,250.66,198.139
382,220.701,194.601
383,162.214,232.828
384,220.081,114.454
385,88.2,129.904
386,159.371,76.538
387,125.022,169.894
388,66.019,216.822
389,184.793,118.819
390,115.822,126.436
391,121.094,203.834
392,155.457,160.358
393,86.582,236.269
394,121.15,121.539
395,70.959,248.975
396,151.281,235.969
397,238.849,247.087
398,216.956,238.424
399,237.808,214.167
400,83.811,159.886
401,170.031,251.533
402,210.762,194.92
403,203.47,128.188
404,241.722,183.304
405,136.203,148.324
406,249.042,161.531
407,90.304,86.503
408,191.856,167.523
409,234.781,93.589
410,137.872,199.816
411,67.296,76.898
412,164.186,109.45
413,78.406,108.662
414,181.084,160.407
415,72.846,71.735
416,223.798,183.253
417,91.393,225.989
418,61.772,129.464
419,223.212,196.359
420,112.974,231.746
421,174.424,226.704
422,232.041,140.674
423,189.58,163.945
424,242.196,213.54
425,199.398,216.643
426,252.64,107.658
427,96.867,203.496
428,208.1,158.042
429,152.723,136.432
430,230.067,213.163
431,171.789,65.343
432,223.898,147.128
433,94.598,116.024
434,192.656,58.577
435,80.969,116.669
436,230.946,203.511
437,247.29,163.662
438,169.32,165.294
439,160.26,163.469
440,217.53,243.884
441,137.323,180.658
442,117.667,116.523
443,156.485,172.115
444,165.024,248.421
445,89.361,181.968
446,251.931,201.414
447,168.135,129.515
448,136.118,240.59
449,232.537,188.422
450,233.205,238.369
451,222.96,132.458
452,148.283,213.1
453,130.35,204.001
454,151.618,123.294
455,146.677,80.278
456,126.804,138.671
457,61.051,91.14
458,108.376,225.216
459,172.762,113.637
460,252.556,107.923
461,157.946,202.076
462,192.653,142.25
463,209.403,152.473
464,197.373,153.564
465,247.427,197.513
466,75.364,82.811
467,246.454,102.314
468,62.61,107.005
469,151.298,243.649
