node_id,x_m,y_m
0,895.812,1069.117
1,872.164,1008.455
2,862.47,900.697
3,1077.795,891.734
4,993.624,950.572
5,949.158,959.018
6,887.69,1038.071
7,863.502,897.574
8,847.11,905.25
9,938.446,1054.926
10,931.71,869.195
11,903.269,1076.022
12,857.264,988.512
13,931.27,998.095
14,922.136,1005.27
15,959.63,995.474
16,1054.764,979.41
17,875.888,857.566
18,1065.29,957.53
19,888.072,1065.288
20,978.803,1014.139
21,1049.954,909.7
22,926.438,1049.275
23,874.2,1022.468
24,865.398,1005.007
25,1007.825,1066.22
26,1041.127,961.053
27,888.966,877.778
28,966.966,962.507
29,859.227,1055.199
30,961.947,1007.625
31,894.221,899.86
32,845.207,923.265
33,905.268,942.153
34,931.204,1038.965
35,1052.43,883.689
36,935.76,881.552
37,998.643,1072.074
38,889.946,1022.981
39,913.091,845.514
40,1022.469,922.932
41,882.489,945.029
42,896.993,939.02
43,947.49,940.872
44,981.053,910.428
45,864.808,862.486
46,867.497,965.135
47,927.255,1032.694
48,961.36,1009.247
49,1073.305,857.237
50,846.392,875.476
51,933.42,977.557
52,1017.628,925.2
53,1069.745,843.093
54,1039.286,891.895
55,1048.592,850.203
56,1069.792,1021.309
57,1075.752,979.05
58,884.289,1070.901
59,946.423,862.038
60,985.033,959.542
61,953.883,878.805
62,871.148,979.222
63,949.054,872.192
64,945.942,1013.334
65,1010.969,953.438
66,935.168,927.406
67,895.532,888.933
68,947.53,867.888
69,1013.243,1009.28
70,986.474,847.729
71,928.182,944.278
72,864.39,1070.41
73,1020.427,960.808
74,1008.538,889.679
75,896.455,966.265
76,1017.675,994.897
77,843.975,986.863
78,1056.525,1017.519
79,1060.938,1073.696
80,895.096,912.236
81,971.353,1072.535
82,929.396,1064.199
83,1042.774,964.034
84,989.676,1067.881
85,1026.939,912.097
86,1041.651,888.517
87,929.565,1068.242
88,1041.966,915.905
89,910.841,986.831
90,1040.925,1003.63
91,1062.933,1013.925
92,1035.809,984.923
93,927.73,943.119
94,957.83,967.017
95,1039.878,905.74
96,858.569,1015.125
97,906.22,941.29
98,869.975,1037.791
99,906.941,911.112
100,1031.875,961.198
101,907.739,1051.706
102,939.421,927.537
103,1069.859,1028.562
104,1018.484,901.276
105,1034.007,982.959
106,1037.883,929.087
107,1026.349,1029.334
108,933.799,996.645
109,1026.225,1076.37
110,1059.258,1027.64
111,874.631,986.183
112,1003.795,862.908
113,951.41,1047.069
114,1055.719,1060.404
115,864.239,985.43
116,1046.196,996.178
117,917.773,851.52
118,1059.103,1044.797
119,996.398,928.688
