entity_type,entity_id,node_id,x_m,y_m
CH,0,38,912.263,972.013
CH,1,69,1008.42,411.409
CH,2,102,12.72,853.092
CH,3,118,552.533,920.537
CH,4,124,364.499,780.937
CH,5,128,476.502,927.991
CH,6,130,801.439,624.808
CH,7,150,688.203,759.125
CH,8,183,894.537,732.944
CH,9,200,1014.382,719.761
CH,10,224,519.45,2.916
CH,11,324,294.45,425.643
CH,12,333,1016.563,12.761
CH,13,352,492.177,663.864
CH,14,364,335.775,849.776
CH,15,384,400.7,89.812
CH,16,397,633.686,941.125
CH,17,507,790.422,785.352
CH,18,570,960.356,81.76
CH,19,607,6.672,1009.995
CH,20,631,235.274,235.715
CH,21,637,825.2,884.625
CH,22,649,441.964,1000.33
CH,23,690,618.147,225.244
CH,24,710,15.337,228.818
CH,25,752,1011.86,808.149
CH,26,759,1017.115,567.226
CH,27,816,941.87,257.871
CH,28,873,1017.298,256.19
CH,29,926,266.581,982.329
CH,30,938,826.956,449.106
CH,31,944,592.584,16.272
CH,32,967,227.645,832.251
CH,33,990,712.301,392.418
CH,34,1001,719.21,583.917
CH,35,1012,571.981,663.706
CH,36,1067,334.889,53.258
CH,37,1141,406.277,347.246
CH,38,1172,184.324,435.93
CH,39,1173,918.335,426.546
CH,40,1192,324.37,293.277
CH,41,1200,646.024,703.098
CH,42,1229,811.501,703.828
CH,43,1244,604.72,102.864
CH,44,1252,15.459,7.045
CH,45,1298,606.304,1014.779
CH,46,1311,110.849,583.721
CH,47,1395,918.541,622.042
CH,48,1404,432.758,2.672
CH,49,1405,69.784,53.614
CH,50,1531,475.561,735.52
CH,51,1536,787.362,179.961
CH,52,1540,773.96,269.924
CH,53,1553,701.241,209.715
CH,54,1558,1016.83,158.425
CH,55,1575,205.689,919.575
CH,56,1601,58.8,524.866
CH,57,1603,421.422,632.262
CH,58,1641,682.508,124.617
CH,59,1651,335.838,692.49
CH,60,1652,808.891,534.447
CH,61,1667,845.649,306.9
CH,62,1672,639.473,625.251
CH,63,1711,864.781,241.759
CH,64,1722,2.875,690.161
CH,65,1724,154.365,671.37
CH,66,1803,203.839,23.953
CH,67,1870,360.367,459.387
CH,68,1895,414.267,268.865
CH,69,1899,529.182,602.396
CH,70,1931,299.223,917.76
CH,71,1933,66.74,409.633
CH,72,1974,307.866,201.94
CH,73,1976,158.329,98.717
CH,74,1988,467.948,163.519
CH,75,1997,161.361,767.036
CH,76,1999,581.811,744.345
CH,77,2002,467.252,59.375
CH,78,2052,743.004,857.134
CH,79,2053,73.882,298.124
CH,80,2065,662.407,56.448
CH,81,2133,284.461,2.169
CH,82,2154,97.897,814.499
CH,83,2159,649.859,860.95
CH,84,2166,934.222,6.035
CH,85,2199,127.269,226.341
CH,86,2235,375.578,960.56
CH,87,2288,913.711,328.724
CH,88,2302,569.196,829.039
CH,89,2358,407.259,543.207
CH,90,2365,491.23,834.084
CH,91,2393,865.387,577.881
CH,92,2399,425.629,413.537
CH,93,2482,935.818,852.422
CH,94,2492,518.3,106.719
CH,95,2523,124.546,8.313
CH,96,2538,793.976,358.124
CH,97,2541,1004.882,331.93
CH,98,2555,334.868,524.068
CH,99,2556,330.302,367.792
CH,100,2582,867.21,380.697
CH,101,2608,704.044,2.382
CH,102,2645,33.279,114.644
CH,103,2679,854.717,36.44
CH,104,2696,810.476,995.298
CH,105,2754,338.203,1016.889
CH,106,2811,737.615,1017.528
CH,107,2871,772.674,87.131
CH,108,2890,256.018,370.706
CH,109,2906,42.995,939.872
CH,110,2921,888.851,905.457
CH,111,2990,293.364,599.897
CH,112,2999,244.693,649.282
CH,113,3007,10.954,347.916
CH,114,3052,244.01,715.208
CH,115,3063,579.287,309.123
CH,116,3079,428.449,812.499
CH,117,3085,559.931,171.206
CH,118,3099,898.459,504.806
CH,119,3122,552.522,456.642
CH,120,3225,922.494,163.236
CH,121,3268,694.398,300.653
CH,122,3271,623.804,517.044
CH,123,3274,206.974,164.421
CH,124,3279,74.202,656.64
CH,125,3289,118.393,482.891
CH,126,3293,977.081,491.308
CH,127,3336,479.162,553.328
CH,128,3352,401.666,889.444
CH,129,3366,202.205,583.19
CH,130,3367,239.667,491.388
CH,131,3374,64.69,736.98
CH,132,3381,994.027,645.676
CH,133,3384,4.538,612.327
CH,134,3397,408.22,715.488
CH,135,3413,285.481,767.845
CH,136,3426,496.692,237.066
CH,137,3431,186.865,302.223
CH,138,3488,199.294,1009.846
CH,139,3495,725.841,675.78
CH,140,3496,481.121,482.546
CH,141,3505,128.956,891.43
CH,142,3627,653.825,455.142
CH,143,3639,107.32,1004.77
CH,144,3640,1015.607,983.379
CH,145,3656,475.35,303.294
CH,146,3672,281.275,117.025
CH,147,3712,137.658,370.569
CH,148,3740,383.832,187.673
CH,149,3770,605.017,397.388
CH,150,3806,10.838,465.181
CH,151,3830,732.317,486.064
CH,152,3831,714.763,947.986
CH,153,3850,847.164,129.791
CH,154,3864,1008.67,905.882
CH,155,3883,519.363,998.524
CH,156,3896,869.313,818.369
CH,157,3913,783.194,10.818
CH,158,3936,506.473,368.605
CH,159,3990,107.693,151.884
BS,0,,204.0,204.0
BS,1,,816.0,204.0
BS,2,,204.0,816.0
BS,3,,816.0,816.0
BS,4,,510.0,510.0
