entity_type,entity_id,node_id,x_m,y_m
CH,0,1200,368.023,391.556
CH,1,1205,137.295,331.094
CH,2,1207,514.057,375.313
CH,3,1211,634.905,552.435
CH,4,1215,435.23,4.124
CH,5,1216,140.224,509.8
CH,6,1234,60.898,580.272
CH,7,1236,12.928,374.163
CH,8,1238,281.298,613.175
CH,9,1239,147.341,603.274
CH,10,1241,506.496,279.342
CH,11,1247,462.223,441.96
CH,12,1250,444.977,374.388
CH,13,1256,489.507,94.097
CH,14,1260,304.259,6.056
CH,15,1263,109.118,427.473
CH,16,1273,333.488,70.925
CH,17,1278,633.012,398.469
CH,18,1280,295.254,183.604
CH,19,1288,320.499,272.301
CH,20,1299,211.82,620.47
CH,21,1313,70.233,357.717
CH,22,1316,377.889,463.024
CH,23,1321,290.298,380.917
CH,24,1345,520.5,213.125
CH,25,1346,286.297,441.674
CH,26,1352,330.653,324.682
CH,27,1357,632.662,116.209
CH,28,1367,264.488,292.335
CH,29,1371,5.296,569.929
CH,30,1375,305.461,128.06
CH,31,1379,24.474,441.873
CH,32,1384,531.521,325.708
CH,33,1390,393.858,334.242
CH,34,1391,624.9,328.717
CH,35,1393,8.962,290.379
CH,36,1396,209.487,299.965
CH,37,1406,595.494,492.172
CH,38,1408,218.847,369.467
CH,39,1412,527.736,430.91
CH,40,1417,400.915,636.8
CH,41,1440,476.676,142.899
CH,42,1441,10.506,636.061
CH,43,1446,409.786,580.604
CH,44,1450,512.35,21.802
CH,45,1453,531.349,141.879
CH,46,1466,470.208,594.918
CH,47,1471,146.053,385.559
CH,48,1486,347.487,208.034
CH,49,1489,203.082,456.342
CH,50,1496,404.449,279.418
CH,51,1502,35.129,510.98
CH,52,1507,218.69,554.302
CH,53,1510,427.812,522.213
CH,54,1525,549.483,629.238
CH,55,1530,298.55,510.636
CH,56,1545,606.081,609.326
CH,57,1557,528.309,526.202
CH,58,1560,394.665,68.979
CH,59,1561,431.035,165.081
CH,60,1564,607.731,257.835
CH,61,1571,345.676,590.212
CH,62,1576,577.891,206.749
CH,63,1599,581.985,48.005
BS,0,,128.0,128.0
BS,1,,512.0,128.0
BS,2,,128.0,512.0
