entity_type,entity_id,node_id,x_m,y_m
CH,0,28,18.718,865.46
CH,1,37,959.546,712.104
CH,2,47,560.848,327.623
CH,3,48,345.662,463.937
CH,4,85,646.501,984.991
CH,5,116,1083.372,85.666
CH,6,156,706.647,1133.637
CH,7,162,893.967,277.514
CH,8,163,965.53,811.423
CH,9,200,203.303,521.496
CH,10,220,510.991,958.094
CH,11,242,715.728,81.687
CH,12,263,659.523,478.526
CH,13,264,1032.915,710.02
CH,14,276,166.01,592.037
CH,15,287,938.733,1138.994
CH,16,308,783.436,1144.683
CH,17,338,524.151,796.716
CH,18,344,568.134,527.575
CH,19,377,809.248,336.311
CH,20,407,84.684,536.469
CH,21,457,513.073,881.96
CH,22,498,329.084,391.674
CH,23,511,374.718,1142.213
CH,24,552,1144.487,1138.793
CH,25,558,1033.824,1147.983
CH,26,566,1144.481,138.304
CH,27,593,733.361,859.221
CH,28,603,141.592,655.017
CH,29,622,394.327,51.95
CH,30,710,169.716,252.977
CH,31,733,3.169,290.327
CH,32,803,221.309,1080.686
CH,33,805,1057.929,500.311
CH,34,825,332.875,170.231
CH,35,832,484.416,523.498
CH,36,845,395.367,967.745
CH,37,918,664.4,765.91
CH,38,939,279.908,953.573
CH,39,943,594.756,880.43
CH,40,1007,47.727,111.176
CH,41,1034,758.266,492.075
CH,42,1065,1061.842,774.657
CH,43,1067,61.876,1093.223
CH,44,1118,3.7,1048.767
CH,45,1121,1107.436,574.966
CH,46,1130,417.716,116.576
CH,47,1136,976.328,219.766
CH,48,1151,1016.632,11.963
CH,49,1154,858.905,1014.647
CH,50,1168,193.634,70.303
CH,51,1175,491.058,671.572
CH,52,1183,416.195,463.683
CH,53,1193,892.587,954.899
CH,54,1203,10.272,651.02
CH,55,1239,608.054,124.216
CH,56,1240,11.335,718.82
CH,57,1267,803.95,901.694
CH,58,1284,551.157,9.084
CH,59,1307,329.825,777.44
CH,60,1311,781.363,3.629
CH,61,1365,453.054,8.817
CH,62,1366,145.84,818.525
CH,63,1389,598.148,802.121
CH,64,1393,821.767,963.525
CH,65,1398,1146.283,305.533
CH,66,1421,1049.071,874.007
CH,67,1429,600.243,1145.929
CH,68,1435,75.928,793.38
CH,69,1489,917.753,559.872
CH,70,1494,1139.998,990.285
CH,71,1508,507.607,1092.696
CH,72,1512,238.063,735.383
CH,73,1531,637.733,378.916
CH,74,1556,787.08,761.074
CH,75,1583,127.003,963.725
CH,76,1596,415.026,334.67
CH,77,1630,745.457,964.171
CH,78,1652,1120.861,909.358
CH,79,1704,647.959,1085.931
CH,80,1765,2.371,184.355
CH,81,1771,834.003,703.663
CH,82,1785,712.601,1036.932
CH,83,1881,878.571,774.416
CH,84,1888,831.701,220.335
CH,85,1890,849.408,1141.446
CH,86,1926,292.262,1024.441
CH,87,1940,521.966,95.322
CH,88,1945,260.104,224.369
CH,89,2022,696.114,318.35
CH,90,2041,373.327,844.015
CH,91,2055,455.967,848.834
CH,92,2070,866.417,99.538
CH,93,2122,553.465,709.182
CH,94,2157,864.666,523.423
CH,95,2242,432.991,727.737
CH,96,2249,283.919,499.273
CH,97,2250,865.007,396.146
CH,98,2264,831.64,839.809
CH,99,2268,995.634,1048.437
CH,100,2269,897.277,5.02
CH,101,2274,929.724,1011.083
CH,102,2292,1131.075,641.504
CH,103,2337,151.682,363.385
CH,104,2345,71.86,223.702
CH,105,2401,275.247,646.461
CH,106,2418,307.444,706.278
CH,107,2459,666.082,892.058
CH,108,2484,1024.447,145.385
CH,109,2513,1090.127,227.822
CH,110,2536,1013.276,350.658
CH,111,2553,331.397,284.129
CH,112,2565,906.376,1073.653
CH,113,2577,719.42,15.147
CH,114,2578,701.795,586.315
CH,115,2608,404.631,528.258
CH,116,2631,765.748,269.982
CH,117,2705,251.537,313.975
CH,118,2721,122.486,80.711
CH,119,2726,983.953,553.689
CH,120,2772,16.683,584.98
CH,121,2797,15.418,518.714
CH,122,2806,780.574,1075.786
CH,123,2807,233.924,410.473
CH,124,2865,1051.846,974.248
CH,125,2885,4.599,1146.139
CH,126,2887,294.839,1142.911
CH,127,2910,804.071,438.671
CH,128,2911,8.77,448.145
CH,129,3003,1141.385,440.402
CH,130,3012,241.882,111.65
CH,131,3034,330.555,45.058
CH,132,3055,72.666,409.468
CH,133,3056,102.619,6.378
CH,134,3084,700.481,686.17
CH,135,3116,487.082,265.199
CH,136,3164,942.11,343.812
CH,137,3177,215.131,838.154
CH,138,3192,1142.736,717.091
CH,139,3204,787.927,68.352
CH,140,3219,358.748,652.511
CH,141,3259,1147.422,835.326
CH,142,3274,939.929,80.869
CH,143,3320,640.811,242.533
CH,144,3322,134.749,457.704
CH,145,3325,198.405,962.285
CH,146,3330,549.704,224.546
CH,147,3357,483.969,403.868
CH,148,3364,631.72,311.71
CH,149,3431,77.362,654.001
CH,150,3442,574.111,1058.757
CH,151,3468,2.391,33.526
CH,152,3488,462.993,1032.91
CH,153,3515,452.796,1141.446
CH,154,3547,421.632,905.34
CH,155,3683,1000.777,424.504
CH,156,3687,51.644,934.193
CH,157,3728,946.874,629.773
CH,158,3753,139.984,1127.298
CH,159,3754,1099.151,1065.432
CH,160,3768,12.42,360.555
CH,161,3814,1075.495,364.508
CH,162,3823,1025.065,285.302
CH,163,3848,889.768,884.698
CH,164,3852,627.13,551.49
CH,165,3883,144.597,724.981
CH,166,3885,206.568,5.41
CH,167,3894,704.184,235.777
CH,168,3917,382.032,1076.498
CH,169,3967,712.652,170.111
CH,170,3973,1140.338,4.121
CH,171,4030,545.712,586.296
CH,172,4088,56.842,1007.993
CH,173,4153,767.605,666.751
CH,174,4161,149.412,1041.434
CH,175,4200,574.493,991.087
CH,176,4301,423.686,597.155
CH,177,4336,493.484,176.113
CH,178,4340,793.112,133.33
CH,179,4344,406.284,233.405
CH,180,4345,970.401,945.122
CH,181,4365,927.641,467.007
CH,182,4391,4.209,794.938
CH,183,4485,654.781,7.16
CH,184,4491,964.088,879.614
CH,185,4536,806.51,581.122
CH,186,4537,254.826,574.56
CH,187,4586,313.59,892.648
CH,188,4662,206.178,648.908
CH,189,4727,553.936,456.312
CH,190,4733,133.777,155.997
CH,191,4781,262.755,41.761
CH,192,4797,912.49,159.442
CH,193,4812,868.573,639.446
CH,194,4834,76.199,309.883
CH,195,4842,341.476,565.127
CH,196,4843,635.359,660.657
CH,197,4846,126.099,883.005
CH,198,4937,1033.209,641.032
CH,199,4990,738.502,396.918
BS,0,,230.0,230.0
BS,1,,920.0,230.0
BS,2,,230.0,920.0
BS,3,,920.0,920.0
BS,4,,575.0,575.0
BS,5,,575.0,920.0
