entity_type,entity_id,node_id,x_m,y_m
CH,0,88,1008.616,206.867
CH,1,97,997.092,552.651
CH,2,118,1005.288,741.323
CH,3,180,241.394,758.268
CH,4,214,19.438,1002.366
CH,5,231,422.124,534.242
CH,6,261,307.478,872.775
CH,7,280,936.745,638.648
CH,8,287,914.839,893.694
CH,9,297,127.575,927.371
CH,10,339,1070.231,564.394
CH,11,347,77.85,733.812
CH,12,370,574.584,5.414
CH,13,387,403.268,844.935
CH,14,415,777.683,1077.388
CH,15,442,226.72,870.117
CH,16,477,610.744,567.605
CH,17,503,289.558,384.589
CH,18,515,257.538,1022.213
CH,19,528,538.6,170.275
CH,20,581,625.248,230.712
CH,21,625,17.467,232.469
CH,22,635,206.824,5.833
CH,23,664,681.457,1008.545
CH,24,722,1076.716,20.25
CH,25,727,310.785,701.588
CH,26,735,702.48,829.197
CH,27,753,47.838,1077.974
CH,28,764,504.664,331.327
CH,29,766,776.853,396.359
CH,30,767,399.091,1069.585
CH,31,772,224.067,652.731
CH,32,782,364.11,566.893
CH,33,835,425.244,305.26
CH,34,839,695.976,241.317
CH,35,859,352.369,246.713
CH,36,879,231.559,413.278
CH,37,884,295.949,317.166
CH,38,886,2.122,315.084
CH,39,932,663.688,451.052
CH,40,1054,1073.4,472.898
CH,41,1062,612.928,807.5
CH,42,1071,538.894,456.919
CH,43,1099,744.222,578.884
CH,44,1129,135.675,655.143
CH,45,1134,42.834,632.425
CH,46,1145,469.598,856.361
CH,47,1167,279.574,197.521
CH,48,1213,348.596,495.42
CH,49,1253,892.087,551.867
CH,50,1274,2.44,461.93
CH,51,1278,1007.848,288.622
CH,52,1317,320.308,783.874
CH,53,1318,720.337,924.695
CH,54,1335,7.025,801.227
CH,55,1346,787.026,751.405
CH,56,1389,657.579,1075.845
CH,57,1432,1005.042,396.904
CH,58,1447,409.191,183.25
CH,59,1460,954.935,448.445
CH,60,1461,919.009,1005.665
CH,61,1524,1062.604,1077.753
CH,62,1530,805.084,866.229
CH,63,1531,679.411,545.923
CH,64,1546,354.512,921.361
CH,65,1587,490.336,514.51
CH,66,1606,897.087,725.9
CH,67,1610,260.15,103.271
CH,68,1625,81.072,289.458
CH,69,1674,691.33,95.315
CH,70,1680,984.502,937.694
CH,71,1684,285.095,456.5
CH,72,1701,155.551,57.97
CH,73,1714,945.184,330.87
CH,74,1728,385.526,980.361
CH,75,1752,451.337,612.699
CH,76,1762,947.706,156.972
CH,77,1772,417.127,758.01
CH,78,1787,643.584,164.623
CH,79,1804,752.643,1012.354
CH,80,1820,614.763,1026.914
CH,81,1837,491.819,694.959
CH,82,1842,465.411,928.909
