entity_type,entity_id,node_id,x_m,y_m
CH,0,3000,599.21,31.222
CH,1,3011,549.676,395.176
CH,2,3012,710.998,604.02
CH,3,3017,807.13,834.145
CH,4,3023,745.933,652.873
CH,5,3032,764.523,764.113
CH,6,3039,779.746,586.531
CH,7,3048,107.372,909.66
CH,8,3050,396.109,745.329
CH,9,3053,86.339,710.631
CH,10,3054,548.435,221.839
CH,11,3079,365.754,809.285
CH,12,3080,845.431,583.292
CH,13,3088,469.184,289.947
CH,14,3090,236.343,688.708
CH,15,3092,926.233,108.9
CH,16,3121,871.671,529.17
CH,17,3123,953.87,1014.666
CH,18,3125,467.8,450.507
CH,19,3128,740.209,937.872
CH,20,3148,660.684,792.252
CH,21,3158,692.112,544.376
CH,22,3171,859.67,441.26
CH,23,3185,2.922,826.024
CH,24,3187,653.924,484.149
CH,25,3188,223.904,856.094
CH,26,3190,135.769,999.882
CH,27,3194,1017.324,1013.721
CH,28,3199,192.578,641.512
CH,29,3201,808.823,924.29
CH,30,3214,719.623,871.115
CH,31,3217,690.386,308.632
CH,32,3218,797.951,1017.15
CH,33,3225,69.864,761.854
CH,34,3238,458.938,21.858
CH,35,3239,436.686,988.016
CH,36,3240,220.211,793.485
CH,37,3241,278.304,804.029
CH,38,3254,779.178,496.049
CH,39,3255,454.06,759.825
CH,40,3284,373.023,991.372
CH,41,3285,710.939,1007.317
CH,42,3297,863.878,144.066
CH,43,3305,1009.56,38.209
CH,44,3317,855.698,49.949
CH,45,3320,217.817,991.274
CH,46,3323,877.664,985.141
CH,47,3326,590.605,335.803
CH,48,3328,466.825,123.331
CH,49,3331,900.575,801.422
CH,50,3343,201.175,905.228
CH,51,3345,140.81,487.205
CH,52,3349,170.437,818.008
CH,53,3350,941.797,950.098
CH,54,3368,338.612,576.998
CH,55,3387,935.598,625.233
CH,56,3399,399.543,473.364
CH,57,3404,78.243,642.531
CH,58,3418,1009.651,185.611
CH,59,3421,842.527,744.975
CH,60,3423,756.098,818.747
CH,61,3425,592.979,652.169
CH,62,3429,690.854,159.128
CH,63,3435,863.658,687.284
CH,64,3438,645.956,417.265
CH,65,3443,271.686,1011.499
CH,66,3444,531.485,75.809
CH,67,3451,4.192,755.172
CH,68,3459,591.585,186.257
CH,69,3461,1017.031,311.958
CH,70,3463,210.935,482.406
CH,71,3472,739.149,224.538
CH,72,3474,609.623,264.753
CH,73,3481,865.847,635.575
CH,74,3488,985.14,872.564
CH,75,3509,360.061,694.935
CH,76,3512,714.126,14.95
CH,77,3515,231.159,547.9
CH,78,3521,541.682,513.87
CH,79,3525,882.848,4.801
CH,80,3526,938.034,492.133
CH,81,3532,282.802,896.329
CH,82,3536,667.911,209.257
CH,83,3542,496.297,612.494
CH,84,3546,74.082,818.859
CH,85,3555,900.655,205.057
CH,86,3557,502.432,808.103
CH,87,3559,4.739,623.087
CH,88,3566,969.98,578.58
CH,89,3568,173.824,535.672
CH,90,3576,4.066,913.762
CH,91,3581,276.507,615.131
CH,92,3595,739.945,404.123
CH,93,3608,518.558,691.23
CH,94,3619,1006.717,944.186
CH,95,3622,665.774,968.423
CH,96,3631,419.044,868.518
CH,97,3632,380.881,910.518
CH,98,3637,939.308,6.818
CH,99,3640,304.937,692.889
CH,100,3660,477.514,518.496
CH,101,3663,682.483,693.029
CH,102,3667,541.181,15.589
CH,103,3669,459.134,343.45
CH,104,3681,679.283,76.367
CH,105,3684,785.219,32.773
CH,106,3692,431.669,590.144
CH,107,3693,958.828,263.68
CH,108,3700,973.452,793.481
CH,109,3702,592.424,932.24
CH,110,3705,747.629,95.157
CH,111,3712,915.792,421.58
CH,112,3733,497.007,383.514
CH,113,3738,112.293,586.871
CH,114,3742,913.797,559.304
CH,115,3752,82.131,963.805
CH,116,3755,474.44,882.885
CH,117,3764,799.785,142.923
CH,118,3765,411.789,652.267
CH,119,3768,544.129,462.644
CH,120,3772,573.481,743.483
CH,121,3778,939.969,328.967
CH,122,3780,965.373,409.758
CH,123,3781,784.759,309.873
CH,124,3793,532.831,340.858
CH,125,3795,642.804,910.831
CH,126,3798,482.403,1014.589
CH,127,3803,525.66,974.566
CH,128,3804,600.432,125.877
CH,129,3811,576.231,573.927
CH,130,3816,627.9,539.396
CH,131,3830,800.663,679.585
CH,132,3833,990.004,88.618
CH,133,3836,1006.388,538.612
CH,134,3837,953.173,183.928
CH,135,3843,693.623,442.405
CH,136,3862,385.315,544.684
CH,137,3863,315.339,490.848
CH,138,3893,1000.542,722.871
CH,139,3894,916.874,682.23
CH,140,3900,1012.215,618.531
CH,141,3901,592.166,501.702
CH,142,3903,184.249,747.221
CH,143,3904,14.122,693.979
CH,144,3909,562.39,872.613
CH,145,3912,838.214,216.519
CH,146,3915,879.61,356.626
CH,147,3918,857.34,283.346
CH,148,3928,621.141,859.4
CH,149,3934,586.099,796.62
CH,150,3937,480.6,221.703
CH,151,3947,36.9,486.773
CH,152,3948,816.105,375.508
CH,153,3949,893.345,888.591
CH,154,3958,709.626,755.834
CH,155,3977,171.753,962.966
CH,156,3979,245.873,749.497
CH,157,3989,608.081,1015.314
CH,158,3990,15.145,999.48
CH,159,3991,168.064,592.676
BS,0,,204.0,204.0
BS,1,,816.0,204.0
BS,2,,204.0,816.0
BS,3,,816.0,816.0
BS,4,,510.0,510.0
