entity_type,entity_id,node_id,x_m,y_m
CH,0,3006,691.546,337.594
CH,1,3013,376.054,993.897
CH,2,3015,774.554,118.31
CH,3,3023,756.532,28.362
CH,4,3027,504.11,893.493
CH,5,3035,404.097,761.492
CH,6,3038,853.258,600.833
CH,7,3040,757.057,399.613
CH,8,3043,988.549,631.148
CH,9,3063,327.862,735.787
CH,10,3071,685.666,847.952
CH,11,3074,299.86,886.745
CH,12,3077,759.839,331.795
CH,13,3079,531.293,806.809
CH,14,3080,890.044,981.441
CH,15,3081,654.011,564.467
CH,16,3087,522.48,375.276
CH,17,3088,757.458,763.154
CH,18,3092,240.221,937.14
CH,19,3105,833.318,245.334
CH,20,3119,6.647,1001.532
CH,21,3122,911.182,244.464
CH,22,3123,519.653,435.505
CH,23,3129,315.417,1003.132
CH,24,3133,828.315,7.987
CH,25,3144,24.293,932.965
CH,26,3148,1012.782,377.854
CH,27,3152,246.234,870.795
CH,28,3154,823.601,437.862
CH,29,3159,313.159,945.01
CH,30,3160,407.247,681.017
CH,31,3169,570.184,331.96
CH,32,3171,943.377,42.253
CH,33,3176,201.645,631.177
CH,34,3178,840.559,336.017
CH,35,3180,712.775,977.691
CH,36,3182,590.459,931.519
CH,37,3192,218.821,682.956
CH,38,3195,802.719,698.962
CH,39,3198,949.961,943.222
CH,40,3205,896.217,553.044
CH,41,3206,632.037,649.345
CH,42,3209,817.91,497.259
CH,43,3220,913.384,658.133
CH,44,3224,471.198,692.558
CH,45,3229,365.555,808.801
CH,46,3237,67.453,755.549
CH,47,3240,99.162,670.387
CH,48,3241,712.497,724.087
CH,49,3243,799.355,943.797
CH,50,3252,958.47,314.131
CH,51,3273,320.96,479.824
CH,52,3277,473.621,223.324
CH,53,3286,695.654,667.005
CH,54,3292,579.037,586.805
CH,55,3295,698.624,245.709
CH,56,3304,752.838,666.048
CH,57,3323,262.132,734.559
CH,58,3325,934.945,590.436
CH,59,3332,1013.679,810.094
CH,60,3348,635.87,180.124
CH,61,3361,669.186,40.862
CH,62,3364,611.256,793.487
CH,63,3371,409.898,608.429
CH,64,3378,955.433,189.583
CH,65,3380,881.13,37.87
CH,66,3383,655.97,97.181
CH,67,3387,82.147,463.637
CH,68,3388,1011.11,50.312
CH,69,3390,137.015,518.256
CH,70,3402,145.595,635.132
CH,71,3415,783.7,858.615
CH,72,3436,551.401,730.961
CH,73,3437,209.517,796.752
CH,74,3445,103.619,602.321
CH,75,3453,642.91,305.49
CH,76,3459,481.438,478.346
CH,77,3463,266.905,533.442
CH,78,3468,637.181,235.964
CH,79,3470,707.098,173.479
CH,80,3471,130.515,934.196
CH,81,3492,6.556,567.053
CH,82,3496,885.762,371.281
CH,83,3497,583.407,418.68
CH,84,3499,466.758,780.439
CH,85,3507,17.439,501.926
CH,86,3510,998.459,870.963
CH,87,3511,150.445,798.745
CH,88,3513,185.338,1001.114
CH,89,3516,558.696,106.308
CH,90,3521,480.791,569.399
CH,91,3542,323.528,553.048
CH,92,3546,757.354,574.469
CH,93,3575,960.733,1012.973
CH,94,3577,278.857,797.554
CH,95,3591,891.074,139.452
CH,96,3608,948.203,765.933
CH,97,3613,883.927,501.235
CH,98,3614,1011.633,711.155
CH,99,3621,589.508,1016.831
CH,100,3622,840.363,659.035
CH,101,3639,524.894,975.317
CH,102,3664,8.262,872.893
CH,103,3671,470.742,412.663
CH,104,3673,947.856,455.033
CH,105,3676,461.912,853.912
CH,106,3681,842.797,912.822
CH,107,3684,405.432,871.142
CH,108,3685,598.244,871.172
CH,109,3692,9.61,686.717
CH,110,3698,999.852,142.979
CH,111,3722,395.863,534.563
CH,112,3729,797.379,804.542
CH,113,3733,841.963,96.06
CH,114,3739,540.002,627.467
CH,115,3741,862.347,833.628
CH,116,3745,311.799,645.414
CH,117,3747,526.899,257.422
CH,118,3759,84.287,839.994
CH,119,3779,455.593,927.945
CH,120,3781,992.558,519.461
CH,121,3783,252.063,468.438
CH,122,3788,620.56,3.29
CH,123,3792,433.874,988.585
CH,124,3798,594.229,272.253
CH,125,3799,645.33,469.811
CH,126,3800,470.651,125.227
CH,127,3802,841.136,1013.482
CH,128,3804,920.384,813.626
CH,129,3807,27.327,627.961
CH,130,3808,206.555,525.515
CH,131,3811,468.988,316.79
CH,132,3815,74.377,954.566
CH,133,3823,549.406,497.016
CH,134,3830,964.049,679.58
CH,135,3840,965.496,96.636
CH,136,3841,839.265,741.093
CH,137,3843,657.594,383.857
CH,138,3852,183.752,735.623
CH,139,3857,127.703,1005.671
CH,140,3858,1014.776,978.633
CH,141,3872,784.269,1001.647
CH,142,3922,394.415,474.35
CH,143,3928,348.825,685.902
CH,144,3929,899.558,909.883
CH,145,3931,609.101,65.965
CH,146,3939,162.211,865.51
CH,147,3942,71.036,559.233
CH,148,3945,784.92,174.23
CH,149,3946,605.086,524.75
CH,150,3947,658.801,738.866
CH,151,3951,645.613,964.637
CH,152,3971,558.993,206.724
CH,153,3975,1017.688,924.123
CH,154,3977,515.391,27.667
CH,155,3984,708.512,532.832
CH,156,3985,157.744,577.58
CH,157,3987,743.608,475.828
CH,158,3989,947.88,401.107
CH,159,3993,999.732,235.321
BS,0,,204.0,204.0
BS,1,,816.0,204.0
BS,2,,204.0,816.0
BS,3,,816.0,816.0
BS,4,,510.0,510.0
