entity_type,entity_id,node_id,x_m,y_m
CH,0,11,121.166,1117.18
CH,1,54,109.03,682.343
CH,2,103,491.921,1139.83
CH,3,112,512.819,65.436
CH,4,128,681.81,109.964
CH,5,202,949.38,766.696
CH,6,287,444.002,1062.489
CH,7,291,6.776,603.788
CH,8,316,1050.618,186.474
CH,9,358,234.777,33.572
CH,10,420,144.998,905.147
CH,11,436,533.551,554.32
CH,12,439,6.71,80.152
CH,13,449,404.813,76.603
CH,14,462,530.561,838.839
CH,15,502,288.396,552.297
CH,16,526,176.662,429.157
CH,17,552,294.155,85.024
CH,18,556,1134.41,8.651
CH,19,563,956.031,250.722
CH,20,584,1146.335,429.207
CH,21,592,241.07,455.104
CH,22,606,1141.558,654.733
CH,23,648,708.337,631.333
CH,24,650,432.256,190.032
CH,25,653,1143.627,272.072
CH,26,673,763.621,274.334
CH,27,724,201.366,956.123
CH,28,736,454.372,252.778
CH,29,742,974.064,450.027
CH,30,752,1024.623,1136.007
CH,31,758,920.605,983.007
CH,32,786,74.076,273.819
CH,33,795,414.066,980.602
CH,34,820,633.666,741.382
CH,35,828,7.913,705.507
CH,36,857,247.847,1125.575
CH,37,875,398.23,694.489
CH,38,927,489.356,403.787
CH,39,928,769.225,67.804
CH,40,931,131.333,240.641
CH,41,1022,883.24,700.538
CH,42,1031,845.987,8.603
CH,43,1038,585.645,888.353
CH,44,1043,81.791,573.48
CH,45,1056,872.989,363.019
CH,46,1069,3.346,149.129
CH,47,1073,394.567,6.259
CH,48,1153,561.633,1033.918
CH,49,1180,533.81,753.059
CH,50,1255,155.802,617.842
CH,51,1259,918.906,125.253
CH,52,1312,602.778,6.842
CH,53,1347,575.512,100.258
CH,54,1348,529.049,281.403
CH,55,1365,1016.982,754.834
CH,56,1427,84.16,90.983
CH,57,1493,143.228,514.421
CH,58,1502,75.365,1052.284
CH,59,1515,254.877,882.02
CH,60,1568,217.942,577.423
CH,61,1583,513.219,463.247
CH,62,1611,611.501,333.529
CH,63,1634,655.063,1119.957
CH,64,1637,941.889,509.133
CH,65,1677,588.714,478.914
CH,66,1697,636.005,932.14
CH,67,1753,762.404,689.478
CH,68,1833,337.181,768.1
CH,69,1933,972.68,1055.427
CH,70,1959,898.467,430.776
CH,71,1995,494.897,999.256
CH,72,2000,1080.795,917.596
CH,73,2014,7.064,1046.51
CH,74,2049,1082.846,1025.854
CH,75,2060,659.663,466.116
CH,76,2068,494.346,675.787
CH,77,2094,922.189,195.539
CH,78,2119,31.602,221.882
CH,79,2129,1134.873,1064.083
CH,80,2161,294.419,656.349
CH,81,2185,218.272,704.925
CH,82,2193,1060.366,698.202
CH,83,2217,515.523,910.683
CH,84,2219,205.543,213.752
CH,85,2224,879.085,790.3
CH,86,2226,429.654,523.713
CH,87,2230,5.239,853.533
CH,88,2267,325.491,917.036
CH,89,2297,134.679,806.574
CH,90,2310,924.399,1137.95
CH,91,2313,242.506,788.881
CH,92,2344,345.128,244.707
CH,93,2355,795.043,510.422
CH,94,2374,1008.116,4.475
CH,95,2401,62.354,902.439
CH,96,2404,1147.181,549.425
CH,97,2407,881.738,560.736
CH,98,2413,894.082,631.584
CH,99,2500,729.672,1132.706
CH,100,2520,309.945,1143.757
CH,101,2521,864.413,880.386
CH,102,2526,806.989,336.331
CH,103,2555,368.744,327.225
CH,104,2600,570.846,660.673
CH,105,2608,41.103,780.298
CH,106,2691,343.93,414.087
CH,107,2771,654.074,1039.651
CH,108,2796,6.824,291.85
CH,109,2808,287.382,1001.03
CH,110,2848,302.648,825.684
CH,111,2901,617.956,587.901
CH,112,2941,1092.473,347.823
CH,113,3045,984.069,129.454
CH,114,3057,1074.645,581.03
CH,115,3061,694.654,6.092
CH,116,3113,719.378,558.746
CH,117,3128,780.855,803.794
CH,118,3134,362.173,147.132
CH,119,3140,807.617,973.299
CH,120,3144,723.557,213.254
CH,121,3223,667.008,838.826
CH,122,3232,846.649,145.241
CH,123,3264,572.585,396.89
CH,124,3267,458.344,600.473
CH,125,3278,707.496,324.92
CH,126,3283,266.999,268.45
CH,127,3294,829.23,439.424
CH,128,3321,599.571,260.847
CH,129,3377,10.382,958.844
CH,130,3400,732.12,888.77
CH,131,3402,1024.063,523.768
CH,132,3415,113.174,994.044
CH,133,3418,1019.335,265.021
CH,134,3481,82.049,169.45
CH,135,3541,1094.546,485.075
CH,136,3602,15.823,395.932
CH,137,3632,920.611,60.344
CH,138,3712,3.992,1132.401
CH,139,3715,767.098,152.908
CH,140,3722,23.127,8.448
CH,141,3747,185.348,346.655
CH,142,3773,810.754,1142.033
CH,143,3789,952.041,587.926
CH,144,3798,416.9,432.623
CH,145,3818,1072.394,1093.134
CH,146,3832,464.747,800.242
CH,147,3852,9.742,495.012
CH,148,3853,364.664,1094.222
CH,149,3863,388.001,878.204
CH,150,3922,491.856,339.013
CH,151,3957,966.379,695.107
CH,152,3968,1061.404,82.106
CH,153,3985,1017.602,632.196
CH,154,3990,703.114,968.146
CH,155,4009,177.155,115.319
CH,156,4041,1131.658,1139.983
CH,157,4048,1146.089,818.584
CH,158,4075,890.948,286.816
CH,159,4078,364.525,598.495
CH,160,4156,1141.322,80.451
CH,161,4178,277.444,368.813
CH,162,4187,818.575,233.114
CH,163,4192,393.206,804.639
CH,164,4249,757.771,424.489
CH,165,4294,290.82,1071.178
CH,166,4301,875.264,1060.191
CH,167,4310,1147.599,938.587
CH,168,4350,324.312,8.957
CH,169,4394,671.858,391.212
CH,170,4422,1122.014,142.775
CH,171,4459,647.283,678.687
CH,172,4467,468.981,131.288
CH,173,4498,870.182,488.778
CH,174,4501,1008.433,945.003
CH,175,4530,427.093,1147.6
CH,176,4532,465.8,8.548
CH,177,4544,198.364,283.458
CH,178,4563,811.458,618.971
CH,179,4569,340.061,500.735
CH,180,4633,696.608,761.301
CH,181,4651,169.929,752.696
CH,182,4671,457.667,876.355
CH,183,4680,1126.893,746.903
CH,184,4697,962.621,351.038
CH,185,4700,959.769,840.126
CH,186,4728,1030.545,417.35
CH,187,4733,101.112,342.604
CH,188,4771,537.462,211.551
CH,189,4782,739.634,1056.14
CH,190,4812,623.021,172.612
CH,191,4841,1072.332,848.588
CH,192,4850,266.049,171.556
