entity_type,entity_id,node_id,x_m,y_m
CH,0,640,568.563,58.893
CH,1,662,83.029,118.997
CH,2,670,284.172,635.156
CH,3,672,273.192,83.716
CH,4,689,164.651,421.054
CH,5,690,235.734,8.417
CH,6,699,267.219,560.22
CH,7,707,60.458,635.629
CH,8,736,2.531,182.119
CH,9,766,109.911,494.805
CH,10,777,566.941,123.29
CH,11,793,27.753,4.752
CH,12,838,324.821,173.409
CH,13,843,443.49,503.228
CH,14,854,73.168,552.377
CH,15,862,632.536,138.966
CH,16,873,492.757,309.274
CH,17,874,159.763,585.903
CH,18,897,426.213,410.93
CH,19,905,473.492,100.371
CH,20,924,413.41,165.782
CH,21,926,220.461,494.1
CH,22,991,293.231,484.915
CH,23,995,38.483,427.4
CH,24,1000,469.622,238.79
CH,25,1023,504.094,441.225
CH,26,1034,395.217,85.939
CH,27,1084,18.132,74.82
CH,28,1085,501.215,168.764
CH,29,1114,229.371,337.75
CH,30,1137,630.755,3.158
CH,31,1156,240.597,226.754
CH,32,1162,100.904,414.711
CH,33,1174,293.003,286.267
CH,34,1201,6.134,369.355
CH,35,1211,373.573,348.944
CH,36,1213,159.014,167.713
CH,37,1221,340.92,415.475
CH,38,1231,156.949,10.71
CH,39,1244,615.342,240.525
CH,40,1256,137.248,246.532
CH,41,1271,119.57,350.04
CH,42,1275,629.224,344.975
CH,43,1291,273.237,422.024
CH,44,1292,58.156,237.236
CH,45,1382,534.138,241.848
CH,46,1384,10.641,535.622
CH,47,1409,175.849,304.279
CH,48,1417,318.04,2.818
CH,49,1419,488.366,24.212
CH,50,1436,80.898,298.023
CH,51,1437,554.04,358.042
CH,52,1442,204.067,637.914
CH,53,1458,365.422,485.051
CH,54,1476,13.357,307.38
CH,55,1478,396.71,5.398
CH,56,1479,397.291,245.044
CH,57,1485,579.628,184.996
CH,58,1486,601.728,440.123
CH,59,1547,178.13,86.546
CH,60,1581,345.503,578.987
CH,61,1588,249.049,156.151
CH,62,1594,435.155,608.123
CH,63,1595,92.492,47.798
BS,0,,128.0,128.0
BS,1,,512.0,128.0
BS,2,,128.0,512.0
