entity_type,entity_id,node_id,x_m,y_m
CH,0,9,506.038,55.44
CH,1,10,619.303,749.628
CH,2,19,8.475,535.079
CH,3,46,332.154,109.254
CH,4,50,983.565,846.6
CH,5,54,521.63,865.868
CH,6,68,233.669,116.542
CH,7,100,204.612,899.255
CH,8,148,683.246,265.411
CH,9,223,190.227,665.101
CH,10,238,8.276,9.338
CH,11,306,604.97,848.595
CH,12,348,743.538,944.82
CH,13,380,555.473,7.411
CH,14,401,555.969,455.038
CH,15,428,516.738,353.96
CH,16,442,1001.789,772.07
CH,17,478,201.655,438.236
CH,18,489,99.215,487.163
CH,19,580,168.765,603.313
CH,20,582,913.312,574.018
CH,21,606,279.136,1008.833
CH,22,624,648.088,510.458
CH,23,631,510.206,254.356
CH,24,665,1011.909,476.459
CH,25,667,150.427,239.395
CH,26,724,258.051,204.621
CH,27,734,530.756,781.632
CH,28,735,443.834,710.885
CH,29,749,210.439,274.496
CH,30,764,848.377,825.852
CH,31,848,891.255,975.274
CH,32,849,875.071,746.78
CH,33,876,784.305,264.485
CH,34,894,501.14,422.663
CH,35,909,666.368,362.915
CH,36,922,177.806,341.447
CH,37,937,621.143,577.291
CH,38,955,928.739,250.254
CH,39,973,123.396,942.679
CH,40,1014,956.511,939.038
CH,41,1024,870.328,678.547
CH,42,1033,788.975,185.796
CH,43,1086,736.075,437.747
CH,44,1098,545.944,574.066
CH,45,1122,278.495,298.418
CH,46,1159,607.257,1010.888
CH,47,1194,862.153,200.422
CH,48,1214,926.927,808.542
CH,49,1219,180.365,539.762
CH,50,1250,784.271,529.576
CH,51,1274,167.532,727.823
CH,52,1286,350.19,178.999
CH,53,1295,362.92,450.323
CH,54,1312,779.803,765.598
CH,55,1326,447.441,845.037
CH,56,1330,671.57,969.779
CH,57,1346,427.675,99.009
CH,58,1352,803.963,1016.897
CH,59,1354,1016.393,903.793
CH,60,1368,971.063,198.846
CH,61,1370,253.521,364.848
CH,62,1388,624.58,3.679
CH,63,1492,537.974,1012.709
CH,64,1506,137.84,154.599
CH,65,1507,90.591,2.118
CH,66,1552,586.735,936.529
CH,67,1564,762.202,863.249
CH,68,1573,569.787,91.238
CH,69,1602,922.857,399.212
CH,70,1618,3.806,241.479
CH,71,1642,716.351,598.556
CH,72,1651,938.237,486.022
CH,73,1685,999.552,567.686
CH,74,1775,13.825,723.1
CH,75,1786,639.788,432.204
CH,76,1798,437.887,416.387
CH,77,1799,519.818,513.56
CH,78,1804,344.22,249.282
CH,79,1806,451.409,513.634
CH,80,1813,361.187,548.955
CH,81,1834,392.588,6.231
CH,82,1851,282.046,430.791
CH,83,1907,903.162,883.425
CH,84,1936,265.338,825.97
CH,85,1994,915.846,312.756
CH,86,2035,460.214,942.375
CH,87,2036,684.515,798.463
CH,88,2057,825.783,344.545
CH,89,2074,623.442,651.427
CH,90,2081,453.426,615.606
CH,91,2105,268.618,3.648
CH,92,2137,532.149,681.137
CH,93,2154,93.4,382.536
CH,94,2226,822.635,8.505
CH,95,2231,328.82,34.156
CH,96,2274,416.652,302.507
CH,97,2278,603.688,313.71
CH,98,2291,79.336,69.266
CH,99,2364,888.063,6.144
CH,100,2367,921.919,147.088
CH,101,2418,857.754,274.738
CH,102,2467,77.063,836.591
CH,103,2470,687.399,894.233
CH,104,2474,347.249,364.69
CH,105,2481,969.877,1011.013
CH,106,2586,100.033,601.943
CH,107,2593,273.168,511.792
CH,108,2613,706.951,712.722
CH,109,2671,60.914,173.605
CH,110,2719,447.134,776.305
CH,111,2727,7.091,656.376
CH,112,2788,966.866,672.167
CH,113,2792,735.295,327.864
CH,114,2855,210.974,1014.82
CH,115,2866,33.187,595.458
CH,116,2997,697.327,68.834
CH,117,3011,358.789,768.755
CH,118,3012,728.301,138.687
CH,119,3032,146.7,862.852
CH,120,3043,5.427,891.071
CH,121,3055,685.496,197.227
CH,122,3062,169.332,795.658
CH,123,3089,421.007,208.463
CH,124,3101,7.482,1007.427
CH,125,3109,816.446,934.375
CH,126,3187,1005.15,291.917
CH,127,3188,972.659,103.045
CH,128,3193,265.067,729.337
CH,129,3208,17.217,441.746
CH,130,3209,776.843,676.066
CH,131,3211,120.56,1015.149
CH,132,3222,89.433,731.503
CH,133,3235,1017.828,381.313
CH,134,3261,274.512,617.894
CH,135,3297,613.324,204.582
CH,136,3312,459.387,1012.907
CH,137,3321,790.823,81.272
CH,138,3362,3.1,337.709
CH,139,3407,7.478,790.137
CH,140,3416,633.71,109.228
CH,141,3430,477.962,171.835
CH,142,3501,855.004,514.49
CH,143,3540,754.469,10.521
CH,144,3606,6.514,99.499
CH,145,3642,376.433,934.002
CH,146,3686,1005.463,6.485
CH,147,3753,361.188,664.775
CH,148,3761,283.925,944.529
CH,149,3796,538.991,150.277
CH,150,3806,207.641,32.229
CH,151,3839,586.573,389.264
CH,152,3846,66.282,973.737
CH,153,3868,101.63,300.104
CH,154,3873,148.789,72.728
CH,155,3875,373.175,999.373
CH,156,3887,832.903,608.8
CH,157,3944,842.02,434.328
CH,158,3965,354.968,871.98
CH,159,3974,864.069,103.23
BS,0,,204.0,204.0
BS,1,,816.0,204.0
BS,2,,204.0,816.0
BS,3,,816.0,816.0
BS,4,,510.0,510.0
