node_id,x_m,y_m
0,559.474,764.55
1,761.264,880.886
2,292.481,983.022
3,577.808,761.347
4,768.977,946.067
5,280.498,374.488
6,730.822,596.661
7,764.374,372.119
8,972.52,13.456
9,735.229,382.54
10,27.623,687.885
11,54.403,240.406
12,332.186,161.557
13,168.769,76.793
14,861.623,86.388
15,165.383,80.23
16,925.972,556.595
17,837.643,990.022
18,505.177,403.25
19,397.143,270.879
20,606.273,983.75
21,513.447,770.754
22,905.193,845.369
23,683.43,559.102
24,101.427,385.406
25,868.81,451.255
26,693.678,265.894
27,594.397,224.741
28,800.459,828.446
29,20.323,677.905
30,98.065,966.315
31,180.351,132.94
32,908.869,626.513
33,13.018,475.377
34,844.211,169.913
35,766.678,298.91
36,451.041,404.006
37,56.481,397.974
38,532.622,630.67
39,550.409,174.432
40,617.313,296.652
41,916.466,101.733
42,791.038,88.764
43,574.099,358.812
44,469.045,700.302
45,812.823,5.717
46,900.142,664.118
47,106.784,709.629
48,824.713,380.194
49,894.355,166.703
50,464.867,249.06
51,838.613,311.871
52,255.289,1016.888
53,420.775,473.591
54,714.734,184.159
55,824.596,702.754
56,503.291,813.394
57,892.876,101.787
58,977.92,532.293
59,796.188,689.094
60,980.198,779.114
61,249.076,149.271
62,407.66,264.231
63,235.072,554.54
64,512.414,405.907
65,773.311,152.037
66,450.306,451.461
67,622.519,884.171
68,601.708,3.433
69,606.239,365.992
70,428.531,582.792
71,226.208,810.26
72,377.861,373.385
73,556.171,54.182
74,330.648,1009.938
75,124.544,397.943
76,783.972,483.982
77,629.754,862.868
78,857.961,436.598
79,355.302,13.821
80,757.246,142.833
81,475.022,126.905
82,761.123,468.161
83,116.636,596.879
84,92.953,357.185
85,293.813,774.211
86,612.457,219.312
87,342.18,457.691
88,846.809,356.813
89,768.468,74.663
90,123.541,791.851
91,369.922,47.851
92,205.635,432.098
93,91.687,383.171
94,1012.569,78.206
95,362.948,326.236
96,156.556,963.836
97,283.092,199.942
98,449.766,74.321
99,482.343,182.269
100,503.692,149.071
101,883.438,513.92
102,658.391,228.02
103,45.911,247.999
104,512.715,2.956
105,189.996,945.286
106,301.171,189.856
107,825.981,291.564
108,565.345,533.927
109,505.288,48.56
110,698.063,335.883
111,874.224,987.056
112,378.958,874.436
113,967.248,180.931
114,298.773,924.819
115,884.661,220.041
116,216.401,879.071
117,86.15,193.22
118,175.238,286.986
119,461.484,141.932
120,207.68,1002.615
121,484.948,473.731
122,300.982,1013.508
123,624.349,493.367
124,138.593,744.666
125,347.464,925.799
126,137.307,587.386
127,783.742,628.908
128,975.586,1005.146
129,717.196,77.309
130,947.458,511.34
131,373.702,316.341
132,22.37,206.455
133,200.74,255.411
134,800.677,136.593
135,258.631,599.814
136,135.146,797.854
137,6.617,471.687
138,166.115,58.215
139,669.921,544.827
140,497.572,336.405
141,376.469,97.133
142,30.467,498.325
143,699.698,262.804
144,519.648,515.971
145,402.634,225.672
146,567.383,353.382
147,448.196,802.871
148,612.965,805.52
149,788.386,613.61
150,196.082,881.277
151,516.431,836.323
152,80.462,660.431
153,598.748,856.646
154,742.346,825.683
155,559.911,948.123
156,713.942,167.896
157,989.05,282.825
158,223.311,311.06
159,821.345,625.335
160,563.936,256.751
161,543.264,854.792
162,678.189,477.456
163,785.755,288.327
164,103.143,772.093
165,81.768,19.465
166,827.839,523.27
167,47.369,333.375
168,163.704,533.744
169,435.373,876.03
170,20.488,569.077
171,707.673,150.176
172,834.183,948.619
173,618.417,736.795
174,872.354,1017.04
175,409.631,272.26
176,144.559,388.919
177,740.854,982.486
178,591.309,624.379
179,672.663,46.522
180,67.814,11.754
181,831.315,852.67
182,196.934,876.099
183,168.132,416.616
184,481.617,1001.346
185,534.376,23.072
186,989.639,886.869
187,951.668,1008.6
188,49.791,126.749
189,191.247,518.476
190,222.538,118.698
191,615.368,941.38
192,431.699,261.218
193,877.771,715.303
194,565.598,95.861
195,698.302,28.608
196,644.083,850.273
197,834.696,731.387
198,18.682,758.621
199,314.373,81.451
200,647.599,564.365
201,774.175,757.607
202,10.178,575.072
203,172.263,370.734
204,73.512,259.439
205,460.394,555.335
206,1003.407,160.16
207,485.555,162.308
208,742.805,606.485
209,683.249,700.641
210,567.727,674.087
211,534.198,329.479
212,404.757,529.594
213,459.472,193.283
214,451.495,189.371
215,401.85,763.36
216,115.263,463.736
217,931.484,20.05
218,732.536,763.533
219,72.389,143.711
220,1008.314,760.18
221,480.079,608.214
222,96.285,902.116
223,561.492,535.655
224,935.063,369.679
225,870.33,62.037
226,908.271,388.323
227,14.195,804.834
228,452.194,572.743
229,504.011,130.91
230,969.493,584.244
231,950.379,3.808
232,790.268,634.286
233,607.888,164.212
234,712.189,502.342
235,251.193,260.522
236,77.383,517.872
237,984.598,927.755
238,697.136,285.367
239,294.646,739.282
240,261.649,782.135
241,158.578,314.863
242,420.831,88.933
243,287.973,524.756
244,458.043,325.435
245,217.887,3.178
246,377.044,987.01
247,350.205,917.079
248,442.429,338.559
249,190.841,93.776
250,139.861,506.174
251,971.854,948.99
252,135.449,851.022
253,550.53,902.732
254,520.875,736.861
255,382.991,506.911
256,365.493,849.057
257,183.707,773.625
258,578.215,964.613
259,615.365,164.577
260,836.29,868.646
261,29.755,180.477
262,891.024,366.663
263,577.242,11.517
264,930.305,556.519
265,513.462,847.507
266,68.415,968.398
267,20.129,476.57
268,1008.942,222.65
269,501.269,440.749
270,416.086,475.404
271,555.537,938.907
272,26.326,316.216
273,285.288,886.986
274,80.281,208.434
275,997.691,798.525
276,790.829,922.904
277,380.586,106.649
278,387.417,622.524
