node_id,cluster_id,is_ch
0,71,0
1,40,0
2,18,0
3,40,0
4,6,0
5,40,0
6,18,0
7,71,0
8,18,0
9,6,0
10,40,0
11,71,0
12,18,0
13,6,0
14,18,0
15,18,0
16,6,0
17,18,0
18,6,0
19,6,0
20,6,0
21,18,0
22,71,0
23,18,0
24,6,0
25,18,0
26,71,0
27,71,0
28,6,0
29,71,0
30,40,0
31,6,0
32,6,0
33,6,0
34,40,0
35,40,0
36,18,0
37,18,0
38,6,0
39,6,0
40,6,0
41,6,0
42,6,0
43,18,0
44,6,0
45,71,0
46,18,0
47,18,0
48,6,0
49,6,0
50,18,0
51,71,0
52,6,0
53,18,0
54,40,0
55,6,0
56,6,0
57,6,0
58,18,0
59,40,0
60,40,0
61,6,0
62,6,0
63,38,0
64,40,0
65,40,0
66,6,0
67,18,0
68,18,0
69,18,0
70,6,0
71,40,0
72,6,0
73,18,0
74,6,0
75,71,0
76,18,0
77,6,0
78,6,0
79,6,0
80,6,0
81,6,0
82,6,0
83,6,0
84,18,0
85,18,0
86,18,0
87,6,0
88,18,0
89,18,0
90,40,0
91,6,0
92,40,0
93,18,0
94,18,0
95,6,0
96,40,0
97,6,0
98,40,0
99,40,0
100,40,0
101,71,0
102,40,0
103,71,0
104,6,0
105,6,0
106,6,0
107,6,0
108,71,0
109,40,0
110,18,0
111,71,0
112,18,0
113,18,0
114,6,0
115,18,0
116,71,0
117,40,0
118,18,0
119,6,0
120,71,0
121,40,0
122,6,0
123,18,0
124,18,0
125,18,0
126,71,0
127,18,0
128,40,0
129,40,0
130,18,0
131,40,0
132,6,0
133,6,0
134,40,0
135,18,0
136,6,0
137,40,0
138,6,0
139,71,0
140,18,0
141,71,0
142,18,0
143,71,0
144,40,0
145,18,0
146,40,0
147,18,0
148,40,0
149,18,0
150,6,0
151,40,0
152,6,0
153,18,0
154,6,0
155,6,0
156,108,0
157,18,0
158,40,0
159,40,0
160,18,0
161,18,0
162,6,0
163,6,0
164,40,0
165,18,0
166,40,0
167,71,0
168,18,0
169,40,0
170,40,0
171,6,0
172,18,0
173,6,0
174,40,0
175,18,0
176,18,0
177,40,0
178,6,0
179,18,0
180,71,0
181,18,0
182,6,0
183,18,0
184,40,0
185,18,0
186,6,0
187,38,0
188,6,0
189,6,0
190,40,0
191,6,0
192,71,0
193,40,0
194,40,0
195,18,0
196,6,0
197,18,0
198,6,0
199,6,0
200,18,0
201,40,0
202,6,0
203,40,0
204,40,0
205,18,0
206,18,0
207,40,0
208,40,0
209,6,0
210,6,0
211,6,0
212,6,0
213,18,0
214,71,0
215,6,0
216,18,0
217,18,0
218,6,0
219,6,0
220,40,0
221,6,0
222,40,0
223,71,0
224,6,0
225,6,0
226,40,0
227,6,0
228,6,0
229,40,0
230,38,0
231,40,0
232,18,0
233,71,0
234,6,0
235,18,0
236,40,0
237,38,0
238,6,0
239,6,0
240,6,0
241,40,0
242,6,0
243,40,0
244,18,0
245,6,0
246,40,0
247,18,0
248,6,0
249,6,0
250,18,0
251,40,0
252,18,0
253,40,0
254,18,0
255,18,0
256,40,0
257,6,0
258,6,0
259,40,0
260,18,0
261,71,0
262,18,0
263,18,0
264,40,0
265,6,0
266,6,0
267,40,0
268,18,0
269,40,0
270,6,0
271,18,0
272,6,0
273,71,0
274,18,0
275,18,0
276,18,0
277,18,0
278,18,0
279,6,0
280,18,0
281,40,0
282,6,0
283,6,0
284,18,0
285,71,0
286,40,0
287,38,0
288,18,0
289,40,0
290,6,0
291,40,0
292,6,0
293,40,0
294,6,0
295,18,0
296,40,0
297,6,0
298,71,0
299,40,0
300,18,0
301,40,0
302,18,0
303,40,0
304,6,0
305,18,0
306,18,0
307,40,0
308,40,0
309,40,0
310,18,0
311,6,0
312,6,0
313,18,0
314,6,0
315,18,0
316,6,0
317,40,0
318,6,0
319,18,0
320,18,0
321,18,0
322,18,0
323,18,0
324,40,0
325,40,0
326,71,0
327,6,0
328,40,0
329,6,0
330,40,0
331,6,0
332,6,0
333,18,0
334,40,0
335,18,0
336,71,0
337,40,0
338,6,0
339,40,0
340,18,0
341,38,0
342,40,0
343,6,0
344,108,0
345,6,0
346,71,0
347,6,0
348,108,0
349,40,0
350,18,0
351,18,0
352,40,0
353,6,0
354,18,0
355,40,0
356,40,0
357,6,0
358,6,0
359,40,0
360,6,0
361,6,0
362,6,0
363,6,0
364,71,0
365,6,0
366,40,0
367,71,0
368,40,0
369,18,0
370,18,0
371,18,0
372,40,0
373,6,0
374,6,0
375,6,0
376,18,0
377,18,0
378,18,0
379,40,0
380,18,0
381,18,0
382,6,0
383,40,0
384,40,0
385,40,0
386,6,0
387,6,0
388,18,0
389,18,0
390,18,0
391,18,0
392,6,0
393,18,0
394,18,0
395,6,0
396,18,0
397,6,0
398,18,0
399,6,0
400,6,0
401,40,0
402,40,0
403,40,0
404,6,0
405,6,0
406,18,0
407,38,0
408,6,0
409,6,0
410,6,0
411,40,0
412,108,0
413,6,0
414,40,0
415,6,0
416,71,0
417,40,0
418,18,0
419,71,0
420,40,0
421,6,0
422,40,0
423,71,0
424,18,0
425,40,0
426,40,0
427,40,0
428,6,0
429,71,0
430,18,0
431,40,0
432,6,0
433,6,0
434,6,0
435,6,0
436,40,0
437,18,0
438,18,0
439,6,0
440,71,0
441,40,0
442,40,0
443,71,0
444,40,0
445,18,0
446,40,0
447,40,0
448,18,0
449,6,0
450,18,0
451,71,0
452,6,0
453,38,0
454,18,0
455,6,0
456,40,0
457,71,0
458,18,0
459,6,0
460,6,0
461,6,0
462,71,0
463,18,0
464,40,0
465,71,0
466,40,0
467,40,0
468,6,0
469,40,0
470,6,0
471,40,0
472,6,0
473,40,0
474,40,0
475,71,0
476,40,0
477,6,0
478,40,0
479,18,0
480,6,0
481,18,0
482,6,0
483,6,0
484,18,0
485,18,0
486,6,0
487,18,0
488,6,0
489,6,0
490,40,0
491,38,0
492,40,0
493,108,0
494,40,0
495,18,0
496,6,0
497,6,0
498,6,0
499,40,0
500,40,0
501,6,0
502,108,0
503,18,0
504,6,0
505,40,0
506,40,0
507,40,0
508,40,0
509,18,0
510,40,0
511,71,0
512,40,0
513,6,0
514,6,0
515,6,0
516,40,0
517,40,0
518,40,0
519,18,0
520,71,0
521,6,0
522,6,0
523,18,0
524,6,0
525,6,0
526,6,0
527,40,0
528,71,0
529,71,0
530,18,0
531,40,0
532,71,0
533,6,0
534,6,0
535,6,0
536,18,0
537,38,0
538,18,0
539,71,0
540,18,0
541,18,0
542,6,0
543,71,0
544,6,0
545,18,0
546,18,0
547,18,0
548,40,0
549,6,0
550,6,0
551,40,0
552,71,0
553,6,0
554,40,0
555,40,0
556,40,0
557,6,0
558,40,0
559,40,0
560,71,0
561,6,0
562,6,0
563,40,0
564,6,0
565,18,0
566,6,0
567,40,0
568,40,0
569,18,0
570,18,0
571,40,0
572,38,0
573,18,0
574,6,0
575,71,0
576,71,0
577,71,0
578,71,0
579,40,0
580,6,0
581,40,0
582,71,0
583,18,0
584,18,0
585,18,0
586,6,0
587,40,0
588,6,0
589,6,0
590,38,0
591,18,0
592,6,0
593,6,0
594,6,0
595,40,0
596,6,0
597,40,0
598,6,0
599,40,0
600,40,0
601,40,0
602,40,0
603,6,0
604,40,0
605,71,0
606,18,0
607,6,0
608,40,0
609,18,0
610,40,0
611,6,0
612,18,0
613,71,0
614,18,0
615,40,0
616,6,0
617,18,0
618,6,0
619,6,0
620,6,0
621,71,0
622,18,0
623,71,0
624,40,0
625,6,0
626,40,0
627,40,0
628,18,0
629,18,0
630,18,0
631,18,0
632,18,0
633,18,0
634,71,0
635,6,0
636,108,0
637,6,0
638,6,0
639,18,0
640,71,0
641,6,0
642,18,0
643,40,0
644,6,0
645,40,0
646,40,0
647,71,0
648,40,0
649,6,0
650,6,0
651,6,0
652,40,0
653,18,0
654,40,0
655,40,0
656,6,0
657,18,0
658,18,0
659,18,0
660,6,0
661,18,0
662,6,0
663,6,0
664,71,0
665,40,0
666,18,0
667,18,0
668,18,0
669,6,0
670,18,0
671,18,0
672,18,0
673,18,0
674,40,0
675,40,0
676,6,0
677,18,0
678,18,0
679,6,0
680,40,0
681,40,0
682,6,0
683,40,0
684,6,0
685,6,0
686,18,0
687,71,0
688,18,0
689,40,0
690,71,0
691,108,0
692,18,0
693,18,0
694,6,0
695,18,0
696,6,0
697,6,0
698,40,0
699,6,0
700,6,0
701,40,0
702,71,0
703,6,0
704,6,0
705,6,0
706,40,0
707,6,0
708,6,0
709,6,0
710,40,0
711,40,0
712,18,0
713,6,0
714,38,0
715,6,0
716,40,0
717,40,0
718,40,0
719,18,0
720,18,0
721,108,0
722,18,0
723,18,0
724,6,0
725,40,0
726,6,0
727,18,0
728,40,0
729,71,0
730,18,0
731,71,0
732,40,0
733,18,0
734,18,0
735,6,0
736,6,0
737,40,0
738,40,0
739,6,0
740,18,0
741,18,0
742,71,0
743,40,0
744,6,0
745,71,0
746,18,0
747,6,0
748,6,0
749,6,0
750,18,0
751,6,0
752,18,0
753,6,0
754,40,0
755,6,0
756,18,0
757,6,0
758,18,0
759,71,0
760,6,0
761,108,0
762,38,0
763,6,0
764,18,0
765,6,0
766,40,0
767,6,0
768,40,0
769,6,0
770,18,0
771,6,0
772,40,0
773,6,0
774,6,0
775,6,0
776,6,0
777,6,0
778,40,0
779,6,0
780,18,0
781,18,0
782,6,0
783,40,0
784,40,0
785,71,0
786,6,0
787,6,0
788,40,0
789,18,0
790,6,0
791,18,0
792,6,0
793,71,0
794,6,0
795,18,0
796,40,0
797,18,0
798,18,0
799,6,0
800,18,0
801,18,0
802,6,0
803,6,0
804,71,0
805,6,0
806,71,0
807,18,0
808,6,0
809,40,0
810,71,0
811,6,0
812,108,0
813,6,0
814,6,0
815,6,0
816,38,0
817,18,0
818,40,0
819,71,0
820,40,0
821,6,0
822,18,0
823,6,0
824,6,0
825,71,0
826,40,0
827,6,0
828,40,0
829,6,0
830,18,0
831,40,0
832,18,0
833,18,0
834,38,0
835,18,0
836,6,0
837,18,0
838,40,0
839,40,0
840,6,0
841,18,0
842,18,0
843,71,0
844,18,0
845,71,0
846,18,0
847,6,0
848,6,0
849,6,0
850,6,0
851,6,0
852,6,0
853,18,0
854,71,0
855,6,0
856,108,0
857,71,0
858,40,0
859,71,0
860,6,0
861,40,0
862,18,0
863,40,0
864,40,0
865,40,0
866,40,0
867,18,0
868,18,0
869,6,0
870,18,0
871,6,0
872,40,0
873,40,0
874,6,0
875,71,0
876,71,0
877,6,0
878,71,0
879,71,0
880,18,0
881,6,0
882,18,0
883,6,0
884,6,0
885,6,0
886,18,0
887,18,0
888,71,0
889,71,0
890,40,0
891,18,0
892,6,0
893,40,0
894,71,0
895,40,0
896,40,0
897,6,0
898,38,0
899,18,0
900,6,0
901,6,0
902,18,0
903,6,0
904,40,0
905,71,0
906,18,0
907,71,0
908,38,0
909,71,0
910,18,0
911,18,0
912,40,0
913,6,0
914,6,0
915,6,0
916,6,0
917,40,0
918,71,0
919,6,0
920,6,0
921,18,0
922,6,0
923,18,0
924,38,0
925,18,0
926,108,0
927,40,0
928,6,0
929,18,0
930,6,0
931,18,0
932,6,0
933,40,0
934,71,0
935,6,0
936,18,0
937,71,0
938,18,0
939,40,0
940,71,0
941,18,0
942,40,0
943,6,0
944,6,0
945,18,0
946,6,0
947,71,0
948,18,0
949,71,0
950,71,0
951,6,0
952,18,0
953,6,0
954,6,0
955,6,0
956,18,0
957,18,0
958,40,0
959,6,0
960,6,0
961,18,0
962,18,0
963,40,0
964,6,0
965,6,0
966,18,0
967,18,0
968,38,0
969,18,0
970,6,0
971,6,0
972,108,0
973,40,0
974,40,0
975,6,0
976,40,0
977,40,0
978,40,0
979,40,0
980,40,0
981,6,0
982,108,0
983,40,0
984,108,0
985,6,0
986,18,0
987,6,0
988,18,0
989,6,0
990,40,0
991,40,0
992,71,0
993,71,0
994,6,0
995,18,0
996,6,0
997,18,0
998,40,0
999,40,0
1000,40,0
1001,18,0
1002,18,0
1003,6,0
1004,18,0
1005,40,0
1006,6,0
1007,6,0
1008,18,0
1009,18,0
1010,18,0
1011,40,0
1012,6,0
1013,18,0
1014,38,0
1015,40,0
1016,6,0
1017,18,0
1018,40,0
1019,18,0
1020,6,0
1021,18,0
1022,40,0
1023,40,0
1024,6,0
1025,6,0
1026,18,0
1027,40,0
1028,18,0
1029,18,0
1030,6,0
1031,6,0
1032,71,0
1033,40,0
1034,40,0
1035,40,0
1036,40,0
1037,6,0
1038,6,0
1039,18,0
1040,108,0
1041,40,0
1042,18,0
1043,40,0
1044,18,0
1045,18,0
1046,6,0
1047,6,0
1048,6,0
1049,6,0
1050,40,0
1051,18,0
1052,71,0
1053,6,0
1054,18,0
1055,6,0
1056,18,0
1057,6,0
1058,6,0
1059,71,0
1060,6,0
1061,18,0
1062,6,0
1063,40,0
1064,6,0
1065,18,0
1066,6,0
1067,18,0
1068,18,0
1069,40,0
1070,18,0
1071,71,0
1072,40,0
1073,18,0
1074,40,0
1075,18,0
1076,40,0
1077,18,0
1078,40,0
1079,40,0
1080,6,0
1081,18,0
1082,40,0
1083,18,0
1084,18,0
1085,38,0
1086,6,0
1087,6,0
1088,18,0
1089,18,0
1090,18,0
1091,18,0
1092,18,0
1093,71,0
1094,18,0
1095,6,0
1096,40,0
1097,6,0
1098,6,0
1099,6,0
1100,6,0
1101,40,0
1102,6,0
1103,40,0
1104,18,0
1105,40,0
