node_id,cluster_id,is_ch
0,134,0
1,0,1
2,25,0
3,30,0
4,73,0
5,155,0
6,38,0
7,50,0
8,43,0
9,121,0
10,57,0
11,110,0
12,127,0
13,130,0
14,20,0
15,39,0
16,17,0
17,40,0
18,35,0
19,37,0
20,155,0
21,75,0
22,45,0
23,107,0
24,79,0
25,1,1
26,23,0
27,121,0
28,5,0
29,42,0
30,2,1
31,140,0
32,1,0
33,2,0
34,3,1
35,4,1
36,48,0
37,76,0
38,155,0
39,142,0
40,46,0
41,15,0
42,63,0
43,47,0
44,51,0
45,82,0
46,152,0
47,60,0
48,94,0
49,122,0
50,88,0
51,36,0
52,92,0
53,38,0
54,101,0
55,5,1
56,32,0
57,70,0
58,128,0
59,18,0
60,101,0
61,153,0
62,52,0
63,22,0
64,140,0
65,152,0
66,2,0
67,1,0
68,42,0
69,66,0
70,82,0
71,75,0
72,104,0
73,74,0
74,68,0
75,100,0
76,42,0
77,64,0
78,115,0
79,72,0
80,152,0
81,121,0
82,120,0
83,147,0
84,74,0
85,67,0
86,30,0
87,137,0
88,110,0
89,46,0
90,38,0
91,10,0
92,94,0
93,15,0
94,17,0
95,80,0
96,35,0
97,73,0
98,138,0
99,85,0
100,2,0
101,83,0
102,133,0
103,88,0
104,61,0
105,136,0
106,140,0
107,91,0
108,95,0
109,158,0
110,7,0
111,108,0
112,132,0
113,110,0
114,133,0
115,34,0
116,114,0
117,100,0
118,121,0
119,23,0
120,131,0
121,17,0
122,70,0
123,83,0
124,61,0
125,87,0
126,156,0
127,156,0
128,30,0
129,103,0
130,137,0
131,61,0
132,33,0
133,125,0
134,142,0
135,152,0
136,60,0
137,49,0
138,19,0
139,42,0
140,129,0
141,10,0
142,157,0
143,50,0
144,134,0
145,25,0
146,53,0
147,61,0
148,84,0
149,92,0
150,84,0
151,136,0
152,23,0
153,6,1
154,8,0
155,138,0
156,74,0
157,90,0
158,103,0
159,119,0
160,55,0
161,71,0
162,159,0
163,25,0
164,150,0
165,27,0
166,28,0
167,10,0
168,22,0
169,82,0
170,139,0
171,35,0
172,158,0
173,42,0
174,144,0
175,107,0
176,7,1
177,138,0
178,8,1
179,98,0
