entity_type,entity_id,node_id,x_m,y_m
CH,0,44,221.745,40.453
CH,1,54,156.867,612.737
CH,2,82,6.363,465.591
CH,3,98,657.991,34.984
CH,4,137,914.985,106.182
CH,5,143,15.583,915.976
CH,6,157,120.357,167.052
CH,7,161,310.502,664.69
CH,8,243,368.977,285.354
CH,9,255,909.944,291.367
CH,10,270,620.004,410.471
CH,11,288,92.451,890.485
CH,12,295,746.295,625.523
CH,13,331,505.244,703.402
CH,14,341,466.066,378.645
CH,15,353,207.149,457.158
CH,16,356,818.697,917.091
CH,17,361,168.337,754.518
CH,18,363,475.521,849.878
CH,19,380,513.46,41.277
CH,20,384,711.885,547.198
CH,21,389,447.838,4.431
CH,22,438,915.034,637.356
CH,23,460,154.536,910.722
CH,24,468,587.544,806.8
CH,25,471,73.097,241.398
CH,26,478,32.011,581.735
CH,27,500,791.917,843.778
CH,28,543,147.219,51.642
CH,29,552,290.062,90.755
CH,30,565,563.299,599.612
CH,31,619,372.322,14.301
CH,32,659,142.528,400.282
CH,33,683,283.056,465.271
CH,34,697,740.503,52.06
CH,35,726,14.57,325.786
CH,36,734,911.251,730.466
CH,37,736,838.678,600.001
CH,38,752,109.947,311.676
CH,39,766,452.083,129.641
CH,40,813,315.227,209.785
CH,41,824,265.457,583.352
CH,42,931,780.816,290.104
CH,43,958,652.978,725.649
CH,44,975,357.43,393.286
CH,45,997,888.359,820.515
CH,46,1006,710.146,308.698
CH,47,1055,358.929,110.019
CH,48,1062,293.612,24.366
CH,49,1103,578.778,676.028
CH,50,1106,860.541,158.003
CH,51,1169,498.543,212.9
CH,52,1204,561.462,527.413
CH,53,1251,695.369,809.101
CH,54,1260,540.827,906.698
CH,55,1289,739.87,232.065
CH,56,1366,258.503,901.911
CH,57,1386,912.702,219.356
CH,58,1400,807.244,356.877
CH,59,1429,84.157,5.038
CH,60,1439,403.958,908.358
CH,61,1461,680.204,139.081
CH,62,1472,724.422,876.487
CH,63,1538,917.684,16.625
CH,64,1540,360.327,509.229
CH,65,1562,310.199,757.655
CH,66,1569,556.064,388.691
CH,67,1576,590.259,193.12
CH,68,1580,120.693,815.87
CH,69,1625,798.395,525.628
CH,70,1662,764.647,149.495
CH,71,1692,151.434,535.545
CH,72,1697,3.374,700.332
CH,73,1730,492.532,607.332
CH,74,1757,820.191,743.509
CH,75,1789,464.057,769.303
CH,76,1823,916.681,914.01
CH,77,1835,190.939,682.929
CH,78,1875,762.826,455.754
CH,79,1893,734.511,706.002
CH,80,1908,839.394,66.828
CH,81,1917,449.378,303.281
CH,82,1955,492.753,510.591
CH,83,2025,4.686,2.301
CH,84,2031,631.486,598.983
CH,85,2087,77.63,745.956
CH,86,2102,866.783,467.145
CH,87,2107,95.97,576.532
CH,88,2108,274.695,333.141
CH,89,2146,378.999,791.871
CH,90,2153,811.193,3.159
CH,91,2213,391.267,610.15
CH,92,2217,629.122,300.16
CH,93,2222,662.568,656.805
CH,94,2269,24.149,168.927
CH,95,2278,211.223,374.777
CH,96,2393,616.864,98.392
CH,97,2406,652.763,226.292
CH,98,2418,890.381,377.881
CH,99,2463,580.277,4.237
CH,100,2482,332.23,851.396
CH,101,2524,545.686,274.664
CH,102,2580,166.056,258.111
CH,103,2599,917.573,538.156
CH,104,2617,854.294,675.694
CH,105,2645,235.294,520.968
CH,106,2701,420.108,692.665
CH,107,2786,233.879,126.033
CH,108,2795,653.648,908.188
CH,109,2810,400.635,202.495
CH,110,2812,517.04,336.821
CH,111,2822,81.885,501.626
CH,112,2828,53.674,83.704
CH,113,2849,537.701,99.744
CH,114,2851,247.255,257.219
CH,115,2858,687.479,398.474
CH,116,2869,20.731,814.538
CH,117,2926,247.811,725.707
CH,118,2927,88.066,664.753
CH,119,2931,430.822,539.221
CH,120,2938,192.171,185.94
CH,121,2944,228.643,809.395
CH,122,2972,439.586,459.018
CH,123,3010,52.497,387.049
CH,124,3024,645.448,479.495
CH,125,3075,838.98,248.771
CH,126,3109,828.794,416.182
CH,127,3181,534.302,458.905
BS,0,,184.0,184.0
BS,1,,736.0,184.0
BS,2,,184.0,736.0
BS,3,,736.0,736.0
