entity_type,entity_id,node_id,x_m,y_m
CH,0,2004,207.427,904.435
CH,1,2022,261.827,804.625
CH,2,2025,5.361,2.377
CH,3,2028,651.489,84.133
CH,4,2033,904.229,128.356
CH,5,2042,9.984,836.26
CH,6,2050,1138.291,18.826
CH,7,2075,706.07,266.878
CH,8,2076,99.732,696.452
CH,9,2094,586.765,371.297
CH,10,2104,409.91,904.334
CH,11,2114,164.599,773.505
CH,12,2166,91.841,85.314
CH,13,2171,1133.881,724.739
CH,14,2194,567.748,768.716
CH,15,2197,12.947,87.412
CH,16,2201,860.133,324.029
CH,17,2204,517.507,402.263
CH,18,2210,44.454,628.63
CH,19,2215,74.571,371.561
CH,20,2242,563.473,998.659
CH,21,2251,673.15,166.062
CH,22,2263,663.393,421.946
CH,23,2279,925.016,532.149
CH,24,2295,614.699,316.929
CH,25,2297,444.774,235.164
CH,26,2314,1128.286,134.776
CH,27,2334,784.678,322.634
CH,28,2340,750.5,405.66
CH,29,2367,123.843,9.259
CH,30,2377,957.553,405.915
CH,31,2397,273.85,1106.708
CH,32,2408,937.16,238.52
CH,33,2448,669.687,342.826
CH,34,2459,162.88,654.784
CH,35,2474,24.213,275.664
CH,36,2495,683.405,1121.858
CH,37,2508,541.719,700.971
CH,38,2531,662.044,712.035
CH,39,2563,757.57,1048.023
CH,40,2567,1044.072,151.485
CH,41,2568,1135.38,464.516
CH,42,2610,286.151,945.845
CH,43,2638,995.843,612.896
CH,44,2676,722.687,878.532
CH,45,2681,837.879,222.887
CH,46,2683,270.513,628.69
CH,47,2687,452.972,126.274
CH,48,2689,744.514,1112.164
CH,49,2717,37.299,519.093
CH,50,2718,1058.495,563.205
CH,51,2742,426.587,425.911
CH,52,2744,74.926,1004.029
CH,53,2807,164.285,90.07
CH,54,2810,500.729,252.838
CH,55,2811,97.815,209.409
CH,56,2821,675.881,607.747
CH,57,2871,74.961,1143.433
CH,58,2891,494.842,326.424
CH,59,2894,1119.225,520.964
CH,60,2896,278.058,1018.055
CH,61,2898,762.84,983.854
CH,62,2902,11.835,410.7
CH,63,2903,54.342,917.994
CH,64,2905,706.735,821.776
CH,65,2916,280.456,186.401
CH,66,2923,812.269,476.125
CH,67,2936,644.624,787.676
CH,68,3023,853.077,31.735
CH,69,3024,807.013,599.39
CH,70,3037,511.926,193.705
CH,71,3063,369.557,829.677
CH,72,3078,512.885,1122.055
CH,73,3090,296.919,62.933
CH,74,3119,7.242,1129.425
CH,75,3141,346.995,116.998
CH,76,3144,27.146,1052.084
CH,77,3161,871.246,606.308
CH,78,3171,1063.829,47.403
CH,79,3172,767.114,245.416
CH,80,3195,905.173,788.141
CH,81,3241,803.407,816.48
CH,82,3259,1005.635,304.862
CH,83,3266,260.806,245.553
CH,84,3270,114.42,582.837
CH,85,3271,245.941,381.904
CH,86,3296,128.533,149.367
CH,87,3303,630.589,1069.713
CH,88,3338,16.575,729.022
CH,89,3355,744.459,186.21
CH,90,3369,360.016,646.839
CH,91,3382,168.299,844.229
CH,92,3417,178.499,1136.388
CH,93,3423,176.249,589.888
CH,94,3447,684.971,485.167
CH,95,3469,1098.718,802.086
CH,96,3473,314.86,686.769
CH,97,3524,145.545,1086.997
CH,98,3528,1034.636,363.887
CH,99,3529,403.956,66.073
CH,100,3530,81.444,441.176
CH,101,3565,1013.123,433.134
CH,102,3584,10.665,176.73
CH,103,3597,1050.65,250.738
CH,104,3622,947.633,743.104
CH,105,3624,871.696,672.585
CH,106,3629,976.024,109.573
CH,107,3663,499.938,917.942
CH,108,3664,9.063,984.326
CH,109,3667,970.047,31.476
CH,110,3687,340.774,571.598
CH,111,3721,768.176,919.695
CH,112,3727,241.266,106.639
CH,113,3734,932.161,682.276
CH,114,3737,765.744,556.902
CH,115,3771,623.865,660.97
CH,116,3777,379.446,478.366
CH,117,3781,1119.302,585.672
CH,118,3788,699.706,3.456
CH,119,3815,83.638,1076.449
CH,120,3834,442.228,504.264
CH,121,3855,514.461,78.076
CH,122,3873,114.585,876.552
CH,123,3884,572.143,1114.799
CH,124,3918,575.072,144.623
CH,125,3923,565.787,638.133
CH,126,3948,525.449,828.298
CH,127,3953,310.7,489.284
CH,128,3969,139.431,977.91
CH,129,3971,630.262,232.919
CH,130,3977,581.081,30.951
CH,131,3979,337.374,1140.561
CH,132,3983,799.698,1138.666
CH,133,3987,838.498,536.455
CH,134,3995,912.735,447.874
CH,135,4004,364.635,949.383
CH,136,4012,62.972,20.417
CH,137,4015,7.964,345.441
CH,138,4032,1143.38,353.921
CH,139,4034,1077.563,437.526
CH,140,4045,404.445,699.468
CH,141,4064,990.171,200.176
CH,142,4087,661.33,1010.857
CH,143,4092,209.171,15.029
CH,144,4093,752.953,739.599
CH,145,4106,1144.564,286.104
CH,146,4126,231.68,707.241
CH,147,4153,431.941,771.552
CH,148,4161,399.356,331.037
CH,149,4170,844.743,148.158
CH,150,4201,338.722,410.413
CH,151,4211,221.078,304.726
CH,152,4231,444.302,989.126
CH,153,4291,79.666,785.648
CH,154,4295,355.695,19.995
CH,155,4314,315.412,270.276
CH,156,4384,207.456,975.758
CH,157,4425,595.091,455.005
CH,158,4450,788.364,130.739
CH,159,4451,508.014,477.539
CH,160,4456,366.373,1043.279
CH,161,4462,504.356,576.279
CH,162,4482,1029.23,701.726
CH,163,4487,841.416,403.407
CH,164,4492,1036.974,508.042
CH,165,4494,759.377,56.588
CH,166,4507,343.961,742.595
CH,167,4514,588.072,534.223
CH,168,4533,668.89,913.652
CH,169,4544,647.429,548.527
CH,170,4559,454.454,1128.058
CH,171,4572,759.729,656.92
CH,172,4598,303.859,884.425
CH,173,4604,156.801,510.814
CH,174,4608,521.099,1058.846
CH,175,4610,1045.777,760.489
CH,176,4663,1112.003,657.467
CH,177,4679,416.727,567.545
CH,178,4703,449.178,632.752
CH,179,4704,464.493,17.614
CH,180,4745,614.744,597.313
CH,181,4771,478.755,701.216
CH,182,4777,193.966,203.656
CH,183,4780,987.783,794.046
CH,184,4782,195.271,1051.765
CH,185,4808,943.089,333.196
CH,186,4816,838.009,724.479
CH,187,4823,359.918,192.007
CH,188,4828,1146.933,212.078
CH,189,4834,924.521,73.405
CH,190,4845,245.656,480.148
CH,191,4865,558.559,261.777
CH,192,4867,305.853,341.984
CH,193,4877,144.921,405.183
CH,194,4920,1088.771,328.626
CH,195,4936,444.481,847.236
CH,196,4938,109.745,314.546
CH,197,4940,229.84,553.455
CH,198,4942,708.343,113.792
CH,199,4978,581.96,877.505
BS,0,,230.0,230.0
BS,1,,920.0,230.0
BS,2,,230.0,920.0
BS,3,,920.0,920.0
BS,4,,575.0,575.0
BS,5,,575.0,920.0
