node_id,x_m,y_m
0,937.809,801.162
1,856.767,845.242
2,959.391,946.098
3,994.021,814.935
4,889.435,802.227
5,844.225,907.991
6,801.502,839.821
7,940.134,916.795
8,844.626,926.653
9,975.617,797.045
10,974.814,950.866
11,871.272,830.179
12,1008.484,870.459
13,816.227,817.11
14,984.083,929.869
15,975.105,957.892
16,914.857,1012.021
17,879.786,918.374
18,980.06,933.159
19,987.244,924.003
20,952.297,805.791
21,846.285,859.96
22,813.346,847.373
23,818.063,857.421
24,936.976,876.739
25,877.928,842.194
26,854.976,1003.912
27,939.723,931.071
28,833.661,957.758
29,831.941,879.991
30,1015.67,937.936
31,919.466,947.858
32,983.05,968.182
33,846.54,802.739
34,865.757,855.146
35,842.523,1005.303
36,990.504,865.584
37,941.37,883.589
38,998.995,897.649
39,854.509,850.45
40,920.448,854.034
41,925.612,995.276
42,884.427,844.377
43,1017.452,908.919
44,815.818,806.079
45,819.986,935.144
46,971.758,889.488
47,809.729,880.472
48,1017.137,913.275
49,1011.568,987.037
50,798.153,955.889
51,947.212,915.022
52,854.942,938.15
53,820.409,892.292
54,896.508,1007.729
55,990.39,854.178
56,906.93,835.332
57,998.568,989.203
58,861.974,937.702
59,931.035,829.591
60,965.182,915.558
61,968.767,913.551
62,795.727,867.692
63,799.932,1002.232
64,991.028,980.562
65,863.991,808.483
66,990.869,1006.202
67,814.649,903.684
68,810.993,964.758
69,965.922,824.154
70,901.303,917.876
71,854.549,989.629
72,889.706,842.704
73,915.539,957.937
74,840.336,864.926
75,1016.921,940.133
76,893.033,910.709
77,822.511,845.573
78,870.79,926.44
79,846.778,844.576
80,811.389,935.957
81,846.517,996.965
82,986.783,811.359
83,848.532,944.381
84,843.246,825.026
85,1003.658,922.6
86,900.722,970.099
87,975.187,837.947
88,817.157,891.466
89,889.804,899.466
90,957.746,945.356
91,1014.478,817.488
92,885.143,871.061
93,987.236,850.901
94,837.902,895.372
95,889.426,857.548
96,851.157,1000.934
97,894.152,987.164
98,917.992,806.851
99,1017.84,981.533
100,1011.105,1001.624
101,984.35,832.588
102,903.607,843.137
103,884.791,808.641
104,879.884,1014.733
105,854.581,969.977
106,896.794,889.677
107,1008.507,1016.982
108,919.203,955.374
109,830.027,861.588
110,1011.041,924.41
111,916.184,961.95
112,808.314,925.521
113,907.434,985.245
114,830.613,1009.277
115,813.417,836.927
116,927.936,945.767
117,847.909,822.263
118,993.6,850.358
119,927.821,933.35
120,888.836,925.409
121,911.867,1003.479
122,841.027,954.881
123,848.684,883.623
124,944.984,862.319
125,865.918,962.815
126,811.734,897.523
127,1017.656,1017.132
128,811.893,843.006
129,854.581,1003.157
130,991.504,991.15
131,877.783,830.683
132,981.025,952.067
133,931.637,1015.161
134,941.044,797.34
135,977.324,862.182
136,943.138,1004.418
137,825.466,821.271
138,819.405,918.637
139,856.17,930.114
140,955.197,840.88
141,936.655,854.31
142,904.249,996.947
143,983.773,816.127
144,889.803,857.134
145,796.389,967.097
146,937.294,853.859
147,960.45,918.294
148,890.718,797.751
149,812.334,992.003
150,996.634,916.939
151,981.214,925.15
152,828.536,823.944
153,864.157,995.533
154,972.658,987.02
155,995.521,842.321
156,851.095,818.461
157,969.098,992.232
158,885.978,933.635
159,829.973,1002.406
160,987.888,1012.708
161,975.916,991.627
162,801.112,959.412
163,869.478,1002.613
164,974.017,987.768
165,975.911,854.938
166,970.712,819.64
167,989.57,986.551
168,845.069,977.209
169,897.971,863.474
170,972.485,846.217
171,800.863,838.552
172,868.605,987.832
173,1010.636,857.677
174,938.266,884.488
