node_id,x_m,y_m
0,129.007,153.506
1,212.27,86.436
2,95.339,59.342
3,75.417,55.617
4,82.768,148.318
5,235.671,181.328
6,123.479,128.367
7,180.924,113.876
8,67.504,208.504
9,167.322,74.565
10,66.864,71.374
11,230.058,73.777
12,168.808,232.013
13,60.427,124.847
14,141.629,222.341
15,88.626,101.432
16,99.526,63.034
17,177.694,203.947
18,134.117,60.946
19,185.013,189.322
20,173.973,114.341
21,206.476,169.77
22,162.319,153.241
23,96.827,137.643
24,199.789,179.537
25,117.509,204.481
26,208.117,62.009
27,82.875,94.97
28,56.678,192.334
29,172.751,153.732
30,236.621,119.486
31,90.545,74.475
32,116.448,207.867
33,165.395,64.882
34,133.542,62.809
35,168.399,76.489
36,86.945,171.954
37,207.408,167.765
38,107.923,172.48
39,103.948,55.237
40,104.29,180.36
41,169.021,89.367
42,208.339,206.512
43,105.293,230.427
44,102.207,65.911
45,148.046,212.803
46,164.104,154.309
47,143.533,106.168
48,109.058,128.007
49,154.448,227.108
50,67.361,100.294
51,227.224,174.681
52,67.653,135.082
53,173.523,221.436
54,69.464,219.661
55,195.5,105.15
56,151.935,205.548
57,98.639,182.766
58,156.826,67.405
59,103.888,129.724
60,79.623,227.288
61,99.915,96.549
62,163.642,150.862
63,112.588,113.749
64,145.164,220.939
65,68.499,221.451
66,226.217,179.456
67,201.372,124.152
68,230.74,190.307
69,180.084,136.434
70,94.517,180.959
71,189.09,54.937
72,111.143,152.353
73,92.899,77.75
74,88.509,56.873
75,76.147,125.857
76,146.063,171.185
77,110.572,77.54
78,222.944,170.013
79,178.64,180.51
80,113.088,163.006
81,112.529,173.87
82,204.158,56.994
83,200.087,75.509
84,56.956,67.82
85,157.255,211.484
86,223.898,82.951
87,132.763,226.933
88,216.947,205.705
89,99.583,104.427
90,81.363,102.354
91,128.283,200.307
92,175.17,85.577
93,86.813,136.725
94,217.489,140.725
95,198.86,180.453
96,215.195,145.126
97,123.386,138.017
98,201.255,105.153
99,89.489,207.642
100,142.189,171.774
101,85.975,61.602
102,95.315,132.836
103,60.059,104.121
104,227.141,134.249
105,54.835,201.341
106,109.395,85.727
107,171.127,176.019
108,113.531,184.441
109,214.741,116.363
110,145.265,55.003
111,162.585,107.666
112,173.78,193.19
113,116.521,176.509
114,227.073,85.033
115,200.43,141.624
116,227.246,67.404
117,124.326,83.765
118,101.552,217.432
119,151.457,119.703
120,230.768,63.643
121,57.379,194.981
122,156.415,206.895
123,145.11,227.321
124,114.938,96.032
125,216.251,151.913
126,59.518,55.879
127,56.895,187.939
128,171.26,74.752
129,200.248,196.482
130,169.851,160.111
131,133.697,181.138
132,125.377,224.197
133,162.465,177.545
134,223.955,234.532
135,151.84,74.687
136,150.41,222.675
137,92.14,100.892
138,104.514,96.657
139,203.13,152.354
140,69.686,147.866
141,181.798,58.875
142,90.029,56.561
143,181.815,127.459
144,56.522,99.348
145,89.343,158.427
146,132.355,131.277
147,114.489,61.184
148,113.921,170.394
149,152.692,161.941
150,83.221,61.717
151,194.006,185.009
152,174.845,230.712
153,110.266,188.365
154,106.946,163.98
155,220.48,137.615
156,166.891,235.299
157,143.949,97.896
158,229.223,177.801
159,113.811,104.46
160,58.078,69.836
161,233.774,156.606
162,196.901,98.14
163,208.367,183.677
164,214.644,143.079
165,222.509,158.391
166,80.474,220.841
167,109.315,223.539
168,154.89,127.449
169,149.415,122.383
170,68.319,62.408
171,69.512,219.795
172,117.98,58.152
173,127.572,170.559
174,170.437,221.804
175,118.355,229.15
176,56.151,83.073
177,144.051,172.666
178,130.669,198.063
179,154.265,54.009
180,125.64,171.741
181,101.37,88.129
182,172.147,138.468
183,235.406,228.735
184,110.457,59.989
185,86.664,133.438
186,131.824,133.359
187,69.772,108.976
188,129.307,192.497
189,75.25,170.374
190,123.662,196.265
191,178.926,89.154
192,183.571,121.828
193,206.922,57.789
194,111.496,149.006
195,107.94,125.519
196,159.899,97.786
197,211.78,106.312
198,180.793,230.268
199,72.265,214.955
200,86.251,137.228
201,75.693,224.333
202,110.978,148.454
203,232.329,80.912
204,68.358,181.526
205,62.364,77.2
206,100.76,55.97
207,116.992,64.402
208,225.014,147.69
209,59.71,191.484
210,97.731,215.763
211,60.54,76.297
212,122.168,205.284
213,225.28,231.155
214,91.873,122.348
215,210.665,203.126
216,226.634,68.925
217,61.0,127.809
218,208.831,180.378
219,130.244,179.319
220,135.545,207.175
221,106.805,192.061
222,81.935,162.209
223,111.459,115.966
224,102.983,59.789
225,71.343,177.228
226,176.24,174.848
227,133.372,162.256
228,199.858,234.786
229,125.808,191.277
230,202.992,209.061
231,176.977,96.062
232,203.086,156.88
233,190.103,190.778
234,92.054,67.136
235,197.328,176.424
236,57.088,62.533
237,131.595,173.809
238,76.597,181.605
239,117.18,173.004
240,104.04,96.941
241,81.133,180.007
242,168.346,66.767
243,74.845,207.482
244,101.857,224.449
245,233.354,202.815
246,79.394,72.991
247,206.105,130.463
248,59.946,73.1
249,106.237,99.55
250,60.721,185.689
251,64.642,106.892
252,182.2,191.637
253,199.094,97.493
254,85.231,167.88
255,201.909,189.626
256,190.012,130.089
257,185.66,220.878
258,167.101,80.653
259,205.611,60.458
260,55.993,108.752
261,122.527,232.084
262,189.132,133.873
263,159.341,130.344
264,219.162,167.431
265,120.663,225.755
266,203.725,129.185
267,230.487,64.512
268,214.789,136.925
269,143.463,215.508
270,131.532,133.925
271,97.625,179.437
272,185.668,177.356
273,83.2,214.335
274,144.219,74.884
275,92.049,76.988
276,80.276,148.529
277,192.05,182.141
278,232.261,235.387
279,168.318,211.299
280,221.485,147.806
281,208.439,157.518
282,192.753,202.151
283,220.604,147.303
284,68.72,65.263
285,183.83,165.518
286,209.225,86.152
287,204.073,236.157
288,142.219,70.695
289,180.388,68.529
290,199.915,202.971
291,123.733,220.033
292,123.21,205.251
293,108.021,186.658
294,74.265,116.211
295,126.711,217.094
296,205.528,73.093
297,138.525,209.111
298,233.953,138.549
299,83.585,198.124
300,89.314,163.42
301,111.543,66.372
302,58.087,130.063
303,62.507,171.169
304,190.908,188.096
305,145.826,169.03
306,213.127,111.84
307,164.491,84.748
308,179.193,237.069
309,114.903,180.211
310,82.575,237.531
311,65.333,99.968
312,129.802,194.131
313,153.071,69.418
314,171.895,67.488
315,115.458,230.053
316,149.084,54.998
317,97.784,104.181
318,86.051,192.897
319,103.475,176.908
320,155.132,214.037
321,116.263,54.392
322,171.718,157.752
323,60.361,141.62
324,81.661,236.864
325,156.778,202.335
326,170.046,165.381
327,210.945,58.907
328,117.657,174.862
329,114.403,219.711
330,108.555,186.101
331,152.197,149.645
332,212.079,230.406
333,234.034,115.398
334,152.291,79.76
335,197.341,166.602
336,143.061,149.113
337,121.31,90.973
338,137.654,181.321
339,68.581,99.541
340,107.362,195.024
341,144.045,215.464
342,127.006,86.18
343,105.188,59.331
344,144.7,138.202
345,127.649,173.259
346,162.588,114.113
347,180.604,83.067
348,175.712,127.859
349,195.377,208.737
350,143.068,72.611
351,173.156,55.333
352,66.688,91.361
353,199.794,122.459
354,183.911,146.157
355,163.017,55.866
356,225.737,134.359
357,68.618,157.015
358,214.049,140.103
359,172.458,70.781
360,85.034,113.313
361,61.083,167.244
362,54.944,139.221
363,178.572,81.267
364,237.203,162.996
365,191.946,186.049
366,157.754,124.97
367,165.359,183.169
368,120.894,55.518
369,225.629,104.43
370,224.419,237.341
371,63.209,220.836
372,117.565,212.548
373,196.276,104.114
374,199.818,71.936
375,219.668,162.517
376,233.838,139.195
377,183.329,107.56
378,104.122,61.068
379,186.788,231.32
380,130.575,65.277
381,68.562,91.309
382,190.154,109.142
383,139.133,211.836
384,178.48,61.48
385,225.043,180.595
386,83.509,62.06
387,217.197,103.712
388,147.858,106.414
389,189.919,133.017
390,177.737,220.883
391,74.108,122.417
392,188.043,206.986
393,212.077,126.422
394,178.067,158.862
395,210.979,84.704
396,67.829,85.582
397,112.155,188.391
398,166.869,106.008
399,62.471,127.172
400,232.386,69.673
401,221.104,126.659
402,166.029,119.788
403,227.78,201.578
404,177.017,146.526
405,161.198,96.949
406,169.35,219.853
407,67.247,139.627
408,144.795,151.064
409,235.577,160.427
410,138.091,69.807
411,108.156,215.371
412,168.589,191.921
413,223.05,218.359
414,217.475,233.427
415,222.868,180.895
416,148.669,61.52
417,226.265,141.33
418,110.047,120.28
419,192.463,195.425
420,107.622,83.374
421,128.516,76.915
422,165.382,211.04
423,128.16,80.82
424,226.921,86.312
425,88.042,149.56
426,178.623,119.102
427,75.756,109.427
428,214.957,232.993
429,98.888,181.74
430,198.815,205.921
431,56.224,59.697
432,69.512,157.719
433,91.079,222.379
434,99.365,136.592
435,78.802,219.531
436,95.07,104.007
437,109.26,91.255
438,69.455,201.027
439,70.303,109.329
440,58.449,155.032
441,146.6,222.504
442,59.161,228.908
443,77.217,119.834
444,222.543,212.801
445,220.437,86.54
446,81.565,118.56
447,115.127,163.462
448,61.909,160.441
449,54.626,113.127
450,154.934,102.142
451,185.911,192.005
452,168.172,136.4
453,129.563,148.166
454,207.601,237.596
455,94.041,211.324
456,192.292,152.781
457,135.879,194.978
458,233.51,149.098
459,58.94,164.225
460,90.168,74.604
461,160.643,103.982
462,196.587,127.878
463,212.426,65.39
464,229.786,179.95
