entity_type,entity_id,node_id,x_m,y_m
CH,0,2010,465.673,758.796
CH,1,2017,339.412,430.526
CH,2,2043,328.746,316.538
CH,3,2044,1128.913,803.21
CH,4,2058,1059.267,346.673
CH,5,2066,160.93,100.387
CH,6,2070,866.417,99.538
CH,7,2098,284.939,492.851
CH,8,2102,27.619,746.511
CH,9,2108,1135.433,285.844
CH,10,2120,168.203,15.934
CH,11,2122,553.465,709.182
CH,12,2124,130.977,284.763
CH,13,2140,927.56,252.393
CH,14,2197,888.493,436.363
CH,15,2204,861.252,185.319
CH,16,2219,489.148,103.355
CH,17,2237,716.736,68.201
CH,18,2266,528.495,183.407
CH,19,2277,338.079,1146.528
CH,20,2290,48.634,402.586
CH,21,2302,3.012,920.331
CH,22,2310,35.345,474.817
CH,23,2348,129.137,486.705
CH,24,2351,23.399,849.958
CH,25,2369,299.768,972.678
CH,26,2383,125.316,375.579
CH,27,2410,828.596,608.379
CH,28,2436,98.843,817.607
CH,29,2448,623.47,957.946
CH,30,2459,666.082,892.058
CH,31,2462,437.336,587.118
CH,32,2469,1062.682,636.224
CH,33,2481,250.72,814.106
CH,34,2484,1024.447,145.385
CH,35,2485,8.451,172.02
CH,36,2518,92.044,666.185
CH,37,2527,917.271,794.335
CH,38,2538,79.122,932.588
CH,39,2547,722.61,960.658
CH,40,2586,347.554,1068.88
CH,41,2588,1127.192,492.702
CH,42,2609,353.342,997.12
CH,43,2611,160.8,894.312
CH,44,2634,3.463,654.848
CH,45,2670,546.474,1036.971
CH,46,2679,218.236,873.855
CH,47,2698,979.641,420.087
CH,48,2702,588.452,1140.891
CH,49,2704,581.794,538.638
CH,50,2713,802.672,51.705
CH,51,2716,643.763,702.958
CH,52,2722,76.618,548.125
CH,53,2728,230.402,960.112
CH,54,2769,185.643,384.375
CH,55,2787,858.608,341.432
CH,56,2789,192.273,685.032
CH,57,2790,79.651,85.726
CH,58,2795,1034.2,491.304
CH,59,2831,1126.352,403.111
CH,60,2836,721.144,847.96
CH,61,2874,238.048,1142.739
CH,62,2885,4.599,1146.139
CH,63,2900,410.342,1124.844
CH,64,2924,225.71,143.137
CH,65,2925,475.103,678.309
CH,66,2978,659.118,135.642
CH,67,2990,671.232,266.616
CH,68,2991,633.295,826.795
CH,69,2997,204.181,456.063
CH,70,3036,857.333,4.62
CH,71,3040,670.778,1027.74
CH,72,3041,246.143,631.35
CH,73,3072,1064.593,2.229
CH,74,3106,535.816,789.099
CH,75,3108,1093.926,696.137
CH,76,3136,551.389,917.937
CH,77,3150,1067.836,101.838
CH,78,3151,542.83,353.811
CH,79,3159,969.079,112.433
CH,80,3160,374.787,187.461
CH,81,3175,434.633,374.493
CH,82,3180,745.111,237.29
CH,83,3202,981.18,330.601
CH,84,3206,502.333,858.059
CH,85,3242,100.074,1000.221
CH,86,3255,784.275,901.691
CH,87,3256,137.865,1145.564
CH,88,3261,567.54,844.714
CH,89,3267,1044.76,746.6
CH,90,3272,19.826,323.777
CH,91,3293,360.39,884.708
CH,92,3306,1147.994,600.045
CH,93,3307,1065.496,563.736
CH,94,3317,481.978,309.079
CH,95,3368,118.773,182.659
CH,96,3369,332.503,546.275
CH,97,3398,443.135,194.293
CH,98,3402,951.276,508.916
CH,99,3414,325.168,226.487
CH,100,3422,92.735,14.623
CH,101,3424,397.784,705.616
CH,102,3460,524.756,513.608
CH,103,3463,901.078,653.147
CH,104,3468,2.391,33.526
CH,105,3497,781.226,295.8
CH,106,3513,922.991,60.034
CH,107,3564,290.816,177.611
CH,108,3570,993.129,610.986
CH,109,3589,19.069,566.293
CH,110,3630,922.694,369.941
CH,111,3638,410.304,644.019
CH,112,3642,438.484,1033.697
CH,113,3658,426.471,85.385
CH,114,3660,426.24,477.634
CH,115,3686,382.708,125.178
CH,116,3697,986.165,700.832
CH,117,3710,134.068,587.556
CH,118,3745,415.59,930.978
CH,119,3750,805.467,742.815
CH,120,3780,764.995,790.494
CH,121,3799,302.753,722.1
CH,122,3807,686.643,1134.205
CH,123,3828,791.616,1145.841
CH,124,3843,501.891,9.305
CH,125,3868,653.298,510.24
CH,126,3889,203.985,768.429
CH,127,3913,982.119,189.325
CH,128,3948,870.367,566.42
CH,129,3962,231.434,318.24
CH,130,3967,712.652,170.111
CH,131,3973,1140.338,4.121
CH,132,3996,299.277,912.67
CH,133,4002,301.609,9.283
CH,134,4004,914.905,141.717
CH,135,4005,591.574,761.574
CH,136,4043,497.216,981.84
CH,137,4047,543.062,253.927
CH,138,4055,412.093,282.964
CH,139,4103,643.605,401.024
CH,140,4119,513.486,607.323
CH,141,4127,579.109,448.872
CH,142,4136,1122.744,71.013
CH,143,4142,1056.359,201.278
CH,144,4154,146.266,745.69
CH,145,4160,993.532,255.08
CH,146,4170,758.311,453.43
CH,147,4191,73.552,608.844
CH,148,4235,936.198,587.631
CH,149,4237,252.419,396.545
CH,150,4243,718.04,304.755
CH,151,4248,270.918,1047.642
CH,152,4259,1063.268,267.186
CH,153,4271,615.403,64.19
CH,154,4280,435.305,874.121
CH,155,4304,751.043,16.215
CH,156,4353,610.921,627.962
CH,157,4366,349.712,784.573
CH,158,4374,288.642,111.131
CH,159,4388,415.534,26.48
CH,160,4396,496.712,438.362
CH,161,4423,65.014,1085.328
CH,162,4443,779.556,374.023
CH,163,4450,683.851,634.878
CH,164,4474,69.069,243.0
CH,165,4485,654.781,7.16
CH,166,4507,478.032,1141.13
CH,167,4514,839.484,801.149
CH,168,4550,156.056,1026.289
CH,169,4555,712.611,399.516
CH,170,4563,1002.75,49.835
CH,171,4589,612.042,1070.519
CH,172,4635,750.971,593.449
CH,173,4645,479.703,922.166
CH,174,4652,245.209,57.369
CH,175,4661,1143.365,136.949
CH,176,4694,331.92,66.392
CH,177,4756,799.734,1028.055
CH,178,4757,351.646,639.224
CH,179,4783,27.803,1011.085
CH,180,4789,590.992,121.409
CH,181,4804,207.462,546.458
CH,182,4806,828.86,248.43
CH,183,4807,726.03,1067.624
CH,184,4811,797.029,514.468
CH,185,4825,864.756,736.036
CH,186,4831,655.794,768.719
CH,187,4832,995.417,791.214
CH,188,4852,812.76,674.284
CH,189,4854,218.471,210.066
CH,190,4862,670.824,574.302
CH,191,4870,728.598,695.672
CH,192,4909,413.498,813.442
CH,193,4919,625.115,315.8
CH,194,4930,805.578,136.357
CH,195,4939,179.909,1087.452
CH,196,4956,570.483,24.205
CH,197,4972,738.179,527.162
CH,198,4992,178.521,824.067
CH,199,4996,630.926,210.415
BS,0,,230.0,230.0
BS,1,,920.0,230.0
BS,2,,230.0,920.0
BS,3,,920.0,920.0
BS,4,,575.0,575.0
BS,5,,575.0,920.0
