entity_type,entity_id,node_id,x_m,y_m
CH,0,12,585.208,269.433
CH,1,25,386.786,425.106
CH,2,119,759.962,69.185
CH,3,173,197.851,728.547
CH,4,184,337.017,662.575
CH,5,223,6.064,750.627
CH,6,234,457.635,676.801
CH,7,239,390.945,101.448
CH,8,247,763.018,296.935
CH,9,256,611.901,584.602
CH,10,272,155.085,654.598
CH,11,297,188.927,261.969
CH,12,313,253.521,824.255
CH,13,375,414.55,25.496
CH,14,461,815.962,575.51
CH,15,491,676.56,285.731
CH,16,502,196.931,406.623
CH,17,505,824.136,906.592
CH,18,507,49.339,828.465
CH,19,517,741.782,140.276
CH,20,526,863.38,496.39
CH,21,572,97.108,743.423
CH,22,608,354.481,303.747
CH,23,615,818.216,223.626
CH,24,630,670.451,426.434
CH,25,638,44.826,117.601
CH,26,646,818.708,763.216
CH,27,660,619.515,145.912
CH,28,670,553.699,351.419
CH,29,691,212.405,105.102
CH,30,716,550.548,838.45
CH,31,726,385.713,774.804
CH,32,790,565.073,20.007
CH,33,852,264.51,296.343
CH,34,863,904.489,584.064
CH,35,879,347.211,7.314
CH,36,890,705.726,738.557
CH,37,896,916.449,323.478
CH,38,900,5.187,915.717
CH,39,913,757.576,657.597
CH,40,934,108.788,903.801
CH,41,986,684.071,95.593
CH,42,1017,149.025,62.276
CH,43,1035,413.538,165.848
CH,44,1050,874.766,10.272
CH,45,1051,445.003,319.211
CH,46,1101,593.267,518.023
CH,47,1105,719.997,574.608
CH,48,1188,819.356,153.28
CH,49,1194,117.089,132.034
CH,50,1235,665.171,835.152
CH,51,1241,4.082,40.7
CH,52,1275,290.382,97.365
CH,53,1297,227.558,27.457
CH,54,1378,130.539,229.512
CH,55,1392,98.894,576.291
CH,56,1435,907.039,742.714
CH,57,1475,56.894,466.855
CH,58,1488,426.29,511.051
CH,59,1549,635.883,359.852
CH,60,1568,202.414,557.262
CH,61,1579,287.14,582.654
CH,62,1603,765.733,493.004
CH,63,1625,172.588,173.121
CH,64,1626,481.75,162.287
CH,65,1641,491.639,410.23
CH,66,1676,720.234,362.97
CH,67,1748,43.469,288.048
CH,68,1769,8.046,552.282
CH,69,1770,190.606,908.257
CH,70,1774,878.61,826.989
CH,71,1792,548.925,196.804
CH,72,1845,838.511,295.503
CH,73,1873,548.056,93.815
CH,74,1895,641.505,220.829
CH,75,1925,906.174,916.634
CH,76,1971,154.23,326.127
CH,77,2011,913.276,94.822
CH,78,2053,294.49,736.688
CH,79,2136,241.765,180.738
CH,80,2143,867.466,660.5
CH,81,2146,334.264,841.486
CH,82,2147,450.149,776.458
CH,83,2196,144.088,824.755
CH,84,2258,561.034,663.58
CH,85,2277,401.896,916.666
CH,86,2289,634.385,12.169
CH,87,2314,99.542,387.024
CH,88,2340,589.293,425.013
CH,89,2361,610.722,743.933
CH,90,2371,300.689,399.805
CH,91,2442,393.758,357.395
CH,92,2452,894.177,259.735
CH,93,2456,827.407,83.923
CH,94,2461,337.921,145.576
CH,95,2477,504.738,585.155
CH,96,2510,105.737,2.831
CH,97,2528,613.862,913.302
CH,98,2531,257.514,488.177
CH,99,2546,533.625,494.409
CH,100,2570,725.815,911.984
CH,101,2591,818.755,386.876
CH,102,2623,641.404,665.902
CH,103,2628,490.767,19.584
CH,104,2682,514.328,754.66
CH,105,2715,4.419,190.15
CH,106,2751,915.044,199.253
CH,107,2759,797.6,2.135
CH,108,2780,417.381,258.965
CH,109,2801,14.655,396.679
CH,110,2816,300.893,244.576
CH,111,2832,761.603,837.174
CH,112,2892,915.227,410.031
CH,113,2938,366.981,209.717
CH,114,2972,217.709,341.967
CH,115,2984,465.265,88.094
CH,116,2993,459.567,844.771
CH,117,2999,331.349,505.181
CH,118,3002,52.262,657.728
CH,119,3052,702.333,29.626
CH,120,3067,293.004,910.785
CH,121,3069,735.087,217.137
CH,122,3090,252.116,666.06
CH,123,3116,483.975,243.464
CH,124,3143,144.125,491.905
CH,125,3182,663.786,497.324
CH,126,3184,531.63,915.014
CH,127,3185,382.279,596.778
BS,0,,184.0,184.0
BS,1,,736.0,184.0
BS,2,,184.0,736.0
BS,3,,736.0,736.0
