node_id,x_m,y_m
0,961.798,840.692
1,841.227,929.208
2,808.223,968.255
3,965.605,804.882
4,947.587,907.409
5,936.923,1007.71
6,1015.055,886.593
7,983.338,970.474
8,1011.718,802.003
9,1004.188,845.035
10,824.381,928.475
11,982.162,1008.364
12,876.616,979.678
13,802.448,1010.996
14,860.865,916.476
15,823.252,805.347
16,797.31,929.075
17,920.394,977.066
18,984.893,889.776
19,984.049,840.243
20,991.51,851.321
21,1004.601,881.07
22,890.801,910.874
23,808.703,812.256
24,916.794,954.414
25,805.552,886.061
26,877.881,969.329
27,1015.873,815.747
28,916.516,818.771
29,969.904,1005.149
30,952.72,924.935
31,804.613,817.009
32,848.904,813.778
33,825.354,1008.951
34,872.978,997.285
35,964.81,968.049
36,998.62,950.815
37,872.917,900.055
38,882.352,802.783
39,805.405,921.833
40,911.858,1011.868
41,933.623,977.676
42,901.575,925.04
43,976.978,803.177
44,799.859,891.148
45,860.586,890.808
46,809.836,833.161
47,817.495,930.978
48,802.948,800.162
49,946.988,889.74
50,800.662,1004.75
51,904.709,1004.007
52,939.837,917.237
53,883.493,817.98
54,1010.396,893.378
55,863.683,827.956
56,928.102,1014.272
57,884.969,975.091
58,951.246,910.161
59,940.906,958.474
60,1002.062,805.414
61,827.59,849.499
62,810.564,858.124
63,892.431,844.166
64,906.675,797.099
65,998.86,954.518
66,818.644,842.984
67,964.093,827.346
68,958.886,804.008
69,933.931,946.945
70,916.006,972.318
71,1004.568,1014.716
72,807.42,903.368
73,821.409,961.107
74,841.389,832.912
75,808.787,799.068
76,853.742,839.024
77,912.083,977.856
78,955.957,867.717
79,852.538,968.84
80,856.823,939.743
81,1011.442,924.67
82,900.762,806.527
83,853.817,1006.701
84,808.248,807.627
85,929.638,864.02
86,928.768,847.282
87,844.486,851.627
88,954.453,949.945
89,801.857,953.314
90,965.184,899.677
91,816.654,798.563
92,1013.319,817.736
93,795.842,809.019
94,997.609,1017.768
95,964.768,1004.441
96,975.536,811.654
97,879.87,938.181
98,948.687,965.517
99,949.598,821.912
100,883.628,1006.052
101,938.891,837.875
102,888.458,1008.057
103,853.699,817.973
104,976.054,940.181
105,877.67,899.466
106,854.862,949.248
107,862.517,918.212
108,1000.768,941.788
109,873.749,825.906
