entity_type,entity_id,node_id,x_m,y_m
CH,0,2406,829.806,869.195
CH,1,2420,3.36,534.396
CH,2,2425,735.581,225.028
CH,3,2434,882.155,880.773
CH,4,2442,248.247,746.175
CH,5,2448,186.959,472.405
CH,6,2455,359.894,501.386
CH,7,2460,98.357,584.567
CH,8,2466,785.211,80.287
CH,9,2470,369.801,427.275
CH,10,2474,801.563,496.938
CH,11,2477,619.246,344.662
CH,12,2484,460.604,411.452
CH,13,2491,105.122,745.991
CH,14,2501,780.254,174.931
CH,15,2507,283.758,637.714
CH,16,2519,143.087,822.407
CH,17,2521,424.307,317.892
CH,18,2525,735.268,59.918
CH,19,2528,308.36,896.817
CH,20,2529,893.169,452.514
CH,21,2530,448.92,123.541
CH,22,2533,802.359,617.923
CH,23,2540,434.809,784.253
CH,24,2548,395.426,610.555
CH,25,2549,831.965,693.009
CH,26,2555,427.534,664.767
CH,27,2557,5.088,857.957
CH,28,2567,899.802,698.995
CH,29,2569,915.918,541.693
CH,30,2574,42.793,494.834
CH,31,2577,846.164,237.553
CH,32,2587,795.937,777.841
CH,33,2589,835.191,184.378
CH,34,2590,525.688,480.961
CH,35,2593,135.11,660.607
CH,36,2600,720.33,826.645
CH,37,2608,580.998,430.4
CH,38,2610,398.645,552.801
CH,39,2613,881.343,340.206
CH,40,2614,773.437,375.42
CH,41,2615,394.361,846.919
CH,42,2631,576.288,30.978
CH,43,2633,471.875,196.696
CH,44,2634,824.868,554.121
CH,45,2638,514.016,428.46
CH,46,2640,519.536,99.393
CH,47,2659,619.303,500.879
CH,48,2666,45.989,795.291
CH,49,2673,179.381,615.471
CH,50,2679,839.069,91.134
CH,51,2682,494.294,529.492
CH,52,2688,760.181,907.091
CH,53,2698,705.43,312.429
CH,54,2702,76.426,535.359
CH,55,2708,18.406,590.884
CH,56,2711,301.16,737.363
CH,57,2712,641.819,882.146
CH,58,2713,666.794,572.262
CH,59,2716,650.975,257.538
CH,60,2723,105.335,891.104
CH,61,2726,89.777,414.871
CH,62,2734,236.969,678.31
CH,63,2753,385.288,713.634
CH,64,2762,448.62,860.453
CH,65,2766,748.131,718.206
CH,66,2786,822.272,434.814
CH,67,2793,710.941,149.906
CH,68,2804,669.667,753.967
CH,69,2810,609.0,630.825
CH,70,2819,251.516,440.951
CH,71,2827,639.125,13.465
CH,72,2832,745.459,566.187
CH,73,2848,495.57,248.306
CH,74,2850,723.355,494.373
CH,75,2852,501.663,303.998
CH,76,2853,511.538,679.702
CH,77,2857,28.251,439.031
CH,78,2863,178.357,693.82
CH,79,2866,8.891,745.961
CH,80,2874,668.093,423.067
CH,81,2882,628.722,801.714
CH,82,2887,547.504,570.719
CH,83,2896,563.938,246.311
CH,84,2900,914.825,268.338
CH,85,2907,573.755,730.526
CH,86,2912,535.427,837.937
CH,87,2919,148.264,424.41
CH,88,2958,182.016,759.691
CH,89,2963,818.763,2.94
CH,90,2967,728.081,632.644
CH,91,2970,292.137,550.274
CH,92,2971,187.013,897.113
CH,93,2972,911.733,641.107
CH,94,2990,327.621,822.073
CH,95,3001,459.341,596.497
CH,96,3009,613.037,192.917
CH,97,3010,810.718,279.276
CH,98,3016,142.483,512.5
CH,99,3029,517.886,766.819
CH,100,3033,483.619,58.703
CH,101,3037,52.962,901.585
CH,102,3039,705.397,895.836
CH,103,3044,420.228,472.242
CH,104,3053,912.379,18.237
CH,105,3056,659.823,78.236
CH,106,3059,916.495,760.339
CH,107,3085,496.983,896.099
CH,108,3089,607.048,141.016
CH,109,3092,243.414,577.475
CH,110,3093,573.949,796.795
CH,111,3094,589.114,853.214
CH,112,3096,515.255,2.233
CH,113,3108,57.996,672.208
CH,114,3113,509.686,373.783
CH,115,3123,170.816,563.978
CH,116,3125,529.746,171.173
CH,117,3139,574.574,905.464
CH,118,3150,912.28,204.811
CH,119,3156,256.366,804.34
CH,120,3171,845.117,816.831
CH,121,3172,415.964,65.721
CH,122,3174,379.265,770.657
CH,123,3182,909.879,391.557
CH,124,3183,340.103,618.091
CH,125,3184,753.303,425.94
CH,126,3185,655.105,683.269
CH,127,3199,377.797,913.928
BS,0,,184.0,184.0
BS,1,,736.0,184.0
BS,2,,184.0,736.0
BS,3,,736.0,736.0
