node_id,cluster_id,is_ch
0,148,0
1,139,0
2,21,0
3,149,0
4,179,0
5,129,0
6,23,0
7,84,0
8,12,0
9,179,0
10,16,0
11,83,0
12,125,0
13,54,0
14,11,0
15,18,0
16,58,0
17,97,0
18,169,0
19,58,0
20,103,0
21,56,0
22,50,0
23,74,0
24,70,0
25,45,0
26,154,0
27,0,1
28,33,0
29,162,0
30,141,0
31,1,1
32,176,0
33,133,0
34,135,0
35,173,0
36,140,0
37,63,0
38,55,0
39,4,0
40,48,0
41,38,0
42,81,0
43,98,0
44,71,0
45,18,0
46,136,0
47,120,0
48,25,0
49,6,0
50,148,0
51,61,0
52,143,0
53,25,0
54,151,0
55,153,0
56,2,1
57,134,0
58,147,0
59,61,0
60,112,0
61,21,0
62,84,0
63,3,1
64,48,0
65,42,0
66,84,0
67,75,0
68,169,0
69,107,0
70,145,0
71,29,0
72,18,0
73,84,0
74,55,0
75,16,0
76,64,0
77,3,0
78,119,0
79,87,0
80,124,0
81,175,0
82,96,0
83,176,0
84,177,0
85,27,0
86,144,0
87,4,1
88,80,0
89,65,0
90,125,0
91,29,0
92,169,0
93,73,0
94,104,0
95,149,0
96,113,0
97,52,0
98,102,0
99,145,0
100,5,1
101,137,0
102,82,0
103,125,0
104,97,0
105,6,1
106,126,0
107,124,0
108,30,0
109,114,0
110,7,1
111,123,0
112,73,0
113,172,0
114,95,0
115,110,0
116,34,0
117,97,0
118,28,0
119,96,0
120,1,0
121,111,0
122,66,0
123,138,0
124,141,0
125,157,0
126,144,0
127,87,0
128,127,0
129,172,0
130,135,0
131,18,0
132,6,0
133,151,0
134,27,0
135,73,0
136,8,1
137,97,0
138,105,0
139,81,0
140,88,0
141,152,0
142,52,0
143,58,0
144,29,0
145,176,0
146,102,0
147,36,0
148,94,0
149,30,0
150,49,0
151,98,0
152,87,0
153,158,0
154,89,0
155,9,1
156,16,0
157,156,0
158,86,0
159,6,0
160,161,0
161,10,1
162,19,0
163,81,0
164,99,0
165,17,0
166,156,0
167,162,0
168,133,0
169,84,0
170,149,0
171,133,0
172,87,0
173,44,0
174,142,0
175,57,0
176,11,1
177,75,0
178,148,0
179,17,0
180,87,0
181,49,0
182,168,0
183,89,0
184,111,0
185,137,0
186,11,0
187,3,0
188,27,0
189,171,0
190,165,0
191,40,0
192,86,0
193,15,0
194,31,0
195,27,0
196,12,1
197,45,0
198,95,0
199,44,0
200,13,1
201,55,0
202,172,0
203,135,0
204,53,0
205,116,0
206,41,0
207,105,0
208,24,0
209,145,0
210,87,0
211,35,0
212,14,1
213,58,0
214,119,0
215,102,0
216,107,0
217,92,0
218,113,0
219,162,0
220,23,0
221,4,0
222,108,0
223,38,0
224,68,0
225,145,0
226,105,0
227,123,0
228,18,0
229,81,0
230,83,0
231,122,0
232,105,0
233,136,0
234,83,0
235,85,0
236,64,0
237,33,0
238,15,1
239,116,0
240,147,0
241,41,0
242,16,1
243,45,0
244,48,0
245,87,0
246,109,0
247,17,1
248,23,0
249,84,0
250,41,0
251,18,0
252,122,0
253,0,0
254,138,0
255,17,0
256,1,0
257,41,0
258,43,0
259,72,0
260,82,0
261,34,0
262,150,0
263,79,0
264,35,0
265,0,0
266,167,0
267,177,0
268,124,0
269,89,0
270,37,0
271,133,0
272,140,0
273,102,0
274,141,0
275,146,0
276,25,0
277,50,0
278,100,0
279,35,0
280,165,0
281,174,0
282,136,0
283,143,0
284,44,0
285,4,0
286,66,0
287,85,0
288,139,0
289,164,0
290,122,0
291,80,0
292,29,0
293,60,0
294,1,0
295,114,0
296,130,0
297,30,0
298,54,0
299,96,0
300,95,0
301,75,0
302,50,0
303,178,0
304,99,0
305,165,0
306,36,0
307,174,0
308,1,0
309,97,0
310,73,0
311,18,1
312,169,0
313,124,0
314,19,1
315,43,0
316,125,0
317,149,0
318,102,0
319,143,0
320,166,0
321,126,0
322,85,0
323,156,0
324,112,0
325,20,1
326,12,0
327,21,0
328,21,1
329,116,0
330,118,0
331,179,0
332,55,0
333,22,1
334,48,0
335,103,0
336,70,0
337,170,0
338,113,0
339,108,0
340,18,0
341,109,0
342,152,0
343,76,0
344,30,0
345,17,0
346,109,0
347,103,0
348,152,0
349,137,0
350,129,0
351,99,0
352,91,0
353,101,0
354,100,0
355,177,0
356,4,0
357,154,0
358,173,0
359,173,0
360,126,0
361,131,0
362,104,0
363,12,0
364,172,0
365,23,1
366,22,0
367,15,0
368,132,0
369,129,0
370,2,0
371,67,0
372,95,0
373,148,0
374,163,0
375,52,0
376,61,0
377,137,0
378,107,0
