node_id,cluster_id,is_ch
0,49,0
1,157,0
2,84,0
3,157,0
4,130,0
5,157,0
6,49,0
7,49,0
8,49,0
9,157,0
10,49,0
11,18,0
12,49,0
13,84,0
14,157,0
15,18,0
16,18,0
17,157,0
18,84,0
19,49,0
20,84,0
21,49,0
22,49,0
23,18,0
24,49,0
25,49,0
26,49,0
27,49,0
28,157,0
29,130,0
30,49,0
31,32,0
32,49,0
33,49,0
34,49,0
35,84,0
36,49,0
37,157,0
38,49,0
39,32,0
40,84,0
41,18,0
42,130,0
43,49,0
44,32,0
45,157,0
46,49,0
47,84,0
48,32,0
49,157,0
50,157,0
51,49,0
52,18,0
53,49,0
54,49,0
55,49,0
56,157,0
57,49,0
58,32,0
59,49,0
60,157,0
61,130,0
62,49,0
63,49,0
64,32,0
65,32,0
66,32,0
67,84,0
68,84,0
69,32,0
70,18,0
71,18,0
72,157,0
73,157,0
74,157,0
75,49,0
76,18,0
77,49,0
78,157,0
79,49,0
80,49,0
81,49,0
82,32,0
83,49,0
84,49,0
85,32,0
86,32,0
87,32,0
88,84,0
89,157,0
90,18,0
91,84,0
92,18,0
93,49,0
94,84,0
95,49,0
96,18,0
97,157,0
98,130,0
99,18,0
100,49,0
101,157,0
102,49,0
103,49,0
104,84,0
105,157,0
106,32,0
107,157,0
108,157,0
109,49,0
110,157,0
111,130,0
112,49,0
113,157,0
114,49,0
115,32,0
116,49,0
117,130,0
118,18,0
119,49,0
120,49,0
121,32,0
122,49,0
123,157,0
124,32,0
125,157,0
126,18,0
127,49,0
128,49,0
129,49,0
130,18,0
131,84,0
132,49,0
133,49,0
134,32,0
135,49,0
136,49,0
137,32,0
138,49,0
139,157,0
140,49,0
141,49,0
142,32,0
143,49,0
144,49,0
145,49,0
146,84,0
147,49,0
148,49,0
149,157,0
150,49,0
151,84,0
152,157,0
153,49,0
154,157,0
155,49,0
156,32,0
157,32,0
158,157,0
159,49,0
160,49,0
161,49,0
162,49,0
163,49,0
164,49,0
165,49,0
166,157,0
167,18,0
168,84,0
169,157,0
170,49,0
171,49,0
172,157,0
173,49,0
174,49,0
175,157,0
176,49,0
177,157,0
178,32,0
179,49,0
180,49,0
181,18,0
182,18,0
183,49,0
184,157,0
185,49,0
186,32,0
187,49,0
188,49,0
189,84,0
190,157,0
191,49,0
192,49,0
