node_id,x_m,y_m
0,107.997,221.489
1,217.334,210.237
2,187.97,202.737
3,51.07,159.72
4,93.941,177.659
5,125.976,148.119
6,145.117,150.906
7,194.461,221.2
8,110.918,190.778
9,205.198,118.985
10,72.407,137.247
11,183.591,141.896
12,82.986,173.329
13,107.274,204.674
14,80.217,153.979
15,117.84,221.79
16,75.037,203.612
17,123.419,115.485
18,87.095,136.762
19,212.152,224.283
20,213.923,156.991
21,91.938,138.954
22,163.664,102.32
23,222.13,65.655
24,91.72,86.238
25,80.051,62.044
26,92.551,115.823
27,213.871,145.494
28,159.342,111.361
29,80.503,148.745
30,177.253,65.752
31,163.597,87.401
32,170.644,112.616
33,76.589,75.314
34,188.363,144.682
35,65.833,207.997
36,98.97,99.548
37,51.453,103.041
38,148.075,206.686
39,102.822,137.299
40,64.866,170.099
41,103.023,116.133
42,97.956,192.897
43,220.99,74.925
44,129.233,69.535
45,181.119,208.312
46,72.873,169.371
47,103.704,129.052
48,150.236,117.622
49,163.94,107.657
50,137.016,112.872
51,124.462,75.681
52,113.041,70.221
53,158.701,123.3
54,123.556,206.61
55,78.106,142.762
56,156.749,160.464
57,182.881,112.595
58,211.419,166.777
59,63.982,156.001
60,140.645,213.172
61,176.822,167.841
62,168.609,173.889
63,128.512,136.242
64,143.088,54.478
65,139.515,124.337
66,125.127,148.765
67,164.026,118.668
68,150.628,91.788
69,220.229,166.099
70,172.354,179.021
71,55.606,81.537
72,116.642,127.187
73,119.978,140.853
74,159.82,180.459
75,171.148,121.47
76,198.169,191.682
77,217.598,53.342
78,151.147,81.18
79,200.387,214.791
80,166.886,106.929
81,202.325,139.75
82,171.632,83.933
83,69.58,195.864
84,199.928,116.712
85,65.452,102.618
86,208.904,89.12
87,180.961,105.374
88,214.639,110.071
89,215.544,138.793
90,52.458,119.391
91,124.753,77.286
92,65.853,148.006
93,176.959,177.962
94,107.541,82.127
95,130.392,175.873
96,87.872,204.725
97,220.553,109.815
98,76.273,146.804
99,77.683,206.29
100,153.324,122.879
101,199.368,185.301
102,179.815,68.243
103,116.078,110.475
104,200.212,95.874
105,69.917,128.528
106,104.006,165.196
107,115.28,72.356
108,166.868,212.853
109,171.246,149.476
110,63.499,85.652
111,166.293,214.857
112,133.478,219.412
113,69.752,99.813
114,101.557,169.789
115,114.334,164.566
116,60.604,167.728
117,175.794,83.277
118,79.48,122.297
119,132.258,133.138
120,215.849,74.652
121,160.284,139.899
122,158.991,100.85
123,182.766,193.476
124,54.691,111.224
125,51.661,153.669
126,181.043,121.131
127,219.578,185.445
128,165.836,70.195
129,102.553,192.078
130,133.509,90.539
131,51.152,179.272
132,97.367,69.301
133,137.739,174.667
134,151.224,52.226
135,210.68,118.762
136,156.462,98.575
137,110.483,71.219
138,186.355,78.153
139,152.286,180.089
140,221.143,54.797
141,174.145,106.209
142,53.401,147.876
143,121.705,129.408
144,81.949,76.23
145,72.505,137.04
146,56.336,207.914
147,166.656,213.151
148,176.879,193.439
149,202.538,183.527
150,178.798,128.952
151,196.69,200.58
152,168.109,214.119
153,190.537,86.877
154,221.406,88.998
155,83.608,169.802
156,220.633,176.902
157,80.227,109.735
158,113.223,181.298
159,72.173,181.906
160,90.769,56.03
161,212.492,195.179
162,187.132,196.327
163,141.657,206.555
164,157.853,131.995
165,182.451,186.607
166,163.504,112.125
167,142.023,78.69
168,121.898,168.901
169,179.658,140.829
170,134.912,200.118
171,146.901,144.695
172,72.949,187.073
173,200.513,221.95
174,183.239,59.138
175,117.854,89.565
176,162.743,81.846
177,145.652,215.547
178,175.254,113.16
179,192.38,121.201
180,181.235,89.265
181,206.317,128.404
182,58.529,97.121
183,124.6,90.022
184,158.593,90.765
185,137.77,184.367
186,142.055,93.939
187,172.779,156.343
188,158.798,127.05
189,124.357,198.439
190,115.527,122.647
191,221.057,187.614
192,72.725,191.068
193,135.179,174.044
194,140.879,108.121
195,103.772,140.417
196,213.085,84.938
197,80.813,192.219
198,132.248,119.683
199,151.665,126.711
200,61.574,147.497
201,126.134,177.737
202,91.506,73.274
203,162.213,222.916
204,169.813,163.535
205,202.343,64.108
206,205.683,213.119
207,90.354,69.73
208,199.55,209.652
209,151.537,114.196
210,211.743,198.056
211,67.437,86.378
212,188.121,102.053
213,216.581,132.326
214,199.6,73.031
215,57.752,124.988
216,202.16,171.1
217,60.569,210.25
218,211.654,74.556
219,167.659,217.686
220,92.59,175.193
221,112.59,56.703
222,84.385,164.381
223,83.141,179.6
224,113.759,72.549
225,163.884,163.762
226,107.156,224.277
227,171.924,102.462
228,123.478,160.822
229,90.987,221.154
230,152.325,113.835
231,214.623,95.077
232,187.403,166.531
233,123.125,107.764
234,193.074,185.821
235,150.534,188.755
236,184.069,178.072
237,92.843,68.429
238,178.487,199.224
239,173.014,111.496
240,67.922,87.716
241,155.528,55.891
242,209.237,79.924
243,179.849,145.069
244,85.518,70.995
245,159.158,65.044
246,167.178,121.499
247,118.2,218.633
248,164.338,192.892
249,207.309,102.739
250,182.11,143.976
251,139.487,175.797
252,153.695,178.924
253,174.876,73.483
254,208.136,133.289
255,102.974,152.495
256,146.785,97.919
257,103.899,159.435
258,193.809,148.86
259,179.889,111.052
260,191.733,224.337
261,156.104,119.931
262,169.744,154.551
263,219.571,220.658
264,66.109,84.102
265,71.763,134.313
266,207.374,64.879
267,133.097,101.566
268,221.287,111.571
269,201.053,197.897
270,86.887,157.588
271,208.333,116.294
272,158.695,191.674
273,105.816,91.936
274,208.043,181.807
275,169.768,110.946
276,104.534,128.928
277,104.702,105.52
278,209.696,155.817
279,221.138,184.003
280,99.012,57.348
281,156.256,123.085
282,130.662,210.325
283,70.815,217.476
284,117.897,103.481
285,113.507,223.255
286,149.097,52.157
287,166.225,63.905
288,74.118,169.166
289,146.551,199.306
290,65.113,222.48
291,83.825,209.965
292,143.717,212.076
293,154.521,63.123
294,146.05,217.971
295,151.898,78.349
296,218.365,177.899
297,189.632,209.074
298,175.078,189.43
299,134.321,134.489
300,208.945,92.226
301,219.161,144.358
302,61.951,172.903
303,130.986,124.665
304,95.165,51.187
305,98.087,133.024
306,195.583,179.887
307,223.792,146.444
308,65.649,147.98
309,113.746,64.817
310,215.362,97.709
311,155.01,115.557
312,60.86,115.658
313,84.732,139.063
314,188.179,67.617
315,105.14,145.371
316,207.271,140.868
317,206.606,208.857
318,137.489,75.547
319,154.942,208.741
320,116.809,131.75
321,204.359,220.46
322,101.126,59.771
323,127.584,158.291
324,176.774,155.845
325,132.227,207.529
326,63.737,141.211
327,87.117,115.407
328,223.42,141.245
329,62.518,161.523
330,89.034,187.021
331,86.947,117.727
332,174.616,62.239
333,157.784,101.446
334,174.848,157.25
335,146.717,135.792
336,144.139,222.643
337,78.142,194.537
338,105.455,84.435
339,144.31,159.566
340,58.341,79.984
341,144.187,97.921
342,179.911,59.26
