entity_type,entity_id,node_id,x_m,y_m
CH,0,653,140.219,238.203
CH,1,661,349.734,618.33
CH,2,662,541.441,10.258
CH,3,673,427.035,633.644
CH,4,675,352.838,368.33
CH,5,681,197.554,457.059
CH,6,693,184.573,618.469
CH,7,697,477.727,423.452
CH,8,706,596.868,83.622
CH,9,719,493.043,219.878
CH,10,722,301.464,291.333
CH,11,739,89.955,119.262
CH,12,740,9.222,234.584
CH,13,775,424.796,527.942
CH,14,791,534.92,155.811
CH,15,810,535.668,294.6
CH,16,834,3.958,360.054
CH,17,845,524.293,372.714
CH,18,846,375.47,262.253
CH,19,849,589.046,359.229
CH,20,860,563.966,441.048
CH,21,870,103.117,404.966
CH,22,881,18.06,102.267
CH,23,885,13.167,428.963
CH,24,890,215.851,395.374
CH,25,913,94.906,29.298
CH,26,920,273.938,436.403
CH,27,933,20.109,627.175
CH,28,1021,494.947,76.343
CH,29,1032,120.865,536.615
CH,30,1036,579.407,225.225
CH,31,1048,358.626,452.528
CH,32,1053,319.904,502.6
CH,33,1054,630.455,427.641
CH,34,1118,203.933,302.156
CH,35,1120,615.364,297.298
CH,36,1126,100.831,614.761
CH,37,1137,425.283,126.202
CH,38,1191,133.859,475.189
CH,39,1237,181.613,61.315
CH,40,1244,140.15,326.401
CH,41,1257,410.018,58.873
CH,42,1264,42.924,177.095
CH,43,1273,54.141,482.808
CH,44,1300,279.866,60.678
CH,45,1338,203.265,529.673
CH,46,1342,57.763,274.116
CH,47,1358,252.183,3.134
CH,48,1359,161.205,167.632
CH,49,1360,264.888,355.354
CH,50,1379,238.283,131.995
CH,51,1397,633.125,157.049
CH,52,1403,272.291,637.606
CH,53,1432,336.893,140.648
CH,54,1499,10.445,9.421
CH,55,1507,362.054,13.334
CH,56,1511,35.05,554.039
CH,57,1539,263.574,573.83
CH,58,1550,321.669,210.235
CH,59,1551,393.755,191.614
CH,60,1555,623.333,4.385
CH,61,1568,410.127,415.861
CH,62,1576,455.924,306.498
CH,63,1589,251.116,237.024
BS,0,,128.0,128.0
BS,1,,512.0,128.0
BS,2,,128.0,512.0
