entity_type,entity_id,node_id,x_m,y_m
CH,0,3014,744.859,664.535
CH,1,3015,502.516,904.666
CH,2,3017,269.167,941.27
CH,3,3030,810.132,17.742
CH,4,3031,426.458,863.739
CH,5,3049,479.813,628.657
CH,6,3052,676.506,274.304
CH,7,3056,466.099,74.067
CH,8,3057,31.1,942.677
CH,9,3062,247.16,647.761
CH,10,3066,608.266,2.034
CH,11,3070,428.552,812.249
CH,12,3076,793.029,591.852
CH,13,3082,242.495,760.439
CH,14,3091,887.246,19.755
CH,15,3095,729.087,312.699
CH,16,3105,15.266,514.692
CH,17,3107,649.172,377.323
CH,18,3110,927.829,335.017
CH,19,3114,829.872,338.723
CH,20,3116,342.765,721.08
CH,21,3120,943.086,123.511
CH,22,3123,712.099,403.18
CH,23,3124,143.751,902.14
CH,24,3127,770.755,786.929
CH,25,3129,923.473,931.24
CH,26,3141,471.231,126.267
CH,27,3148,92.233,581.352
CH,28,3151,596.732,150.75
CH,29,3158,543.708,799.835
CH,30,3164,843.746,171.98
CH,31,3165,398.767,750.75
CH,32,3170,748.652,137.943
CH,33,3172,779.286,419.925
CH,34,3182,1010.795,537.907
CH,35,3188,297.799,897.447
CH,36,3193,799.994,719.696
CH,37,3201,1016.22,263.979
CH,38,3210,670.725,533.127
CH,39,3221,753.99,992.371
CH,40,3222,539.908,507.285
CH,41,3232,62.676,537.694
CH,42,3238,689.376,660.415
CH,43,3240,982.525,902.923
CH,44,3243,467.564,258.267
CH,45,3244,838.92,820.813
CH,46,3247,490.745,11.818
CH,47,3259,379.447,886.59
CH,48,3262,564.239,961.95
CH,49,3278,402.139,456.987
CH,50,3279,849.725,229.281
CH,51,3309,986.283,677.869
CH,52,3312,189.889,525.568
CH,53,3313,476.012,437.521
CH,54,3314,648.668,744.761
CH,55,3322,235.809,562.452
CH,56,3330,464.999,368.883
CH,57,3334,791.739,204.774
CH,58,3354,974.099,824.539
CH,59,3357,186.924,773.559
CH,60,3359,716.039,832.509
CH,61,3364,753.504,359.72
CH,62,3372,279.538,710.083
CH,63,3376,335.846,666.806
CH,64,3388,797.803,96.862
CH,65,3401,720.382,592.487
CH,66,3420,85.074,648.144
CH,67,3430,78.217,483.973
CH,68,3431,932.908,397.167
CH,69,3434,888.75,840.204
CH,70,3438,815.865,1002.544
CH,71,3441,34.833,758.521
CH,72,3445,402.034,584.348
CH,73,3452,589.017,370.041
CH,74,3460,682.639,913.387
CH,75,3464,482.401,843.429
CH,76,3471,52.923,706.009
CH,77,3475,836.875,642.752
CH,78,3479,770.282,276.116
CH,79,3484,523.461,717.682
CH,80,3500,768.699,936.523
CH,81,3508,542.996,200.276
CH,82,3510,165.87,1003.218
CH,83,3511,175.694,831.926
CH,84,3527,486.109,200.537
CH,85,3530,414.686,679.61
CH,86,3535,549.198,637.457
CH,87,3542,409.704,988.611
CH,88,3551,951.329,514.778
CH,89,3552,1004.707,46.34
CH,90,3559,872.886,552.938
CH,91,3561,595.945,1015.161
CH,92,3564,924.094,637.299
CH,93,3568,922.565,737.947
CH,94,3577,169.413,625.38
CH,95,3582,518.486,988.056
CH,96,3598,251.109,484.759
CH,97,3614,951.854,246.014
CH,98,3616,694.658,90.559
CH,99,3620,789.428,507.427
CH,100,3626,581.348,55.413
CH,101,3631,752.209,63.353
CH,102,3646,588.07,915.05
CH,103,3652,891.214,480.591
CH,104,3658,572.795,566.967
CH,105,3661,62.626,867.855
CH,106,3669,863.381,115.473
CH,107,3672,2.468,997.187
CH,108,3674,143.697,731.094
CH,109,3680,13.089,834.616
CH,110,3681,1005.677,1001.634
CH,111,3683,670.96,792.772
CH,112,3690,206.756,910.418
CH,113,3693,138.272,540.16
CH,114,3694,611.347,424.522
CH,115,3695,670.817,989.252
CH,116,3696,479.892,315.134
CH,117,3707,1010.042,359.323
CH,118,3710,632.6,662.419
CH,119,3725,317.165,803.658
CH,120,3727,629.288,832.544
CH,121,3735,856.404,757.172
CH,122,3740,595.822,721.513
CH,123,3745,959.684,447.101
CH,124,3747,607.24,497.787
CH,125,3768,92.095,934.363
CH,126,3776,450.631,917.731
CH,127,3777,384.554,943.57
CH,128,3778,947.887,15.511
CH,129,3781,487.104,763.636
CH,130,3785,248.005,833.965
CH,131,3806,685.749,19.675
CH,132,3810,96.563,818.464
CH,133,3829,553.93,293.489
CH,134,3833,796.983,861.276
CH,135,3841,322.923,514.384
CH,136,3856,849.706,432.541
CH,137,3891,606.572,245.516
CH,138,3895,207.669,701.302
CH,139,3897,732.545,733.847
CH,140,3907,1017.602,168.018
CH,141,3911,999.522,779.234
CH,142,3912,92.756,1011.911
CH,143,3917,946.871,573.102
CH,144,3919,687.935,478.112
CH,145,3924,911.027,996.786
CH,146,3927,885.311,284.117
CH,147,3938,137.946,482.912
CH,148,3944,32.912,652.882
CH,149,3953,304.291,1003.885
CH,150,3958,731.19,199.879
CH,151,3961,621.986,307.558
CH,152,3970,836.447,936.955
CH,153,3975,499.438,562.959
CH,154,3978,632.519,74.663
CH,155,3979,523.728,121.491
CH,156,3983,546.117,411.203
CH,157,3992,663.623,196.074
CH,158,3995,910.64,191.013
CH,159,3999,433.635,522.842
BS,0,,204.0,204.0
BS,1,,816.0,204.0
BS,2,,204.0,816.0
BS,3,,816.0,816.0
BS,4,,510.0,510.0
