node_id,x_m,y_m
0,589.211,596.55
1,632.038,526.461
2,508.273,613.607
3,545.43,550.886
4,612.303,524.647
5,625.464,567.374
6,509.102,626.592
7,578.732,510.128
8,615.595,606.744
9,601.935,590.465
10,636.987,500.88
11,634.451,588.413
12,534.308,584.207
13,546.091,589.464
14,596.949,571.964
15,512.905,553.601
16,541.123,603.218
17,628.454,606.861
18,572.831,522.821
19,597.406,535.99
20,637.625,523.2
21,633.591,501.289
22,607.424,547.274
23,578.882,556.915
24,541.939,559.951
25,612.433,548.156
26,549.298,607.663
27,523.866,548.807
28,570.884,571.008
29,522.79,605.303
30,567.092,511.893
31,546.165,507.139
32,546.911,515.066
33,534.504,576.359
34,594.908,540.815
35,563.527,570.435
36,580.516,625.084
37,529.264,606.544
38,576.133,623.361
39,594.293,499.74
40,507.181,609.843
41,540.307,584.451
42,512.677,577.227
43,556.197,563.131
44,499.682,623.528
45,616.344,602.209
46,585.393,530.688
47,525.824,615.501
48,544.915,552.456
49,621.345,547.067
50,637.04,524.665
51,617.399,540.07
52,518.248,563.377
53,613.634,513.424
54,581.768,617.988
55,503.415,567.342
56,542.546,564.081
57,614.567,559.878
58,541.393,527.441
59,612.587,520.052
60,598.498,637.391
61,595.216,624.282
62,516.549,583.602
63,583.595,510.203
64,559.401,541.697
65,516.715,554.803
66,511.252,626.909
67,522.23,574.958
68,597.697,502.018
69,629.853,626.848
70,579.739,571.524
71,617.269,582.741
72,529.996,628.291
73,527.331,576.71
74,575.017,605.547
75,549.952,587.319
76,528.139,595.788
77,521.657,547.727
78,571.532,600.023
79,625.29,632.856
80,564.505,508.386
81,581.779,580.0
82,600.958,505.857
83,609.658,517.26
84,614.671,635.307
85,574.776,561.35
86,590.628,517.838
87,590.544,617.148
88,628.927,596.599
89,598.882,632.985
90,552.271,545.843
91,636.829,507.998
92,547.167,602.378
93,630.008,609.984
94,525.308,609.949
95,529.915,572.524
96,584.428,635.749
97,530.141,547.666
98,541.991,540.184
99,522.091,555.168
100,536.179,535.545
101,614.823,514.4
102,563.271,504.911
103,507.079,616.971
104,608.041,628.242
105,514.582,607.065
106,540.537,608.771
107,577.818,559.314
108,585.189,535.118
109,573.45,616.053
110,588.676,603.953
111,633.279,516.369
112,606.643,632.412
113,574.127,545.904
114,587.791,514.509
115,604.342,602.218
116,502.601,573.125
117,567.727,600.747
118,558.27,511.022
119,502.273,538.247
120,512.474,523.971
121,584.07,622.075
122,523.689,576.954
123,566.733,588.792
124,632.218,550.882
125,580.596,567.546
126,520.193,563.752
127,633.662,601.645
128,526.977,545.48
129,525.954,556.154
130,563.159,518.013
131,559.017,635.88
132,553.645,587.897
133,634.74,552.642
134,546.547,559.679
135,521.435,508.93
136,518.59,594.548
137,607.554,606.399
138,518.919,538.456
139,625.516,599.374
140,553.256,602.688
141,536.405,512.208
142,625.127,618.919
143,567.79,557.342
144,626.232,576.543
145,633.683,500.648
146,589.196,534.51
147,598.294,626.92
148,502.154,592.395
149,612.368,566.338
150,516.235,567.937
151,595.632,573.866
152,577.48,544.141
153,544.541,533.097
154,600.256,500.831
155,582.067,591.371
156,561.341,557.804
157,607.201,568.975
158,507.161,599.352
159,634.037,635.494
160,618.713,505.213
161,577.197,525.269
162,613.746,516.949
163,568.765,623.339
164,525.994,604.24
165,634.666,560.005
166,567.307,510.501
167,626.061,521.362
168,603.138,599.087
169,536.605,635.388
170,627.895,585.874
171,557.175,566.822
172,560.484,590.901
173,636.196,512.472
174,538.181,572.935
175,585.793,595.64
176,626.77,615.05
177,550.031,556.011
178,577.216,628.276
179,529.752,519.366
180,542.043,597.653
181,587.429,559.837
182,568.325,593.296
183,617.968,504.182
184,569.871,503.789
185,605.814,567.669
186,626.83,595.24
187,607.836,566.765
188,606.236,534.298
189,522.73,581.021
190,568.075,574.512
191,611.365,574.869
192,592.919,594.078
193,558.109,609.904
194,593.231,583.528
195,621.165,591.198
196,562.558,533.743
197,617.973,631.548
198,557.326,582.249
199,580.345,600.817
200,573.31,596.69
201,609.806,535.558
202,598.07,607.636
203,582.603,629.863
204,626.996,532.926
205,556.757,622.005
206,617.927,528.273
207,529.371,521.321
208,636.493,506.368
209,611.66,602.907
210,567.309,507.549
211,560.714,632.784
212,515.702,557.805
213,605.576,533.138
214,547.353,571.06
