entity_type,entity_id,node_id,x_m,y_m
CH,0,643,408.077,91.271
CH,1,656,231.475,462.789
CH,2,707,16.931,622.603
CH,3,740,385.17,585.225
CH,4,742,637.745,14.689
CH,5,751,119.216,424.901
CH,6,769,388.877,163.353
CH,7,772,630.702,220.855
CH,8,778,111.093,152.118
CH,9,813,237.683,13.378
CH,10,842,438.919,541.889
CH,11,851,135.623,562.626
CH,12,857,603.782,321.297
CH,13,901,295.838,239.532
CH,14,926,574.34,177.877
CH,15,951,235.443,386.427
CH,16,955,74.31,88.236
CH,17,970,398.373,367.156
CH,18,976,340.697,30.501
CH,19,979,90.674,340.007
CH,20,994,97.823,632.328
CH,21,995,616.052,109.139
CH,22,997,529.178,218.226
CH,23,1025,509.818,52.083
CH,24,1027,458.271,384.289
CH,25,1028,202.728,170.921
CH,26,1030,218.064,552.536
CH,27,1089,184.184,625.905
CH,28,1120,175.688,63.092
CH,29,1128,319.85,468.424
CH,30,1130,274.532,305.716
CH,31,1154,557.936,88.099
CH,32,1157,380.385,286.636
CH,33,1167,291.51,123.491
CH,34,1170,39.802,525.787
CH,35,1187,112.223,495.221
CH,36,1189,323.413,545.713
CH,37,1199,186.491,333.175
CH,38,1229,473.304,300.022
CH,39,1238,619.854,421.815
CH,40,1247,457.368,185.189
CH,41,1268,2.767,295.682
CH,42,1307,5.693,149.99
CH,43,1322,530.873,355.802
CH,44,1368,396.626,451.673
CH,45,1374,560.258,6.394
CH,46,1392,445.337,628.513
CH,47,1405,35.468,5.732
CH,48,1412,14.172,421.888
CH,49,1443,139.818,281.763
CH,50,1445,115.43,20.202
CH,51,1450,500.63,114.977
CH,52,1451,268.059,518.871
CH,53,1454,203.354,245.921
CH,54,1468,404.915,225.958
CH,55,1483,573.624,269.53
CH,56,1498,40.876,202.197
CH,57,1534,463.643,6.391
CH,58,1538,263.997,635.716
CH,59,1563,62.359,457.895
CH,60,1565,314.361,375.273
CH,61,1575,345.697,632.38
CH,62,1582,505.39,438.595
CH,63,1589,107.486,223.88
BS,0,,128.0,128.0
BS,1,,512.0,128.0
BS,2,,128.0,512.0
