node_id,x_m,y_m
0,154.74,191.799
1,191.206,212.822
2,106.492,231.279
3,158.053,191.221
4,192.599,224.601
5,104.327,121.312
6,185.704,161.46
7,191.768,120.884
8,229.381,56.07
9,186.501,122.767
10,58.63,177.945
11,63.47,97.082
12,113.667,82.833
13,84.137,67.516
14,209.341,69.25
15,83.525,68.137
16,220.97,154.22
17,205.008,232.544
18,144.929,126.509
19,125.406,102.589
20,163.197,231.411
21,146.423,192.921
22,217.215,206.404
23,177.14,154.673
24,71.967,123.285
25,210.64,135.184
26,178.992,101.688
27,161.051,94.251
28,198.288,203.346
29,57.311,176.142
30,71.36,228.26
31,86.23,77.662
32,217.879,166.855
33,55.991,139.543
34,206.195,84.343
35,192.184,107.654
36,135.146,126.646
37,63.845,125.556
38,149.888,167.606
39,153.102,85.16
40,165.192,107.246
41,219.252,72.023
42,196.586,69.679
43,157.383,118.479
44,138.399,180.189
45,200.523,54.672
46,216.302,173.65
47,72.935,181.875
48,202.671,122.343
49,215.256,83.763
50,137.644,98.646
51,205.183,109.996
52,99.772,237.399
53,129.676,139.221
54,182.797,86.918
55,202.65,180.632
56,144.588,200.626
57,214.989,72.032
58,230.357,149.829
59,197.517,178.164
60,230.769,194.431
61,98.649,80.613
62,127.306,101.387
63,96.118,153.849
64,146.236,126.989
65,193.383,81.113
66,135.013,135.222
67,166.133,213.416
68,162.373,54.259
69,163.191,119.777
70,131.078,158.954
71,94.516,200.06
72,121.921,121.113
73,154.144,63.43
74,113.389,236.143
75,76.145,125.55
76,195.309,141.098
77,167.441,209.566
78,208.68,132.536
79,117.845,56.136
80,190.48,79.45
81,139.479,76.572
82,191.18,138.239
83,74.716,161.5
84,70.436,118.185
85,106.733,193.545
86,164.315,93.27
87,115.473,136.347
88,206.664,118.118
89,192.507,67.131
90,75.964,196.733
91,120.487,62.286
92,90.799,131.722
93,70.207,122.881
94,236.619,67.771
95,119.226,112.592
96,81.93,227.812
97,104.796,89.77
98,134.915,67.069
99,140.802,86.576
100,144.66,80.577
101,213.284,146.508
102,172.616,94.844
103,61.935,98.454
104,146.291,54.173
105,87.973,224.46
106,108.063,87.947
107,202.901,106.327
108,155.801,150.124
109,144.948,62.414
110,179.785,114.336
111,211.618,232.008
112,122.12,211.657
113,228.429,86.334
114,107.629,220.761
115,213.504,93.402
116,92.744,212.494
117,69.207,88.555
118,85.306,105.499
119,137.033,79.287
120,91.168,234.82
121,141.273,139.246
122,108.029,236.788
123,166.464,142.794
124,78.684,188.206
125,116.428,220.939
126,78.451,159.784
127,195.268,167.288
128,229.935,235.277
129,183.242,67.609
130,224.852,146.042
131,121.17,110.804
132,57.681,90.947
133,89.914,99.794
134,198.328,78.322
135,100.375,162.03
136,78.061,197.818
137,54.834,138.876
138,83.657,64.159
139,174.699,152.093
140,143.554,114.43
141,121.67,71.191
142,59.144,143.69
143,180.08,101.129
144,147.543,146.879
145,126.398,94.419
146,156.17,117.498
147,134.632,198.724
148,164.407,199.203
149,196.107,164.523
150,89.072,212.893
151,146.962,204.769
152,68.179,172.984
153,161.838,208.442
154,187.787,202.847
155,154.819,224.973
156,182.654,83.979
157,232.368,104.747
158,93.993,109.85
159,202.063,166.642
160,155.547,100.036
161,151.811,208.107
162,176.193,139.919
163,195.631,105.742
164,72.277,193.163
165,68.415,57.156
166,203.236,148.198
167,62.199,113.882
168,83.221,150.091
169,132.314,211.945
170,57.341,156.476
171,181.521,80.777
172,204.383,225.062
173,165.392,186.784
174,211.281,237.427
175,127.663,102.838
176,79.762,123.92
177,187.517,231.182
178,160.493,166.469
179,175.195,62.046
180,65.893,55.763
181,203.864,207.723
182,89.226,211.957
183,84.021,128.925
184,140.671,234.59
185,150.205,57.808
186,232.475,213.904
187,225.613,235.901
188,62.636,76.543
189,88.199,147.332
190,93.853,75.088
191,164.841,223.754
192,131.65,100.843
193,212.259,182.9
194,155.847,70.961
195,179.828,58.808
196,170.03,207.29
197,204.475,185.807
198,57.015,190.728
199,110.449,68.357
200,170.665,155.624
201,193.539,190.545
202,55.478,157.559
203,84.768,120.634
204,66.923,100.522
205,136.836,153.992
206,234.963,82.581
207,141.383,82.969
208,187.87,163.236
209,177.108,180.25
210,156.232,175.452
211,150.173,113.178
212,126.782,149.341
213,136.669,88.567
214,135.228,87.86
215,126.256,191.584
216,74.468,137.44
217,221.966,57.262
218,186.014,191.616
219,66.72,79.608
220,235.85,191.01
221,140.393,163.548
222,71.038,216.659
223,155.105,150.436
224,222.613,120.443
225,210.915,64.849
226,217.771,123.812
227,56.204,199.079
228,135.354,157.138
229,144.718,77.295
230,228.834,159.216
231,225.38,54.327
232,196.447,168.26
233,163.489,83.313
234,182.337,144.416
235,99.031,100.717
236,67.622,147.223
237,231.564,221.292
238,179.617,105.207
239,106.884,187.233
240,100.921,194.977
241,82.295,110.537
242,129.686,69.709
243,105.678,148.467
244,136.411,112.447
245,93.013,54.213
246,121.774,232.0
247,116.924,219.363
248,133.589,114.819
249,88.125,70.585
250,78.913,145.109
251,229.261,225.129
252,78.115,207.426
253,153.124,216.77
254,147.765,186.796
255,122.848,145.242
256,119.686,207.071
257,86.836,193.439
258,158.127,227.952
259,164.84,83.379
260,204.763,210.61
261,59.016,86.252
262,214.654,119.898
263,157.951,55.72
264,221.753,154.206
265,146.426,206.791
266,66.002,228.636
267,57.276,139.759
268,235.963,93.873
269,144.222,133.286
270,128.829,139.548
271,154.029,223.307
272,58.396,110.782
273,105.193,213.925
274,68.146,91.304
275,233.93,197.939
276,196.548,220.415
277,122.414,72.911
278,123.648,166.134
279,59.088,143.829
280,176.714,148.036
281,85.096,234.357
282,90.23,133.773
283,54.302,187.29
284,221.53,185.193
285,108.735,209.86
286,119.8,149.94
287,164.061,225.149
288,226.948,140.881
289,166.142,171.318
290,140.13,153.378
291,184.447,141.384
292,167.358,233.228
293,196.359,108.808
294,202.452,149.311
295,198.391,149.702
296,114.55,199.122
297,236.899,91.737
298,206.852,112.211
299,123.819,212.156
300,72.395,217.422
301,219.658,196.13
302,66.42,103.287
303,72.141,92.002
304,125.661,96.963
305,158.954,124.23
306,196.162,180.722
307,150.874,106.987
308,86.268,220.707
309,237.406,112.219
310,148.842,90.09
311,91.874,95.799
312,174.78,179.69
313,149.965,85.815
314,236.269,152.367
315,89.873,76.845
316,123.387,57.191
317,100.588,237.368
318,130.511,58.968
319,109.241,149.522
320,82.9,237.16
321,215.901,139.393
322,157.996,84.945
323,178.717,90.115
324,223.03,234.447
325,85.093,141.528
326,82.183,82.057
327,59.522,120.998
328,195.499,80.078
329,184.796,170.462
330,144.334,212.629
331,223.343,178.516
332,142.63,216.956
333,204.417,82.46
334,165.281,138.139
335,86.789,71.821
336,148.206,84.456
337,151.78,67.868
338,85.145,95.607
339,86.709,139.48
340,208.262,70.58
341,73.349,160.236
342,224.13,96.888
343,220.137,232.687
344,59.549,66.574
345,143.364,150.15
346,211.693,103.293
347,70.235,69.371
348,210.736,119.808
349,202.669,138.34
350,195.104,207.349
351,209.788,228.964
352,140.294,232.68
353,134.552,117.057
354,191.193,142.248
355,103.762,188.271
356,117.214,143.306
357,118.02,191.612
358,127.246,106.691
359,191.382,176.718
360,88.624,66.202
361,119.518,67.055
362,63.539,77.49
363,224.101,141.567
364,173.413,70.71
365,175.565,155.345
366,226.92,186.285
367,109.82,171.751
368,146.305,58.827
369,200.894,99.312
370,207.225,95.187
371,235.459,75.494
372,86.898,174.066
373,217.401,233.646
374,56.013,69.898
375,64.208,107.566
376,197.61,74.299
377,113.961,101.698
378,185.866,122.242
379,218.533,80.968
380,185.807,189.306
381,116.286,65.642
382,135.461,189.907
383,56.841,113.355
384,75.577,109.667
385,70.689,126.528
386,225.491,123.066
387,102.585,59.867
388,108.361,78.541
389,63.04,141.034
390,122.282,176.228
391,198.491,133.488
392,83.688,66.136
393,71.175,120.814
394,90.161,139.181
395,192.81,100.644
396,155.004,100.191
397,130.194,140.508
398,200.872,201.445
399,132.47,69.423
400,134.118,175.023
401,198.27,84.48
402,115.82,120.765
403,63.361,178.883
404,74.571,234.011
405,222.12,221.082
406,117.418,177.645
407,159.761,166.186
408,237.181,86.962
409,161.875,90.549
410,139.08,110.085
411,133.758,66.514
412,62.463,181.26
413,144.915,165.343
414,205.259,126.077
415,229.138,137.627
416,236.817,76.216
417,117.61,141.727
418,113.64,209.652
419,189.536,199.719
420,65.523,97.718
421,227.701,150.455
422,220.896,102.075
423,201.043,234.227
424,169.183,184.593
425,160.068,79.714
426,62.852,227.381
427,85.936,62.945
428,131.374,139.189
429,65.046,129.927
430,209.909,137.656
431,199.847,198.51
432,94.555,168.78
433,234.792,62.888
434,212.747,70.834
435,55.388,131.368
436,94.583,148.468
437,95.578,105.487
438,118.351,99.993
439,184.409,164.549
440,194.93,221.821
441,71.974,154.719
442,126.23,140.554
443,120.304,67.912
444,77.582,72.482
445,232.258,118.955
446,123.754,163.044
447,151.867,184.092
448,130.148,144.066
449,164.007,214.352
450,111.5,115.029
451,118.673,210.578
452,162.915,88.059
453,80.61,227.168
454,126.918,64.505
455,140.772,66.851
456,99.024,237.092
457,173.153,64.054
458,174.248,214.987
459,55.772,200.233
460,74.73,65.003
461,188.35,233.55
462,113.338,230.038
463,102.312,160.46
464,180.537,201.278
465,74.199,55.773
466,54.597,166.446
467,166.979,107.609
