node_id,x_m,y_m
0,808.257,829.778
1,902.812,810.916
2,819.371,835.312
3,754.606,820.186
4,843.828,876.513
5,736.462,778.402
6,735.77,879.853
7,856.565,725.993
8,914.432,910.937
9,848.646,840.959
10,749.162,720.606
11,823.488,729.534
12,755.718,766.085
13,723.629,810.572
14,805.882,886.422
15,821.632,845.914
16,817.755,850.355
17,809.249,773.344
18,917.53,917.137
19,885.979,859.445
20,780.782,763.625
21,775.524,731.673
22,871.164,797.84
23,887.255,795.057
24,909.592,887.401
25,717.709,759.627
26,900.018,811.785
27,914.064,797.244
28,732.237,843.743
29,873.614,771.663
30,735.064,784.25
31,910.801,869.511
32,741.246,766.976
33,737.85,729.603
34,877.323,753.207
35,829.683,807.264
36,755.813,864.272
37,743.846,846.601
38,740.948,801.919
39,760.258,771.667
40,912.174,878.604
41,778.551,894.927
42,759.826,796.613
43,888.817,846.224
44,737.707,915.856
45,760.334,769.359
46,872.447,783.523
47,776.983,732.309
48,735.659,834.38
49,766.3,838.097
50,792.089,808.423
51,909.811,814.538
52,832.744,891.252
53,754.239,748.489
54,899.648,881.488
55,767.6,755.636
56,865.781,906.057
57,756.997,908.007
58,894.391,838.548
59,802.06,738.409
60,725.355,910.521
61,765.377,858.798
62,769.099,882.673
63,837.132,776.404
64,752.757,861.959
65,731.383,763.371
66,829.697,888.421
67,840.706,773.756
68,901.439,758.477
69,720.922,771.546
70,806.919,729.715
71,752.921,791.505
72,832.263,743.968
73,790.174,896.144
74,914.091,849.249
75,856.121,834.722
76,745.726,724.63
77,721.186,900.007
78,858.074,910.539
79,721.86,845.091
80,814.24,863.992
81,781.508,917.871
82,732.683,827.038
83,865.296,897.999
84,865.312,858.62
85,876.571,900.967
86,788.108,854.903
87,898.128,892.169
88,801.197,876.023
89,890.64,832.391
90,842.842,794.22
91,834.369,839.617
92,733.672,845.737
93,916.662,893.91
94,863.533,795.443
95,864.902,834.023
96,805.881,885.609
97,734.39,867.942
98,723.57,838.098
99,813.984,763.736
100,857.546,817.249
101,840.746,902.061
102,768.868,719.866
103,777.927,853.499
104,758.196,751.589
105,899.107,849.862
106,806.163,896.302
107,783.123,851.046
108,757.381,803.951
109,879.12,900.81
110,894.006,794.638
111,834.455,781.024
112,744.89,817.092
113,885.354,887.684
114,860.128,907.98
115,773.07,751.493
116,807.91,772.743
117,760.502,800.563
118,842.997,816.573
119,780.8,885.759
120,914.4,808.276
121,732.566,723.91
122,892.515,725.914
123,859.61,831.945
124,779.53,876.219
125,721.43,744.831
126,808.748,722.555
127,883.866,765.177
128,745.831,727.007
129,843.688,807.075
130,843.845,848.871
131,879.4,909.676
132,854.772,757.548
133,812.819,753.409
134,719.758,812.229
135,860.72,753.491
136,772.18,786.886
137,857.341,821.893
138,840.735,869.144
139,796.461,876.303
140,899.21,735.077
141,904.494,862.364
142,743.634,808.489
143,842.96,899.957
144,793.111,831.59
145,893.816,877.272
146,906.829,810.527
147,848.125,758.661
148,862.276,881.596
149,846.18,861.419
150,760.345,897.957
151,914.091,913.463
152,825.206,876.074
153,781.807,899.962
154,889.099,787.441
155,734.188,805.957
156,827.881,871.554
157,815.284,723.293
158,879.752,730.437
159,877.892,752.248
160,784.735,875.496
161,745.756,747.395
162,821.112,862.603
163,885.931,855.75
164,907.128,816.313
165,907.811,734.839
166,761.971,823.143
167,775.75,863.66
168,845.63,822.366
169,886.662,829.818
170,780.064,793.996
171,886.99,898.065
172,759.331,888.095
173,911.675,822.655
174,832.427,757.874
175,824.995,818.436
176,838.888,723.162
177,911.869,821.01
178,797.877,878.134
179,830.398,816.005
180,856.074,730.806
181,825.559,800.52
182,909.356,902.653
183,771.55,812.422
184,743.044,804.509
185,881.07,898.071
186,813.097,781.17
187,755.967,841.426
188,903.024,743.544
189,873.769,722.166
190,756.499,763.143
191,855.282,782.145
192,788.812,841.801
193,738.619,864.071
194,742.206,819.898
195,767.811,757.225
