node_id,cluster_id,is_ch
0,47,0
1,117,0
2,88,0
3,34,0
4,60,0
5,145,0
6,29,0
7,167,0
8,108,0
9,141,0
10,2,0
11,16,0
12,125,0
13,77,0
14,75,0
15,165,0
16,190,0
17,193,0
18,65,0
19,154,0
20,168,0
21,199,0
22,187,0
23,70,0
24,57,0
25,0,1
26,62,0
27,1,1
28,172,0
29,118,0
30,180,0
31,70,0
32,106,0
33,192,0
34,122,0
35,126,0
36,197,0
37,196,0
38,174,0
39,190,0
40,11,0
41,178,0
42,85,0
43,40,0
44,0,0
45,100,0
46,82,0
47,2,1
48,158,0
49,53,0
50,79,0
51,11,0
52,60,0
53,30,0
54,43,0
55,87,0
56,101,0
57,62,0
58,60,0
59,150,0
60,3,1
61,56,0
62,52,0
63,28,0
64,4,1
65,197,0
66,56,0
67,198,0
68,34,0
69,12,0
70,142,0
71,5,0
72,17,0
73,35,0
74,166,0
75,41,0
76,166,0
77,193,0
78,91,0
79,58,0
80,181,0
81,48,0
82,38,0
83,103,0
84,165,0
85,54,0
86,61,0
87,32,0
88,139,0
89,76,0
90,179,0
91,41,0
92,1,0
93,158,0
94,5,1
95,152,0
96,40,0
97,151,0
98,150,0
99,19,0
100,173,0
101,163,0
102,173,0
103,106,0
104,97,0
105,196,0
106,181,0
107,75,0
108,6,1
109,87,0
110,38,0
111,179,0
112,171,0
113,53,0
114,28,0
115,165,0
116,58,0
117,130,0
118,147,0
119,130,0
120,115,0
121,21,0
122,173,0
123,39,0
124,15,0
125,145,0
126,54,0
127,137,0
128,43,0
129,52,0
130,178,0
131,199,0
132,134,0
133,113,0
134,180,0
135,144,0
136,53,0
137,95,0
138,94,0
139,50,0
140,33,0
141,7,1
142,86,0
143,126,0
144,17,0
145,134,0
146,111,0
147,193,0
148,184,0
149,52,0
150,33,0
151,157,0
152,115,0
153,163,0
154,46,0
155,144,0
156,115,0
157,122,0
158,175,0
159,188,0
160,175,0
161,152,0
162,181,0
163,21,0
164,73,0
165,143,0
166,103,0
167,0,0
168,141,0
169,135,0
170,166,0
171,137,0
172,178,0
173,78,0
174,142,0
175,131,0
176,58,0
177,148,0
178,183,0
179,137,0
180,68,0
181,57,0
182,157,0
183,151,0
184,70,0
185,135,0
186,71,0
187,39,0
188,54,0
189,169,0
190,196,0
191,43,0
192,188,0
193,183,0
194,7,0
195,8,1
196,0,0
197,88,0
198,80,0
199,187,0
200,0,0
201,168,0
202,129,0
203,32,0
204,186,0
205,9,0
206,3,0
207,52,0
208,35,0
209,105,0
210,108,0
211,166,0
212,52,0
213,15,0
214,39,0
215,85,0
216,117,0
217,197,0
218,55,0
219,170,0
220,188,0
221,175,0
222,114,0
223,127,0
224,129,0
225,158,0
226,27,0
227,186,0
228,61,0
229,21,0
230,151,0
231,165,0
232,60,0
233,196,0
234,163,0
235,163,0
236,168,0
237,12,0
238,70,0
239,5,0
240,9,1
241,73,0
242,166,0
243,87,0
244,94,0
245,71,0
246,149,0
247,138,0
248,147,0
249,145,0
250,142,0
251,52,0
252,28,0
253,41,0
254,166,0
255,155,0
256,178,0
257,120,0
258,142,0
259,159,0
260,188,0
261,125,0
262,34,0
263,44,0
264,8,0
265,199,0
266,194,0
267,106,0
268,48,0
269,165,0
270,34,0
271,43,0
272,24,0
273,199,0
274,134,0
275,196,0
276,74,0
277,80,0
278,51,0
279,31,0
280,150,0
281,38,0
282,47,0
283,140,0
284,65,0
285,143,0
286,179,0
287,102,0
288,153,0
289,64,0
290,165,0
291,162,0
292,113,0
293,130,0
294,164,0
295,82,0
296,122,0
297,10,1
298,137,0
299,35,0
300,39,0
301,194,0
302,49,0
303,22,0
304,106,0
305,196,0
306,121,0
307,30,0
308,11,0
309,92,0
310,11,1
311,69,0
312,155,0
313,67,0
314,78,0
315,118,0
316,171,0
317,125,0
318,36,0
319,94,0
320,199,0
321,54,0
322,91,0
323,142,0
324,72,0
325,167,0
326,104,0
327,194,0
328,105,0
329,135,0
330,194,0
331,100,0
332,136,0
333,21,0
334,168,0
335,97,0
336,130,0
337,65,0
338,146,0
339,149,0
340,45,0
341,73,0
342,134,0
343,163,0
344,17,0
345,33,0
346,186,0
347,46,0
348,28,0
349,131,0
350,150,0
351,194,0
352,50,0
353,153,0
354,70,0
355,98,0
356,191,0
357,43,0
358,184,0
359,90,0
360,34,0
361,97,0
362,198,0
363,73,0
364,93,0
365,12,1
366,88,0
367,13,1
368,160,0
369,148,0
370,16,0
371,166,0
372,142,0
373,4,0
374,152,0
375,78,0
376,66,0
377,124,0
378,93,0
379,166,0
380,9,0
381,111,0
382,75,0
383,86,0
384,128,0
385,152,0
386,81,0
387,179,0
388,106,0
389,47,0
390,60,0
391,198,0
392,130,0
393,168,0
394,129,0
395,51,0
396,101,0
397,127,0
398,71,0
399,150,0
400,63,0
401,156,0
402,3,0
403,105,0
404,184,0
405,59,0
406,0,0
407,148,0
408,22,0
409,127,0
410,115,0
411,115,0
412,49,0
413,23,0
414,65,0
415,145,0
416,164,0
417,176,0
418,183,0
419,27,0
420,85,0
421,43,0
422,58,0
423,97,0
424,185,0
425,61,0
426,7,0
427,136,0
428,124,0
429,121,0
430,22,0
431,131,0
432,161,0
433,81,0
434,92,0
435,93,0
436,168,0
437,140,0
438,70,0
439,57,0
440,180,0
441,163,0
442,146,0
443,100,0
444,113,0
445,62,0
446,14,1
447,176,0
448,110,0
449,21,0
450,111,0
451,57,0
452,136,0
453,52,0
454,119,0
455,73,0
456,71,0
457,175,0
458,15,1
459,16,1
460,61,0
461,166,0
462,122,0
463,145,0
464,39,0
465,96,0
466,84,0
467,186,0
468,17,1
469,35,0
470,56,0
471,168,0
472,184,0
473,188,0
474,62,0
475,72,0
476,192,0
477,52,0
478,178,0
479,7,0
480,194,0
481,52,0
482,101,0
483,149,0
484,18,1
485,19,1
486,13,0
487,50,0
488,132,0
489,0,0
490,94,0
491,188,0
492,101,0
493,113,0
494,106,0
495,169,0
496,193,0
497,106,0
498,12,0
499,96,0
500,9,0
501,47,0
502,65,0
503,57,0
504,100,0
505,104,0
506,132,0
507,44,0
508,68,0
509,135,0
510,16,0
511,74,0
512,3,0
513,100,0
514,183,0
515,35,0
516,12,0
517,115,0
518,160,0
519,183,0
520,85,0
521,21,0
522,158,0
523,3,0
524,195,0
525,199,0
526,107,0
527,181,0
528,117,0
529,20,1
530,157,0
