node_id,cluster_id,is_ch
0,17,0
1,4,0
2,17,0
3,17,0
4,17,0
5,4,0
6,17,0
7,17,0
8,17,0
9,17,0
10,17,0
11,17,0
12,17,0
13,17,0
14,17,0
15,17,0
16,17,0
17,4,0
18,17,0
19,4,0
20,17,0
21,17,0
22,4,0
23,17,0
24,17,0
25,17,0
26,17,0
27,4,0
28,17,0
29,4,0
30,17,0
31,17,0
32,17,0
33,17,0
34,17,0
35,17,0
36,4,0
37,4,0
38,4,0
39,17,0
40,17,0
41,4,0
42,17,0
43,4,0
44,4,0
45,17,0
46,4,0
47,17,0
48,4,0
49,17,0
50,17,0
51,4,0
52,17,0
53,4,0
54,17,0
55,4,0
56,4,0
57,17,0
58,17,0
59,4,0
60,4,0
61,17,0
62,17,0
63,17,0
64,4,0
65,17,0
66,4,0
67,17,0
68,17,0
69,4,0
70,17,0
71,17,0
72,17,0
73,17,0
74,4,0
75,17,0
76,4,0
77,17,0
78,4,0
79,17,0
80,17,0
81,17,0
82,17,0
83,17,0
84,17,0
85,17,0
86,4,0
87,17,0
88,4,0
89,4,0
90,17,0
91,17,0
92,17,0
93,17,0
94,17,0
95,4,0
96,17,0
97,4,0
98,4,0
99,4,0
100,4,0
101,17,0
102,17,0
103,17,0
104,17,0
105,17,0
106,4,0
107,17,0
108,17,0
109,17,0
110,17,0
111,17,0
112,4,0
113,4,0
114,17,0
115,17,0
116,4,0
117,4,0
118,4,0
119,17,0
120,4,0
121,4,0
122,17,0
123,4,0
124,4,0
125,4,0
126,17,0
127,17,0
128,4,0
129,4,0
130,17,0
131,17,0
132,17,0
133,17,0
134,17,0
135,17,0
136,4,0
137,4,0
138,17,0
139,4,0
140,17,0
141,17,0
142,17,0
143,4,0
144,17,0
145,4,0
146,17,0
147,17,0
148,17,0
149,17,0
150,4,0
151,17,0
152,17,0
153,17,0
154,4,0
155,4,0
156,4,0
157,17,0
158,17,0
159,17,0
160,17,0
161,4,0
162,4,0
163,4,0
164,4,0
165,4,0
166,4,0
167,17,0
168,4,0
169,4,0
170,17,0
171,17,0
172,4,0
173,17,0
174,4,0
175,4,0
176,4,0
177,17,0
178,4,0
179,17,0
180,17,0
181,4,0
182,4,0
183,4,0
184,4,0
185,17,0
186,4,0
187,17,0
188,4,0
189,17,0
190,17,0
191,4,0
192,4,0
193,17,0
194,4,0
195,17,0
196,17,0
197,17,0
198,4,0
199,17,0
200,4,0
201,17,0
202,4,0
203,17,0
204,17,0
205,17,0
206,17,0
207,17,0
208,4,0
209,4,0
210,17,0
211,17,0
212,17,0
213,17,0
214,17,0
215,17,0
216,4,0
217,4,0
218,4,0
219,17,0
220,4,0
221,17,0
222,4,0
223,4,0
224,17,0
225,17,0
226,4,0
227,4,0
228,17,0
229,17,0
230,17,0
231,17,0
232,17,0
233,4,0
234,17,0
235,17,0
236,17,0
237,17,0
238,17,0
239,17,0
240,17,0
241,17,0
242,17,0
243,17,0
244,4,0
245,17,0
246,17,0
247,11,0
248,17,0
249,17,0
250,17,0
251,4,0
252,4,0
253,4,0
254,4,0
255,17,0
256,4,0
257,17,0
258,17,0
259,17,0
260,17,0
261,17,0
262,17,0
263,4,0
264,4,0
265,17,0
266,17,0
267,17,0
268,17,0
269,17,0
270,17,0
271,4,0
272,17,0
273,17,0
274,4,0
275,17,0
276,4,0
277,17,0
278,17,0
279,17,0
280,4,0
281,4,0
282,4,0
283,17,0
284,17,0
285,17,0
286,4,0
287,17,0
288,17,0
289,17,0
290,17,0
291,17,0
292,4,0
293,17,0
294,4,0
295,4,0
296,17,0
297,17,0
298,4,0
299,4,0
300,4,0
301,4,0
302,17,0
303,4,0
304,4,0
305,17,0
306,4,0
307,4,0
308,17,0
309,17,0
310,17,0
311,17,0
312,17,0
313,17,0
314,4,0
315,17,0
316,4,0
317,4,0
318,17,0
319,17,0
320,17,0
321,17,0
322,17,0
323,17,0
324,17,0
325,17,0
326,4,0
327,17,0
328,17,0
329,17,0
330,17,0
331,17,0
332,17,0
333,17,0
334,17,0
335,17,0
336,4,0
337,17,0
338,17,0
339,4,0
340,11,0
341,17,0
342,17,0
343,4,0
344,4,0
345,4,0
346,17,0
347,17,0
348,4,0
349,17,0
350,4,0
351,4,0
352,17,0
353,17,0
354,4,0
355,17,0
356,17,0
357,17,0
358,4,0
359,17,0
360,4,0
361,4,0
362,17,0
363,17,0
364,17,0
365,17,0
366,17,0
367,4,0
368,17,0
369,17,0
370,4,0
371,4,0
372,4,0
373,4,0
374,17,0
375,17,0
376,17,0
377,4,0
378,4,0
379,4,0
380,17,0
381,17,0
382,4,0
383,17,0
384,4,0
385,17,0
386,17,0
387,17,0
