node_id,x_m,y_m
0,151.113,161.543
1,208.835,218.991
2,215.969,120.958
3,228.207,131.86
4,110.215,71.356
5,147.944,82.426
6,104.349,166.103
7,196.543,192.189
8,69.864,65.242
9,100.858,155.34
10,208.012,200.965
11,225.437,162.102
12,170.896,107.603
13,111.623,91.822
14,152.277,165.492
15,159.238,125.968
16,131.828,99.615
17,203.669,160.68
18,191.461,203.016
19,105.562,75.487
20,105.939,220.564
21,199.347,128.444
22,196.579,116.785
23,212.888,70.573
24,190.034,233.999
25,131.125,138.806
26,78.03,104.537
27,96.936,108.378
28,66.574,108.975
29,73.154,150.316
30,128.616,95.762
31,227.175,110.814
32,151.581,218.264
33,193.23,231.289
34,165.887,213.879
35,65.952,188.781
36,115.709,112.906
37,195.304,190.184
38,116.773,120.724
39,105.154,225.483
40,166.863,101.724
41,151.729,64.604
42,103.494,146.065
43,232.583,211.559
44,154.528,194.107
45,100.246,181.458
46,236.899,82.275
47,225.231,234.915
48,121.565,203.445
49,235.512,81.134
50,139.338,163.024
51,199.751,102.838
52,192.033,183.251
53,211.501,188.856
54,212.07,164.905
55,153.737,138.772
56,128.686,138.935
57,144.582,125.965
58,80.636,127.016
59,227.515,110.196
60,234.431,206.837
61,137.257,94.008
62,215.386,229.347
63,111.044,176.801
64,192.357,168.006
65,76.097,97.291
66,186.482,170.568
67,177.308,105.548
68,215.519,196.575
69,143.04,210.946
70,109.45,151.884
71,149.542,231.772
72,226.104,116.609
73,197.29,108.616
74,216.143,217.716
75,179.156,60.478
76,110.042,85.427
77,146.611,60.742
78,65.52,72.257
79,212.782,164.473
80,213.091,227.183
81,158.387,209.442
82,133.822,165.807
83,84.688,135.794
84,71.677,138.806
85,230.744,236.123
86,191.694,62.192
87,235.635,151.513
88,177.978,128.745
89,196.303,111.687
90,74.164,138.297
91,88.391,95.181
92,90.287,182.895
93,179.07,94.601
94,180.098,59.162
95,227.415,96.986
96,147.931,121.96
97,210.873,134.734
98,84.784,211.986
99,160.893,102.86
100,184.939,218.463
101,190.574,199.601
102,118.811,97.184
103,64.07,218.585
104,96.722,121.673
105,201.476,74.593
106,224.488,157.055
107,85.27,202.838
108,176.947,65.658
109,143.472,184.392
110,104.033,115.57
111,211.254,79.894
112,100.228,76.705
113,143.581,135.707
114,104.367,71.182
115,76.799,192.698
116,160.65,201.304
117,74.638,228.848
118,180.538,159.921
119,205.923,67.466
120,165.737,109.689
121,59.717,192.833
122,59.427,188.689
123,104.67,209.305
124,64.88,142.321
125,233.888,151.935
126,168.025,148.907
127,162.636,127.186
128,102.443,108.469
129,207.968,113.468
130,182.27,226.185
131,224.64,209.61
132,219.004,173.029
133,153.021,73.357
134,67.513,109.062
135,142.817,143.945
136,56.512,161.175
137,119.015,126.248
138,70.175,196.735
139,201.282,191.156
140,74.73,57.768
141,229.414,167.404
142,227.588,128.908
143,200.244,75.303
144,68.825,179.535
145,177.217,119.507
146,152.136,169.159
147,96.536,54.816
148,139.296,103.472
149,230.452,88.185
150,151.36,94.776
151,131.859,90.931
152,95.254,190.433
153,190.872,175.52
154,236.785,229.817
155,150.387,215.132
156,178.497,196.682
157,99.586,225.476
158,181.322,76.436
159,54.217,121.072
160,174.102,114.679
161,123.158,192.348
162,99.765,61.231
163,132.124,118.606
164,173.527,72.964
165,210.322,234.662
166,191.225,148.52
167,92.185,62.693
168,178.215,227.153
169,110.746,205.059
170,230.574,204.588
171,149.331,184.255
172,113.784,144.43
173,93.256,199.627
174,100.525,207.656
175,187.931,94.85
176,71.22,178.638
177,117.573,166.858
178,213.916,106.839
179,81.105,159.99
180,182.251,155.505
181,58.1,138.157
182,169.23,222.449
183,104.565,115.555
184,121.15,186.403
185,107.203,196.614
186,154.736,167.317
