node_id,cluster_id,is_ch
0,53,0
1,66,0
2,37,0
3,48,0
4,13,0
5,52,0
6,87,0
7,37,0
8,28,0
9,0,1
10,1,1
11,53,0
12,32,0
13,100,0
14,100,0
15,60,0
16,2,1
17,77,0
18,16,0
19,53,0
20,56,0
21,99,0
22,18,0
23,3,1
24,66,0
25,110,0
26,20,0
27,114,0
28,24,0
29,74,0
30,106,0
31,22,0
32,28,0
33,69,0
34,4,0
35,75,0
36,1,0
37,110,0
38,95,0
39,116,0
40,15,0
41,61,0
42,61,0
43,12,0
44,27,0
45,77,0
46,34,0
47,4,1
48,106,0
49,8,0
50,105,0
51,35,0
52,15,0
53,8,0
54,75,0
55,85,0
56,7,0
57,91,0
58,53,0
59,81,0
60,45,0
61,81,0
62,32,0
63,81,0
64,106,0
65,109,0
66,5,1
67,79,0
68,81,0
69,6,0
70,83,0
71,69,0
72,40,0
73,109,0
74,98,0
75,41,0
76,6,1
77,65,0
78,73,0
79,122,0
80,22,0
81,119,0
82,0,0
83,20,0
84,119,0
85,84,0
86,75,0
87,63,0
88,99,0
89,102,0
90,120,0
91,73,0
92,64,0
93,69,0
94,24,0
95,84,0
96,88,0
97,69,0
98,74,0
99,22,0
100,20,0
101,18,0
102,5,0
103,7,1
104,107,0
105,64,0
106,124,0
107,43,0
108,100,0
109,17,0
110,7,0
111,32,0
112,67,0
113,0,0
114,122,0
115,32,0
116,64,0
117,116,0
118,72,0
119,9,0
120,72,0
121,68,0
122,21,0
123,5,0
124,81,0
125,15,0
126,37,0
127,52,0
128,108,0
129,22,0
130,3,0
131,77,0
132,106,0
133,20,0
134,18,0
135,109,0
136,46,0
137,127,0
138,78,0
139,1,0
140,29,0
141,2,0
142,13,0
143,2,0
144,122,0
145,110,0
146,12,0
147,20,0
148,47,0
149,81,0
150,20,0
151,91,0
152,99,0
153,41,0
154,42,0
155,67,0
156,38,0
157,0,0
158,100,0
159,125,0
160,67,0
161,76,0
162,40,0
163,35,0
164,31,0
165,8,1
166,56,0
167,80,0
168,57,0
169,96,0
170,22,0
171,5,0
172,124,0
173,83,0
174,36,0
175,99,0
176,58,0
177,5,0
178,27,0
179,92,0
180,43,0
181,27,0
182,84,0
183,89,0
184,45,0
185,9,1
186,56,0
187,102,0
188,52,0
189,14,0
190,113,0
191,87,0
192,3,0
193,107,0
194,98,0
195,75,0
196,77,0
197,98,0
198,63,0
199,43,0
200,56,0
201,54,0
202,18,0
203,0,0
204,104,0
205,34,0
206,118,0
207,110,0
208,26,0
209,114,0
210,110,0
211,9,0
212,56,0
213,47,0
214,86,0
215,34,0
216,98,0
217,100,0
218,41,0
219,126,0
220,36,0
221,113,0
222,64,0
223,72,0
224,106,0
225,102,0
226,90,0
227,71,0
228,25,0
229,10,1
230,68,0
231,96,0
232,64,0
233,114,0
234,36,0
235,125,0
236,68,0
237,69,0
238,48,0
239,76,0
240,10,0
241,4,0
242,90,0
243,64,0
244,35,0
245,24,0
246,10,0
247,36,0
248,2,0
249,12,0
250,60,0
251,67,0
252,11,1
253,125,0
254,67,0
255,49,0
256,69,0
257,39,0
258,64,0
259,127,0
260,24,0
261,117,0
262,56,0
263,109,0
264,12,1
265,52,0
266,107,0
267,70,0
268,106,0
269,73,0
270,46,0
271,13,1
272,114,0
273,117,0
274,14,1
275,68,0
276,18,0
277,56,0
278,13,0
279,113,0
280,56,0
281,9,0
282,77,0
283,93,0
284,24,0
285,50,0
286,29,0
287,1,0
288,60,0
289,115,0
290,5,0
291,93,0
292,24,0
293,74,0
294,105,0
295,103,0
296,106,0
297,123,0
298,106,0
299,1,0
300,93,0
301,103,0
302,56,0
303,31,0
304,8,0
305,10,0
306,4,0
307,24,0
308,10,0
309,44,0
310,2,0
311,75,0
312,108,0
313,78,0
314,26,0
315,103,0
316,90,0
317,103,0
318,15,1
319,55,0
320,83,0
321,56,0
322,13,0
323,110,0
324,59,0
325,68,0
326,71,0
327,33,0
328,113,0
329,3,0
330,0,0
331,64,0
332,1,0
333,55,0
334,16,1
335,47,0
336,82,0
337,90,0
338,37,0
339,127,0
340,16,0
341,107,0
342,119,0
343,17,1
344,9,0
345,28,0
346,20,0
347,92,0
348,79,0
349,2,0
350,121,0
351,43,0
352,37,0
353,6,0
354,63,0
355,18,1
356,19,1
357,57,0
358,117,0
359,45,0
360,20,1
361,7,0
362,28,0
363,31,0
364,65,0
365,110,0
366,57,0
367,109,0
368,120,0
369,32,0
370,28,0
371,18,0
372,61,0
373,125,0
374,103,0
375,42,0
376,46,0
377,106,0
378,90,0
379,18,0
380,12,0
381,110,0
382,72,0
383,92,0
384,126,0
385,21,1
386,14,0
387,75,0
388,82,0
389,81,0
390,25,0
391,99,0
392,36,0
393,107,0
394,66,0
395,14,0
396,46,0
397,37,0
398,121,0
399,74,0
400,45,0
401,18,0
402,32,0
403,64,0
404,105,0
405,95,0
406,70,0
407,2,0
408,64,0
409,61,0
410,94,0
411,80,0
412,9,0
413,9,0
414,26,0
415,69,0
416,90,0
417,50,0
418,82,0
419,117,0
420,38,0
421,0,0
422,98,0
423,74,0
424,32,0
425,125,0
426,0,0
427,8,0
428,28,0
429,104,0
430,90,0
431,89,0
432,30,0
433,22,1
434,89,0
435,27,0
436,0,0
437,66,0
438,69,0
439,15,0
440,24,0
441,81,0
442,5,0
443,82,0
444,106,0
445,105,0
446,51,0
447,29,0
448,65,0
449,41,0
450,23,1
451,27,0
452,71,0
453,101,0
454,44,0
455,103,0
456,113,0
457,98,0
458,82,0
459,77,0
460,8,0
461,62,0
462,75,0
463,56,0
464,102,0
465,26,0
466,65,0
467,50,0
468,124,0
469,52,0
470,77,0
471,25,0
472,70,0
473,69,0
474,33,0
475,46,0
476,67,0
477,113,0
478,106,0
479,5,0
480,21,0
481,54,0
482,82,0
483,116,0
