entity_type,entity_id,node_id,x_m,y_m
CH,0,9,375.42,828.291
CH,1,10,349.233,106.178
CH,2,16,827.659,534.687
CH,3,23,125.638,702.094
CH,4,47,331.91,741.853
CH,5,66,362.678,332.5
CH,6,76,683.459,594.901
CH,7,103,886.348,725.789
CH,8,165,917.155,38.276
CH,9,185,600.936,314.379
CH,10,229,798.269,891.194
CH,11,252,916.911,254.79
CH,12,264,467.553,369.339
CH,13,271,573.687,411.132
CH,14,274,329.056,486.581
CH,15,318,671.365,285.767
CH,16,334,842.288,468.212
CH,17,343,726.359,905.467
CH,18,355,278.833,818.278
CH,19,356,126.196,420.863
CH,20,360,757.634,488.819
CH,21,385,292.275,242.829
CH,22,433,209.593,285.961
CH,23,450,271.344,81.897
CH,24,522,452.834,477.326
CH,25,530,591.636,786.563
CH,26,550,849.795,368.933
CH,27,554,494.457,267.084
CH,28,578,6.175,285.497
CH,29,612,739.887,36.053
CH,30,653,197.874,61.578
CH,31,670,848.241,101.107
CH,32,687,89.259,550.319
CH,33,706,23.983,2.718
CH,34,746,73.196,465.873
CH,35,751,387.186,528.052
CH,36,815,173.027,645.731
CH,37,853,107.7,240.987
CH,38,898,349.634,7.354
CH,39,910,154.311,483.266
CH,40,918,87.0,903.325
CH,41,945,229.468,448.096
CH,42,946,664.944,763.244
CH,43,959,707.203,699.465
CH,44,1001,303.176,169.976
CH,45,1031,594.066,481.228
CH,46,1071,544.014,833.747
CH,47,1086,227.874,599.085
CH,48,1105,896.839,187.523
CH,49,1106,271.914,322.229
CH,50,1108,697.221,369.792
CH,51,1188,528.517,523.327
CH,52,1213,380.833,436.542
CH,53,1259,193.57,876.678
CH,54,1275,4.285,709.027
CH,55,1284,908.945,795.99
CH,56,1311,526.885,618.047
CH,57,1359,910.531,596.356
CH,58,1440,10.384,186.52
CH,59,1442,665.546,5.509
CH,60,1467,459.905,572.76
CH,61,1502,184.16,389.773
CH,62,1516,891.433,420.404
CH,63,1521,302.659,910.139
CH,64,1536,765.684,574.822
CH,65,1590,13.934,524.377
CH,66,1654,99.422,617.699
CH,67,1658,608.827,72.447
CH,68,1674,619.108,548.468
CH,69,1676,281.573,407.972
CH,70,1687,129.606,839.3
CH,71,1691,475.263,854.226
CH,72,1692,809.943,760.743
CH,73,1713,856.706,658.098
CH,74,1759,72.657,792.443
CH,75,1763,812.035,193.141
CH,76,1777,168.279,555.759
CH,77,1798,125.194,87.943
CH,78,1887,145.163,298.996
CH,79,2036,232.974,157.685
CH,80,2076,912.574,321.178
CH,81,2129,448.574,113.9
CH,82,2145,387.184,222.895
CH,83,2161,535.072,41.383
CH,84,2190,733.692,260.082
CH,85,2213,814.837,12.577
CH,86,2214,157.457,6.241
CH,87,2232,177.432,761.43
CH,88,2235,63.633,677.231
CH,89,2289,794.779,415.18
CH,90,2309,95.169,357.255
CH,91,2332,896.206,515.403
CH,92,2372,613.529,710.145
CH,93,2434,87.946,174.737
CH,94,2441,10.969,409.941
CH,95,2446,239.633,692.216
CH,96,2449,457.175,195.381
CH,97,2473,266.383,506.6
CH,98,2503,619.646,225.948
CH,99,2524,818.716,304.123
CH,100,2533,351.302,632.401
CH,101,2555,415.407,738.761
CH,102,2564,316.068,560.404
CH,103,2590,423.238,287.96
CH,104,2622,4.766,875.735
CH,105,2646,25.298,91.939
CH,106,2649,465.397,664.881
CH,107,2656,714.993,186.839
CH,108,2659,769.749,114.642
CH,109,2694,667.718,484.119
CH,110,2702,653.755,907.129
CH,111,2717,417.284,4.402
CH,112,2738,596.131,634.428
CH,113,2795,652.625,133.757
CH,114,2839,157.559,180.327
CH,115,2851,508.564,430.76
CH,116,2880,262.742,3.717
CH,117,2892,717.173,811.171
CH,118,2948,394.708,906.487
CH,119,2950,545.775,914.68
CH,120,2973,777.79,662.724
CH,121,3060,6.291,622.001
CH,122,3071,852.483,847.083
CH,123,3107,500.924,756.596
CH,124,3112,761.936,347.097
CH,125,3135,540.464,173.868
CH,126,3174,538.085,338.697
CH,127,3194,908.819,897.084
BS,0,,184.0,184.0
BS,1,,736.0,184.0
BS,2,,184.0,736.0
BS,3,,736.0,736.0
