entity_type,entity_id,node_id,x_m,y_m
CH,0,1302,856.252,310.132
CH,1,1320,119.629,248.624
CH,2,1322,818.927,245.293
CH,3,1331,467.666,433.803
CH,4,1345,339.48,45.395
CH,5,1389,131.398,560.813
CH,6,1400,160.109,459.121
CH,7,1409,549.773,413.28
CH,8,1413,904.551,205.263
CH,9,1414,269.158,135.056
CH,10,1435,827.663,563.576
CH,11,1437,449.897,238.21
CH,12,1475,606.483,373.146
CH,13,1484,639.316,764.283
CH,14,1486,416.228,906.687
CH,15,1503,499.313,50.58
CH,16,1513,657.44,296.015
CH,17,1516,766.644,163.049
CH,18,1529,750.705,83.609
CH,19,1531,409.5,105.264
CH,20,1552,593.269,178.145
CH,21,1559,411.316,788.819
CH,22,1584,612.493,837.829
CH,23,1593,748.027,300.719
CH,24,1616,114.626,904.168
CH,25,1649,200.886,574.753
CH,26,1653,785.627,391.672
CH,27,1662,542.752,315.156
CH,28,1674,113.373,359.696
CH,29,1708,730.017,477.352
CH,30,1734,639.708,449.162
CH,31,1781,728.675,11.659
CH,32,1792,362.965,439.372
CH,33,1794,379.256,178.011
CH,34,1795,776.273,634.837
CH,35,1797,150.936,11.531
CH,36,1808,75.715,685.291
CH,37,1814,14.417,473.697
CH,38,1833,500.79,115.071
CH,39,1862,17.813,14.121
CH,40,1869,11.116,249.662
CH,41,1885,332.349,794.079
CH,42,1903,11.374,776.452
CH,43,1904,717.963,567.442
CH,44,1944,88.639,480.275
CH,45,1958,915.487,283.781
CH,46,1963,468.723,520.709
CH,47,1975,3.036,120.602
CH,48,1981,449.364,320.864
CH,49,2058,248.687,490.416
CH,50,2065,371.846,842.99
CH,51,2074,296.093,202.851
CH,52,2080,86.731,45.151
CH,53,2082,915.793,26.683
CH,54,2084,242.449,704.652
CH,55,2102,95.351,744.587
CH,56,2103,846.778,127.917
CH,57,2120,671.995,135.222
CH,58,2128,671.421,521.601
CH,59,2145,111.392,122.308
CH,60,2174,615.599,916.535
CH,61,2189,167.476,186.579
CH,62,2215,537.847,225.55
CH,63,2227,8.74,647.24
CH,64,2229,435.811,702.626
CH,65,2246,150.614,788.88
CH,66,2258,794.703,25.235
CH,67,2318,238.186,630.809
CH,68,2394,658.437,210.911
CH,69,2429,193.339,101.335
CH,70,2436,888.243,638.705
CH,71,2438,364.129,531.528
CH,72,2467,339.651,260.379
CH,73,2473,643.99,638.309
CH,74,2487,561.524,31.212
CH,75,2490,388.202,300.996
CH,76,2529,38.802,309.563
CH,77,2566,452.882,174.385
CH,78,2571,678.441,59.282
CH,79,2572,518.118,770.503
CH,80,2585,31.741,905.173
CH,81,2597,166.485,691.948
CH,82,2630,585.969,586.039
CH,83,2636,52.998,180.197
CH,84,2637,440.921,22.331
CH,85,2645,258.91,319.692
CH,86,2665,406.363,386.985
CH,87,2702,457.884,843.973
CH,88,2703,65.864,405.543
CH,89,2731,224.551,385.321
CH,90,2739,346.941,634.035
CH,91,2760,171.621,299.96
CH,92,2762,908.338,474.047
CH,93,2763,2.552,585.041
CH,94,2766,246.458,790.776
CH,95,2769,912.346,566.544
CH,96,2788,337.188,347.017
CH,97,2806,283.878,910.911
CH,98,2810,315.952,731.388
CH,99,2817,238.832,19.136
CH,100,2838,305.881,850.952
CH,101,2872,417.745,479.063
CH,102,2915,606.132,115.143
CH,103,2920,726.637,219.936
CH,104,2929,697.11,385.594
CH,105,2930,454.795,620.919
CH,106,2938,523.541,556.903
CH,107,2941,285.285,563.616
CH,108,2947,908.552,127.999
CH,109,2949,573.415,719.854
CH,110,2980,289.816,412.666
CH,111,3013,226.247,244.045
CH,112,3018,58.553,545.085
CH,113,3044,501.913,706.021
CH,114,3060,11.509,367.543
CH,115,3063,413.159,575.866
CH,116,3083,176.14,858.455
CH,117,3085,334.585,115.49
CH,118,3092,520.718,877.987
CH,119,3095,81.759,833.537
CH,120,3129,546.264,653.221
CH,121,3134,161.618,626.28
CH,122,3141,909.642,398.026
CH,123,3142,577.547,509.249
CH,124,3150,861.255,57.45
CH,125,3167,90.495,620.882
CH,126,3174,214.536,910.411
CH,127,3188,843.421,476.246
BS,0,,184.0,184.0
BS,1,,736.0,184.0
BS,2,,184.0,736.0
BS,3,,736.0,736.0
