node_id,x_m,y_m
0,364.729,404.1
1,521.614,178.357
2,416.583,568.556
3,580.015,120.622
4,416.498,394.487
5,322.158,616.502
6,337.977,285.182
7,602.105,406.254
8,193.623,198.689
9,317.52,35.452
10,388.422,470.004
11,273.026,540.43
12,592.198,355.367
13,435.34,76.576
14,37.628,625.294
15,182.904,137.699
16,572.277,478.885
17,80.344,206.583
18,156.343,175.441
19,6.053,335.699
20,195.562,252.717
21,119.937,72.014
22,22.934,557.072
23,477.327,357.939
24,80.763,96.732
25,78.099,203.328
26,38.632,177.157
27,131.041,124.645
28,417.772,293.16
29,303.133,229.727
30,344.813,501.363
31,197.892,46.664
32,308.025,243.151
33,498.402,72.591
34,557.055,11.43
35,346.862,284.128
36,202.551,567.341
37,448.536,105.802
38,316.782,391.399
39,23.309,57.629
40,384.705,465.966
41,296.27,270.432
42,324.417,167.733
43,559.449,613.675
44,308.492,15.059
45,254.561,512.739
46,208.671,69.14
47,119.827,454.625
48,397.604,184.001
49,398.593,485.78
50,616.444,530.706
51,278.004,516.886
52,590.561,554.65
53,479.31,375.105
54,327.28,542.768
55,399.542,460.701
56,146.955,60.629
57,173.946,373.024
58,366.422,128.328
59,121.952,606.263
60,47.475,591.191
61,493.012,366.85
62,635.186,434.331
63,6.312,599.273
64,264.932,584.964
65,519.595,89.833
66,27.24,15.244
67,498.485,505.354
68,147.021,73.701
69,235.092,510.38
70,473.129,553.46
71,617.679,481.987
72,533.444,12.414
73,6.112,550.545
74,395.5,209.855
75,83.541,213.448
76,217.69,317.278
77,288.107,130.604
78,54.186,131.17
79,83.559,65.75
80,265.631,84.763
81,510.814,348.466
82,294.617,408.516
83,151.39,16.892
84,52.021,216.445
85,231.747,162.647
86,196.898,532.242
87,7.489,287.595
88,245.572,181.381
89,462.992,144.754
90,28.894,103.424
91,624.223,221.909
92,76.456,619.471
93,412.225,610.301
94,212.754,517.141
95,28.312,153.08
96,507.401,330.164
97,504.063,247.411
98,559.369,51.347
99,398.545,121.935
100,128.832,563.668
101,275.511,518.787
102,182.601,466.43
103,579.149,400.692
104,151.196,427.013
105,606.744,511.555
106,284.353,256.038
107,64.705,490.767
108,102.652,140.939
109,23.047,106.283
110,246.059,305.142
111,113.455,271.967
112,484.134,63.646
113,88.109,334.235
114,576.889,585.652
115,363.98,60.274
116,557.703,633.363
117,573.956,339.673
118,245.361,375.29
119,504.75,634.371
120,315.919,324.236
121,199.51,345.522
122,347.773,182.052
123,293.451,584.267
124,152.067,163.436
125,195.726,548.001
126,194.873,527.953
127,592.768,558.956
128,513.567,125.839
129,288.451,525.562
130,158.348,384.709
131,555.946,595.737
132,224.999,77.847
133,21.716,203.376
134,349.983,180.368
135,525.969,415.438
136,397.066,527.885
137,210.867,415.379
138,225.116,185.957
139,74.923,503.557
140,574.641,21.808
141,457.724,41.707
142,267.596,203.339
143,576.182,277.373
144,326.835,228.395
145,163.963,156.734
146,41.621,11.142
147,351.875,471.607
148,428.449,166.891
149,630.577,52.115
150,276.536,214.238
151,116.064,613.226
152,456.841,85.593
153,114.581,517.113
154,238.919,193.754
155,190.669,208.953
156,376.505,200.209
157,378.472,42.306
158,342.416,373.252
159,205.393,553.763
160,592.339,419.934
161,263.812,107.515
162,399.892,185.823
163,106.915,340.592
164,129.311,408.575
165,485.183,9.453
166,404.328,123.799
167,216.316,461.96
168,615.933,201.677
169,481.874,222.568
170,600.227,112.47
171,424.886,54.698
172,358.098,474.62
173,582.826,488.772
174,351.559,256.441
175,402.673,414.352
176,390.716,456.138
177,476.021,597.958
178,396.727,559.229
179,472.859,243.754
180,512.381,234.305
181,529.025,561.094
182,572.373,580.871
183,442.379,318.853
184,185.517,408.478
185,569.687,230.035
186,135.848,483.52
187,580.408,133.044
188,90.435,73.392
189,352.989,531.184
190,159.505,505.146
191,31.554,135.046
192,349.753,484.113
193,316.035,439.404
194,230.683,242.083
195,333.253,3.272
196,129.513,225.211
197,419.473,127.123
198,156.91,631.998
199,415.909,263.308
200,500.014,456.699
201,521.544,357.364
202,392.821,63.64
203,274.606,251.499
204,164.821,234.084
205,565.512,143.596
206,74.339,214.903
207,109.664,16.886
208,582.588,350.331
209,18.897,339.872
210,112.761,309.385
211,603.007,624.15
212,254.884,499.719
213,315.458,53.067
214,256.678,517.332
215,496.675,461.871
