entity_type,entity_id,node_id,x_m,y_m
CH,0,4,8.442,194.1
CH,1,41,115.301,9.085
CH,2,82,474.141,584.258
CH,3,90,636.366,519.602
CH,4,102,262.752,80.101
CH,5,142,4.613,127.815
CH,6,143,54.421,268.343
CH,7,154,2.308,14.462
CH,8,169,169.928,599.632
CH,9,223,534.967,517.386
CH,10,227,428.525,101.637
CH,11,256,156.144,326.125
CH,12,261,391.601,430.322
CH,13,268,238.803,337.467
CH,14,301,199.265,487.067
CH,15,329,80.557,351.941
CH,16,335,376.982,10.594
CH,17,336,3.434,386.104
CH,18,365,592.98,233.551
CH,19,368,376.086,182.461
CH,20,398,418.288,636.431
CH,21,435,625.864,321.828
CH,22,443,102.099,425.528
CH,23,460,322.041,55.435
CH,24,475,38.488,453.057
CH,25,502,553.457,426.732
CH,26,559,320.45,357.605
CH,27,623,61.896,49.558
CH,28,632,584.174,635.761
CH,29,661,514.987,278.275
CH,30,667,584.01,568.801
CH,31,715,635.029,416.164
CH,32,765,450.692,469.222
CH,33,768,623.517,15.143
CH,34,770,143.314,129.513
CH,35,836,233.026,628.391
CH,36,852,495.829,162.142
CH,37,865,69.263,123.072
CH,38,885,181.558,201.166
CH,39,924,351.255,608.829
CH,40,942,107.212,215.71
CH,41,950,307.824,235.984
CH,42,960,358.622,295.608
CH,43,1024,90.79,632.857
CH,44,1059,231.567,263.159
CH,45,1106,349.546,496.808
CH,46,1144,415.145,244.432
CH,47,1150,411.41,550.386
CH,48,1164,566.937,105.163
CH,49,1193,253.027,525.924
CH,50,1224,193.571,70.684
CH,51,1243,271.871,8.721
CH,52,1322,530.507,354.619
CH,53,1329,73.218,556.13
CH,54,1330,2.511,604.104
CH,55,1353,440.258,369.613
CH,56,1364,150.127,529.624
CH,57,1411,498.445,37.566
CH,58,1481,632.532,159.319
CH,59,1484,213.832,421.892
CH,60,1499,290.434,447.106
CH,61,1517,252.156,156.779
CH,62,1580,5.316,513.153
CH,63,1592,330.577,119.739
BS,0,,128.0,128.0
BS,1,,512.0,128.0
BS,2,,128.0,512.0
