entity_type,entity_id,node_id,x_m,y_m
CH,0,2,242.67,296.839
CH,1,5,1140.534,1139.488
CH,2,100,52.067,970.031
CH,3,101,610.113,996.635
CH,4,143,573.148,372.411
CH,5,197,97.308,580.605
CH,6,230,436.661,340.743
CH,7,266,205.296,107.503
CH,8,289,772.574,1059.68
CH,9,326,36.645,266.765
CH,10,327,686.096,596.233
CH,11,339,1068.56,883.264
CH,12,344,697.859,161.825
CH,13,434,300.823,1143.0
CH,14,435,809.891,876.439
CH,15,455,216.115,198.42
CH,16,469,1103.753,156.425
CH,17,502,737.184,918.354
CH,18,550,679.571,295.892
CH,19,561,879.745,496.717
CH,20,578,215.901,378.769
CH,21,598,856.489,340.63
CH,22,604,1142.592,402.05
CH,23,629,89.969,479.917
CH,24,654,820.555,1125.288
CH,25,673,890.201,1142.157
CH,26,708,961.976,1144.525
CH,27,714,3.809,339.777
CH,28,753,440.911,776.931
CH,29,759,713.148,33.537
CH,30,773,666.621,1144.598
CH,31,800,1029.384,1122.527
CH,32,820,1036.881,358.299
CH,33,840,572.58,69.847
CH,34,841,468.236,263.516
CH,35,861,278.757,120.918
CH,36,863,600.424,1091.352
CH,37,872,1007.759,774.587
CH,38,908,765.577,162.031
CH,39,910,1135.677,235.065
CH,40,943,279.031,637.852
CH,41,948,1060.059,71.346
CH,42,975,663.151,719.299
CH,43,977,881.232,718.586
CH,44,978,1080.07,737.158
CH,45,989,17.545,34.821
CH,46,999,312.991,386.288
CH,47,1046,123.033,1075.984
CH,48,1058,513.47,178.194
CH,49,1065,860.487,653.998
CH,50,1073,1138.821,79.082
CH,51,1088,1095.92,570.795
CH,52,1176,512.648,1023.23
CH,53,1177,702.052,989.072
CH,54,1178,650.616,69.546
CH,55,1201,398.12,972.538
CH,56,1202,114.836,405.167
CH,57,1236,1098.222,976.115
CH,58,1259,830.7,993.093
CH,59,1267,352.405,109.872
CH,60,1287,8.056,495.485
CH,61,1331,473.007,864.316
CH,62,1336,761.791,619.224
CH,63,1343,152.369,999.167
CH,64,1346,248.327,717.648
CH,65,1349,725.39,388.862
CH,66,1386,849.199,1061.886
CH,67,1396,63.287,766.78
CH,68,1427,384.052,6.721
CH,69,1479,848.3,222.821
CH,70,1542,281.307,28.816
CH,71,1654,439.33,425.271
CH,72,1700,575.942,302.362
CH,73,1746,949.157,359.271
CH,74,1766,562.02,917.091
CH,75,1790,1102.038,656.56
CH,76,1866,13.31,1042.553
CH,77,1870,1097.955,1061.416
CH,78,1881,403.78,194.37
CH,79,1914,886.212,787.326
CH,80,1916,20.748,189.952
CH,81,1926,650.508,921.102
CH,82,1962,377.781,1146.603
CH,83,1963,4.669,812.24
CH,84,1983,465.916,500.546
CH,85,1998,1132.904,3.101
CH,86,2016,884.86,866.906
CH,87,2083,568.71,722.536
CH,88,2093,466.039,702.1
CH,89,2126,494.336,642.13
CH,90,2129,817.548,441.571
CH,91,2176,90.943,105.76
CH,92,2186,553.351,795.109
CH,93,2219,1010.327,558.674
CH,94,2220,624.385,774.219
CH,95,2235,1142.405,304.907
CH,96,2267,377.921,828.171
CH,97,2290,289.08,191.385
CH,98,2307,1144.205,919.254
CH,99,2403,585.801,531.291
CH,100,2410,818.993,806.215
CH,101,2412,701.5,662.085
CH,102,2414,784.062,307.562
CH,103,2474,550.112,585.518
CH,104,2512,691.533,1079.677
CH,105,2516,182.712,669.524
CH,106,2545,16.878,417.563
CH,107,2546,139.443,926.945
CH,108,2562,956.924,254.845
CH,109,2573,1060.824,259.429
CH,110,2618,5.147,581.269
CH,111,2655,170.508,319.595
CH,112,2687,231.518,460.369
CH,113,2696,831.304,127.084
CH,114,2725,647.472,502.669
CH,115,2727,231.833,1145.255
CH,116,2751,774.158,6.245
CH,117,2758,383.296,390.237
CH,118,2769,236.904,914.439
CH,119,2803,568.871,2.37
CH,120,2804,714.575,496.85
CH,121,2820,160.292,513.857
CH,122,2842,518.42,427.239
CH,123,2873,1019.559,841.13
CH,124,2912,72.44,867.716
CH,125,2940,6.743,887.636
CH,126,2998,352.761,285.986
CH,127,3015,498.806,6.967
CH,128,3068,948.164,1049.301
CH,129,3083,949.686,442.313
CH,130,3113,455.178,87.856
CH,131,3116,416.616,1054.59
CH,132,3179,1028.361,1053.818
CH,133,3222,888.921,403.645
CH,134,3233,5.646,1128.592
CH,135,3275,120.322,695.892
CH,136,3295,708.192,98.695
CH,137,3311,570.316,648.331
CH,138,3408,760.277,234.1
CH,139,3434,351.335,727.513
CH,140,3442,513.771,339.75
CH,141,3447,868.817,26.74
CH,142,3463,334.694,902.122
CH,143,3497,964.526,873.87
CH,144,3501,639.251,2.564
CH,145,3502,215.661,601.158
CH,146,3549,302.55,529.46
CH,147,3572,908.293,944.181
CH,148,3593,952.4,681.538
CH,149,3604,207.978,38.693
CH,150,3614,1047.992,452.186
CH,151,3618,1136.44,500.28
CH,152,3629,400.166,554.235
CH,153,3639,470.243,582.186
CH,154,3648,1003.758,966.685
CH,155,3669,339.695,1087.681
CH,156,3787,234.646,1033.046
CH,157,3828,1012.718,180.385
CH,158,3831,459.643,1130.725
CH,159,3924,804.469,702.658
CH,160,3950,147.615,175.56
CH,161,3957,9.806,110.367
CH,162,3999,79.429,330.827
CH,163,4080,351.69,622.205
CH,164,4081,316.003,455.345
CH,165,4145,541.171,1142.091
CH,166,4272,624.126,429.724
CH,167,4283,965.056,507.054
CH,168,4292,940.599,746.571
CH,169,4311,801.35,68.675
CH,170,4320,893.598,588.631
CH,171,4345,685.137,844.792
CH,172,4371,276.517,818.118
CH,173,4385,421.041,627.14
CH,174,4401,572.767,233.079
CH,175,4422,1025.926,2.636
CH,176,4442,790.717,545.761
CH,177,4487,183.757,867.14
CH,178,4500,486.527,948.114
CH,179,4525,633.889,180.027
CH,180,4563,1143.602,711.775
CH,181,4565,139.359,811.847
CH,182,4589,753.307,1141.668
CH,183,4640,207.656,787.862
CH,184,4690,139.417,2.879
CH,185,4694,924.568,158.124
CH,186,4734,745.533,770.677
CH,187,4744,581.937,139.178
