entity_type,entity_id,node_id,x_m,y_m
CH,0,18,540.972,174.905
CH,1,32,351.239,118.141
CH,2,39,698.073,5.952
CH,3,66,90.221,936.816
CH,4,77,166.381,357.209
CH,5,89,731.663,981.29
CH,6,118,434.387,88.535
CH,7,201,811.627,268.139
CH,8,220,579.117,17.709
CH,9,287,729.014,410.634
CH,10,307,508.131,233.238
CH,11,312,881.992,921.07
CH,12,343,14.361,795.722
CH,13,352,542.015,722.67
CH,14,363,1017.274,333.622
CH,15,395,329.338,364.959
CH,16,406,658.879,76.32
CH,17,422,947.03,71.505
CH,18,425,919.27,761.569
CH,19,440,1009.769,628.891
CH,20,548,885.446,236.276
CH,21,581,164.878,14.198
CH,22,599,905.764,591.488
CH,23,672,655.259,319.774
CH,24,693,375.027,1017.257
CH,25,721,1015.986,1002.666
CH,26,733,193.445,90.074
CH,27,735,938.249,428.543
CH,28,758,407.694,290.219
CH,29,761,1011.934,800.602
CH,30,782,741.244,830.553
CH,31,786,294.869,909.406
CH,32,794,623.965,215.488
CH,33,813,378.5,20.176
CH,34,876,15.264,718.843
CH,35,922,237.001,838.914
CH,36,961,89.999,866.268
CH,37,994,155.076,1008.938
CH,38,997,844.159,347.417
CH,39,1072,248.372,340.667
CH,40,1085,93.044,772.756
CH,41,1150,427.227,440.084
CH,42,1228,505.054,413.396
CH,43,1247,729.443,294.642
CH,44,1252,11.052,282.998
CH,45,1256,553.109,795.272
CH,46,1267,797.468,604.915
CH,47,1341,955.819,864.409
CH,48,1349,18.165,945.115
CH,49,1362,79.362,529.978
CH,50,1443,222.163,448.916
CH,51,1452,20.228,872.68
CH,52,1528,920.303,674.684
CH,53,1536,1016.776,413.054
CH,54,1567,649.291,868.052
CH,55,1617,101.43,618.765
CH,56,1625,653.665,545.89
CH,57,1636,574.052,285.955
CH,58,1645,388.789,926.376
CH,59,1659,382.782,775.077
CH,60,1677,806.9,423.261
CH,61,1697,838.797,689.731
CH,62,1701,818.682,777.03
CH,63,1709,613.143,710.547
CH,64,1712,481.806,480.122
CH,65,1737,933.06,2.063
CH,66,1740,544.494,629.892
CH,67,1743,397.521,676.273
CH,68,1803,514.859,108.915
CH,69,1830,651.899,452.761
CH,70,1851,267.885,602.882
CH,71,1854,470.198,338.912
CH,72,1860,806.088,952.025
CH,73,1869,1014.788,528.194
CH,74,1894,476.832,13.919
CH,75,1905,776.5,361.624
CH,76,2033,866.461,119.872
CH,77,2035,524.397,1000.157
CH,78,2047,762.968,687.535
CH,79,2048,190.198,619.344
CH,80,2182,388.886,214.579
CH,81,2224,806.507,866.335
CH,82,2235,527.799,925.301
CH,83,2250,476.416,776.661
CH,84,2278,167.689,692.23
CH,85,2316,713.711,643.817
CH,86,2318,271.601,404.39
CH,87,2321,462.903,704.059
CH,88,2340,71.776,323.699
CH,89,2345,957.703,168.23
CH,90,2355,201.147,172.198
CH,91,2361,58.096,222.617
CH,92,2378,244.507,253.969
CH,93,2398,296.916,986.165
CH,94,2415,221.612,924.141
CH,95,2444,451.917,993.378
CH,96,2460,847.234,17.27
CH,97,2474,907.414,502.395
CH,98,2477,3.719,1013.948
CH,99,2498,449.99,848.437
CH,100,2522,169.469,549.828
CH,101,2611,248.605,761.972
CH,102,2659,650.796,950.831
CH,103,2677,728.496,503.119
CH,104,2689,716.762,906.057
CH,105,2755,9.249,577.714
CH,106,2782,641.967,794.847
CH,107,2798,21.312,5.231
CH,108,2805,771.334,65.609
CH,109,2824,4.6,127.897
CH,110,2831,537.235,342.996
CH,111,2859,113.301,451.928
CH,112,2875,472.443,548.516
CH,113,2897,794.253,193.243
CH,114,2941,1013.149,713.818
CH,115,2985,407.712,364.17
CH,116,3012,555.503,476.894
CH,117,3080,337.495,440.109
CH,118,3088,153.998,227.844
CH,119,3092,165.398,838.013
CH,120,3114,312.054,843.935
CH,121,3119,6.972,421.926
CH,122,3130,597.346,378.675
CH,123,3132,378.05,596.382
CH,124,3135,701.746,129.258
CH,125,3141,707.031,216.505
CH,126,3249,470.603,626.201
CH,127,3288,735.152,576.181
CH,128,3351,238.976,530.43
CH,129,3372,5.649,490.505
CH,130,3398,326.222,278.678
CH,131,3403,323.646,686.661
CH,132,3407,1008.312,3.874
CH,133,3422,927.797,319.57
CH,134,3443,821.078,507.42
CH,135,3494,457.608,158.919
CH,136,3510,76.35,1017.895
CH,137,3519,893.764,838.487
CH,138,3535,594.734,1015.577
CH,139,3559,1013.407,927.77
CH,140,3611,127.538,126.985
CH,141,3622,583.509,568.185
CH,142,3623,320.305,511.55
CH,143,3630,231.168,1004.05
CH,144,3696,243.243,682.245
CH,145,3721,732.522,760.445
CH,146,3730,77.894,686.465
CH,147,3776,393.076,520.701
CH,148,3797,859.989,1017.453
CH,149,3841,596.03,906.719
CH,150,3856,608.962,121.575
CH,151,3860,269.796,15.658
CH,152,3870,298.207,192.112
CH,153,3886,631.838,624.739
CH,154,3892,255.931,121.288
CH,155,3922,515.716,858.356
CH,156,3947,85.072,54.69
CH,157,3958,1012.778,121.514
CH,158,3959,979.423,247.387
CH,159,3979,939.256,987.701
BS,0,,204.0,204.0
BS,1,,816.0,204.0
BS,2,,204.0,816.0
BS,3,,816.0,816.0
BS,4,,510.0,510.0
