entity_type,entity_id,node_id,x_m,y_m
CH,0,3763,377.949,719.527
CH,1,3772,542.851,258.932
CH,2,3781,528.343,1002.437
CH,3,3787,394.15,871.006
CH,4,3790,463.512,766.366
CH,5,3794,2.035,818.906
CH,6,3810,723.038,381.335
CH,7,3814,588.53,875.431
CH,8,3828,769.947,849.96
CH,9,3830,1142.814,275.381
CH,10,3841,808.97,199.268
CH,11,3845,744.203,1134.838
CH,12,3847,690.631,627.445
CH,13,3850,825.65,868.844
CH,14,3858,600.878,979.392
CH,15,3860,973.599,577.377
CH,16,3870,1039.642,1104.807
CH,17,3878,1009.79,525.602
CH,18,3883,599.601,1127.638
CH,19,3884,270.205,622.969
CH,20,3886,213.413,532.887
CH,21,3890,1056.885,756.389
CH,22,3892,1124.944,347.099
CH,23,3893,1144.806,137.705
CH,24,3895,1005.169,1038.586
CH,25,3902,806.18,650.993
CH,26,3903,187.854,887.654
CH,27,3905,1133.091,76.262
CH,28,3907,745.579,231.183
CH,29,3920,543.755,936.625
CH,30,3921,87.743,617.836
CH,31,3943,345.646,646.782
CH,32,3946,1146.591,878.817
CH,33,3965,582.47,494.504
CH,34,3975,385.319,543.804
CH,35,3977,605.188,594.38
CH,36,3980,572.51,545.476
CH,37,3983,650.115,429.413
CH,38,3984,983.429,377.057
CH,39,3985,209.22,836.656
CH,40,3988,938.384,241.877
CH,41,3991,637.568,176.397
CH,42,3994,214.544,1046.208
CH,43,3996,1118.377,13.286
CH,44,4012,1027.311,150.294
CH,45,4022,534.164,385.278
CH,46,4040,827.044,784.746
CH,47,4041,986.089,100.48
CH,48,4043,574.705,1052.185
CH,49,4044,482.156,1127.311
CH,50,4045,701.626,296.618
CH,51,4063,855.512,712.307
CH,52,4070,167.163,648.871
CH,53,4071,556.93,794.048
CH,54,4073,259.53,724.276
CH,55,4074,325.83,1034.33
CH,56,4078,97.732,755.895
CH,57,4081,594.503,323.441
CH,58,4084,1009.085,646.629
CH,59,4091,621.966,240.24
CH,60,4094,1146.872,1131.861
CH,61,4100,413.217,600.918
CH,62,4108,921.656,412.653
CH,63,4123,747.537,729.828
CH,64,4124,673.045,1130.527
CH,65,4125,831.276,1090.015
CH,66,4127,30.574,1073.562
CH,67,4136,20.432,557.811
CH,68,4138,748.936,974.821
CH,69,4144,871.281,189.956
CH,70,4167,1072.108,393.891
CH,71,4181,140.72,949.341
CH,72,4187,268.573,1075.894
CH,73,4190,42.182,779.427
CH,74,4193,851.621,447.951
CH,75,4212,756.493,609.7
CH,76,4215,540.939,327.441
CH,77,4216,938.016,485.301
CH,78,4219,634.555,1072.974
CH,79,4220,883.52,866.473
CH,80,4221,274.602,937.949
CH,81,4231,682.002,964.435
CH,82,4235,137.859,546.319
CH,83,4237,923.397,816.424
CH,84,4259,816.506,18.982
CH,85,4264,891.047,946.664
CH,86,4265,1077.764,868.586
CH,87,4267,1064.147,1031.863
CH,88,4269,1017.607,910.767
CH,89,4272,793.245,412.191
CH,90,4274,519.911,111.214
CH,91,4275,131.496,1028.719
CH,92,4277,274.128,801.871
CH,93,4278,648.52,306.647
CH,94,4279,704.759,454.009
CH,95,4298,928.758,12.294
CH,96,4309,258.977,572.501
CH,97,4338,631.003,693.042
CH,98,4342,698.116,192.03
CH,99,4348,1011.219,308.978
CH,100,4353,215.165,624.461
CH,101,4360,320.272,849.261
CH,102,4367,427.52,658.496
CH,103,4374,555.432,733.199
CH,104,4376,490.498,708.779
CH,105,4387,481.088,595.613
CH,106,4388,853.684,615.64
CH,107,4389,397.339,813.714
CH,108,4393,665.468,375.849
CH,109,4408,779.958,86.146
CH,110,4452,1085.681,953.549
CH,111,4454,618.826,104.078
CH,112,4468,435.163,975.818
CH,113,4485,1062.125,614.472
CH,114,4495,723.84,804.435
CH,115,4497,619.519,34.73
CH,116,4499,561.073,19.271
CH,117,4507,1133.339,1043.159
CH,118,4512,520.204,474.042
CH,119,4516,1131.427,516.486
CH,120,4523,665.872,1025.765
CH,121,4532,318.652,725.004
CH,122,4535,435.232,1051.054
CH,123,4543,1058.803,547.041
CH,124,4560,991.697,442.865
CH,125,4562,368.678,931.465
CH,126,4563,343.494,785.026
CH,127,4569,822.2,348.736
CH,128,4570,813.024,564.035
CH,129,4603,627.463,774.566
CH,130,4607,370.37,1073.638
CH,131,4610,1051.705,211.3
CH,132,4617,30.363,983.713
CH,133,4629,736.109,10.224
CH,134,4630,35.216,1147.027
CH,135,4632,331.362,533.306
CH,136,4633,1074.062,297.931
CH,137,4638,941.997,1035.415
CH,138,4646,636.644,930.821
CH,139,4652,734.517,668.232
CH,140,4661,106.575,696.483
CH,141,4666,519.515,853.975
CH,142,4669,934.877,908.94
CH,143,4672,984.157,1110.446
CH,144,4673,80.265,945.106
CH,145,4675,1127.965,789.063
CH,146,4703,780.636,500.875
CH,147,4723,755.89,316.942
CH,148,4731,845.118,281.939
CH,149,4739,654.091,484.502
CH,150,4750,3.729,699.939
CH,151,4763,699.929,857.107
CH,152,4764,1006.324,34.192
CH,153,4774,1014.453,986.309
CH,154,4777,1002.461,705.674
CH,155,4779,784.341,152.742
CH,156,4782,175.608,1136.525
CH,157,4793,706.565,135.051
CH,158,4795,797.773,712.7
CH,159,4797,940.73,624.553
CH,160,4798,177.061,750.825
CH,161,4809,496.614,1056.137
CH,162,4810,681.118,43.75
CH,163,4822,119.876,1095.643
CH,164,4827,1022.823,810.201
CH,165,4832,1114.337,217.024
CH,166,4834,1146.259,645.165
CH,167,4835,130.957,832.619
CH,168,4837,970.461,794.421
CH,169,4838,943.442,962.747
CH,170,4841,685.692,527.835
CH,171,4848,630.791,530.677
CH,172,4863,773.132,777.164
CH,173,4864,383.314,1145.095
CH,174,4869,731.825,922.165
CH,175,4873,913.012,678.142
CH,176,4886,210.82,977.469
CH,177,4895,874.67,96.868
CH,178,4896,920.697,742.737
CH,179,4897,645.99,853.232
CH,180,4907,589.514,389.586
CH,181,4912,939.615,137.164
CH,182,4913,843.073,969.153
CH,183,4914,267.207,1016.358
CH,184,4918,6.844,627.804
CH,185,4919,1143.024,445.622
CH,186,4927,64.24,880.881
CH,187,4930,1064.815,469.966
CH,188,4931,545.044,649.329
CH,189,4932,480.77,526.4
CH,190,4934,877.264,538.839
CH,191,4940,1104.987,720.918
CH,192,4949,1079.825,92.94
CH,193,4953,270.585,1134.827
CH,194,4968,464.916,867.006
CH,195,4969,371.952,994.575
CH,196,4972,534.301,1106.23
CH,197,4986,917.273,330.835
CH,198,4990,873.954,1136.503
CH,199,4992,763.818,1048.861
BS,0,,230.0,230.0
BS,1,,920.0,230.0
BS,2,,230.0,920.0
BS,3,,920.0,920.0
BS,4,,575.0,575.0
BS,5,,575.0,920.0
