node_id,cluster_id,is_ch
0,59,0
1,33,0
2,178,0
3,10,0
4,119,0
5,131,0
6,0,1
7,32,0
8,171,0
9,1,1
10,128,0
11,2,1
12,166,0
13,3,1
14,109,0
15,138,0
16,101,0
17,40,0
18,34,0
19,4,1
20,53,0
21,169,0
22,45,0
23,64,0
24,35,0
25,40,0
26,167,0
27,136,0
28,89,0
29,22,0
30,128,0
31,112,0
32,179,0
33,14,0
34,6,0
35,0,0
36,143,0
37,3,0
38,23,0
39,139,0
40,128,0
41,179,0
42,26,0
43,82,0
44,1,0
45,107,0
46,176,0
47,60,0
48,118,0
49,128,0
50,157,0
51,2,0
52,70,0
53,64,0
54,127,0
55,108,0
56,92,0
57,144,0
58,93,0
59,116,0
60,45,0
61,64,0
62,5,1
63,45,0
64,130,0
65,14,0
66,13,0
67,49,0
68,102,0
69,107,0
70,165,0
71,99,0
72,6,1
73,61,0
74,118,0
75,40,0
76,177,0
77,71,0
78,35,0
79,169,0
80,155,0
81,37,0
82,153,0
83,80,0
84,7,1
85,44,0
86,8,0
87,170,0
88,18,0
89,140,0
90,35,0
91,105,0
92,122,0
93,96,0
94,8,0
95,56,0
96,37,0
97,164,0
98,76,0
99,66,0
100,86,0
101,2,0
102,106,0
103,32,0
104,12,0
105,157,0
106,179,0
107,62,0
108,136,0
109,35,0
110,174,0
111,124,0
112,85,0
113,9,0
114,41,0
115,173,0
116,115,0
117,27,0
118,160,0
119,68,0
120,137,0
121,177,0
122,65,0
123,130,0
124,34,0
125,8,0
126,8,1
127,70,0
128,140,0
129,2,0
130,144,0
131,82,0
132,176,0
133,83,0
134,65,0
135,21,0
136,123,0
137,77,0
138,171,0
139,100,0
140,73,0
141,98,0
142,18,0
143,159,0
144,22,0
145,34,0
146,58,0
147,128,0
148,175,0
149,42,0
150,38,0
151,116,0
152,3,0
153,86,0
154,18,0
155,171,0
156,118,0
157,173,0
158,59,0
159,143,0
160,32,0
161,71,0
162,118,0
163,9,1
164,149,0
165,135,0
166,66,0
167,106,0
168,105,0
169,81,0
170,10,1
171,3,0
172,128,0
173,101,0
174,148,0
175,119,0
176,142,0
177,78,0
178,178,0
179,164,0
180,16,0
181,114,0
182,41,0
183,145,0
184,77,0
185,104,0
186,111,0
187,10,0
188,169,0
189,125,0
190,111,0
191,56,0
192,128,0
193,153,0
194,87,0
195,75,0
196,31,0
197,66,0
198,25,0
199,89,0
200,146,0
201,37,0
202,84,0
203,87,0
204,31,0
205,54,0
206,7,0
207,132,0
208,27,0
209,4,0
210,124,0
211,115,0
212,107,0
213,1,0
214,107,0
215,146,0
216,88,0
217,165,0
218,70,0
219,33,0
220,90,0
221,40,0
222,44,0
223,149,0
224,24,0
225,11,1
226,12,1
227,167,0
228,149,0
229,125,0
230,108,0
231,27,0
232,102,0
233,49,0
234,178,0
235,164,0
236,124,0
237,41,0
238,13,1
239,130,0
240,70,0
241,167,0
242,164,0
243,158,0
244,4,0
245,32,0
246,134,0
247,28,0
248,113,0
249,10,0
250,146,0
251,25,0
252,14,1
253,50,0
254,1,0
255,64,0
256,85,0
257,127,0
258,140,0
259,117,0
260,131,0
261,73,0
262,84,0
263,27,0
264,41,0
265,10,0
266,95,0
267,97,0
268,179,0
269,164,0
270,179,0
271,98,0
272,15,1
273,156,0
274,158,0
275,17,0
276,148,0
277,133,0
278,104,0
279,139,0
280,44,0
281,16,1
282,134,0
283,158,0
284,82,0
285,57,0
286,17,1
287,57,0
288,171,0
289,96,0
290,100,0
291,125,0
292,50,0
293,62,0
294,164,0
295,95,0
296,108,0
297,146,0
298,45,0
299,104,0
300,11,0
301,38,0
302,128,0
303,126,0
304,104,0
305,76,0
306,125,0
307,18,1
308,53,0
309,87,0
310,144,0
311,34,0
312,48,0
313,102,0
314,64,0
315,122,0
316,149,0
317,111,0
318,29,0
319,146,0
320,171,0
321,151,0
322,98,0
323,58,0
324,140,0
325,39,0
326,168,0
327,72,0
328,104,0
329,45,0
330,12,0
331,170,0
332,79,0
333,33,0
334,10,0
335,134,0
336,156,0
337,123,0
338,109,0
339,51,0
340,63,0
341,91,0
342,162,0
343,70,0
344,124,0
345,71,0
346,114,0
347,135,0
348,156,0
349,156,0
350,5,0
351,150,0
352,81,0
353,53,0
354,24,0
355,40,0
356,92,0
357,172,0
358,106,0
359,6,0
360,59,0
361,36,0
362,37,0
363,127,0
364,45,0
365,65,0
366,144,0
367,19,1
368,130,0
369,157,0
370,167,0
371,178,0
372,148,0
373,37,0
374,151,0
375,168,0
376,51,0
377,71,0
378,26,0
379,162,0
380,75,0
381,77,0
382,23,0
383,59,0
384,163,0
385,133,0
386,103,0
387,29,0
388,103,0
389,177,0
390,89,0
391,96,0
392,74,0
393,49,0
394,105,0
395,12,0
396,49,0
397,20,1
398,175,0
399,13,0
400,53,0
401,0,0
402,23,0
403,100,0
404,123,0
405,59,0
406,21,1
407,163,0
408,34,0
409,159,0
410,36,0
411,55,0
412,171,0
413,106,0
414,92,0
415,27,0
416,48,0
417,123,0
418,171,0
419,117,0
420,93,0
421,46,0
422,135,0
423,23,0
424,109,0
425,64,0
426,23,0
427,160,0
428,22,1
429,1,0
430,93,0
431,102,0
432,39,0
433,151,0
434,148,0
435,111,0
436,140,0
437,113,0
438,81,0
439,43,0
440,23,1
441,117,0
442,99,0
443,43,0
444,122,0
445,163,0
446,34,0
447,171,0
448,117,0
449,155,0
450,142,0
451,102,0
452,56,0
453,23,0
454,70,0
455,40,0
456,92,0
457,4,0
458,94,0
459,56,0
460,143,0
461,110,0
462,63,0
463,9,0
464,3,0
465,21,0
466,87,0
467,45,0
468,144,0
469,91,0
470,150,0
471,175,0
472,108,0
473,97,0
474,133,0
475,34,0
476,165,0
477,116,0
478,124,0
479,33,0
