node_id,cluster_id,is_ch
0,148,0
1,16,0
2,148,0
3,33,0
4,80,0
5,31,0
6,16,0
7,148,0
8,16,0
9,80,0
10,33,0
11,148,0
12,16,0
13,148,0
14,33,0
15,33,0
16,16,0
17,16,0
18,33,0
19,33,0
20,43,0
21,31,0
22,80,0
23,80,0
24,33,0
25,16,0
26,16,0
27,16,0
28,16,0
29,33,0
30,33,0
31,16,0
32,33,0
33,16,0
34,33,0
35,43,0
36,33,0
37,16,0
38,31,0
39,148,0
40,31,0
41,148,0
42,31,0
43,33,0
44,16,0
45,33,0
46,31,0
47,16,0
48,33,0
49,148,0
50,33,0
51,31,0
52,33,0
53,80,0
54,43,0
55,33,0
56,16,0
57,31,0
58,80,0
59,16,0
60,16,0
61,148,0
62,33,0
63,80,0
64,16,0
65,80,0
66,80,0
67,16,0
68,43,0
69,31,0
70,80,0
71,33,0
72,31,0
73,16,0
74,33,0
75,31,0
76,16,0
77,80,0
78,80,0
79,33,0
80,16,0
81,33,0
82,16,0
83,43,0
84,33,0
85,16,0
86,33,0
87,43,0
88,16,0
89,16,0
90,80,0
91,33,0
92,80,0
93,33,0
94,16,0
95,31,0
96,16,0
97,16,0
98,80,0
99,80,0
100,33,0
101,80,0
102,43,0
103,16,0
104,33,0
105,16,0
106,80,0
107,148,0
108,16,0
109,16,0
110,31,0
111,16,0
112,16,0
113,148,0
114,33,0
115,80,0
116,43,0
117,33,0
118,43,0
119,148,0
120,16,0
121,148,0
122,33,0
123,80,0
124,33,0
125,80,0
126,43,0
127,16,0
128,16,0
129,80,0
130,33,0
131,31,0
132,33,0
133,16,0
134,16,0
135,31,0
136,16,0
137,43,0
138,43,0
139,43,0
140,43,0
141,80,0
142,80,0
143,33,0
144,16,0
145,16,0
146,43,0
147,148,0
148,80,0
149,80,0
150,80,0
151,33,0
152,31,0
153,43,0
154,16,0
155,16,0
156,16,0
157,148,0
158,16,0
159,31,0
160,31,0
161,33,0
162,16,0
163,80,0
164,33,0
165,80,0
166,16,0
167,16,0
168,33,0
169,16,0
170,16,0
171,31,0
172,33,0
173,33,0
174,16,0
175,33,0
176,33,0
177,43,0
178,33,0
179,33,0
180,33,0
181,33,0
182,31,0
183,16,0
184,31,0
185,80,0
186,43,0
187,31,0
188,33,0
189,148,0
190,16,0
191,33,0
192,148,0
193,33,0
194,16,0
195,80,0
196,148,0
197,16,0
198,43,0
199,16,0
200,16,0
201,16,0
202,33,0
203,16,0
204,33,0
205,33,0
206,16,0
