entity_type,entity_id,node_id,x_m,y_m
CH,0,15,727.556,937.836
CH,1,18,894.929,101.014
CH,2,21,638.675,307.843
CH,3,73,818.669,244.514
CH,4,87,133.764,298.614
CH,5,91,937.342,160.494
CH,6,95,944.215,227.644
CH,7,121,790.922,3.838
CH,8,198,476.874,235.275
CH,9,208,96.125,849.272
CH,10,253,603.387,150.815
CH,11,295,608.018,229.429
CH,12,309,484.179,169.395
CH,13,312,741.319,281.49
CH,14,325,818.446,934.054
CH,15,340,723.997,394.988
CH,16,361,545.783,193.17
CH,17,362,182.452,82.394
CH,18,367,228.317,844.743
CH,19,480,390.503,110.774
CH,20,492,796.448,579.971
CH,21,497,863.917,184.328
CH,22,501,996.026,417.84
CH,23,507,551.027,450.25
CH,24,563,207.165,400.141
CH,25,568,478.279,873.083
CH,26,604,353.491,1013.456
CH,27,617,1006.248,851.339
CH,28,621,488.421,578.247
CH,29,659,863.395,741.009
CH,30,668,140.975,636.827
CH,31,671,799.777,399.033
CH,32,674,714.178,4.011
CH,33,768,552.982,571.093
CH,34,779,294.752,962.901
CH,35,792,496.289,793.153
CH,36,856,2.527,182.722
CH,37,876,1015.297,146.149
CH,38,899,899.096,2.075
CH,39,912,920.896,675.105
CH,40,931,535.905,263.888
CH,41,977,710.746,568.315
CH,42,1018,925.654,809.686
CH,43,1020,716.399,639.423
CH,44,1026,1002.969,543.913
CH,45,1032,473.786,100.399
CH,46,1040,76.86,603.68
CH,47,1049,381.045,689.68
CH,48,1061,641.724,9.765
CH,49,1078,349.65,181.384
CH,50,1080,134.73,565.457
CH,51,1098,450.273,1016.05
CH,52,1120,141.15,19.271
CH,53,1170,291.17,531.534
CH,54,1205,316.847,637.318
CH,55,1233,602.4,960.079
CH,56,1235,80.111,947.035
CH,57,1247,310.215,885.437
CH,58,1258,893.786,409.113
CH,59,1262,2.419,738.152
CH,60,1278,278.55,218.299
CH,61,1316,651.549,1011.93
CH,62,1321,771.164,185.313
CH,63,1352,356.916,5.32
CH,64,1360,774.959,769.776
CH,65,1372,235.34,926.575
CH,66,1402,653.157,913.296
CH,67,1471,759.483,995.702
CH,68,1480,242.249,294.079
CH,69,1589,446.017,941.225
CH,70,1593,829.471,333.33
CH,71,1612,948.948,885.093
CH,72,1616,126.921,1002.658
CH,73,1628,122.46,414.916
CH,74,1677,2.339,82.833
CH,75,1684,579.942,67.99
CH,76,1690,579.56,360.692
CH,77,1715,230.516,673.223
CH,78,1717,786.385,658.569
CH,79,1718,237.407,139.719
CH,80,1815,231.11,766.753
CH,81,1886,628.887,415.757
CH,82,1905,413.162,249.099
CH,83,1914,741.753,874.21
CH,84,1917,811.486,92.726
CH,85,1928,595.874,630.531
CH,86,1956,854.224,540.386
CH,87,1958,1015.212,314.543
CH,88,2067,542.15,1004.21
CH,89,2082,1015.552,29.377
CH,90,2111,391.459,495.226
CH,91,2171,432.084,44.464
CH,92,2257,334.177,288.719
CH,93,2297,262.563,67.821
CH,94,2392,344.978,828.888
CH,95,2424,408.058,617.473
CH,96,2445,702.984,97.079
CH,97,2495,168.734,707.715
CH,98,2496,681.975,708.182
CH,99,2534,274.339,2.067
CH,100,2539,81.33,517.635
CH,101,2598,191.176,506.071
CH,102,2602,492.522,489.215
CH,103,2612,576.1,836.217
CH,104,2635,18.399,897.531
CH,105,2645,286.957,354.375
CH,106,2657,561.967,5.636
CH,107,2665,450.508,429.013
CH,108,2680,924.605,318.092
CH,109,2683,936.61,951.72
CH,110,2684,453.427,712.346
CH,111,2689,874.374,872.366
CH,112,2690,55.609,695.304
CH,113,2693,310.349,441.467
CH,114,2698,533.413,918.949
CH,115,2737,509.001,388.57
CH,116,2769,1011.729,628.175
CH,117,2790,7.397,602.961
CH,118,2858,22.405,297.63
CH,119,2867,932.961,508.555
CH,120,2876,151.367,897.924
CH,121,2896,81.917,224.299
CH,122,2982,808.915,487.037
CH,123,3045,874.22,604.503
CH,124,3097,393.84,380.38
CH,125,3150,955.06,63.504
CH,126,3174,237.738,1009.582
CH,127,3200,686.786,213.829
CH,128,3201,619.77,757.476
CH,129,3249,595.13,509.479
CH,130,3294,1012.238,1008.973
CH,131,3328,234.052,588.458
CH,132,3343,64.067,348.756
CH,133,3355,527.897,658.2
CH,134,3368,805.128,846.912
CH,135,3370,12.54,512.615
CH,136,3433,28.647,997.221
CH,137,3437,416.351,825.975
CH,138,3514,865.67,1011.445
CH,139,3543,671.052,815.515
CH,140,3556,454.589,313.365
CH,141,3566,190.793,222.771
CH,142,3581,636.998,568.526
CH,143,3626,33.919,798.722
CH,144,3634,15.106,5.499
CH,145,3652,11.144,416.574
CH,146,3697,968.833,742.807
CH,147,3699,63.036,108.162
CH,148,3707,360.906,561.279
CH,149,3747,333.001,69.043
CH,150,3774,363.253,936.293
CH,151,3789,720.062,481.922
CH,152,3794,1013.64,925.365
CH,153,3816,1015.875,239.33
CH,154,3822,145.587,151.672
CH,155,3853,130.729,761.303
CH,156,3882,501.825,33.384
CH,157,3915,332.95,758.547
CH,158,3937,941.407,580.436
CH,159,3959,553.754,730.728
BS,0,,204.0,204.0
BS,1,,816.0,204.0
BS,2,,204.0,816.0
BS,3,,816.0,816.0
BS,4,,510.0,510.0
