node_id,x_m,y_m
0,690.023,28.912
1,297.932,242.175
2,794.443,730.129
3,961.985,95.546
4,455.988,34.062
5,237.254,545.762
6,30.553,215.949
7,701.276,588.357
8,239.194,636.05
9,872.947,8.993
10,869.062,753.198
11,368.11,169.296
12,1031.961,364.176
13,101.795,106.067
14,913.904,651.609
15,870.47,787.191
16,578.981,1049.073
17,409.303,595.996
18,894.439,667.527
19,929.197,623.231
20,760.119,51.307
21,247.219,313.381
22,87.856,252.483
23,110.678,301.1
24,685.996,394.559
25,400.315,227.43
26,289.268,1009.84
27,699.286,657.425
28,186.145,786.54
29,177.821,410.294
30,1066.727,690.64
31,601.278,738.645
32,908.909,836.976
33,248.456,36.54
34,341.427,290.089
35,229.018,1016.571
36,944.972,340.593
37,707.252,427.7
38,986.053,495.725
39,287.011,267.371
40,606.032,284.71
41,631.015,968.057
42,431.755,237.989
43,1075.35,550.25
44,99.819,52.697
45,119.982,677.132
46,854.277,456.244
47,70.356,412.622
48,1073.827,571.327
49,1046.88,928.199
50,14.354,777.497
51,735.52,579.78
52,289.104,691.675
53,122.03,469.807
54,490.207,1028.306
55,944.418,285.407
56,540.631,194.229
57,983.988,938.678
58,323.127,689.51
59,657.252,166.455
60,822.462,582.372
61,839.802,572.661
62,2.615,350.792
63,22.957,1001.71
64,947.505,896.872
65,332.885,64.327
66,946.738,1020.918
67,94.163,524.926
68,76.473,820.408
69,826.038,140.149
70,513.404,593.589
71,287.201,940.738
72,457.296,229.895
73,582.283,787.406
74,218.439,337.407
75,1072.781,701.269
76,473.396,558.912
77,132.201,243.774
78,365.78,635.02
79,249.603,238.954
80,78.389,681.067
81,248.341,976.232
82,926.968,78.243
83,258.093,721.82
84,232.519,144.368
85,1008.613,616.442
86,510.594,846.251
87,870.867,206.881
88,106.298,465.811
89,457.771,504.519
90,786.486,726.54
91,1060.962,107.898
92,435.22,367.09
93,929.16,269.554
94,206.665,484.708
95,455.945,301.715
96,270.792,995.434
97,478.809,928.812
98,594.15,56.433
99,1077.228,901.566
100,1044.64,998.771
101,915.197,180.951
102,524.55,231.992
103,433.519,65.092
104,409.775,1062.192
105,287.358,845.66
106,491.589,457.156
107,1032.074,1073.075
108,600.007,775.007
109,168.561,321.258
110,1044.331,625.198
111,585.402,806.822
112,63.51,630.575
113,543.067,919.527
114,171.398,1035.798
115,88.2,201.948
116,642.258,728.529
117,255.079,130.998
118,959.949,266.928
119,641.703,668.455
120,453.086,630.031
121,564.514,1007.744
122,221.783,772.622
123,258.826,427.866
124,724.739,324.797
125,342.207,811.006
126,80.056,495.115
127,1076.337,1073.8
128,80.829,231.354
129,287.356,1006.187
130,949.81,948.095
131,399.611,171.736
132,899.11,759.009
133,660.165,1064.263
134,705.679,10.418
135,881.204,324.132
136,715.806,1012.289
137,146.497,126.201
138,117.171,597.269
139,295.047,652.797
140,774.151,221.071
141,684.44,286.047
142,527.66,976.142
143,912.408,101.313
144,457.768,299.708
145,5.815,831.724
146,687.534,283.864
147,799.564,595.608
148,462.191,12.405
149,82.962,952.222
150,974.627,589.055
151,900.024,628.78
152,161.349,139.131
153,333.686,969.304
154,858.628,928.116
155,969.243,228.042
156,270.494,112.606
157,841.405,953.329
158,439.262,669.832
159,168.299,1002.552
160,932.316,1052.398
161,874.39,950.404
162,28.67,794.543
163,359.432,1003.558
164,865.205,931.733
165,874.366,289.083
166,849.215,118.311
167,940.451,925.846
168,241.339,880.647
169,497.286,330.385
170,857.792,246.893
171,27.463,209.808
172,355.21,932.044
173,1042.373,302.338
174,692.234,432.054
175,1057.717,578.968
176,1012.619,126.108
177,1046.151,194.139
178,1037.687,287.642
179,118.641,469.591
180,785.914,339.517
181,654.281,552.291
182,416.47,622.409
183,276.081,764.653
184,3.82,997.919
185,581.374,776.107
186,800.338,723.596
187,393.902,77.292
188,716.72,357.295
189,339.773,914.464
190,776.456,325.147
191,334.79,441.431
192,434.983,320.125
193,138.962,454.4
194,1013.831,730.794
195,973.419,664.294
196,325.822,591.58
197,2.437,310.719
198,464.56,626.064
199,706.463,502.327
200,477.764,231.943
201,511.148,971.671
202,858.523,184.588
203,93.24,556.626
204,683.044,362.663
205,882.624,810.225
206,725.928,243.713
207,216.264,28.282
208,265.451,513.247
209,916.318,80.363
210,447.939,679.628
211,211.212,751.277
212,533.95,264.527
213,707.918,7.966
214,810.038,830.57
215,116.688,459.457
216,191.254,1032.771
217,559.323,56.035
218,270.137,914.81
219,493.153,864.324
220,720.314,1064.972
221,642.707,1024.243
222,961.174,661.214
223,775.939,545.141
224,895.692,591.51
225,967.396,802.173
226,512.75,280.89
227,268.03,688.124
228,826.016,562.919
229,676.381,297.467
230,85.372,309.443
231,294.365,346.007
232,583.204,150.89
233,250.837,748.69
234,762.107,71.11
235,440.577,585.85
236,449.373,224.554
237,454.074,975.606
238,630.469,750.383
239,923.844,825.78
240,411.29,8.344
241,380.492,812.739
242,920.31,1027.891
243,452.867,806.327
244,589.638,651.1
245,239.3,238.098
246,470.96,33.231
247,363.675,732.757
248,437.045,179.588
249,504.912,139.328
250,671.548,31.016
251,425.966,609.286
252,31.162,693.599
253,148.013,498.788
254,56.106,409.916
255,229.746,353.686
256,821.083,409.94
257,811.163,897.151
258,273.444,90.131
259,22.856,582.415
260,1077.901,378.557
261,701.555,842.607
262,703.288,813.555
263,1023.782,216.512
264,23.929,165.963
265,137.814,722.338
266,608.831,236.53
267,754.624,827.182
268,182.541,655.398
269,806.768,125.237
270,883.568,1040.04
271,118.314,29.63
272,337.666,730.826
273,1032.994,428.8
274,771.356,83.772
275,745.101,676.913
276,111.646,833.189
277,916.916,648.043
278,132.255,1060.617
279,844.116,375.591
280,462.935,400.734
281,546.414,369.165
282,916.143,886.828
283,115.56,1035.807
284,685.89,893.689
285,763.064,470.584
286,791.564,1040.85
287,292.609,871.622
288,581.074,522.243
289,470.678,788.584
290,290.794,918.443
291,895.867,95.249
292,950.635,264.397
293,502.026,658.717
294,409.792,32.881
295,917.625,197.66
296,230.241,860.468
297,368.205,949.224
298,756.474,299.265
299,12.923,1022.115
300,94.12,776.8
301,527.71,817.785
302,745.096,696.992
303,530.124,855.196
304,102.125,240.438
305,746.363,331.478
306,627.754,511.228
307,573.272,459.842
308,804.627,357.931
309,758.272,293.506
310,272.51,131.826
311,209.221,130.641
312,578.59,822.116
313,201.221,234.83
314,522.998,781.653
315,1052.829,566.509
316,306.507,110.166
317,210.871,246.772
318,195.079,17.224
319,576.729,297.159
320,1050.341,597.414
321,752.421,137.877
322,936.464,530.185
323,941.046,619.693
324,507.071,475.944
325,200.375,57.281
326,1014.584,516.037
327,886.596,433.161
328,81.712,679.284
329,59.683,162.537
330,607.615,328.927
331,1071.456,129.454
332,824.541,654.398
333,852.837,244.839
334,564.288,486.754
335,478.368,927.539
336,1067.274,330.589
337,670.225,657.963
338,798.336,1021.607
339,225.58,229.063
340,712.621,170.993
341,189.023,82.77
342,4.879,486.742
343,640.941,315.395
344,251.068,762.684
345,758.415,490.538
346,741.626,996.128
347,849.703,674.562
348,713.433,1006.627
349,459.45,587.949
350,698.855,979.451
351,891.455,78.837
352,180.533,332.99
353,807.879,614.467
354,312.545,135.805
355,743.018,754.913
356,1016.32,540.508
357,533.324,88.555
358,44.89,466.863
359,348.818,271.396
360,100.268,1037.016
361,901.491,620.914
362,1025.046,1077.54
363,725.375,291.994
364,45.289,815.745
365,508.259,703.024
