node_id,x_m,y_m
0,147.425,155.694
1,195.682,76.717
2,56.224,174.914
3,98.092,104.239
4,173.445,74.674
5,188.274,122.819
6,57.157,189.546
7,135.617,58.314
8,177.154,167.181
9,161.762,148.837
10,201.259,47.893
11,198.401,146.526
12,85.56,141.786
13,98.837,147.709
14,156.144,127.99
15,61.443,107.3
16,93.238,163.208
17,191.644,167.312
18,128.968,72.617
19,156.659,87.455
20,201.977,73.043
21,197.432,48.354
22,167.947,100.17
23,135.786,111.033
24,94.158,114.454
25,173.591,101.163
26,102.45,168.216
27,73.794,101.897
28,126.774,126.914
29,72.581,165.557
30,122.501,60.302
31,98.921,54.946
32,99.761,63.878
33,85.781,132.943
34,153.844,92.892
35,118.484,126.267
36,137.627,187.846
37,79.876,166.955
38,132.688,185.905
39,153.151,46.608
40,54.993,170.673
41,92.32,142.061
42,61.186,133.921
43,110.225,118.037
44,46.543,186.092
45,177.998,162.071
46,143.122,81.481
47,76.0,177.048
48,97.511,106.009
49,183.633,99.937
50,201.318,74.694
51,179.187,92.052
52,67.463,118.315
53,174.944,62.028
54,139.038,179.85
55,50.75,122.783
56,94.842,119.108
57,175.996,114.373
58,93.543,77.822
59,173.765,69.497
60,157.889,201.714
61,154.191,186.943
62,65.549,141.105
63,141.097,58.398
64,113.835,93.885
65,65.736,108.653
66,59.58,189.903
67,71.951,131.365
68,156.986,49.175
69,193.22,189.834
70,136.751,127.495
71,179.04,140.134
72,80.701,191.459
73,77.698,133.338
74,131.431,165.831
75,103.187,145.292
76,78.608,154.835
77,71.304,100.68
78,127.504,159.607
79,188.078,196.603
80,119.586,56.35
81,139.05,137.046
82,160.661,53.502
83,170.464,66.35
84,176.113,199.366
85,131.159,116.03
86,149.021,67.001
87,148.927,178.903
88,192.176,155.749
89,158.322,196.749
90,105.8,98.558
91,201.081,55.914
92,100.049,162.262
93,193.395,170.832
94,75.418,170.792
95,80.61,128.621
96,142.035,199.863
97,80.864,100.612
98,94.217,92.18
99,71.794,109.065
100,87.668,86.953
101,176.285,63.128
102,118.195,52.435
103,54.878,178.704
104,168.642,191.404
105,63.332,167.542
106,92.578,169.465
107,134.587,113.737
108,142.893,86.472
109,129.665,177.67
110,146.822,164.036
111,197.08,65.346
112,167.067,196.103
113,130.427,98.626
114,145.824,63.25
115,164.475,162.081
116,49.832,129.299
117,123.216,160.423
118,112.56,59.321
119,49.462,89.999
120,60.957,73.912
121,141.631,184.456
122,73.594,133.613
123,122.096,146.953
124,195.884,104.236
125,137.717,123.013
126,69.655,118.737
127,197.511,161.435
128,77.299,98.149
129,76.147,110.176
130,118.069,67.198
131,113.402,200.012
132,107.348,145.944
133,198.726,106.219
134,99.35,114.147
135,71.054,56.964
136,67.849,153.438
137,168.093,166.792
138,68.219,90.234
139,188.333,158.876
140,106.911,162.611
141,87.922,60.657
142,187.894,180.9
143,123.287,111.515
144,189.14,133.15
145,197.535,47.632
146,147.408,85.787
147,157.659,189.915
148,49.328,151.013
149,173.518,121.652
150,65.195,123.453
151,154.66,130.133
152,134.206,96.64
153,97.09,84.195
154,159.87,47.838
155,139.375,149.859
156,116.02,112.035
157,167.696,124.623
158,54.97,158.851
159,197.934,199.576
160,180.667,52.775
161,133.888,75.374
162,175.07,66.0
163,124.386,185.88
164,76.192,164.36
165,198.644,114.515
166,122.743,58.734
167,188.947,70.973
168,163.117,158.553
169,88.148,199.457
170,191.013,143.664
171,111.326,122.196
172,115.054,149.329
173,200.367,60.955
174,89.923,129.085
175,143.574,154.669
176,189.746,176.54
177,103.276,110.014
178,133.909,191.443
179,80.426,68.723
180,94.275,156.937
181,145.416,114.326
182,123.891,152.027
183,179.828,51.614
184,125.633,51.171
185,166.132,123.152
186,189.813,154.218
187,168.411,122.132
188,166.608,85.549
189,72.514,138.197
190,123.608,130.861
191,172.388,131.263
192,151.603,152.909
193,112.379,170.742
194,151.954,141.021
195,183.43,149.664
196,117.392,84.923
197,179.834,195.13
198,111.496,139.579
199,137.434,160.502
200,129.507,155.852
201,170.631,86.969
202,157.407,168.186
203,139.979,193.231
204,190.001,84.002
205,110.856,184.377
206,179.781,78.759
207,79.996,70.926
208,200.702,54.076
209,172.719,162.858
210,122.745,55.408
211,115.314,196.522
212,64.594,112.036
213,165.865,84.241
214,100.259,126.972
215,115.567,148.359
216,196.058,46.573
217,156.219,108.023
218,64.485,152.299
219,158.332,163.776
220,134.84,48.418
221,90.924,164.465
222,76.692,150.933
223,96.25,133.079
224,160.687,98.127
225,64.395,196.815
226,117.009,171.686
227,67.243,150.76
228,170.489,134.498
229,156.494,196.045
230,46.581,139.84
231,165.988,181.59
232,143.837,147.421
233,167.474,69.322
234,99.166,61.197
235,85.96,57.921
236,75.214,149.537
237,75.032,78.239
238,134.184,99.168
239,71.281,62.335
240,185.87,130.378
241,75.293,81.437
242,90.538,193.321
243,167.281,96.344
244,91.805,171.168
245,105.907,120.732
246,103.093,109.408
247,189.261,143.916
248,196.028,109.532
249,200.925,157.344
250,175.569,114.976
251,83.573,180.06
252,66.581,135.385
253,122.964,200.941
254,160.043,162.808
255,56.349,101.892
256,151.279,189.208
257,168.312,196.32
258,175.463,128.765
259,198.001,78.602
260,124.747,83.52
261,185.043,127.442
262,94.41,195.355
263,84.918,190.098
264,138.276,176.876
265,195.354,124.639
266,67.389,146.111
267,173.132,71.35
268,66.537,64.764
269,114.111,167.58
270,189.023,70.832
271,122.551,128.159
272,181.492,47.774
273,50.522,93.731
274,70.687,106.567
275,76.04,197.227
276,75.403,185.736
277,93.412,63.338
278,95.485,185.611
279,199.643,134.784
280,156.937,143.128
281,152.084,189.324
282,148.414,188.328
283,105.376,144.979
284,117.944,130.304
285,71.664,170.126
286,132.104,168.75
287,157.914,108.904
288,48.708,201.117
289,137.615,69.65
290,137.151,95.483
291,82.306,80.833
292,142.809,73.696
293,147.376,80.992
294,56.59,172.502
295,51.021,121.287
296,64.926,118.146
297,186.175,131.872
298,179.895,140.343
299,83.664,69.686
300,175.7,166.803
301,53.303,189.591
302,152.239,183.279
303,109.795,169.861
304,112.054,143.99
305,132.662,137.802
306,131.163,65.918
307,123.912,81.596
308,57.479,102.781
309,78.347,112.784
310,174.449,57.579
311,78.012,194.577
312,181.463,187.479
313,161.008,127.996
314,112.959,65.409
315,158.759,135.268
316,139.773,113.668
317,166.129,168.246
318,141.789,130.245
319,105.682,145.223
320,195.756,79.732
321,95.121,176.633
322,84.622,122.825
323,200.715,100.576
324,72.912,167.622
325,137.756,152.525
326,186.625,109.862
327,115.328,173.562
328,54.649,116.801
329,94.155,161.1
330,111.66,59.268
331,131.525,200.241
332,65.426,55.696
333,67.182,173.23
334,47.216,117.311
335,164.64,119.479
336,51.112,174.481
337,66.125,133.731
338,117.298,143.304
339,131.536,190.513
340,173.844,196.194
341,50.217,196.387
342,84.908,161.02
343,47.903,168.183
344,180.382,181.598
345,184.488,64.432
346,167.593,154.627
347,135.978,82.032
348,164.822,126.103
349,123.885,84.61
350,120.872,59.012
351,181.536,123.596
352,129.128,156.938
353,46.933,192.399
354,46.418,82.816
355,164.296,102.283
356,162.621,141.057
357,197.835,54.99
358,71.797,177.619
359,65.796,171.469
360,93.734,183.383
361,151.057,64.778
362,56.111,62.463
363,202.288,97.049
364,74.733,80.622
365,93.425,169.314
366,188.632,145.99
367,166.035,174.813
368,61.811,107.392
369,196.204,152.37
370,133.409,171.231
371,152.396,186.875
372,58.465,178.094
373,125.748,141.455
374,68.363,154.114
375,173.787,162.946
376,123.208,82.681
377,164.102,201.529
378,56.496,169.615
379,169.128,52.051
380,58.957,128.801
381,151.727,89.05
382,94.718,189.62
383,147.292,174.891
384,106.184,181.307
385,140.038,169.196
386,161.748,195.319
387,103.468,175.544
388,132.007,122.159
389,113.651,136.269
390,102.78,66.532
391,118.727,116.042
392,84.101,196.449
393,188.286,110.969
394,144.762,193.507
395,96.389,101.873
396,194.893,108.61
397,164.809,123.989
398,118.836,164.248
399,59.336,119.93
400,49.386,99.759
401,100.112,140.804
402,81.597,157.903
403,156.027,100.771
404,56.567,132.749
405,52.746,169.579
406,147.118,57.441
407,129.273,171.432
408,66.745,84.873
409,143.591,150.083
410,111.231,182.078
411,103.777,76.007
412,67.228,100.687
413,178.185,97.232
414,191.436,140.301
415,199.673,147.405
416,112.056,107.998
417,197.451,161.364
418,178.249,117.741
419,160.86,200.907
420,153.805,71.283
421,69.191,115.94
422,191.475,56.699
423,73.379,124.148
424,67.157,141.597
425,187.202,162.926
426,59.957,117.566
427,172.823,117.409
428,91.826,168.424
429,181.839,189.739
430,175.263,197.005
431,74.938,118.901
432,164.012,179.361
433,192.897,110.272
434,70.993,67.739
435,145.968,188.733
436,74.831,67.086
437,82.678,100.364
