node_id,x_m,y_m
0,854.274,735.957
1,841.41,886.321
2,884.844,820.81
3,844.06,791.594
4,823.415,739.214
5,854.463,837.974
6,774.098,793.466
7,865.121,806.553
8,909.907,912.24
9,885.608,735.842
10,732.661,775.433
11,789.966,858.873
12,883.308,830.35
13,845.694,832.445
14,724.425,823.143
15,760.334,801.159
16,719.36,849.019
17,900.009,731.35
18,833.845,722.306
19,788.115,749.521
20,890.061,863.497
21,897.266,761.28
22,861.667,857.779
23,819.941,901.205
24,842.835,774.275
25,861.305,814.04
26,760.292,841.408
27,727.277,807.593
28,829.176,718.109
29,847.573,735.275
30,847.809,785.962
31,723.502,917.866
32,730.46,748.92
33,818.952,766.72
34,823.898,812.595
35,833.137,826.543
36,776.563,759.976
37,856.787,803.568
38,821.914,901.149
39,719.3,773.18
40,830.506,728.42
41,868.697,798.028
42,781.001,756.564
43,911.348,726.93
44,882.218,858.793
45,897.456,858.13
46,787.127,827.815
47,902.293,725.795
48,887.93,852.555
49,757.046,911.335
50,777.634,718.514
51,771.205,820.839
52,723.17,836.186
53,806.688,784.282
54,869.036,841.52
55,911.056,891.886
56,889.973,904.585
57,887.928,815.134
58,731.314,807.196
59,841.765,911.872
60,848.649,832.683
61,734.892,847.953
62,725.016,746.356
63,726.258,864.447
64,906.243,836.69
65,735.128,865.709
66,752.552,859.768
67,853.15,906.934
68,750.755,764.337
69,781.57,732.938
70,907.058,842.373
71,738.891,813.384
72,737.389,910.712
73,789.653,718.11
74,865.943,783.846
75,847.769,874.389
76,732.596,827.097
77,908.017,763.172
78,767.578,852.663
79,729.179,881.896
80,878.331,907.28
81,884.587,833.916
82,809.808,825.026
83,845.057,913.328
84,748.138,816.708
85,807.77,766.819
86,750.44,874.631
87,834.824,855.726
88,769.152,813.708
89,749.487,748.035
90,744.619,847.628
91,887.454,832.098
92,873.929,733.368
93,821.46,745.563
94,822.765,767.478
95,768.46,901.707
96,827.513,766.341
97,815.832,774.594
98,876.907,797.276
99,886.397,836.736
100,848.155,839.514
101,835.101,730.156
102,875.988,840.66
103,762.486,817.192
104,908.2,848.571
105,828.27,823.896
106,731.494,817.078
107,804.347,846.406
108,790.16,746.474
109,887.757,767.4
110,762.787,804.864
111,906.749,857.761
112,745.945,736.744
113,817.885,729.99
114,763.169,740.306
115,890.773,895.057
116,891.743,848.668
117,725.546,772.723
118,883.544,725.777
119,817.47,877.172
120,769.003,787.11
121,844.993,848.911
122,748.299,875.961
123,734.227,749.793
124,780.72,757.826
125,808.93,788.07
126,863.098,881.231
127,872.27,889.589
128,768.222,849.269
129,875.637,885.431
130,801.952,897.191
131,789.576,895.885
132,852.114,730.531
133,901.343,872.611
134,826.903,909.505
135,895.099,878.26
136,870.664,861.449
137,740.912,835.086
138,718.876,819.118
139,752.27,858.437
140,900.96,758.55
141,830.052,774.992
142,913.286,816.805
143,752.355,846.158
144,811.044,821.351
145,807.684,749.126
146,741.443,838.127
147,743.421,795.289
148,830.791,875.916
149,748.91,793.471
150,740.33,765.395
151,911.443,864.174
152,731.285,914.481
153,784.902,831.788
154,875.915,762.016
155,775.142,781.014
156,837.669,912.128
157,748.944,912.041
