entity_type,entity_id,node_id,x_m,y_m
CH,0,661,69.969,133.298
CH,1,664,443.027,320.309
CH,2,690,327.754,408.57
CH,3,699,269.468,446.089
CH,4,701,144.736,473.575
CH,5,712,350.698,81.606
CH,6,746,6.202,536.728
CH,7,748,425.131,536.6
CH,8,760,336.242,492.085
CH,9,783,117.306,25.518
CH,10,795,10.987,248.223
CH,11,805,459.507,156.084
CH,12,836,3.072,169.296
CH,13,837,270.71,375.105
CH,14,848,387.987,432.993
CH,15,849,297.945,133.389
CH,16,862,636.182,239.89
CH,17,868,552.828,311.297
CH,18,896,69.047,208.012
CH,19,940,176.193,133.036
CH,20,984,496.113,217.317
CH,21,1021,142.925,327.918
CH,22,1024,550.146,153.712
CH,23,1061,8.8,32.173
CH,24,1065,331.097,330.981
CH,25,1066,437.805,249.733
CH,26,1072,367.099,561.575
CH,27,1155,206.18,423.508
CH,28,1170,401.934,117.534
CH,29,1184,545.238,388.298
CH,30,1193,593.613,441.871
CH,31,1198,592.291,83.182
CH,32,1211,192.401,564.66
CH,33,1228,625.418,360.484
CH,34,1231,347.394,7.28
CH,35,1257,461.796,3.782
CH,36,1286,73.405,550.342
CH,37,1291,73.879,328.385
CH,38,1301,494.887,89.006
CH,39,1303,152.67,238.813
CH,40,1311,219.127,487.661
CH,41,1344,5.808,370.347
CH,42,1345,214.284,15.046
CH,43,1356,232.811,181.087
CH,44,1367,224.114,88.254
CH,45,1412,384.598,212.414
CH,46,1422,631.338,147.115
CH,47,1445,484.83,410.763
CH,48,1454,382.069,290.138
CH,49,1461,72.951,621.678
CH,50,1465,436.241,59.387
CH,51,1482,138.827,617.33
CH,52,1491,441.023,626.782
CH,53,1497,636.954,5.34
CH,54,1509,378.699,634.66
CH,55,1516,143.996,391.561
CH,56,1527,553.909,29.513
CH,57,1533,289.984,57.968
CH,58,1534,253.569,636.068
CH,59,1551,283.449,235.523
CH,60,1566,303.211,568.264
CH,61,1579,36.839,441.485
CH,62,1583,214.638,331.587
CH,63,1584,5.833,630.801
BS,0,,128.0,128.0
BS,1,,512.0,128.0
BS,2,,128.0,512.0
