entity_type,entity_id,node_id,x_m,y_m
CH,0,21,543.651,816.153
CH,1,30,103.738,1023.263
CH,2,39,582.795,184.615
CH,3,49,947.053,176.43
CH,4,74,350.056,1069.462
CH,5,111,925.733,1045.229
CH,6,113,1024.251,191.497
CH,7,136,143.008,844.853
CH,8,202,10.661,608.915
CH,9,213,486.488,204.579
CH,10,221,508.312,644.014
CH,11,238,738.187,302.101
CH,12,255,405.491,536.729
CH,13,263,611.213,12.079
CH,14,283,3.771,783.154
CH,15,289,659.217,689.552
CH,16,314,1070.198,578.484
CH,17,317,275.03,1076.639
CH,18,320,171.373,1075.423
CH,19,350,828.948,900.711
CH,20,355,293.632,788.906
CH,21,365,714.442,595.937
CH,22,395,815.503,275.361
CH,23,416,1073.41,132.198
CH,24,429,66.735,446.977
CH,25,529,268.438,534.59
CH,26,580,1076.172,337.7
CH,27,588,848.509,678.083
CH,28,596,826.496,355.781
CH,29,610,860.695,595.949
CH,30,621,199.719,360.948
CH,31,666,1071.755,859.997
CH,32,702,31.582,957.608
CH,33,720,262.403,891.894
CH,34,729,268.389,966.017
CH,35,770,741.698,869.998
CH,36,789,616.731,547.196
CH,37,835,820.331,983.738
CH,38,897,434.936,14.229
CH,39,901,782.359,482.447
CH,40,910,771.065,398.224
CH,41,914,963.644,255.036
CH,42,938,762.395,791.97
CH,43,963,607.735,836.367
CH,44,978,996.633,497.751
CH,45,1008,615.641,286.807
CH,46,1100,789.816,19.425
CH,47,1115,888.904,402.926
CH,48,1119,539.262,2.589
CH,49,1123,578.225,93.929
CH,50,1125,887.958,302.906
CH,51,1168,148.965,702.698
CH,52,1177,332.525,638.609
CH,53,1192,422.275,1077.977
CH,54,1195,801.31,189.463
CH,55,1208,310.652,713.435
CH,56,1224,1006.124,310.503
CH,57,1225,965.163,572.037
CH,58,1260,125.554,912.824
CH,59,1264,694.312,782.286
CH,60,1290,908.337,475.265
CH,61,1307,515.785,1071.731
CH,62,1316,1076.161,460.707
CH,63,1401,241.421,156.296
CH,64,1405,727.113,216.581
CH,65,1421,970.448,100.991
CH,66,1451,984.654,733.95
CH,67,1469,874.855,749.675
CH,68,1481,423.935,463.785
CH,69,1513,743.754,120.286
CH,70,1531,599.251,1074.138
CH,71,1543,338.943,4.678
CH,72,1546,271.967,305.508
CH,73,1583,947.778,984.371
CH,74,1600,198.495,933.752
CH,75,1615,651.685,487.141
CH,76,1684,439.887,642.119
CH,77,1717,520.505,710.791
CH,78,1789,664.385,235.312
CH,79,1850,556.837,1017.485
CH,80,1853,873.441,225.181
CH,81,1895,696.701,378.212
CH,82,1911,471.928,901.398
CH,83,1954,7.355,1066.811
CH,84,1967,402.496,191.442
CH,85,2010,4.415,871.732
CH,86,2029,210.188,77.947
CH,87,2030,976.462,893.732
CH,88,2048,908.319,933.591
CH,89,2071,843.721,528.275
CH,90,2087,829.346,800.074
CH,91,2099,618.723,977.471
CH,92,2147,68.535,317.117
CH,93,2185,261.068,626.861
CH,94,2209,250.747,419.606
CH,95,2235,902.433,859.987
CH,96,2242,382.035,753.897
CH,97,2248,430.019,380.834
CH,98,2343,232.082,693.728
CH,99,2346,391.152,875.6
CH,100,2384,541.829,357.137
CH,101,2400,1076.749,1003.063
CH,102,2403,560.106,890.009
CH,103,2534,174.174,601.899
CH,104,2552,338.943,439.617
CH,105,2556,168.964,180.694
CH,106,2561,54.005,692.201
CH,107,2601,709.078,1069.097
CH,108,2647,100.559,3.683
CH,109,2670,331.465,910.459
CH,110,2683,964.224,811.188
CH,111,2704,460.856,324.704
CH,112,2709,917.784,697.333
CH,113,2723,194.685,794.661
CH,114,2794,953.114,347.88
CH,115,2796,285.709,87.104
CH,116,2809,20.099,269.555
CH,117,2855,778.542,696.779
CH,118,2890,1061.776,260.24
CH,119,2924,488.358,581.734
CH,120,2947,5.871,174.404
CH,121,2968,146.546,972.567
CH,122,3038,78.317,195.579
CH,123,3041,4.532,18.85
CH,124,3093,590.236,613.538
CH,125,3106,832.378,1077.486
CH,126,3121,126.19,355.574
CH,127,3130,1032.006,1074.583
CH,128,3163,602.335,768.999
CH,129,3180,658.894,901.362
CH,130,3181,783.697,612.365
CH,131,3185,445.913,715.891
CH,132,3246,95.657,625.88
CH,133,3256,370.522,98.371
CH,134,3290,153.254,50.477
CH,135,3291,342.284,352.946
CH,136,3374,163.234,442.934
CH,137,3384,135.458,260.781
CH,138,3397,40.966,94.675
CH,139,3414,1015.638,401.85
CH,140,3488,5.27,520.598
CH,141,3574,921.368,630.727
CH,142,3594,606.932,356.394
CH,143,3596,596.925,423.897
CH,144,3610,728.54,967.637
CH,145,3638,763.302,548.599
CH,146,3651,201.459,6.466
CH,147,3653,123.219,125.92
CH,148,3692,84.602,793.445
CH,149,3734,185.47,522.255
CH,150,3763,500.962,431.869
CH,151,3796,384.472,687.34
CH,152,3831,335.308,1003.375
CH,153,3837,101.415,539.378
CH,154,3934,1019.307,957.862
CH,155,3943,1037.607,787.93
CH,156,3944,16.416,364.914
CH,157,4023,938.447,4.264
CH,158,4092,329.869,201.465
CH,159,4100,493.967,109.357
CH,160,4103,1011.99,19.638
CH,161,4111,223.7,242.064
CH,162,4112,1063.561,717.711
CH,163,4165,526.374,514.381
CH,164,4177,1076.064,60.809
CH,165,4232,865.386,23.911
CH,166,4243,664.008,156.104
CH,167,4253,208.858,1008.562
CH,168,4258,867.156,106.898
CH,169,4314,335.121,560.303
CH,170,4316,413.828,274.181
CH,171,4398,716.964,458.226
CH,172,4400,472.947,796.307
CH,173,4432,713.68,3.124
CH,174,4436,389.308,951.127
CH,175,4446,489.572,985.228
CH,176,4459,998.453,652.392
CH,177,4468,530.941,271.587
CH,178,4489,437.11,80.618
CH,179,4499,661.828,60.554
BS,0,,216.0,216.0
BS,1,,864.0,216.0
BS,2,,216.0,864.0
BS,3,,864.0,864.0
BS,4,,540.0,540.0
BS,5,,540.0,864.0
