entity_type,entity_id,node_id,x_m,y_m
CH,0,1316,141.379,106.22
CH,1,1333,757.318,356.695
CH,2,1359,276.467,819.294
CH,3,1383,903.528,570.14
CH,4,1388,188.235,642.096
CH,5,1409,379.593,136.201
CH,6,1416,8.47,113.723
CH,7,1426,365.84,687.983
CH,8,1430,315.28,222.197
CH,9,1431,190.591,792.865
CH,10,1436,745.615,266.767
CH,11,1437,87.167,352.802
CH,12,1443,640.275,690.024
CH,13,1467,455.788,12.249
CH,14,1474,494.928,238.62
CH,15,1477,44.398,803.284
CH,16,1480,566.489,182.244
CH,17,1484,13.253,880.17
CH,18,1491,579.995,271.114
CH,19,1498,408.963,524.204
CH,20,1504,37.776,728.125
CH,21,1513,276.752,10.367
CH,22,1527,610.563,907.337
CH,23,1545,415.104,776.834
CH,24,1557,110.916,794.227
CH,25,1560,831.921,142.698
CH,26,1578,147.961,36.607
CH,27,1584,793.252,91.068
CH,28,1606,804.5,306.251
CH,29,1609,917.743,218.588
CH,30,1613,191.832,469.229
CH,31,1617,613.825,362.398
CH,32,1659,22.179,2.214
CH,33,1662,476.814,341.499
CH,34,1781,554.417,573.21
CH,35,1790,912.756,118.989
CH,36,1802,903.642,635.116
CH,37,1808,430.272,656.486
CH,38,1838,624.195,607.957
CH,39,1847,86.489,251.309
CH,40,1852,69.169,149.181
CH,41,1876,408.75,312.715
CH,42,1877,21.215,578.772
CH,43,1906,402.039,226.38
CH,44,1951,679.757,256.664
CH,45,1959,471.262,104.599
CH,46,1986,465.019,815.422
CH,47,2010,8.102,440.399
CH,48,2046,666.16,528.474
CH,49,2062,49.633,503.145
CH,50,2079,365.41,21.742
CH,51,2081,276.426,749.031
CH,52,2111,912.241,313.889
CH,53,2113,434.451,391.674
CH,54,2127,266.044,499.175
CH,55,2130,633.763,819.319
CH,56,2153,324.475,302.238
CH,57,2180,841.861,576.65
CH,58,2185,106.136,905.859
CH,59,2198,4.58,204.685
CH,60,2199,565.411,644.076
CH,61,2213,597.719,439.016
CH,62,2248,10.967,301.095
CH,63,2253,210.465,254.386
CH,64,2314,774.825,454.185
CH,65,2336,860.026,354.978
CH,66,2343,250.923,620.125
CH,67,2347,204.765,563.67
CH,68,2391,501.523,654.063
CH,69,2404,467.321,731.699
CH,70,2410,120.512,436.923
CH,71,2413,312.871,631.885
CH,72,2431,545.222,352.42
CH,73,2459,116.668,631.371
CH,74,2466,752.743,172.413
CH,75,2475,906.912,456.418
CH,76,2479,186.967,395.351
CH,77,2484,360.329,460.407
CH,78,2509,548.156,798.274
CH,79,2526,243.036,343.653
CH,80,2537,854.787,516.186
CH,81,2540,310.058,540.061
CH,82,2544,705.67,430.394
CH,83,2545,694.512,17.656
CH,84,2548,476.635,584.0
CH,85,2551,612.654,40.514
CH,86,2559,176.347,865.11
CH,87,2578,567.217,92.449
CH,88,2588,341.431,754.503
CH,89,2601,223.509,63.425
CH,90,2612,551.978,707.345
CH,91,2621,289.811,103.815
CH,92,2624,68.181,66.1
CH,93,2658,500.087,470.518
CH,94,2679,917.544,8.514
CH,95,2697,775.378,9.127
CH,96,2721,361.965,385.467
CH,97,2752,14.876,651.852
CH,98,2765,328.421,905.389
CH,99,2770,552.908,5.529
CH,100,2783,154.29,297.051
CH,101,2811,784.149,524.739
CH,102,2822,113.305,531.727
CH,103,2830,538.714,906.584
CH,104,2861,599.595,521.916
CH,105,2883,394.58,599.005
CH,106,2884,244.13,182.059
CH,107,2894,621.022,137.908
CH,108,2907,442.796,903.376
CH,109,2922,156.181,175.339
CH,110,2932,780.051,589.69
CH,111,2937,736.254,68.548
CH,112,2939,723.086,562.167
CH,113,2942,214.58,705.986
CH,114,2945,603.155,750.25
CH,115,2948,822.957,641.055
CH,116,2950,686.272,108.442
CH,117,2958,670.706,325.898
CH,118,2976,698.079,625.515
CH,119,2980,246.481,891.227
CH,120,2995,807.142,399.066
CH,121,3041,278.311,437.717
CH,122,3066,831.887,210.681
CH,123,3072,658.968,185.671
CH,124,3111,850.064,32.658
CH,125,3117,106.904,706.62
CH,126,3191,381.019,837.874
CH,127,3194,469.554,172.001
BS,0,,184.0,184.0
BS,1,,736.0,184.0
BS,2,,184.0,736.0
BS,3,,736.0,736.0
