entity_type,entity_id,node_id,x_m,y_m
CH,0,2400,693.737,908.225
CH,1,2401,532.827,690.523
CH,2,2402,695.213,359.516
CH,3,2410,492.926,521.973
CH,4,2413,916.233,897.256
CH,5,2419,564.299,348.026
CH,6,2421,839.646,434.199
CH,7,2424,603.405,615.584
CH,8,2429,795.923,596.87
CH,9,2438,333.409,428.336
CH,10,2442,238.036,534.614
CH,11,2449,894.199,508.961
CH,12,2450,610.367,410.103
CH,13,2452,898.336,654.947
CH,14,2465,844.861,709.671
CH,15,2482,451.871,358.981
CH,16,2483,99.609,725.816
CH,17,2484,478.001,306.754
CH,18,2489,144.07,785.357
CH,19,2491,675.263,112.209
CH,20,2503,370.389,559.183
CH,21,2529,727.991,293.228
CH,22,2530,273.918,651.072
CH,23,2540,404.594,466.742
CH,24,2550,644.678,526.809
CH,25,2551,723.23,628.78
CH,26,2572,796.547,391.587
CH,27,2577,422.932,133.063
CH,28,2580,798.831,492.262
CH,29,2581,20.548,560.316
CH,30,2587,448.454,647.548
CH,31,2590,341.9,638.405
CH,32,2593,784.831,57.511
CH,33,2596,49.26,680.334
CH,34,2600,604.689,73.776
CH,35,2613,593.974,10.555
CH,36,2614,309.095,888.784
CH,37,2619,351.427,792.825
CH,38,2632,418.384,16.874
CH,39,2644,744.12,464.133
CH,40,2647,74.79,565.958
CH,41,2656,428.529,557.837
CH,42,2663,155.91,493.521
CH,43,2671,788.086,264.022
CH,44,2675,797.249,825.635
CH,45,2677,598.292,885.939
CH,46,2682,722.604,521.549
CH,47,2686,643.894,781.719
CH,48,2690,834.853,901.548
CH,49,2691,157.721,728.203
CH,50,2697,752.234,340.044
CH,51,2698,707.276,210.415
CH,52,2704,915.97,29.185
CH,53,2710,199.865,796.285
CH,54,2713,548.734,471.512
CH,55,2717,56.051,417.127
CH,56,2751,471.632,57.065
CH,57,2755,324.45,514.22
CH,58,2758,909.499,583.886
CH,59,2760,36.63,614.214
CH,60,2777,196.771,690.638
CH,61,2783,289.801,715.673
CH,62,2799,830.768,13.451
CH,63,2810,850.882,133.364
CH,64,2811,395.13,664.664
CH,65,2818,712.338,700.352
CH,66,2819,459.661,763.196
CH,67,2835,881.394,771.34
CH,68,2845,145.474,576.484
CH,69,2846,123.561,422.256
CH,70,2852,396.799,819.734
CH,71,2853,300.336,809.856
CH,72,2859,579.882,762.248
CH,73,2861,534.431,19.95
CH,74,2863,5.287,754.072
CH,75,2864,570.989,211.804
CH,76,2865,897.775,706.826
CH,77,2887,525.872,754.967
CH,78,2888,848.494,582.516
CH,79,2891,820.858,772.768
CH,80,2894,760.062,2.382
CH,81,2917,818.197,665.952
CH,82,2921,371.099,725.633
CH,83,2927,74.306,486.289
CH,84,2935,3.809,499.839
CH,85,2942,651.827,6.1
CH,86,2960,612.186,148.484
CH,87,2967,211.922,614.592
CH,88,2973,835.757,344.883
CH,89,2976,772.505,689.316
CH,90,2987,627.674,839.037
CH,91,2988,845.671,276.244
CH,92,2996,653.13,637.882
CH,93,2998,431.345,254.109
CH,94,3004,903.713,169.24
CH,95,3013,12.558,906.561
CH,96,3016,910.382,334.674
CH,97,3019,548.132,589.878
CH,98,3042,646.163,708.245
CH,99,3048,707.961,45.148
CH,100,3054,866.124,850.862
CH,101,3055,623.315,311.604
CH,102,3078,138.966,660.101
CH,103,3081,504.646,418.981
CH,104,3086,743.244,135.524
CH,105,3095,635.572,220.235
CH,106,3099,846.312,197.455
CH,107,3103,675.537,585.05
CH,108,3104,87.739,826.76
CH,109,3106,17.469,830.945
CH,110,3109,165.064,880.835
CH,111,3112,241.813,418.916
CH,112,3118,913.61,402.411
CH,113,3120,529.554,898.723
CH,114,3127,718.301,811.234
CH,115,3139,246.383,916.449
CH,116,3143,245.569,830.111
CH,117,3152,672.375,449.955
CH,118,3155,521.095,122.153
CH,119,3160,416.995,902.861
CH,120,3169,873.025,65.52
CH,121,3172,574.812,530.298
CH,122,3178,489.687,832.486
CH,123,3179,505.967,197.084
CH,124,3182,801.068,112.511
CH,125,3190,93.679,903.441
CH,126,3196,533.899,265.564
CH,127,3198,783.129,209.784
BS,0,,184.0,184.0
BS,1,,736.0,184.0
BS,2,,184.0,736.0
BS,3,,736.0,736.0
