entity_type,entity_id,node_id,x_m,y_m
CH,0,1291,138.791,475.926
CH,1,1297,764.608,581.224
CH,2,1318,630.296,71.706
CH,3,1325,70.123,852.436
CH,4,1345,510.03,598.657
CH,5,1347,905.969,484.688
CH,6,1358,621.346,909.336
CH,7,1369,624.834,161.12
CH,8,1388,872.77,72.655
CH,9,1389,891.955,218.937
CH,10,1392,101.259,172.017
CH,11,1415,186.797,531.417
CH,12,1422,801.855,453.919
CH,13,1423,321.642,448.044
CH,14,1431,895.25,385.361
CH,15,1434,465.588,855.142
CH,16,1440,528.203,916.55
CH,17,1450,188.747,216.486
CH,18,1469,745.062,638.497
CH,19,1487,410.841,136.089
CH,20,1517,480.778,9.996
CH,21,1543,288.84,4.28
CH,22,1566,773.817,238.161
CH,23,1576,391.843,486.052
CH,24,1591,70.505,97.895
CH,25,1638,905.273,14.603
CH,26,1641,177.956,747.789
CH,27,1645,340.883,283.324
CH,28,1679,568.526,835.675
CH,29,1682,815.27,14.151
CH,30,1689,225.969,837.595
CH,31,1721,3.75,818.855
CH,32,1726,368.222,837.637
CH,33,1742,916.283,141.287
CH,34,1764,766.798,512.972
CH,35,1789,565.889,200.619
CH,36,1812,51.711,767.989
CH,37,1829,888.123,618.097
CH,38,1836,250.465,640.063
CH,39,1862,556.391,505.134
CH,40,1863,27.096,544.967
CH,41,1866,206.062,4.02
CH,42,1875,787.319,386.623
CH,43,1883,469.352,181.603
CH,44,1890,679.176,248.375
CH,45,1897,645.883,5.573
CH,46,1907,551.99,354.853
CH,47,1911,402.05,767.659
CH,48,1915,9.99,645.045
CH,49,1933,608.036,758.961
CH,50,1954,6.558,908.475
CH,51,1968,123.132,887.824
CH,52,1993,259.374,708.834
CH,53,2000,145.803,69.399
CH,54,2001,282.464,214.524
CH,55,2014,100.321,713.484
CH,56,2026,826.088,203.672
CH,57,2028,242.595,300.393
CH,58,2034,811.248,620.398
CH,59,2050,110.443,300.482
CH,60,2115,233.039,579.116
CH,61,2116,287.594,826.102
CH,62,2117,446.059,452.398
CH,63,2163,176.121,683.544
CH,64,2171,774.651,68.171
CH,65,2180,418.653,258.822
CH,66,2184,474.655,760.553
CH,67,2190,7.216,277.877
CH,68,2198,709.532,431.18
CH,69,2204,67.232,457.019
CH,70,2214,711.656,314.031
CH,71,2229,640.898,665.631
CH,72,2264,681.914,588.261
CH,73,2279,683.964,107.231
CH,74,2280,69.397,238.37
CH,75,2293,405.975,569.346
CH,76,2298,180.406,608.382
CH,77,2303,106.551,533.47
CH,78,2309,830.913,561.636
CH,79,2346,333.286,745.697
CH,80,2348,193.892,366.725
CH,81,2390,227.053,126.917
CH,82,2426,39.607,340.698
CH,83,2459,601.191,592.818
CH,84,2469,232.888,775.522
CH,85,2470,332.597,597.186
CH,86,2481,303.619,903.3
CH,87,2506,499.06,283.254
CH,88,2552,288.84,374.544
CH,89,2569,715.885,12.853
CH,90,2573,830.672,121.201
CH,91,2590,900.113,282.882
CH,92,2591,608.662,281.063
CH,93,2647,85.904,3.432
CH,94,2687,326.124,145.516
CH,95,2701,109.678,383.223
CH,96,2746,628.178,435.781
CH,97,2770,182.727,278.349
CH,98,2773,105.566,600.037
CH,99,2794,811.685,296.448
CH,100,2811,285.396,519.025
CH,101,2864,381.837,53.05
CH,102,2872,572.732,111.719
CH,103,2886,511.705,447.761
CH,104,2897,2.636,398.539
CH,105,2940,161.189,840.871
CH,106,2945,468.911,664.546
CH,107,2947,5.295,148.767
CH,108,2950,462.498,519.888
CH,109,2960,539.426,764.52
CH,110,2961,438.527,317.913
CH,111,2967,220.317,447.556
CH,112,2980,212.282,911.843
CH,113,2991,390.073,371.611
CH,114,2992,364.906,204.084
CH,115,2999,493.391,89.417
CH,116,3023,724.011,195.233
CH,117,3030,408.262,895.67
CH,118,3033,385.688,681.391
CH,119,3041,4.156,16.344
CH,120,3046,294.939,80.217
CH,121,3066,475.232,387.644
CH,122,3068,776.619,154.09
CH,123,3082,128.212,778.785
CH,124,3084,568.061,31.539
CH,125,3132,567.447,677.575
CH,126,3160,655.519,367.227
CH,127,3181,667.46,521.604
BS,0,,184.0,184.0
BS,1,,736.0,184.0
BS,2,,184.0,736.0
BS,3,,736.0,736.0
