node_id,x_m,y_m
0,877.727,870.21
1,53.801,79.743
2,767.317,676.149
3,615.473,284.253
4,557.045,557.83
5,534.383,147.079
6,396.493,362.475
7,664.279,913.255
8,871.646,500.466
9,409.486,247.709
10,34.907,27.139
11,427.843,293.714
12,350.094,818.879
13,483.59,515.427
14,218.289,23.854
15,299.831,127.215
16,469.365,916.794
17,619.823,168.569
18,820.512,731.832
19,674.712,832.44
20,700.803,725.409
21,326.069,900.575
22,883.101,149.645
23,692.668,657.078
24,424.649,487.806
25,450.853,849.146
26,460.77,763.676
27,326.195,810.691
28,826.126,424.287
29,522.018,845.023
30,664.976,447.733
31,205.179,299.395
32,642.808,154.12
33,833.673,247.614
34,836.822,285.56
35,878.943,648.885
36,463.892,476.257
37,598.696,540.557
38,287.649,192.362
39,470.893,857.685
40,572.911,71.044
41,753.486,666.97
42,833.411,177.325
43,684.221,55.823
44,600.065,252.159
45,209.581,803.95
46,99.34,480.484
47,784.212,226.266
48,194.799,808.613
49,389.393,658.736
50,31.196,333.919
51,159.443,618.253
52,77.939,876.379
53,25.216,670.152
54,21.369,236.212
55,747.033,145.92
56,170.305,635.41
57,355.178,41.535
58,908.841,140.701
59,35.222,317.288
60,565.559,682.093
61,105.613,310.888
62,30.223,412.966
63,703.628,679.791
64,828.25,694.187
65,792.0,648.096
66,435.066,208.583
67,607.319,291.736
68,95.477,412.205
69,803.283,118.823
70,537.819,361.945
71,473.559,133.748
72,881.114,239.332
73,557.167,386.496
74,18.518,513.082
75,130.762,54.011
76,32.738,149.627
77,89.819,583.729
78,467.565,902.855
79,857.663,912.985
80,214.946,409.343
81,231.715,543.573
82,573.734,734.99
83,651.9,237.054
84,389.484,483.99
85,6.419,34.517
86,376.393,103.836
87,664.973,222.633
88,93.392,168.492
89,214.077,201.096
90,478.995,427.393
91,285.709,589.851
92,196.604,832.411
93,884.215,669.701
94,399.3,470.535
95,534.266,48.931
96,384.903,482.959
97,168.002,87.909
98,737.232,337.425
99,477.596,846.049
100,561.227,267.256
101,902.905,342.96
102,19.454,629.745
103,94.664,282.225
104,772.0,618.076
105,16.401,415.504
106,378.178,447.05
107,192.754,541.29
108,69.591,262.473
109,343.578,858.708
110,72.118,693.565
111,178.201,525.542
112,360.871,426.314
113,692.28,363.859
114,113.504,113.541
115,75.748,780.665
116,589.148,881.056
117,636.47,24.597
118,605.79,713.926
119,664.743,458.122
120,329.548,420.645
121,733.629,248.351
122,484.094,439.445
123,876.502,738.785
124,855.761,767.781
125,273.836,214.171
126,449.731,239.615
127,393.731,624.092
128,843.419,538.685
129,751.154,89.888
130,328.148,915.937
131,136.195,383.76
132,63.225,80.913
133,822.278,907.592
134,595.643,119.72
135,273.486,214.237
136,616.391,625.887
137,403.983,481.979
138,104.656,497.458
139,872.144,694.292
140,90.077,475.115
141,657.274,237.651
142,821.725,424.222
143,646.16,372.214
144,913.542,719.059
145,527.271,134.605
146,406.124,28.917
147,547.17,809.745
148,167.269,469.317
149,443.932,372.902
150,652.781,859.99
151,648.14,434.809
152,883.171,304.946
153,684.981,605.172
154,699.634,782.499
155,208.099,571.064
156,370.895,612.946
157,897.146,583.505
158,12.631,427.527
159,653.804,811.03
160,597.478,749.52
161,17.698,865.998
162,670.189,557.503
163,831.276,812.367
164,94.019,749.109
165,704.573,184.777
166,683.729,538.984
167,177.409,738.637
168,128.292,562.889
169,399.909,234.381
170,520.543,429.852
171,189.778,887.571
172,68.708,4.782
173,446.648,768.867
174,605.096,693.277
175,446.26,620.119
176,308.76,246.522
177,462.657,27.215
178,75.105,692.627
179,161.109,689.234
180,720.488,372.514
181,620.294,723.279
182,793.446,125.541
183,150.914,351.604
184,427.626,272.054
185,11.527,512.598
186,887.693,337.677
187,494.807,352.214
188,407.605,799.372
189,284.522,596.544
190,445.148,495.329
191,839.868,72.27
192,757.123,280.619
193,594.018,730.99
194,600.523,361.957
195,772.086,87.141
196,582.116,360.271
197,487.907,781.462
198,732.844,578.018
199,284.201,215.349
200,421.105,214.612
201,256.178,879.303
202,104.561,751.853
203,349.36,335.977
204,293.647,72.885
205,420.96,154.511
206,406.88,269.46
207,821.429,846.316
208,406.869,587.892
209,853.552,300.824
210,93.192,219.863
211,175.624,623.479
212,344.39,328.186
213,730.309,215.586
214,742.619,581.743
215,368.638,756.344
216,315.504,806.78
217,850.148,462.387
218,634.025,871.084
219,682.185,689.922
220,798.288,858.983
221,692.237,898.827
222,269.111,572.197
223,616.323,338.57
224,363.983,162.093
225,879.264,326.267
226,438.597,820.506
227,172.788,881.973
228,118.383,27.675
229,323.314,331.004
230,842.562,811.006
231,699.59,401.768
232,499.101,218.881
233,765.513,359.159
234,262.742,586.23
235,139.93,291.777
236,850.379,89.062
237,132.255,189.181
238,231.898,387.084
239,231.161,315.904
240,227.777,221.921
241,561.314,310.196
242,343.475,705.32
243,58.507,133.943
244,781.354,395.676
245,715.384,123.639
246,481.059,776.363
247,311.646,705.652
248,561.104,363.429
249,915.574,361.349
250,435.995,569.449
251,292.224,769.277
252,549.343,540.609
253,495.345,904.199
254,907.86,772.165
255,418.392,379.199
256,482.686,44.28
257,101.161,913.656
258,119.441,860.644
259,624.632,840.223
260,72.84,282.122
261,732.902,10.102
262,99.059,323.187
263,160.595,136.524
264,615.504,86.201
265,891.898,596.815
266,47.586,825.228
267,223.238,443.021
268,513.83,128.988
269,461.978,57.243
270,184.84,843.413
271,754.997,480.963
272,626.571,803.961
273,130.209,452.766
274,122.695,108.733
275,101.144,195.996
276,50.691,199.139
277,349.285,572.382
278,788.483,830.233
279,659.308,466.492
280,841.96,151.305
281,98.588,751.113
282,576.453,194.648
283,347.607,274.413
284,396.671,393.8
285,366.711,732.73
286,745.338,517.216
287,435.066,262.565
288,703.065,905.988
289,211.858,646.03
290,642.335,604.938
291,30.043,507.38
292,187.044,180.019
293,533.081,592.904
294,574.896,681.854
295,645.622,437.238
296,45.777,709.356
297,755.943,767.296
298,549.858,36.963
299,181.43,101.243
300,584.428,500.562
301,172.812,877.534
302,897.826,825.735
303,426.915,269.284
304,193.321,756.891
305,644.057,256.045
306,828.652,523.142
307,380.021,382.558
308,661.942,419.109
309,605.878,113.783
310,645.321,251.373
311,836.003,198.385
312,307.23,494.819
313,361.44,483.318
314,848.207,186.26
315,709.318,637.061
316,722.193,412.066
317,418.335,318.798
318,435.49,235.194
319,176.816,438.113
320,177.991,431.923
321,527.15,285.467
322,158.109,556.247
323,789.923,205.583
324,565.971,605.355
325,812.517,626.852
326,283.964,191.892
327,768.566,276.042
328,13.565,799.334
329,183.282,288.784
330,294.145,236.405
331,665.315,316.041
332,405.562,386.126
333,765.478,18.723
334,533.094,122.779
335,139.887,557.894
336,346.143,61.404
337,540.783,839.563
338,592.919,455.903
339,735.521,840.944
340,140.565,276.172
341,885.746,850.181
342,187.869,646.536
343,802.865,543.652
344,645.24,481.969
345,216.968,197.162
346,58.696,611.728
347,128.734,571.25
348,360.374,401.482
349,890.928,360.897
350,436.883,350.014
351,199.043,207.255
352,489.864,750.755
353,84.9,868.207
354,619.862,51.303
355,649.662,369.799
356,473.447,94.496
357,469.428,478.252
358,718.728,534.087
359,647.617,674.836
360,204.561,24.684
361,440.339,120.463
362,131.872,296.658
363,494.528,566.023
364,594.069,865.465
365,95.51,513.087
366,81.327,615.739
367,402.649,130.39
368,286.448,607.042
369,435.469,867.074
370,327.342,313.502
371,847.084,557.072
372,100.052,720.332
373,334.886,869.894
374,584.457,739.291
375,822.691,468.55
376,888.005,25.429
377,313.799,769.41
378,9.528,617.976
379,917.253,657.248
380,791.735,72.283
381,496.932,560.41
382,400.958,386.181
383,726.173,150.938
384,43.206,545.256
385,887.287,759.652
386,618.616,272.002
387,830.385,38.834
388,227.913,723.875
389,821.544,371.003
390,834.806,103.548
391,548.806,63.92
392,215.754,175.967
393,7.753,373.262
394,460.183,259.413
395,598.906,50.025
396,475.974,485.411
397,371.279,839.969
398,117.994,393.032
399,423.182,343.488
400,893.902,525.821
401,475.027,405.026
402,402.721,873.114
403,734.03,595.169
404,150.752,546.58
405,119.098,323.474
406,23.098,647.942
407,897.35,586.259
408,523.914,231.376
409,407.221,427.415
410,389.458,248.784
411,202.939,689.617
412,874.45,754.275
413,571.331,27.562
414,278.858,771.436
415,893.009,503.832
416,523.13,630.72
417,228.369,654.308
418,336.377,777.907
419,424.939,609.671
420,511.383,491.777
421,424.159,874.219
422,693.399,386.556
423,464.925,824.427
424,686.269,600.212
425,880.297,109.326
426,549.767,573.792
427,418.432,884.289
428,888.204,359.755
429,566.524,703.403
430,639.64,334.274
431,733.165,321.5
432,136.566,610.746
433,596.706,376.188
434,458.943,906.942
435,742.189,374.812
436,837.126,524.434
437,372.909,594.509
438,719.758,822.996
439,615.999,613.348
440,369.162,38.891
441,418.53,106.706
442,865.124,334.005
443,556.192,673.575
444,165.626,765.498
445,300.295,75.691
446,551.39,370.545
447,843.907,409.326
448,88.515,18.891
449,29.827,454.014
450,656.174,48.945
451,304.117,440.22
452,824.184,891.058
453,803.591,587.214
454,528.785,206.223
455,562.838,154.0
456,279.731,762.459
457,522.403,667.201
458,428.288,257.919
459,463.384,527.032
460,223.435,776.411
461,900.734,167.985
462,223.822,745.212
463,663.205,208.065
464,538.746,220.141
465,792.351,540.096
466,469.911,150.053
467,373.657,435.221
468,333.394,166.772
469,183.521,643.403
470,849.257,775.063
471,565.525,726.556
472,124.375,194.34
473,646.62,3.328
474,78.872,715.394
475,182.388,171.355
476,364.229,768.53
477,11.527,805.771
478,281.244,525.062
479,434.901,113.479
480,879.827,163.077
481,739.325,807.124
482,417.793,881.529
483,59.599,137.372
484,445.118,70.436
485,741.946,484.345
486,733.774,264.418
487,26.931,817.537
488,192.893,383.972
489,117.102,539.556
490,426.965,183.43
491,37.851,311.322
492,719.709,143.031
493,211.195,568.667
494,583.728,738.802
495,592.859,780.429
496,144.33,846.586
497,28.397,110.984
498,96.913,711.923
499,464.233,846.013
500,894.973,874.253
501,564.541,323.833
502,878.736,673.047
503,181.539,508.674
504,20.632,18.001
505,587.146,660.954
506,790.765,691.955
507,127.393,677.996
508,900.781,621.971
509,442.255,272.153
510,60.352,574.835
511,883.007,107.219
