node_id,cluster_id,is_ch
0,1,0
1,4,0
2,1,0
3,1,0
4,1,0
5,1,0
6,1,0
7,1,0
8,1,0
9,1,0
10,4,0
11,4,0
12,40,0
13,1,0
14,4,0
15,4,0
16,1,0
17,57,0
18,1,0
19,4,0
20,1,0
21,57,0
22,1,0
23,1,0
24,57,0
25,1,0
26,1,0
27,1,0
28,1,0
29,1,0
30,4,0
31,1,0
32,4,0
33,4,0
34,1,0
35,1,0
36,1,0
37,57,0
38,1,0
39,1,0
40,40,0
41,57,0
42,4,0
43,4,0
44,4,0
45,1,0
46,1,0
47,57,0
48,1,0
49,57,0
50,57,0
51,57,0
52,4,0
53,1,0
54,1,0
55,1,0
56,40,0
57,1,0
58,1,0
59,1,0
60,1,0
61,57,0
62,1,0
63,1,0
64,40,0
65,4,0
66,1,0
67,40,0
68,1,0
69,1,0
70,57,0
71,1,0
72,57,0
73,57,0
74,1,0
75,4,0
76,1,0
77,4,0
78,4,0
79,1,0
80,4,0
81,4,0
82,1,0
83,1,0
84,4,0
85,1,0
86,1,0
87,1,0
88,1,0
89,1,0
90,1,0
91,1,0
92,1,0
93,1,0
94,1,0
95,57,0
96,4,0
97,40,0
98,1,0
99,1,0
100,1,0
101,40,0
102,1,0
103,1,0
104,40,0
105,40,0
106,1,0
107,1,0
108,1,0
109,40,0
110,1,0
111,1,0
112,1,0
113,1,0
114,1,0
115,1,0
116,57,0
117,40,0
118,1,0
119,1,0
120,1,0
121,4,0
122,1,0
123,1,0
124,1,0
125,1,0
126,4,0
127,4,0
128,4,0
129,1,0
130,57,0
131,1,0
132,57,0
133,57,0
134,1,0
135,1,0
136,1,0
137,1,0
138,1,0
139,1,0
140,1,0
141,1,0
142,4,0
143,1,0
144,1,0
145,57,0
146,1,0
147,1,0
148,1,0
149,1,0
150,4,0
151,1,0
152,1,0
153,1,0
154,4,0
155,1,0
156,1,0
157,1,0
158,40,0
159,1,0
160,1,0
161,40,0
162,40,0
163,1,0
164,1,0
165,1,0
166,1,0
167,4,0
168,4,0
169,57,0
170,1,0
171,57,0
172,1,0
173,1,0
174,1,0
175,1,0
176,1,0
177,1,0
178,57,0
179,1,0
180,1,0
181,1,0
182,1,0
183,57,0
184,1,0
185,4,0
186,1,0
187,1,0
188,1,0
189,1,0
190,1,0
191,57,0
192,1,0
193,40,0
194,1,0
195,4,0
196,40,0
197,1,0
198,1,0
199,4,0
200,4,0
201,57,0
202,1,0
203,4,0
204,1,0
205,1,0
206,1,0
207,1,0
208,1,0
209,1,0
210,1,0
211,57,0
212,4,0
213,1,0
214,1,0
215,1,0
216,1,0
217,1,0
218,57,0
219,57,0
220,57,0
221,1,0
222,4,0
223,1,0
224,40,0
225,1,0
226,57,0
227,57,0
228,1,0
229,4,0
230,1,0
231,1,0
232,1,0
233,40,0
234,57,0
235,4,0
236,40,0
237,1,0
238,40,0
239,40,0
240,57,0
241,57,0
242,1,0
243,40,0
244,1,0
245,4,0
246,1,0
247,1,0
248,1,0
249,1,0
250,1,0
251,1,0
252,40,0
253,1,0
254,57,0
255,1,0
256,1,0
257,1,0
258,40,0
259,1,0
260,40,0
261,1,0
262,4,0
263,1,0
264,1,0
265,1,0
266,1,0
267,1,0
268,1,0
269,1,0
270,1,0
271,4,0
272,57,0
273,1,0
274,1,0
275,1,0
276,40,0
277,4,0
278,1,0
279,1,0
280,57,0
281,1,0
282,4,0
283,1,0
284,1,0
285,1,0
286,1,0
287,4,0
288,1,0
289,1,0
290,1,0
291,57,0
292,1,0
293,1,0
294,57,0
295,57,0
296,4,0
297,1,0
298,40,0
299,1,0
300,57,0
301,57,0
302,57,0
303,1,0
304,1,0
305,1,0
306,1,0
307,1,0
308,1,0
309,4,0
310,1,0
311,1,0
312,1,0
313,1,0
314,40,0
315,1,0
316,1,0
317,40,0
318,1,0
319,1,0
320,1,0
321,1,0
322,1,0
323,57,0
324,57,0
325,1,0
326,1,0
327,40,0
328,40,0
329,1,0
330,1,0
331,1,0
332,4,0
333,1,0
334,1,0
335,1,0
336,1,0
337,57,0
338,40,0
339,57,0
340,4,0
341,1,0
342,1,0
343,1,0
344,4,0
345,57,0
346,1,0
347,57,0
348,1,0
349,1,0
350,40,0
351,1,0
352,57,0
353,57,0
354,1,0
355,1,0
356,4,0
357,1,0
358,1,0
359,1,0
360,4,0
361,1,0
362,40,0
363,4,0
364,1,0
365,1,0
366,1,0
367,40,0
368,1,0
369,1,0
370,1,0
371,4,0
372,1,0
373,1,0
374,57,0
375,1,0
376,1,0
377,4,0
378,40,0
379,1,0
380,57,0
381,1,0
382,1,0
383,1,0
384,57,0
385,1,0
386,1,0
387,1,0
388,1,0
389,4,0
390,4,0
391,57,0
392,4,0
393,57,0
394,40,0
395,1,0
396,1,0
397,1,0
398,1,0
399,40,0
400,1,0
401,1,0
402,57,0
403,40,0
404,1,0
405,1,0
406,1,0
407,1,0
408,57,0
409,1,0
410,57,0
411,1,0
412,57,0
413,57,0
414,40,0
415,1,0
416,1,0
417,40,0
418,1,0
419,1,0
420,1,0
421,1,0
422,1,0
423,57,0
424,1,0
425,1,0
426,1,0
427,1,0
428,1,0
429,1,0
430,1,0
431,1,0
432,1,0
433,1,0
434,1,0
435,57,0
436,57,0
437,1,0
438,1,0
439,1,0
440,4,0
441,1,0
442,57,0
443,1,0
444,1,0
445,1,0
446,40,0
447,1,0
448,1,0
449,1,0
450,1,0
451,40,0
452,1,0
453,1,0
454,1,0
455,4,0
456,1,0
457,40,0
458,1,0
459,57,0
460,1,0
461,1,0
462,1,0
463,57,0
464,4,0
465,57,0
466,1,0
467,4,0
468,1,0
469,4,0
470,40,0
471,1,0
472,4,0
473,1,0
474,1,0
475,1,0
476,57,0
477,40,0
478,4,0
479,4,0
480,1,0
481,57,0
482,1,0
483,1,0
484,57,0
485,1,0
486,57,0
487,57,0
488,1,0
489,1,0
490,1,0
491,1,0
492,1,0
493,1,0
494,1,0
495,57,0
496,1,0
497,1,0
498,40,0
499,1,0
500,57,0
501,1,0
502,1,0
503,1,0
504,1,0
505,4,0
506,1,0
507,1,0
508,57,0
509,1,0
510,1,0
511,1,0
512,1,0
513,1,0
514,1,0
515,57,0
516,1,0
517,1,0
518,57,0
519,1,0
520,4,0
521,1,0
522,57,0
523,57,0
524,4,0
525,1,0
526,1,0
527,1,0
528,1,0
529,1,0
530,1,0
531,1,0
532,1,0
533,1,0
534,4,0
535,1,0
536,57,0
537,57,0
538,1,0
539,57,0
540,1,0
541,1,0
542,1,0
543,1,0
544,4,0
545,57,0
546,1,0
547,1,0
548,40,0
549,57,0
550,1,0
551,1,0
552,1,0
553,4,0
554,1,0
555,1,0
556,1,0
557,1,0
558,1,0
559,1,0
560,4,0
561,1,0
562,1,0
563,1,0
564,1,0
565,1,0
566,1,0
567,1,0
568,1,0
569,1,0
570,40,0
571,1,0
572,1,0
573,4,0
574,1,0
575,1,0
576,1,0
577,57,0
578,1,0
579,1,0
580,1,0
581,1,0
582,40,0
583,1,0
584,1,0
585,1,0
586,57,0
587,57,0
588,1,0
589,1,0
590,40,0
591,1,0
592,1,0
593,1,0
594,1,0
595,1,0
596,1,0
597,1,0
598,1,0
599,57,0
600,40,0
601,1,0
602,1,0
603,57,0
604,1,0
605,57,0
606,4,0
607,1,0
608,1,0
609,1,0
610,1,0
611,1,0
612,1,0
613,1,0
614,40,0
615,1,0
616,57,0
617,1,0
618,4,0
619,1,0
620,40,0
621,1,0
622,1,0
623,1,0
624,57,0
625,4,0
626,40,0
627,1,0
628,57,0
629,57,0
630,1,0
631,1,0
632,4,0
633,57,0
634,57,0
635,1,0
636,1,0
637,1,0
638,57,0
639,1,0
640,1,0
641,17,0
642,35,0
643,35,0
644,11,0
645,12,0
646,49,0
647,55,0
648,59,0
649,12,0
650,0,1
651,11,0
652,47,0
653,46,0
654,30,0
655,23,0
656,13,0
657,32,0
658,0,0
659,9,0
660,52,0
661,1,1
662,57,0
663,46,0
664,1,0
665,35,0
666,54,0
667,2,1
668,3,1
669,25,0
670,63,0
671,59,0
672,29,0
673,42,0
674,7,0
675,2,0
676,59,0
677,15,0
678,7,0
679,36,0
680,14,0
681,40,0
682,1,0
683,48,0
684,1,0
685,17,0
686,4,1
687,47,0
688,17,0
689,12,0
690,48,0
691,24,0
692,4,0
693,5,0
694,47,0
695,32,0
696,37,0
697,33,0
698,57,0
699,1,0
700,3,0
701,52,0
702,7,0
703,39,0
704,38,0
705,17,0
706,17,0
707,57,0
708,10,0
709,17,0
710,4,0
711,44,0
712,60,0
713,53,0
714,2,0
715,37,0
716,12,0
717,5,1
718,46,0
719,15,0
720,16,0
721,7,0
722,21,0
723,56,0
724,30,0
725,57,0
726,61,0
727,35,0
728,63,0
729,46,0
730,26,0
731,22,0
732,3,0
733,32,0
734,11,0
735,36,0
736,0,0
737,3,0
738,57,0
739,5,0
740,27,0
741,3,0
742,6,1
743,48,0
744,15,0
745,41,0
746,7,1
747,0,0
748,8,1
749,36,0
750,55,0
751,62,0
752,23,0
753,47,0
754,30,0
755,4,0
756,12,0
757,7,0
758,29,0
759,48,0
760,13,0
761,32,0
762,4,0
763,21,0
764,9,1
765,33,0
766,3,0
767,17,0
768,25,0
769,40,0
770,57,0
771,50,0
772,59,0
773,30,0
774,10,1
775,36,0
776,19,0
777,42,0
778,11,1
779,36,0
780,47,0
781,32,0
782,1,0
783,23,0
784,53,0
785,20,0
786,1,0
787,36,0
788,42,0
789,7,0
790,28,0
791,13,0
792,4,0
793,5,0
794,57,0
795,62,0
796,57,0
797,56,0
798,52,0
799,31,0
800,61,0
801,43,0
802,39,0
803,35,0
804,11,0
805,47,0
806,11,0
807,44,0
808,62,0
809,50,0
810,12,1
811,13,1
812,10,0
813,20,0
814,21,0
815,32,0
816,54,0
817,36,0
818,31,0
819,17,0
820,23,0
821,13,0
822,22,0
823,7,0
824,10,0
825,32,0
826,44,0
827,4,0
828,28,0
829,10,0
830,27,0
831,57,0
832,34,0
833,14,1
834,40,0
835,15,1
836,55,0
837,17,0
838,57,0
839,39,0
840,44,0
841,4,0
842,33,0
843,52,0
844,49,0
845,20,0
846,47,0
847,56,0
848,57,0
