entity_type,entity_id,node_id,x_m,y_m
CH,0,2403,702.846,805.196
CH,1,2404,877.227,447.075
CH,2,2415,90.008,598.382
CH,3,2417,469.902,276.55
CH,4,2421,575.79,167.794
CH,5,2427,435.403,573.228
CH,6,2442,820.321,586.743
CH,7,2443,582.02,482.043
CH,8,2446,717.8,127.635
CH,9,2448,498.742,766.089
CH,10,2459,532.802,713.425
CH,11,2475,560.104,777.081
CH,12,2480,216.186,559.578
CH,13,2482,368.875,728.414
CH,14,2484,819.244,116.608
CH,15,2487,642.153,565.05
CH,16,2488,731.645,703.557
CH,17,2491,814.044,690.024
CH,18,2508,912.945,899.025
CH,19,2510,265.666,614.159
CH,20,2514,238.209,674.836
CH,21,2544,87.226,883.153
CH,22,2546,309.643,673.588
CH,23,2549,371.501,641.696
CH,24,2556,823.4,743.925
CH,25,2557,901.812,559.446
CH,26,2561,350.65,479.347
CH,27,2575,364.385,537.51
CH,28,2577,575.436,12.508
CH,29,2580,18.626,771.985
CH,30,2602,640.601,485.764
CH,31,2603,431.813,78.482
CH,32,2610,431.531,480.188
CH,33,2612,128.1,421.249
CH,34,2618,898.11,838.192
CH,35,2620,542.03,408.774
CH,36,2621,68.522,819.681
CH,37,2629,267.553,736.942
CH,38,2631,612.466,216.198
CH,39,2653,736.072,502.929
CH,40,2657,775.663,349.673
CH,41,2658,743.03,913.983
CH,42,2660,854.663,525.689
CH,43,2666,667.746,757.762
CH,44,2670,437.199,829.255
CH,45,2671,384.929,807.385
CH,46,2673,318.42,754.352
CH,47,2678,504.362,192.232
CH,48,2679,174.838,698.876
CH,49,2716,514.962,562.277
CH,50,2723,794.205,35.278
CH,51,2726,786.877,442.966
CH,52,2727,743.055,856.2
CH,53,2754,213.593,422.823
CH,54,2757,402.768,684.705
CH,55,2771,602.85,877.837
CH,56,2777,684.619,866.223
CH,57,2781,15.04,481.145
CH,58,2784,530.775,248.473
CH,59,2787,686.688,273.309
CH,60,2795,827.04,393.102
CH,61,2797,12.725,415.011
CH,62,2800,504.839,912.405
CH,63,2808,211.181,780.757
CH,64,2821,19.015,550.964
CH,65,2823,828.399,281.356
CH,66,2824,876.133,764.092
CH,67,2829,127.437,804.067
CH,68,2833,496.876,2.472
CH,69,2841,236.739,893.045
CH,70,2843,828.631,849.84
CH,71,2847,302.124,821.073
CH,72,2851,767.155,608.473
CH,73,2853,709.274,50.337
CH,74,2862,575.647,92.18
CH,75,2878,613.369,322.148
CH,76,2879,670.799,175.424
CH,77,2885,4.077,916.513
CH,78,2889,161.625,883.351
CH,79,2892,6.871,712.684
CH,80,2894,778.801,548.043
CH,81,2896,15.598,653.002
CH,82,2900,328.388,899.492
CH,83,2905,706.491,359.732
CH,84,2908,699.572,621.669
CH,85,2912,636.764,676.111
CH,86,2918,769.595,291.122
CH,87,2922,339.324,423.78
CH,88,2932,415.29,321.741
CH,89,2940,295.906,487.324
CH,90,2945,99.183,671.683
CH,91,2950,505.709,831.175
CH,92,2952,76.031,481.022
CH,93,2954,400.541,420.888
CH,94,2955,217.239,495.83
CH,95,2977,90.708,534.45
CH,96,2988,491.516,641.241
CH,97,2994,748.807,10.778
CH,98,3001,461.157,392.149
CH,99,3003,912.712,352.416
CH,100,3006,626.492,816.88
CH,101,3033,649.117,92.546
CH,102,3036,685.669,4.094
CH,103,3037,611.291,750.532
CH,104,3044,837.856,202.309
CH,105,3048,897.016,621.82
CH,106,3061,567.346,350.988
CH,107,3072,851.333,2.183
CH,108,3082,150.519,511.749
CH,109,3091,786.465,160.444
CH,110,3096,572.018,642.509
CH,111,3100,168.754,614.903
CH,112,3104,424.028,3.106
CH,113,3106,428.68,631.129
CH,114,3125,788.255,788.032
CH,115,3126,747.747,227.487
CH,116,3127,682.39,438.017
CH,117,3130,13.311,836.001
CH,118,3136,441.128,734.11
CH,119,3143,904.808,246.893
CH,120,3144,449.379,224.293
CH,121,3149,917.548,74.467
CH,122,3153,571.393,580.025
CH,123,3172,489.46,126.659
CH,124,3174,505.943,337.107
CH,125,3176,406.073,896.945
CH,126,3186,871.277,703.059
CH,127,3195,92.297,747.465
BS,0,,184.0,184.0
BS,1,,736.0,184.0
BS,2,,184.0,736.0
BS,3,,736.0,736.0
