entity_type,entity_id,node_id,x_m,y_m
CH,0,3377,68.567,521.388
CH,1,3379,790.295,398.97
CH,2,3386,50.292,920.751
CH,3,3389,845.628,1062.003
CH,4,3390,989.016,286.678
CH,5,3393,760.423,85.731
CH,6,3401,700.637,474.835
CH,7,3413,348.14,726.147
CH,8,3419,485.591,14.052
CH,9,3424,110.446,623.703
CH,10,3426,426.908,512.831
CH,11,3434,456.6,1061.753
CH,12,3451,778.726,997.347
CH,13,3458,607.531,651.038
CH,14,3465,1042.554,717.669
CH,15,3475,971.37,818.795
CH,16,3488,515.244,558.649
CH,17,3490,933.402,295.724
CH,18,3491,302.612,1008.928
CH,19,3518,464.599,726.625
CH,20,3524,489.665,132.777
CH,21,3535,96.85,1076.033
CH,22,3548,547.124,1042.759
CH,23,3572,1055.985,1069.849
CH,24,3582,14.504,487.142
CH,25,3594,13.784,851.718
CH,26,3601,635.459,372.025
CH,27,3602,497.441,185.52
CH,28,3608,726.021,748.444
CH,29,3612,548.623,950.628
CH,30,3629,139.556,842.476
CH,31,3633,706.45,316.504
CH,32,3645,1064.182,934.381
CH,33,3646,811.337,177.779
CH,34,3647,880.592,331.925
CH,35,3648,573.188,830.934
CH,36,3656,597.938,718.471
CH,37,3658,815.097,468.342
CH,38,3659,1044.24,76.374
CH,39,3661,491.537,375.421
CH,40,3697,671.053,680.357
CH,41,3699,404.103,794.187
CH,42,3706,1027.3,359.276
CH,43,3708,494.193,310.242
CH,44,3710,867.76,223.131
CH,45,3715,920.741,715.656
CH,46,3720,117.614,732.284
CH,47,3721,24.851,628.684
CH,48,3726,832.193,20.496
CH,49,3735,634.306,1062.631
CH,50,3736,551.315,310.443
CH,51,3745,948.933,1077.773
CH,52,3757,451.742,874.347
CH,53,3760,285.377,661.675
CH,54,3762,248.544,781.407
CH,55,3777,1003.344,1027.245
CH,56,3782,1072.863,139.477
CH,57,3788,785.553,681.247
CH,58,3790,685.19,817.892
CH,59,3807,1031.02,515.676
CH,60,3808,1077.687,630.861
CH,61,3827,964.856,410.535
CH,62,3833,44.382,998.514
CH,63,3835,570.612,360.757
CH,64,3836,12.07,789.293
CH,65,3841,1076.304,442.325
CH,66,3847,171.329,485.685
CH,67,3856,158.105,769.987
CH,68,3867,369.398,620.387
CH,69,3873,585.586,886.11
CH,70,3875,475.952,967.594
CH,71,3877,198.433,838.963
CH,72,3881,9.86,549.708
CH,73,3883,518.245,876.58
CH,74,3903,862.238,538.779
CH,75,3905,471.13,590.595
CH,76,3907,855.953,888.232
CH,77,3911,1012.991,215.334
CH,78,3914,349.826,879.838
CH,79,3926,833.673,310.431
CH,80,3936,38.824,1072.19
CH,81,3954,700.047,87.82
CH,82,3956,1072.664,800.9
CH,83,3958,1011.097,604.187
CH,84,3961,1014.238,773.969
CH,85,3963,777.305,625.413
CH,86,3964,633.063,508.985
CH,87,3974,384.275,559.11
CH,88,3996,117.585,972.77
CH,89,3998,167.971,681.273
CH,90,4000,570.328,208.536
CH,91,4003,726.451,533.948
CH,92,4026,843.923,817.158
CH,93,4030,689.932,194.292
CH,94,4033,445.859,653.389
CH,95,4034,740.396,8.683
CH,96,4054,509.081,492.287
CH,97,4055,373.041,965.484
CH,98,4065,846.342,384.545
CH,99,4067,981.29,31.146
CH,100,4076,291.701,743.426
CH,101,4086,321.856,1062.768
CH,102,4087,705.894,248.0
CH,103,4088,313.918,824.698
CH,104,4090,838.785,588.019
CH,105,4094,853.743,753.05
CH,106,4095,48.018,722.447
CH,107,4099,720.217,603.011
CH,108,4100,629.035,949.098
CH,109,4104,708.584,970.675
CH,110,4105,781.934,227.841
CH,111,4114,889.625,990.222
CH,112,4118,786.042,547.848
CH,113,4119,491.864,248.134
CH,114,4122,391.936,1027.606
CH,115,4123,928.038,16.002
CH,116,4125,624.125,309.869
CH,117,4135,606.71,1001.674
CH,118,4139,772.836,143.911
CH,119,4142,983.133,88.278
CH,120,4143,1071.269,12.089
CH,121,4149,897.989,435.694
CH,122,4156,920.008,492.071
CH,123,4159,601.907,3.78
CH,124,4162,1072.604,240.114
CH,125,4167,910.567,131.049
CH,126,4168,1071.87,294.417
CH,127,4181,774.677,308.501
CH,128,4202,1007.672,916.561
CH,129,4210,972.832,981.386
CH,130,4213,195.343,1016.687
CH,131,4225,722.461,1073.915
CH,132,4229,260.65,868.097
CH,133,4230,896.694,846.09
CH,134,4233,933.054,194.136
CH,135,4238,170.5,559.684
CH,136,4246,252.546,511.32
CH,137,4252,801.556,918.249
CH,138,4254,517.115,427.106
CH,139,4256,631.934,148.204
CH,140,4258,951.313,546.019
CH,141,4261,817.313,115.539
CH,142,4268,668.784,15.435
CH,143,4281,333.118,510.348
CH,144,4291,568.102,85.724
CH,145,4293,550.152,143.263
CH,146,4296,644.68,778.885
CH,147,4302,865.219,632.314
CH,148,4311,728.475,912.43
CH,149,4320,300.754,601.085
CH,150,4326,1027.104,865.67
CH,151,4330,86.628,849.103
CH,152,4349,756.953,460.191
CH,153,4352,710.978,381.447
CH,154,4355,86.126,682.232
CH,155,4366,228.432,630.451
CH,156,4372,1001.453,165.065
CH,157,4375,678.797,1026.202
CH,158,4376,507.923,821.219
CH,159,4377,570.843,774.875
CH,160,4393,554.896,520.058
CH,161,4396,204.677,946.507
CH,162,4412,731.534,662.562
CH,163,4414,589.125,426.335
CH,164,4429,859.869,85.782
CH,165,4431,983.785,706.89
CH,166,4437,974.905,500.445
CH,167,4440,935.147,1019.112
CH,168,4441,525.331,645.293
CH,169,4450,1076.546,380.559
CH,170,4451,683.102,872.362
CH,171,4454,272.099,958.519
CH,172,4461,915.696,912.083
CH,173,4463,103.907,568.789
CH,174,4464,810.921,857.062
CH,175,4469,646.469,235.427
CH,176,4472,603.066,596.33
CH,177,4485,151.281,896.045
CH,178,4493,963.49,644.404
CH,179,4496,789.684,809.261
BS,0,,216.0,216.0
BS,1,,864.0,216.0
BS,2,,216.0,864.0
BS,3,,864.0,864.0
BS,4,,540.0,540.0
BS,5,,540.0,864.0
